,mvt,rbk_str
1271,B1 U1 D1 B2 F0 U0 D1 L2 B2 ,roorwybwworgwryobyygbogogbywwgwyrrooygryoybrrwgggbbbbw
1272,U1 D1 B2 F0 U0 D1 L2 B2 ,byyrwybwworrwrooboygbogogbywwgwyryygrgrooyorrgbwgbbwgb
1273,D1 B2 F0 U0 D1 L2 B2 ,yywywwbrbygbwrooborgrogogbywwgwyryyggbwooyorrorrgbbwgb
1274,B2 F0 U0 D1 L2 B2 ,yywywwbrbygbwrowgbrgrogoobogrgwyywwygbwooygbyorrgbborr
1275,F0 U0 D1 L2 B2 ,ywwywwbrbyggwrowggrgrogoobogrgwyywyybbwooybbyrrobbgrro
1276,U0 D1 L2 B2 ,ywwywwyywbggrrobggoorbggoorwwywyywyybbgoorbbgrrobbgrro
1277,D1 L2 B2 ,yyyywwwwwrrorrobggbggbggoorwwywyywyyooroorbbgbbgbbgrro
1278,L2 B2 ,yyyywwwwwrrorrorrobggbggbggyyywyywwwoorooroorbbgbbgbbg
1279,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1280,R0 F1 U1 R2 D2 F0 B0 L0 R0 U1 ,bgwbwgbwowyrwrrobryrgyggwoyrwggyooogwwryorbrgboobbbyyy
1281,F1 U1 R2 D2 F0 B0 L0 R0 U1 ,bggbwgbwyowwbryrrryrgygowogrwygyboobwwryorbrgooogbbwyy
1282,U1 R2 D2 F0 B0 L0 R0 U1 ,bggbwgobrywwwryrrrgogrgoyywrrggyboobwwyyowbrbooogbbwyy
1283,R2 D2 F0 B0 L0 R0 U1 ,ggrgwbbbogogwryrrrwwyrgoyywrrggybooboooyowbrbywwgbbwyy
1284,D2 F0 B0 L0 R0 U1 ,ggggwbbbbrrryrwgogwwwrggyyyrrrgybooooooyowbrbwwwobbyyy
1285,F0 B0 L0 R0 U1 ,ggggwbbbbrrryrwbrbwwwrggyyyooobygrrroooyowgogwwwobbyyy
1286,B0 L0 R0 U1 ,ggggwbgwobrrbrwbrbyrwygwygwbyrbygrrroooyoogoowwwobbyyy
1287,L0 R0 U1 ,rwbgwbgwobrrbrrbrryrwygwygwbyrbygoyggoogoogooyowybwybw
1288,R0 U1 ,wwbwwbwwobrrbrrbrrrrwggwggwyyryygyyggggooooooyooybbybb
1289,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1290,L2 B2 U0 F2 L0 U2 D2 R0 U2 B1 ,wywbworgobborryrobwowygggggywyryyowrrwboorbbogggbbwyry
1291,B2 U0 F2 L0 U2 D2 R0 U2 B1 ,yywrwoogobborryrobyowwgggggwwybyyrwrobbroobwrgggbbyyrw
1292,U0 F2 L0 U2 D2 R0 U2 B1 ,rwrrwoogobbbrrrrooyowwgggggwwybyywyybbbyooowrwryybbggg
1293,F2 L0 U2 D2 R0 U2 B1 ,orrgwwoorwryrrrroobbbwgggggwwybyywyyyowyooowrbbbybbggg
1294,L0 U2 D2 R0 U2 B1 ,orrgwwywwrryorrwoogggggwbbbroobyywyyyoryorowwbbbybbggg
1295,U2 D2 R0 U2 B1 ,grrbwwbwwrryorrwoooggggwybbgoogyybyyoyywoowrrbbwybbggr
1296,D2 R0 U2 B1 ,wwbwwbrrgoyyorrwoobbwggwybbgoogyybyyrrywoowrroggybbggr
1297,R0 U2 B1 ,wwbwwbrrgoyyorrwrrbbwggwggryybyygoogrrywoowoooggybbybb
1298,U2 B1 ,wwwwwwrrrwoorryrrybbbggggggyyyyyyooorrywoowoogggbbbbbb
1299,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1300,L1 D1 R1 U0 F1 D1 L0 U0 B1 R2 ,ywwrwobgowwggrywbwyogygyybbgoowyrbbrogrrorybrrggobwbyo
1301,D1 R1 U0 F1 D1 L0 U0 B1 R2 ,ywwywoygowwggrywbwgogwgybbbooowyrgbrrrrgoboryrgbobrbyy
1302,R1 U0 F1 D1 L0 U0 B1 R2 ,ywwywoygowwggrybyygogwgywbworroybowgrrrgobbbbrgbobrory
1303,U0 F1 D1 L0 U0 B1 R2 ,ywoywoygrgyywrywgbgowwgowboorgoyyowwrrrgobbbbggbbbrrry
1304,F1 D1 L0 U0 B1 R2 ,yyygwwrooggbwrywgbgyywgowboorgoyyowwgowgobbbbrrrbbrrry
1305,D1 L0 U0 B1 R2 ,yyygwwgwwggbrryogbyooygbgwwwbboyyowwgoogoobbrrrrbbrrry
1306,L0 U0 B1 R2 ,yyygwwgwwggbrryrryyooygbogbbywbywwoogoogoogwwrrrbbrbbr
1307,U0 B1 R2 ,ryyrwwrwwggbrryrryyooggbggbyywyywooogggwoowoorrwbbbbbb
1308,B1 R2 ,rrrwwywwyrrwrryrryggbggbggbyywyywoooyoowoowoogggbbbbbb
1309,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1310,F0 B1 D0 L2 F2 R0 D1 L2 B0 F0 ,ggrrwbgyoywggryrrowbbogywgybwbryywrgybroowbgryooobbwwo
1311,B1 D0 L2 F2 R0 D1 L2 B0 F0 ,ggrrwbrwrgwgyryorowowggbyybrgyryywrgybboowbgbyooobbwwo
1312,D0 L2 F2 R0 D1 L2 B0 F0 ,boyrwbrwrgwgyrgorrwowggbyybrgyryyoygwbbrowggboboobwyow
1313,L2 F2 R0 D1 L2 B0 F0 ,boyrwbrwrgwgyrgyybwowggbggborryyggyywbbrowyowoboobworr
1314,F2 R0 D1 L2 B0 F0 ,ooyywbgwrgwgyrgyybrowwgbogbbrrrygryywoyworbbwobgobgorw
1315,R0 D1 L2 B0 F0 ,ooyywbrrbwwgrrgyybbgobgwworrwgrygryywoywoybbgobgobgorw
1316,D1 L2 B0 F0 ,oooywwrrryrwyrwbggbggbggwoyrworyoryowoywoybbgbbgbbgyrw
1317,L2 B0 F0 ,oooywwrrryrwyrwyrwbggbggbggooowyyrrrwoywoywoybbgbbgbbg
1318,B0 F0 ,ooowwwrrryrwyrwyrwgggggggggoooyyyrrryowyowyowbbbbbbbbb
1319,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1320,B0 R1 D1 L0 B1 F2 R0 D1 U1 F2 ,rgbwwgwyygrwrrgoyooorygwowywogoyrrrbbbbgobwbgryywboybg
1321,R1 D1 L0 B1 F2 R0 D1 U1 F2 ,wgowwgwyygrbrrroyroorygwowywogoyrbgwbbbgobrbgywrbbygoy
1322,D1 L0 B1 F2 R0 D1 U1 F2 ,wggwwbwyybrrrrygrooooyggowyworoywbgybbbgobrbgwwrrbygoy
1323,L0 B1 F2 R0 D1 U1 F2 ,wggwwbwyybrrrrygoyoooygggrorwyoygwobbbbgobowywwrrbyrbg
1324,B1 F2 R0 D1 U1 F2 ,gggywbryybrrrrygoywoowggwroowyyyggobogbwobybbwwwrborbr
1325,F2 R0 D1 U1 F2 ,ywoywbryybrgrrggogwoowggwroowyyygyyrggboobbbbworwbbwrr
1326,R0 D1 U1 F2 ,ywoywbywobrgbrgbogorwggwoowyyryygyyrgggoorbbbworwbbwrr
1327,D1 U1 F2 ,ywwywwywwbbborrgggorrgggooryywyywyywgggoorbbboorbbborr
1328,U1 F2 ,ywwywwywwbbborrorrorrggggggwwwyyyyyygggoorooroorbbbbbb
1329,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1330,F1 U0 L2 F1 R1 L2 B1 D2 L2 U2 ,bgyrwwroryggyroyywbbgwgowbobwbyygwogwbyyororrorowbbrgg
1331,U0 L2 F1 R1 L2 B1 D2 L2 U2 ,bgyrwwyyybggwrobywgoobgbbwwyrryygwogwbryooorrorowbbrgg
1332,L2 F1 R1 L2 B1 D2 L2 U2 ,yrbywgywyorowrobywbggbgbbwwyrryygwoggooyooorrwbrwbbrgg
1333,F1 R1 L2 B1 D2 L2 U2 ,yrbywgwwyorowrobywgggbgbrwwyrryygyogrroooyoogwbbwbbrgb
1334,R1 L2 B1 D2 L2 U2 ,yrbywgowbrrorroyywgbwggwgbroygyygyogrryoowoowwbbwbbrgb
1335,L2 B1 D2 L2 U2 ,yrrywwowwoowrryrrygbbggggbboywyywyorrryoowoowgbbgbbggb
1336,B1 D2 L2 U2 ,orrywwywwoowrryrrybbbbggbbbyywyywoorwoowooyrrgbggbgggg
1337,D2 L2 U2 ,ywwywwywwooorrrrrrbbbbggbbbyywyywyywoooooorrrgggbbgggg
1338,L2 U2 ,ywwywwywwooorrrrrrbbbbgggggwyywyywyyoooooorrrgggbbgbbb
1339,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1340,F2 D2 R1 F0 U2 L0 B0 R0 L1 D2 ,bwwbwbyogoygrrowyrrywggybwborobygyogrrboorgwyrgwwbbygo
1341,D2 R1 F0 U2 L0 B0 R0 L1 D2 ,bwwbwboroyygrrobyrbwbyggwyrgoybygyogrrwoorgworgwwbbygo
1342,R1 F0 U2 L0 B0 R0 L1 D2 ,bwwbwboroyygrrogwobwbyggygogoygybyogrrwoorbyrrgwwbbwyr
1343,F0 U2 L0 B0 R0 L1 D2 ,bwwbwworrgooyrwyrgbwwygbygogobgygyoorrwoorbyrggwbbbyyr
1344,U2 L0 B0 R0 L1 D2 ,bwwbwwrrwooorrwrrgyybggwobwyyggygyoorrgooobybggwbbbyyr
1345,L0 B0 R0 L1 D2 ,wrrwwbwwbrrgrrwrrgggwggwobwyyggygyoooooooobybyybbbbyyr
1346,B0 R0 L1 D2 ,rrrbwbbwbrrgrrwrrgwgwwgwwbwgyggygooobooyoobooyyybbgyyy
1347,R0 L1 D2 ,gwgbwbbwbrrorrorrowgwwgwwbwgyggygbybrooroorooybyybyygy
1348,L1 D2 ,gwwbwwbwwrrrrrrooowggwggwbbgyygyybyyroorooroobbybbyggy
1349,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1350,U0 R0 D1 U0 B0 R2 U0 B1 D0 F1 ,grrywrowwobgorrwywybbggwogrgrbwyobogobbooyrgyywwybbrgy
1351,R0 D1 U0 B0 R2 U0 B1 D0 F1 ,oygwwrwrrywworrwywobgggwogrgrbwyobogybbooyrgyobbybbrgy
1352,D1 U0 B0 R2 U0 B1 D0 F1 ,oygwwwwrrwoyyrwwrwobbggoogggrrwyybooybbooyrgyrbbrbbggy
1353,U0 B0 R2 U0 B1 D0 F1 ,oygwwwwrrwoyyrwggyobbggowrwryoryogwbybbooyoggrbbrbbrgy
1354,B0 R2 U0 B1 D0 F1 ,wworwyrwgrbbyrwggywoyggowrwryoryogwbobbooyoggybbrbbrgy
1355,R2 U0 B1 D0 F1 ,bwyrwyrwgrbbyrwgggwoyggowrwryoryooooobbwoywggrrygbbybb
1356,U0 B1 D0 F1 ,bworworwogggwrybbrwoygggwrrryyryyoogobbwoywggwryobbybb
1357,B1 D0 F1 ,rrbwwwooowrywrybbrggggggwrrryyryyoogwoywoywggobbobbybb
1358,D0 F1 ,wwwwwwooowrrwrrbbbggggggwrrryyryyryyooyooygggbbbbbbooy
1359,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1360,L1 D2 U0 R1 L1 B1 F0 U2 D1 R1 ,wooywryggoybgrogwwowwrgyybrgowgybyobbbgbowbrryyrwbrogr
1361,D2 U0 R1 L1 B1 F0 U2 D1 R1 ,ooorwryggoybgrogwwgwwggyybrrowrybrobgwrborbbbyyywbyogw
1362,U0 R1 L1 B1 F0 U2 D1 R1 ,ooorwryggoybgrobbbgwwggyogwborbyrworgwrborgwwyyywbyybr
1363,R1 L1 B1 F0 U2 D1 R1 ,yrogwogroyyygrobbboybggyogwborbyrworgwwborgwwgwrwbyybr
1364,L1 B1 F0 U2 D1 R1 ,yrygwwgrgyobyrbygboyoggoogobobbyywowgwwborgwwrwrrbyrbr
1365,B1 F0 U2 D1 R1 ,orygwworgyobyrbygbbyobgowgorobyyyrowwrwwowgbgrwgrbgrby
1366,F0 U2 D1 R1 ,gwwgwworgyooyrrygybyobgowgorobyyybbbrrwoowwbgggywbbrrr
1367,U2 D1 R1 ,gwwgwwgwwooorrrggywbbggyoooyyyyyybbbrrrooowbbggywbbrrr
1368,D1 R1 ,wwgwwgwwgrrrrrrggyggyggyoooyyyyyybbboooooowbbwbbwbbrrr
1369,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1370,B0 D2 L2 U0 D1 B0 F1 R0 B2 L0 ,wyyrwoogoyyrwrwbbowobbggwrwogrryrbyyrygbowrwbgggobogby
1371,D2 L2 U0 D1 B0 F1 R0 B2 L0 ,rworwoogoyyywrybbbwobbggwrwogrryrrbryygyowwwbgogbbgyog
1372,L2 U0 D1 B0 F1 R0 B2 L0 ,rworwoogoyyywrywwbwobbggyogrbrryrrgoyygyowbbbgogbbgwrw
1373,U0 D1 B0 F1 R0 B2 L0 ,rworworgoyyywrywwbwobggggogrbrryrogobbbwoygyygoybbbwrw
1374,D1 B0 F1 R0 B2 L0 ,rrrgwwooogoywrywwbyyyggggogrbrryrogowobwoygyybbbbbbwrw
1375,B0 F1 R0 B2 L0 ,rrrgwwooogoywrywrwyyygggwwbrrobygrrowobwoygogbbbbbbgyy
1376,F1 R0 B2 L0 ,yywgwwooogoowrrwrryyygggwwbrrobygwwgrobroyroggbbybbybb
1377,R0 B2 L0 ,yywgwwgwwooorrrrrrygbygwygwbygbygwwgroorooroogbbybbybb
1378,B2 L0 ,yybgwwgwwrrorrorroyggyggyggbyybyywwgroorooroowbbwbbwbb
1379,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1380,R1 L1 B0 R0 U0 D2 R1 B0 D2 L0 ,oywbwwrggygborrbggwooogbrbryryyyrorryybwowgogogbwbbwyw
1381,L1 B0 R0 U0 D2 R1 B0 D2 L0 ,oywbwwrgobrggrgyobwowogwrbgyroyyborryybwowgogrgbrbbyyw
1382,B0 R0 U0 D2 R1 B0 D2 L0 ,wywowwrgobrggrgyobyowygwobgwrobybbrrbwgyooywgrgrrbbyyo
1383,R0 U0 D2 R1 B0 D2 L0 ,ggbowwrgobrrgrryobyowygwobgwrobybbyywwgyoowwgyrrybgobr
1384,U0 D2 R1 B0 D2 L0 ,ggwowwrggygborrbrryooygbobywrobyybyywwgyoowwgorrwbgbbr
1385,D2 R1 B0 D2 L0 ,roggwggwworrorrbrrygbygbobywrobyybyyyooyoowwgwwgwbgbbr
1386,R1 B0 D2 L0 ,roggwggwworrorrwwgygbygbbbryybyyborwyooyoobrrwwgwbgoby
1387,B0 D2 L0 ,roogwwgwwrrgrrwoowyggyggbbwyybyyborryooyoobrrwwgbbgbby
1388,D2 L0 ,gwwgwwgwwrrrrrroooyggyggbbwyybyybyyboooooorrrbbwbbwygg
1389,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1390,L2 D0 F1 R1 L0 B1 R0 D1 F1 U1 ,wgwwwwybbobborrgbrryywggoyygrrgyowobrrbyogoyyorgbbowwg
1391,D0 F1 R1 L0 B1 R0 D1 F1 U1 ,ggwgwwwbbobborrgbrgyyogggyywrrwyoyobyyogoybrrorobbwwwr
1392,F1 R1 L0 B1 R0 D1 F1 U1 ,ggwgwwwbbobborrgyygyyoggbrrywwoyrboryyogoywwrorobbwgbr
1393,R1 L0 B1 R0 D1 F1 U1 ,ggwgwwoogwbbwrryyyygrygrgoboyroyrboryybgobwwworobbwgbr
1394,L0 B1 R0 D1 F1 U1 ,ggggwbooobrybrywwyygwygwgogoyroyrbobyybgobwwwrrorbwrbr
1395,B1 R0 D1 F1 U1 ,rggwwbooobrybrywwyggwggwoogyyryyrgobwgywoywbbrrbrborbo
1396,R0 D1 F1 U1 ,wwwwwbooobrrbrgwwgggwggwoogyyryyryyyggyooybbbboorbbrrr
1397,D1 F1 U1 ,wwwwwwoogwbbwrrggrggrggrooyyyryyryybggyooybbbooobbbwrr
1398,F1 U1 ,wwwwwwoogwbbwrrwrrggrggrggrrrbyyyyyyggyooyooyooobbbbbb
1399,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1400,U2 R2 F1 B2 L0 F0 U2 L2 F0 D0 ,gowywbgyybwgrryygbroobgwbgbworgyyyrwobyroogworwwrbbrgo
1401,R2 F1 B2 L0 F0 U2 L2 F0 D0 ,yygbwywogobyrryygbrwwbgwbgbworgyyyrwbwgroogworoorbbrgo
1402,F1 B2 L0 F0 U2 L2 F0 D0 ,yyrbwywowbgyyrryborwrbgrbgrwoggyyyrgbwgroogwoboowbbwgo
1403,B2 L0 F0 U2 L2 F0 D0 ,yyrbwybyyggyorrwborrrwggrbbgoogyyyrgbwwroogwwboowbbwgo
1404,L0 F0 U2 L2 F0 D0 ,grybwybyygggorrwbbrrrwggrbbgoogyyryyowwrooywwogwbbwoob
1405,F0 U2 L2 F0 D0 ,brywwywyygggorrwbbgrrbggbbbroowyyryyyrowowwowogrbbgoog
1406,U2 L2 F0 D0 ,brywwywwowggyrrybbbbgbgrbgrwogwyyryyyrrwoowooogrbbgoog
1407,L2 F0 D0 ,owwywwyrbyrryrrybbogrbgrbgrwogwyyryywggwoowoobbgbbgoog
1408,F0 D0 ,wwwwwwrrbyrryrrybbggrggrggroogyyyyyyoowoowggwbbbbbbooo
1409,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1410,L0 F2 R0 U1 B0 F1 D1 B0 U1 F0 ,yrwywboygoogyrgywwbgwrgogbrywgryrrwrbbwgobyyorgoobwbob
1411,F2 R0 U1 B0 F1 D1 B0 U1 F0 ,brwwwboygoogyrgywwygwygoobrbwgryrgwrygbyobobwrgrobrboy
1412,R0 U1 B0 F1 D1 B0 U1 F0 ,brwwwbgwbwogbrgbwwrboogywgygyoryrgwrygyyoyoborgrobrboy
1413,U1 B0 F1 D1 B0 U1 F0 ,browwygwybbwwrowggrboogrwgrgybryogwrygyyoyobobgrbbrwoy
1414,B0 F1 D1 B0 U1 F0 ,oyyrwwbwgrbowrowggygyogrwgrgybryogwrbgryoyobobbwbbrwoy
1415,F1 D1 B0 U1 F0 ,oogrwwbwgrbrwrwwggygyogrwgrgybryobyoygryoyobowbbobbyrw
1416,D1 B0 U1 F0 ,oogrwwrwwbbryrwgggyrrgggyowryoryobyoyggyowobbwbbobbyrw
1417,B0 U1 F0 ,oogrwwrwwbbryrwyrwyrrggggggoooyyyrrbyggyowyowwbbobbobb
1418,U1 F0 ,rwwrwwrwwbbbyrryrryrrggggggoooyyyyyygggoowoowoowbbbbbb
1419,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1420,B2 U1 F2 L1 R2 B2 U1 D0 B1 U1 ,rwrywybooyogrrgoborbbogwgbgwwwgyrwbybrwrowborygyybggyo
1421,U1 F2 L1 R2 B2 U1 D0 B1 U1 ,ybwywybooyobrrrobbrbbogwgbgwwwgyrrwrorwgowgoroyggbyygy
1422,F2 L1 R2 B2 U1 D0 B1 U1 ,wyobwoyybrbbrrrobborwogwgbgwwwgyrrwroyggowgoryobgbyygy
1423,L1 R2 B2 U1 D0 B1 U1 ,wyobwowwwrbbwrrgbbgbgwgowrobyygyrrwroyogorgoryobgbyygy
1424,R2 B2 U1 D0 B1 U1 ,gyowwowwwrbbwrrgbbbbgggorroyyyyyrbwrorryoooggyowgbbygw
1425,B2 U1 D0 B1 U1 ,gyywwrwwrbbgrrwbbrbbygggrryyyoyyobwworryoooggoowobbggw
1426,U1 D0 B1 U1 ,wwbwwrwwrbborrybbobbygggrryyyoyyoyygrrrwoogggwggbbowoo
1427,D0 B1 U1 ,brrwwwwwwbbyrrybborrrgggrryyyoyyoyygwggwoogggbbobbowoo
1428,B1 U1 ,brrwwwwwwbbyrryrryrrrggggggyyyyyygoowggwoowoobbobbobbo
1429,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1430,L1 F1 R2 L2 D1 F0 R1 U2 L2 B1 ,ywybwwooobbbrrywrbwgwogyryrgoboygybygrgrobgwwrgrgbwoyo
1431,F1 R2 L2 D1 F0 R1 U2 L2 B1 ,wwyowwroobbbrrywrbggwogyyyroobwygrbygbwrowgrgrgogbboyy
1432,R2 L2 D1 F0 R1 U2 L2 B1 ,wwyowwbrwbbboryorbwyrggygoywwgwygrbygboroogrrrgogbboyy
1433,L2 D1 F0 R1 U2 L2 B1 ,wwgowgbrybroyrobbbwyoggggorwwywywrbwgboroogrrygoybbryy
1434,D1 F0 R1 U2 L2 B1 ,wwgwwgrrybroyrobbbyyobggoorwwyoywbbwrrgoorobgyggybgryw
1435,F0 R1 U2 L2 B1 ,wwgwwgrrybroyrorywyyobggbbbywwwybwobrrgoorooryggybgobg
1436,R1 U2 L2 B1 ,wwgwwgrrgrrorroyywbbybgybgorybwybwobrryoowoowyggybgobg
1437,U2 L2 B1 ,wwowwyrryoowrryrrybbgbggbggryywyywoorryoowoowbggbbgbbg
1438,L2 B1 ,yrrywwowwrryrryrrybggbggbggryywyywoooowoowoowbbgbbgbbg
1439,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1440,L1 R2 F2 U0 B1 R2 F1 D1 R0 F2 ,bwbbwbrrwgrwgryogwywoygoboyywgyyryogwwgbogorrrgoobyrbb
1441,R2 F2 U0 B1 R2 F1 D1 R0 F2 ,ywbywbbrwgrwgryogwywoygoyoybwgyyroogggrworwborgrobbrbb
1442,F2 U0 B1 R2 F1 D1 R0 F2 ,ywgywrbrgwgoyrgwrgywrygoyorbwbyyboowggrworwboygrobbobb
1443,U0 B1 R2 F1 D1 R0 F2 ,ywgywrbwbogorrgrrgroyogyrwygrbyyboowggwwoywbwygrobbobb
1444,B1 R2 F1 D1 R0 F2 ,byywwwbrgygrrrgrrgogoogyrwygrbyyboowroywoywbwggwobbobb
1445,R2 F1 D1 R0 F2 ,wwrwwwbrgygbrryrryogoogyrwygrbyybggrooyooywbwwbbgbbgoo
1446,F1 D1 R0 F2 ,wwbwwbbrryrryrrbgyoggoggrwwgrryywgggooyooywbwybbybbooo
1447,D1 R0 F2 ,wwbwwbyybrrrrrrggyggwggwooryywyywgggooroorwbbybbybbooo
1448,R0 F2 ,wwbwwbyybrrrrrroooggwggwggywwgyygyygoorooroorybbybbwbb
1449,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1450,L0 F0 D2 B0 L0 U1 F0 B2 L0 R1 ,oyyrwyoygobborgwrrggwbgwobryobbywrowbgyworgwbrrwobggyy
1451,F0 D2 B0 L0 U1 F0 B2 L0 R1 ,yyygwywygobborgwrrogwrgwobrgobbywoowgwbwogbryrrrobbgyy
1452,D2 B0 L0 U1 F0 B2 L0 R1 ,yyygwyygbwbbyrggrrorobggrwwwoobywoowgwgwoobrbrrrobbgyy
1453,B0 L0 U1 F0 B2 L0 R1 ,yyygwyygbwbbyrgbrborobgggyywoowyboowgwgwoogrrrrrobbrww
1454,L0 U1 F0 B2 L0 R1 ,bgbgwyygbwbwyrobroorobgggyywoowybgwgywgyooyrrrorwbrwbr
1455,U1 F0 B2 L0 R1 ,rgbrwyrgbwbwyrobrobrogggyyyooobybgwgyyyrowrogrogwbwwbw
1456,F0 B2 L0 R1 ,bybgwgrrrbroyrobroyyygggyyyooobybgwgrogrowrogwbwwbwwbw
1457,B2 L0 R1 ,bybgwggwgrrorrorroygyygyygybybbybgwgroorooroowbwwbwwbw
1458,L0 R1 ,gwggwggwgrrrrrrrrrygyygyygybybbybbybooooooooowbwwbwwbw
1459,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1460,L0 F2 B1 U2 L1 D2 F2 R1 B1 F0 ,brygwbrooywgorryorgbbygwwbrgrggyyryywwwyorbooowogbgbbw
1461,F2 B1 U2 L1 D2 F2 R1 B1 F0 ,wrygwboooywgorryorbbbggwrbrgrgyyywyybywooworwowrgbgbbg
1462,B1 U2 L1 D2 F2 R1 B1 F0 ,wrygwbgrgwwgwrrworrbrwggbbboooyyywyybyyooooryowrgbgbbg
1463,U2 L1 D2 F2 R1 B1 F0 ,oobgwbgrgwwwwrrwoyrbrwggbbboooyyyrrgwyyyooyryrggwbbogb
1464,L1 D2 F2 R1 B1 F0 ,grgbwgboowyywrrwoyrggwggbbboooyyyrrgwwwyooyryrbrwbbogb
1465,D2 F2 R1 B1 F0 ,rrgwwgboowyywrrwoyoggyggrbbboobyyrrgwoyworwyyrbbwbbogg
1466,F2 R1 B1 F0 ,rrgwwgboowyywrrwyyoggyggogggrryyboobwoyworwoyrbbwbbrbb
1467,R1 B1 F0 ,rrgwwgrrgyyyrrryyyggoggyggooobyyboobwowwowwowrbbwbbrbb
1468,B1 F0 ,rrrwwwrrryryyryyrygggggggggoooyyyooowowwowwowbbbbbbbbb
1469,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1470,F2 U1 R2 D1 L1 B0 R1 L0 U1 B2 ,wbywwggywbwborrorrworoggggwyybbygbbggrrrowyyorwoybbyoo
1471,U1 R2 D1 L1 B0 R1 L0 U1 B2 ,wbywwgbyyowbwrrrrrwggggorowwygbygbbggrorooyybrwoybbyoo
1472,R2 D1 L1 B0 R1 L0 U1 B2 ,ygybwywwbwggwrrrrrgroggorowwygbygbbgrworooyybowbybbyoo
1473,D1 L1 B0 R1 L0 U1 B2 ,yggbwgwwgrrrrrwggwgryggyroowyybyybbbrworooyybwwbobbooo
1474,L1 B0 R1 L0 U1 B2 ,yggbwgwwgrrrrrwooogryggyggwyybyybwbbrworooroowwbobbyyb
1475,B0 R1 L0 U1 B2 ,ggggwggwgrrrrrwoooyryygywgwbybbybbbbooowoorrrwwwobbyyy
1476,R1 L0 U1 B2 ,rwogwggwgrrbrrboobyryygywgwbybbybowrgoogoogrryowybwybw
1477,L0 U1 B2 ,rwygwygwybbbrrorroyroyggwggbyybyyowwgoogoogrrrowbbwbbw
1478,U1 B2 ,wwywwywwybbbrrorrorroggggggyyyyyywwwgggroorooroobbbbbb
1479,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1480,F0 R2 U2 B1 D0 L1 F2 R1 U0 F0 ,ooygwyyybrbrbrwwowrrwrgrywbobowyboogwybwogbogggggbrryy
1481,R2 U2 B1 D0 L1 F2 R1 U0 F0 ,ooygwyggbybryrwbowyrrwgrbrwwbrwyboogwyowobbooggggbrryy
1482,U2 B1 D0 L1 F2 R1 U0 F0 ,oorgwbgggwobwryrbyyrrwggbrgwbywyyoobwyowobboowggrbrryy
1483,B1 D0 L1 F2 R1 U0 F0 ,gggbwgroowyowryrbywggwggbrgwbywyyoobwobwobbooyrrrbrryy
1484,D0 L1 F2 R1 U0 F0 ,bwwbwgroowygwrgrbgwggwggbrgwbywyyyyoooboobboorryrbyyrr
1485,L1 F2 R1 U0 F0 ,bwwbwgroowygwrgbrgwggwggbooywwyyboyyooboobyrrrryrbyrbg
1486,F2 R1 U0 F0 ,wwwwwgboowygwrgbrgyggyggooogwwyybyyybbroorooyrrrrbbrbb
1487,R1 U0 F0 ,wwwwwgwwgyygrrgrrgoooggyggyoobyybyyybbboowoowrrrrbbrbb
1488,U0 F0 ,wwrwwrwwrgggyrryrroowggggggoooyyyyyybbboowoowyrrbbbbbb
1489,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
