,mvt,rbk_str
753,D0 R0 B1 F1 D2 B1 L2 ,yygywgwobwyyrrorbbgboggwywwbggrywyywroorooggorbbwbbrro
754,R0 B1 F1 D2 B1 L2 ,yygywgwobwyyrroywwgboggwggoyrbyygwwgrooroorrorbbwbbrbb
755,B1 F1 D2 B1 L2 ,yyoywwwooyrwwrywoygbbggggggyrryywwwrrooroorrobbbgbbgbb
756,F1 D2 B1 L2 ,rrrywwwooyrywrywoogbbggggggyrryywyywwoowoorrobbbbbbbgg
757,D2 B1 L2 ,rrrywwywwrryrryyoobggbgggggoooyywyywwoowoorrwbbbbbbbgg
758,B1 L2 ,rrrywwywwrryrryrrwbggbggbggwyywyyooowoowooyoobbbbbbggg
759,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
760,R2 L2 F1 B1 D2 R2 F2 B2 R0 U2 ,rorbwyrooyowwrygrbywbbgbbbwroowygorobrgwoyyrwggygbgwyg
761,L2 F1 B1 D2 R2 F2 B2 R0 U2 ,roobwgroobrgyrwwoyywwbggbbgrorwyyorobrgwoyyrwwgybbgbyg
762,F1 B1 D2 R2 F2 B2 R0 U2 ,roowwgooobrgyrwwoygwwgggybgrorbyyrrowryyowgrbwgbbbbbyy
763,B1 D2 R2 F2 B2 R0 U2 ,roowwgbywrrgorwroywggwgbggyywbbyyrrowroyoogrowgbbbbbyy
764,D2 R2 F2 B2 R0 U2 ,gywwwgbywrrrororoowggwgbggyywbbyyywgrrorooorobbygbywbb
765,R2 F2 B2 R0 U2 ,gywwwgbywrrroroorowggwgbwbbgwyyybbwyrrorooroobbygbyggy
766,F2 B2 R0 U2 ,gyywwbbyyoroororrrwggwggwbbgwwyygbwwrrorooroobbybbyggy
767,B2 R0 U2 ,gyywwbwwgorooroorrbbwggwggwyybyygbwwrrrrooroobbybbyggy
768,R0 U2 ,wwbwwbwwgorrorrorrbbwggwggwyybyygyygrrrooooooyggybbybb
769,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
770,R1 D0 F1 B2 U1 D2 B1 R2 L2 D2 ,wyowwowogryyrrgywrgbyggyroogwbrybywbogoyoobbwgbbrbgwrr
771,D0 F1 B2 U1 D2 B1 R2 L2 D2 ,wywwwrwogygryrwrrygboggoroggwyryyywoogoyoobbwbbbbbgbrr
772,F1 B2 U1 D2 B1 R2 L2 D2 ,wywwwrwogygryrwroggboggobbwyrgwywoyyogoyoobrrbbbbbgrry
773,B2 U1 D2 B1 R2 L2 D2 ,wywwwryyrggrrrwyogoowbgbggboorwywoyyoggyoobrwbbbbbgrry
774,U1 D2 B1 R2 L2 D2 ,yyowwryyrggbrryyoooowbgbggboorwywwywgggwoorrwyrrgbbbbb
775,D2 B1 R2 L2 D2 ,orrywyywyoowrryyoogggbgbggboorwywwywyrrwoorrwggbgbbbbb
776,B1 R2 L2 D2 ,orrywyywyoowrryrrwgggbgbbbbwywwywrooyrrwooyooggbgbbggb
777,R2 L2 D2 ,ywyywyywyooorrrrrrgggbgbbbbwywwywwywrrroooooobbbgbgggg
778,L2 D2 ,ywwywwywwrrrrrrooogggbggbbbwyywyywyyrrroooooobbbbbgggg
779,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
780,B2 F1 U0 B0 F0 R2 U2 B0 R1 U0 ,rryywwbowrrogrgobyrbgggrgggyywyywbbrbbwwooooobyywbogrw
781,F1 U0 B0 F0 R2 U2 B0 R1 U0 ,rbbywwbowrrogrwobbrbgggrgggyywyywyrrybwgooooowrgobwyyb
782,U0 B0 F0 R2 U2 B0 R1 U0 ,rbbywwrgowroyrwybbgrgbggrggwooyywyrrybwgoooobwrgobwyyb
783,B0 F0 R2 U2 B0 R1 U0 ,ryrgwbowbwrgyrwybbwrobggrggwooyywyrrgrggoooobybwobwyyb
784,F0 R2 U2 B0 R1 U0 ,gwbgwbowbwrryrrybywrobggrggwooyywggorrgyoorobyoyybbbww
785,R2 U2 B0 R1 U0 ,gwbgwbbogorrwrrbbyrbwggrggoyywyywggorrwyoorooyoyybbbww
786,U2 B0 R1 U0 ,gwwgwwbooybbrrwrrorbbggyggyyybyybgggrrwyoorooooyrbbwww
787,B0 R1 U0 ,oobwwgwwgrrwrrwrroooyggyggyyybyybgggybbyooroorbbrbbwww
788,R1 U0 ,wwowwgwwgrrgrrgrrgooyggyggyyybyybyyrbbboooooowrrwbbwbb
789,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
790,B2 U0 R1 D1 F1 R0 B0 U1 D0 R0 ,bwrowogwwrggwrygbwyggrgbygwbyoryyrrrwbowogyyoyroobobbb
791,U0 R1 D1 F1 R0 B0 U1 D0 R0 ,rrrowogwwrgywrwgbwyggrgbygwbyoryyrwbwboyoggyobbboboory
792,R1 D1 F1 R0 B0 U1 D0 R0 ,gorwwrworbbbwrwgbwrgyrgbygwbyoryyrwbyggyoggyowbooboory
793,D1 F1 R0 B0 U1 D0 R0 ,goowwowowbwwbrbbwgrgrrgrygrbyyrybrwwyggyoggyobboyboory
794,F1 R0 B0 U1 D0 R0 ,goowwowowbwwbrboryrgrrgrbwgybwyywbrryggyogygrbboybogyo
795,R0 B0 U1 D0 R0 ,goowwobbowwwbrbyryrrgggwrrbggryywbrrygwyooygwbboybogyo
796,B0 U1 D0 R0 ,gogwwwbbbybwrrwybwrrrggwrrrgggyyybrbygwyooygwoboobooyo
797,U1 D0 R0 ,wwwwwwbbbybbrrrybbrrrggwrrrgggyyyyyyggwoooggwoooybbooo
798,D0 R0 ,wwbwwbwwbrrrrrrybbggwggwrrrgggyyyyyyooooooggwybbybbooo
799,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
800,F1 D0 L2 F0 R0 U1 D1 L1 F2 R0 ,gboywyroygrgbrgyrbwyrogwgrbwwroygbyyybbbogowrwoowbrogw
801,D0 L2 F0 R0 U1 D1 L1 F2 R0 ,gboywygbyrrgwrgwrbrwbygrwogbgroygbyyybybooowrwoowbrogw
802,L2 F0 R0 U1 D1 L1 F2 R0 ,gboywygbyrrgwrgwogrwbygrowrbobyygygrybybooogwwoowbrwrb
803,F0 R0 U1 D1 L1 F2 R0 ,bboywyybyrrgwrgwogbwbrgrowrgobyygggrwgooobybywoowbywrr
804,R0 U1 D1 L1 F2 R0 ,bboywyyboyrgbrgyogorbwgwrrbwwryygggrwggoooybbwoowbywrr
805,U1 D1 L1 F2 R0 ,bbbywwybbybyorrgggorrwggrrrwwwyywggwwggoooybboooybyorr
806,D1 L1 F2 R0 ,bwbbwbbyyorrorrgggwggwggrrrwwwyywggwooooooybbybyybyorr
807,L1 F2 R0 ,bwbbwbbyyorrorrorrwggwgggggwwwwygwygoooooorrrybyybyybb
808,F2 R0 ,wwbwwbgyyorrorrorrwggwggwggbwwyygyygoorooroorybbybbybb
809,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
810,U0 L0 R1 D0 F2 R2 U1 L2 D0 B1 ,bbbywygbgwrrorbgrbryrwgyobwbrogyggwyrgygoroowywwobwooy
811,L0 R1 D0 F2 R2 U1 L2 D0 B1 ,gybbwbgybywworbgrbwrrwgyobwbrogyggwyryrgoroowrgyobwooy
812,R1 D0 F2 R2 U1 L2 D0 B1 ,yybwwbyybywworbgrbgrrbgygbwwrowygowyogrooywrrrggobgoob
813,D0 F2 R2 U1 L2 D0 B1 ,yyowwoyyrwbbwrryoggrbbgbgbbwrrwyyowwogrooywrrygggbgoob
814,F2 R2 U1 L2 D0 B1 ,yyowwoyyrwbbwrrgbbgrbbgbwrrowwwyrwyrogrooyoobygggbgyog
815,R2 U1 L2 D0 B1 ,yyowwowwobbbyrrrbbrrwbgbbrgryywyrwyroggoowoowygggbgyog
816,U1 L2 D0 B1 ,yyywwrwwrbbrrrybbbrrybggbryryowyowyooggoowoowgggbbgwog
817,L2 D0 B1 ,yrrywwywwrryrrybbboggbggbryryowyowyogggoowoowbbrbbgwog
818,D0 B1 ,rrrwwwwwwrryrrybbbggggggrryyyoyyoyyowoowoogggbbbbbbwoo
819,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
820,R1 L0 U1 F1 B2 R1 L0 F2 U0 R1 ,oywowgbgwoygrrbrbgrobbgwgbyyrbwywbgywwwyooygorrgyborro
821,L0 U1 F1 B2 R1 L0 F2 U0 R1 ,oyrowybgrgbgyrborrrowbgggbwyrbwywbgywwwyooygoyrgwbobro
822,U1 F1 B2 R1 L0 F2 U0 R1 ,oyrowyggrgbgyrborroowoggbbwrrbbywggyyywgowoowyrbwbwbry
823,F1 B2 R1 L0 F2 U0 R1 ,ryrywgoogoowyrborryywoggbbwrrbbywggyyrbgowoowgbgwbwbry
824,B2 R1 L0 F2 U0 R1 ,ryrywgoyobowrrbrrrwgwygbyobbwwbywggyyrggooooogbgwbwbry
825,R1 L0 F2 U0 R1 ,yggywgoyoboorrgrrywgwygbyobbwwbywryrrrgboowooyrbwbwgbg
826,L0 F2 U0 R1 ,yggywwoyyogyorrbrrwggyggyoobwwbybrybrrgboowoorrbwbwwbg
827,F2 U0 R1 ,gggwwwbyyogyorrbrryggyggooowwwyybyybwbrooroogrrrwbbwbb
828,U0 R1 ,gggwwwwwwggyrrrrrroooggyggyyybyybyybwbboooooorrrwbbwbb
829,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
830,F1 L1 B2 D1 U0 B1 F1 L0 B2 R1 ,gbrbwobbygybgryryboorrgobgwywggyrggoywywowwyrwrobbowro
831,L1 B2 D1 U0 B1 F1 L0 B2 R1 ,gbrbwoggrgybwryyybrowoggorbywrgyrggoywywobwybwrobbowro
832,B2 D1 U0 B1 F1 L0 B2 R1 ,rbrowoogrgybwryyybyowggggrbowroyrogoybbwoyywwwrgbbbwrg
833,D1 U0 B1 F1 L0 B2 R1 ,ogoowoogrgyywrwyyyyowggggrbowroyrrbrbbbyoybwwgrwbbbgrw
834,U0 B1 F1 L0 B2 R1 ,ogoowoogrgyywrwgrwyowgggyyyrrrwyboorbbbyoygrbgrwbbbbww
835,B1 F1 L0 B2 R1 ,ooogwgroogrwwrwgrwgyygggyyyrrrwybooryowyoygrbbbbbbbbww
836,F1 L0 B2 R1 ,gyygwgroogrowrogrogyygggyyyrrrwybwwwoowooyrrbbbwbbwbbb
837,L0 B2 R1 ,gyygwggwgrrorrorroygyygyggywybwybwwwoooooorrrbbwbbwbbb
838,B2 R1 ,byywwgwwgrrorrorroggyggyggyyybyybgwwroorooroobbwbbwbbw
839,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
840,F1 R0 B0 U2 R1 D1 F1 R1 U0 F2 ,yogowgbwworrwrgrywogbogrwwybbbyyrgooowyboyybrwbgybrggr
841,R0 B0 U2 R1 D1 F1 R1 U0 F2 ,yogowgowrbrrbrgbywbryggwoowyyryyrgooowwbowybbwbgybrggr
842,B0 U2 R1 D1 F1 R1 U0 F2 ,yoyowwowwbbbyrrwgrbrrggroooyygyyygowowwbowybbrbggbrggr
843,U2 R1 D1 F1 R1 U0 F2 ,brrowwowwbbwyrowggbrrggroooyygyyyobyywwoowybbggrgbbrrg
844,R1 D1 F1 R1 U0 F2 ,wwowworrbywwyrowggggrggroooyygyyyobybbwoowybbbrrgbbrrg
845,D1 F1 R1 U0 F2 ,wwrwwgrrbwogwrgyywggoggooobyyryyrobobbwoowybbyrrybbgrg
846,F1 R1 U0 F2 ,wwrwwgrrbwogwrggrgggoggoyywrroyybyyobbwoowoobyrrybbybb
847,R1 U0 F2 ,wwrwwgwwgoogrrgrrgoowggyggywwbyybyyobbboorooryrrybbybb
848,U0 F2 ,wwywwywwygggorrorroorggggggwwwyyyyyybbbooroororrbbbbbb
849,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
850,D2 L1 F1 D1 L2 U0 R0 B0 L0 U0 ,rrwywwyyyrobgrrrbbbbbbgogrwoggyywygwyoobooggwowgybrrwo
851,L1 F1 D1 L2 U0 R0 B0 L0 U0 ,rrwywwyyyrobgrrggwbbbbgorwowgywyyggoyooboorbbowgybrgrw
852,F1 D1 L2 U0 R0 B0 L0 U0 ,brwbwwryyrobgrrggwwbbwgogwowgyryyggoooboobybrowyybygrr
853,D1 L2 U0 R0 B0 L0 U0 ,brwbwwrggyobgrrwgwboobgwwwgbbrryyggoooyooyybrowyybygrr
854,L2 U0 R0 B0 L0 U0 ,brwbwwrggyobgrrgrrboobgwwgwryobygbrgooyooywwgowyybyybr
855,U0 R0 B0 L0 U0 ,rrwbwwbggyobgrrgrrrooygwygwbyobygrrggwwyooyooowwybbybb
856,R0 B0 L0 U0 ,bbrgwrgwwowwgrrgrryobygwygwbyobygrrgrooyooyoogwwybbybb
857,B0 L0 U0 ,bbbgwwgwwggorrwrrwyooyggyggbyybyyrrgrooyooyoowwwrbbrbb
858,L0 U0 ,owwgwwgwwgggrrrrrryooyggyggbyybyyryyboobooboorrwbbwbbw
859,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
860,U0 R2 B2 U1 R1 D1 U2 R0 F1 L1 ,bybgwwwwygrrorgrwbgbrggyoowgggyyobbywwoooywbyyrorbborr
861,R2 B2 U1 R1 D1 U2 R0 F1 L1 ,wgbwwyywbyroorgrwbgrrggyoowgggyyobbygbrooywbywworbborr
862,B2 U1 R1 D1 U2 R0 F1 L1 ,wggwwoywybwrgroorygroggroowggbyyybbbgbrooywbywwoybbrrr
863,U1 R1 D1 U2 R0 F1 L1 ,bbbwwoywybwwgroorggroggroowggbyyyggwybrooyrbyrrrbbyoww
864,R1 D1 U2 R0 F1 L1 ,boybwwbwygrogroorgybrggroowggbyyyggwrrrooyrbybwwbbyoww
865,D1 U2 R0 F1 L1 ,boobwbbwboogrrrggoybyggwooyggryyrggwrrrooyrbywwwybybww
866,U2 R0 F1 L1 ,boobwbbwboogrrrbwwybyggwggorrwgyggygrrrooyooywwwybyrby
867,R0 F1 L1 ,bwbbwboobrrrrrrbwwwwwggwggorrwgyggygoogooyooyybyybyrby
868,F1 L1 ,bwwbwwooobrrwrrwrrwwwggggggrrrgyygyyoogooyooybbybbybby
869,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
870,F0 R1 L1 D2 F0 R2 U2 F1 D2 B1 ,bobbwgrrrbryyrogwwyyybggowowrybygbogwwgooywrgogoybwrbr
871,R1 L1 D2 F0 R2 U2 F1 D2 B1 ,bobbwggygrryrrorwwobywgyogygybbygbogwwwoorwryogoybwrbr
872,L1 D2 F0 R2 U2 F1 D2 B1 ,borbwygyoyowrrwrrrobbwggogggyybyyboywwwoorwryggogbwbbr
873,D2 F0 R2 U2 F1 D2 B1 ,oorwwyoyoyowrrwrrrgbbbggbggryywyyooywryworwowggggbbbbb
874,F0 R2 U2 F1 D2 B1 ,oorwwyoyoyowrrwwowgbbbggbbbyooyywyyrwryworrrrggggbbbgg
875,R2 U2 F1 D2 B1 ,oorwwyrryoowyrwoowbbgbgbbgbwryyywyyrwrywoorroggggbbbgg
876,U2 F1 D2 B1 ,ooywwwrrrwoowrywoobbbbggbggwrryyyyyywrywoorrobggbbbggg
877,F1 D2 B1 ,rrrwwwyoowrywrywoobggbggbggwrryyyyyywoowoorrobbbbbbggg
878,D2 B1 ,rrrwwwwwwrryrrywooggggggbbboooyyyyyywoowoorrybbbbbbggg
879,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
880,F1 L0 U1 D0 F0 B2 L0 D0 F0 L2 ,ygwgwwoooyoowrogbbbbbbgrwroryybywrgwrrwgoygrggwbybyroy
881,L0 U1 D0 F0 B2 L0 D0 F0 L2 ,ygwgwwywgyooyrorbbbrobgrbbwwygbywrgwrrogoogrogwbybyroy
882,U1 D0 F0 B2 L0 D0 F0 L2 ,ygwywwbwgyooyrorbbyroggrybwbygbywbgwggrrorooogwrybbrow
883,D0 F0 B2 L0 D0 F0 L2 ,wwggwwyybyroyrorbbggrggrybwbygbywbgwgwrroroooyooybbrow
884,F0 B2 L0 D0 F0 L2 ,wwggwwyybyroyroybwggrggrooobbbgyywwggwrrorrowyooybbrbb
885,B2 L0 D0 F0 L2 ,wwggwwwrryroyrobbwoggoggorryyygyywwggwbrobrobyooybbrbb
886,L0 D0 F0 L2 ,gwwgwwwrryrryrrbbgoggoggorryyygyygwwwwbooboobbbrbbyooy
887,D0 F0 L2 ,ywwywwrrryrryrrbbgggggggwrroyyoyyowwoowoowbbbbbgbbgooy
888,F0 L2 ,ywwywwrrryrryrrwrrggggggbbbooowyywyyoowoowooybbgbbgbbg
889,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
890,D2 U1 L2 B1 U1 D0 B2 L0 D2 B0 ,rrrwwobybwwyrrbggyogooggrbrywwoywgygwryrogwbgbbbybyooo
891,U1 L2 B1 U1 D0 B2 L0 D2 B0 ,rrrwwobybwwyrrbwbgogooggooogygwyowwywryrogggybbbybyrbr
892,L2 B1 U1 D0 B2 L0 D2 B0 ,robrwyrwbogorrbwbgwryoggooogygwyowwybbbrogggywwyybyrbr
893,B1 U1 D0 B2 L0 D2 B0 ,gobwwywwbogorrbwbgrryyggyoorygryorwyygggorbbbwwoyborbw
894,U1 D0 B2 L0 D2 B0 ,bgywwywwboggrrowbbrryyggyoorygryogborggworybboowwbbwyr
895,D0 B2 L0 D2 B0 ,yybgwwbwwrryrrowbbrggyggyoorygryogbooowworybboggwbbwyr
896,B2 L0 D2 B0 ,yybgwwbwwrryrroyoorggyggybbgrrbyyoogoowworwyroggwbbwbb
897,L0 D2 B0 ,googwwbwwrrwrrwyoorggyggybbgrrbyybyyoowooryyrbbwbbwggo
898,D2 B0 ,ooowwwwwwrrwrrwyooggggggbbbrrryyyyyyyooyoorrwbbbbbbggg
899,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
900,L1 D2 B1 F1 R2 U1 L1 B0 D1 L0 ,brwywyoogwgowrrrorygrwgroyygbboyybwgrrbwogobyggwbboybw
901,D2 B1 F1 R2 U1 L1 B0 D1 L0 ,yrwwwyoogwgowrrrorggrogrbyywbboyywwgbgyrobrwoggobbyybb
902,B1 F1 R2 U1 L1 B0 D1 L0 ,yrwwwyoogwgowrrrwoggrogrybbgwwyyobbwbgyrobrorggobbybyy
903,F1 R2 U1 L1 B0 D1 L0 ,rrbwwyoogwgywrrrwwggrogrybbgwwyyoorobgybobworoyygbygbb
904,R2 U1 L1 B0 D1 L0 ,rrbwwywwrwgywrrgwwrrbggbgoyybryyoorobggboowoooyygbygbb
905,U1 L1 B0 D1 L0 ,rrrwwowwowwgrrwygwrrgggggooybbyyyorrbggboowooyyybbybbb
906,L1 B0 D1 L0 ,roorwwrwwrrgrrwygwbggggggooybbyyyorryyyboowoowwgbbybbb
907,B0 D1 L0 ,boogwwgwwrrgrrwygwyggyggooobbbyyygrryooyooybwwwrbbrbbr
908,D1 L0 ,gwwgwwgwwrrrrrryggyggyggooobbbyyyyyyoooooobbwbbwbbwrrr
909,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
910,U2 D0 F2 R1 D0 U1 R0 B2 F0 D0 ,rrrwwrowrggbwroygwbowwggybooybbyyyoobrwrobrogwyyybbggg
911,D0 F2 R1 D0 U1 R0 B2 F0 D0 ,rworwwrrrbrwwroygwwyywggybooybbyyyooggbrobrogbowybbggg
912,F2 R1 D0 U1 R0 B2 F0 D0 ,rworwwrrrbrwwroybowyywggrogybooyyoybggbrobgggbowybbygw
913,R1 D0 U1 R0 B2 F0 D0 ,rworwwobygrwbrobbogorggwyywrrroyyoybggyrowggbbowybbygw
914,D0 U1 R0 B2 F0 D0 ,rwyrwyobbwoorrbgbbgooggwyyyrrroywoywggyrowggbbowybbrgw
915,U1 R0 B2 F0 D0 ,rwyrwyobbwoorrbyyygooggwggbooryyrwwrggyrowrgwbowybbgbb
916,R0 B2 F0 D0 ,yybwwbrrogoorrbyyyggyggwggbooryyrwwrbowrowrgwwooybbgbb
917,B2 F0 D0 ,yyywwwrrbyrgyroyboggrggrggroogyyywwwbowrowrgwooobbbbbb
918,F0 D0 ,wwwwwwrrbyrryrrybbggrggrggroogyyyyyyoowoowggwbbbbbbooo
919,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
920,U0 B0 L2 D1 B0 R1 L0 U1 R2 D1 ,wbbbwybboggwrrgyorowyrgwwobgbrgyywwgoyygoygoorrbwbryor
921,B0 L2 D1 B0 R1 L0 U1 R2 D1 ,bbwbwboybrrbrrgyorggwrgwwobgbrgyywwgowygoygoooyywbryor
922,L2 D1 B0 R1 L0 U1 R2 D1 ,bgrbwboybrrgrrwyowggwrgwwobgbrgyyoggwwyboybooywoobyrry
923,D1 B0 R1 L0 U1 R2 D1 ,ggrgwboybrrgrrwyowygwygwoobbbrbyyoggoobyobywwywwobrrrg
924,B0 R1 L0 U1 R2 D1 ,ggrgwboybrrgrrwrrgygwygwyowrygbygbbooobyoboobywwobryww
925,R1 L0 U1 R2 D1 ,gwggwboybrrorrbrrbygwygwyowrygbygoyorobgobgobyoywbwwrw
926,L0 U1 R2 D1 ,gwwgwwoyyobbrrrrrryggygbyobrywbywoywrobgobgobooygbwgrw
927,U1 R2 D1 ,wwwwwwyyyobbrrrrrrgggggboobyywyywyywggrooobbbooogbbgrr
928,R2 D1 ,wwywwywwygggrrrrrrggrggboobyywyywyywoooooobbbobbgbbgrr
929,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
930,F1 U1 R0 B1 L1 R1 D0 B1 R2 D1 ,obgwwgoowryybrywbbwwgrgyybrrrbgyoooogggrowbobrwyrbgwyy
931,U1 R0 B1 L1 R1 D0 B1 R2 D1 ,obgwwgrbwbyyrryrbbgyrwgbwrygwbgyooooggwrooboorwyrbgwyy
932,R0 B1 L1 R1 D0 B1 R2 D1 ,ggwbwbowrgyrrryrbbggwwgbwrygwbgyoooorwyrooboobyyrbgwyy
933,B1 L1 R1 D0 B1 R2 D1 ,ggwbwbowyrrgbrybyrggbwgowrogwwgyroobrwyroobooryybbgwyy
934,L1 R1 D0 B1 R2 D1 ,brrbwbowyrrgbrgbywggbwgowrogwwgyrrygowyooobooygyybyrbw
935,R1 D0 B1 R2 D1 ,grrwwbwwyrrgbrgbywggbggorrowwwyyryygyoowoooobygoybbrbb
936,D0 B1 R2 D1 ,grrwwywwyggwrryrbbggrggbrrywwbyyoyyoyoowoooobggorbbwbb
937,B1 R2 D1 ,grrwwywwyggwrryrryggrggboobyywyywoobyoowoowbbggorbbrbb
938,R2 D1 ,wwywwywwygggrrrrrrggrggboobyywyywyywoooooobbbobbgbbgrr
939,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
940,F0 R0 U2 D2 R2 U2 B2 F0 D0 L2 ,ywbywrbryryywrgworwwbggbrgoywgyygrobobororwogoogybbwbg
941,R0 U2 D2 R2 U2 B2 F0 D0 L2 ,ywbywrgrobyyrrgyorrgwggwobbwwryygrobobyrowwogoogybbwbg
942,U2 D2 R2 U2 B2 F0 D0 L2 ,ywwywwgrbyrboryrgyrgrgggobbwwwyyyrooobyrowwogoogrbbbbg
943,D2 R2 U2 B2 F0 D0 L2 ,brgwwywwyobyoryrgyooggggobbwwwyyyrooyrbrowwogrgrrbbbbg
944,R2 U2 B2 F0 D0 L2 ,brgwwywwyobyorywogooggggbbgooryyywwwyrbrowrgyrgrrbbobb
945,U2 B2 F0 D0 L2 ,brrwwywwwgowyroybooooggrbbroogyyywwyyrbrowrgyggrgbbgbb
946,B2 F0 D0 L2 ,wwwywwrrbyrbyroyboggrggrbbroogyyywwygowrowrgyooogbbgbb
947,F0 D0 L2 ,ywwywwrrbyrryrrybgggrggrbbroogyyywwwoowoowbgybbgbbgooo
948,D0 L2 ,ywwywwywwrrrrrrbbgbggbggrrryyyyyywwwoooooobggbbgbbgooo
949,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
950,F2 U2 R0 D2 F1 B0 D1 R0 F1 L1 ,yyybwbwrrboggrbrowgyybgowygroyrywrrbbwogorbggogoybwoww
951,U2 R0 D2 F1 B0 D1 R0 F1 L1 ,yyybwbyorgogrrboowgywogbyygrrwrywrrbbwrgogbgbogoybwoww
952,R0 D2 F1 B0 D1 R0 F1 L1 ,roybwbyyybwrrrboowogoogbyygrrwrywrrbgoggogbgbgywybwoww
953,D2 F1 B0 D1 R0 F1 L1 ,roobwbyygorborwwbrogwogwyybrroryyrrggoggogbgbyywbbwyww
954,F1 B0 D1 R0 F1 L1 ,roobwbyygorborwbgbogwogwywwgrryyrorrgoggogwbryywbbwyyb
955,B0 D1 R0 F1 L1 ,roobwboobrrbrrwggbwwwggwooyggryyrorrgoggoywbyyywbbwyyb
956,D1 R0 F1 L1 ,bwbbwboobrrrrrrggowwwggwooyggryyrggwoogooyrbyybyybybww
957,R0 F1 L1 ,bwbbwboobrrrrrrbwwwwwggwggorrwgyggygoogooyooyybyybyrby
958,F1 L1 ,bwwbwwooobrrwrrwrrwwwggggggrrrgyygyyoogooyooybbybbybby
959,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
960,B0 R0 U0 D2 F1 B2 D1 R2 F2 U0 ,yoowwbwwygoygryoygrbrogrrrbwwywygbbwrggroyoobggbrbboyw
961,R0 U0 D2 F1 B2 D1 R2 F2 U0 ,yygwwbwwygowgrboybrbrogrrrbwwywygrrooggooyyoborgybgwbb
962,U0 D2 F1 B2 D1 R2 F2 U0 ,yyrwwrwwboggyrobbwrbyoggrrowwwwyyrrooggooyyobyrgbbggbb
963,D2 F1 B2 D1 R2 F2 U0 ,wwywwybrryrgyrobbwoggoggrrowwwwyyrrorbyooyyoboggbbggbb
964,F1 B2 D1 R2 F2 U0 ,wwywwybrryrgyroyoboggogggbborryywwwwrbyooybbwoggbbgrro
965,B2 D1 R2 F2 U0 ,wwywwyyyyrrgrrooobggbggboogyywyywwwwrbroorbbboggbbgrro
966,D1 R2 F2 U0 ,wwwwwyyyyrrbrrooorggbggboogyywyywywwbbroorgbborrgbbggo
967,R2 F2 U0 ,wwwwwyyyyrrbrroggoggbggboorwwwyywyyybbrooroogorrgbbgbb
968,F2 U0 ,wwwwwwyyyoggorrbrrggggggooowwwyyyyyybbrooroogrrrbbbbbb
969,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
970,D0 L2 R0 F0 L2 B0 D0 U0 L1 D0 ,rgrwwrorrwwwgrogboggbwgwyywbbogyryywybybooboogygybobrr
971,L2 R0 F0 L2 B0 D0 U0 L1 D0 ,rgrwwrorrwwwgroyywggbwgwbooygbyybwroybyboobrrgygybogbo
972,R0 F0 L2 B0 D0 U0 L1 D0 ,ygrywrwrrwwwgroyywogbogwgoorgbwybororrboobybygybybwgbg
973,F0 L2 B0 D0 U0 L1 D0 ,ygbywwwroygwyrwwowogbogbgoorggwyyorgrrboobybyrybrbwrbg
974,L2 B0 D0 U0 L1 D0 ,ygbywwybbwgwrrwoowgoooggobbwyywyyorgrrroogybgrybrbwrbg
975,B0 D0 U0 L1 D0 ,wgbwwwobbwgwrrwoowgoowggbbbyyyyyyyrggbygoorrrryorborbg
