,mvt,rbk_str
1180,U0 F1 L1 R0 U2 B2 D1 L1 F2 R0 ,yyoywryyygbygrgwogrrrrgrwbbgoowygrwrbgbbowboogoowbywbw
1181,F1 L1 R0 U2 B2 D1 L1 F2 R0 ,yyyywyyrogoogrgwoggbyrgrwbbgoowygrwrrrrbowboobgbwbywbw
1182,L1 R0 U2 B2 D1 L1 F2 R0 ,yyyywyggwoooorggogyrbbgbgrwrwowygrwrrroborboybgbwbywbw
1183,R0 U2 B2 D1 L1 F2 R0 ,yyybwyggwoooorggogrrbwgbrrwwwoyygbwroryroorbbbggwbywby
1184,U2 B2 D1 L1 F2 R0 ,yybbwbggwgoooroggorrowggrrrwwwyywbwboryroorbbwggybyyby
1185,B2 D1 L1 F2 R0 ,wggbwbbyyoryoroggowggwggrrrwwwyywbwbgooroorbbrroybyyby
1186,D1 L1 F2 R0 ,bwbbwbbyyorrorrgggwggwggrrrwwwyywggwooooooybbybyybyorr
1187,L1 F2 R0 ,bwbbwbbyyorrorrorrwggwgggggwwwwygwygoooooorrrybyybyybb
1188,F2 R0 ,wwbwwbgyyorrorrorrwggwggwggbwwyygyygoorooroorybbybbybb
1189,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1190,U0 L1 B1 U2 D1 F1 B0 D1 R0 B0 ,owyowyggyrbrwryowwoobbggybybrgoyrggrbbwyowryogowgbrbrw
1191,L1 B1 U2 D1 F1 B0 D1 R0 B0 ,googwwyyygowwryowwrbrbggybybrgoyrggroobyowryobbwgbrbrw
1192,B1 U2 D1 F1 B0 D1 R0 B0 ,roobwwyyygowwryowwbbrogggbywrgryrwgrbwoooyoyrbbygbgbrg
1193,U2 D1 F1 B0 D1 R0 B0 ,oobbwwyyygorwroowobbrogggbywrgryrwywwwogoyryryggbbrbgb
1194,D1 F1 B0 D1 R0 B0 ,yyywwbboowwowroowoyggogggbywrgryrwywgorgoyryrbbrbbrbgb
1195,F1 B0 D1 R0 B0 ,yyywwbboowwowrobgbyggoggowogrwryywrwgorgoygbybbrbbrryr
1196,B0 D1 R0 B0 ,yyywwbwwbwworroggbggoggwyooryyryywrwgoogoogbbbbrbbrryr
1197,D1 R0 B0 ,oobwwbwwbwwwrrrggwggoggwyooryyryygggyooyooybbrbbybbrrr
1198,R0 B0 ,oobwwbwwbwwwrrrrrrggoggwggwyygyygrrgyooyooyoorbbybbybb
1199,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
1200,B2 L1 F2 B1 L1 D1 F2 R1 B0 L2 ,bbbgwgwwrwroorrwgyrobbgyggorygbywbrgyogboyyoywrrybwowo
1201,L1 F2 B1 L1 D1 F2 R1 B0 L2 ,grbgwgwwrwryorbwgyrobbgyggorygbywbbbyogroyooyowowbyrrw
1202,F2 B1 L1 D1 F2 R1 B0 L2 ,rrbbwggwrwryorbwgyrobbgybgowygyywobbgyyoooyroowwwbgrrg
1203,B1 L1 D1 F2 R1 B0 L2 ,rrbbwggyworyorbygyogbygbborrwgyywobbgywoooyrwowwwbgrrg
1204,L1 D1 F2 R1 B0 L2 ,yogbwggyworrorrygbogbygbborrwgyywybyoywboobrwwggwbrowr
1205,D1 F2 R1 B0 L2 ,oogywgbyworrorrygbrgbygbyorrwgrywgbywowyorobbwggwbbowy
1206,F2 R1 B0 L2 ,oogywgbyworrorrowyrgbygbygbgwywybrrgwowyoryorwggwbbobb
1207,R1 B0 L2 ,oogywgywgrrrrrrwwybgybgybgrwybwybrrgwooyooyoowggwbbobb
1208,B0 L2 ,oooywwywwrryrrwrrwbggbggbggwyywyyrrrwooyooyoogggbbbbbb
1209,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1210,F1 D1 R1 B0 U0 L0 F2 R1 D0 L1 ,oobwwwwgogoryrrwgrbyyogbwbbgrorywrrgybrgoywwoybbyboygg
1211,D1 R1 B0 U0 L0 F2 R1 D0 L1 ,oobwwwgywoorrrrggrybbygbbowryorywrrgybogogwwwybbyboygg
1212,R1 B0 U0 L0 F2 R1 D0 L1 ,oobwwwgywoorrrryggybbygbggrowgyyrrrrybogogbowybbybowww
1213,B0 U0 L0 F2 R1 D0 L1 ,oowwwygyyrrgorgoryybbygwggwowbyybrrrybogogbowrbbrbogww
1214,U0 L0 F2 R1 D0 L1 ,ggywwygyyrrrorrorrybbygwggwowbyybygbwbooogoowgrrwbbwob
1215,L0 F2 R1 D0 L1 ,gwgywgyyygrrorrorrrrrygwggwowbyybygbybboogoowwbowbbwob
1216,F2 R1 D0 L1 ,bwgbwgoyygrrorrorrgrrygwygwrwbyybggbooyoobwgbwbywbywoo
1217,R1 D0 L1 ,bwgbwgbwrbrrbrryrrwgywgyrrgyyoyybggboooooowggwbywbywoo
1218,D0 L1 ,bwwbwwbwwrrrrrrbbywggwggrrryyyyyygggoooooowggbbybbyooo
1219,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1220,F0 D2 R0 L1 U0 D2 L1 F2 R1 U2 ,bgbywwggoworwrrgryyygogbbwywgrgywryoroorobwooyrwybbbbg
1221,D2 R0 L1 U0 D2 L1 F2 R1 U2 ,bgbywwobogorgrroryboywgyybggwwgywryorowrogworyrwybbbbg
1222,R0 L1 U0 D2 L1 F2 R1 U2 ,bgbywwobogorgrrworboywgybbgoyrwygwwgrowrogoryyrwybbybg
1223,L1 U0 D2 L1 F2 R1 U2 ,bgyywyobgwggororrrborwggbbgoyywyywwyrowrogoryorwwbbbbg
1224,U0 D2 L1 F2 R1 U2 ,bgywwybbgwggororrroorwggwbggyybyywwywgyoorrroorowbybbb
1225,D2 L1 F2 R1 U2 ,bwbbwggyyoroororrrwggwggwbggyybyywwyooroorrrowgywbybbb
1226,L1 F2 R1 U2 ,bwbbwggyyoroororrowggwggbbbywwyybyygooroorrrrwgywbywbg
1227,F2 R1 U2 ,wwbwwgbyyoroororroyggyggybbgwwyybyygrrrooroorwggwbbwbb
1228,R1 U2 ,wwbwwgwwgrrorrorrobbyggyggyyybyybyygrrroooooowggwbbwbb
1229,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1230,U2 L0 D2 R2 L0 D2 B0 U0 F1 R1 ,rwyywbrogorggrwyygwbwogrwyorrbwybwrybobyogbbgooygbgrwo
1231,L0 D2 R2 L0 D2 B0 U0 F1 R1 ,gorbwyywrbobgrwyygooyogrwyorrbwybwryorgyogbbgwbwgbgrwo
1232,D2 R2 L0 D2 B0 U0 F1 R1 ,oorgwywwrbobgrwyyggoybgryyoorboybwrybyoborgggwbwgbwrwr
1233,R2 L0 D2 B0 U0 F1 R1 ,oorgwywwrbobgrwggggoybgrrwryrwbyobrobyoboryygwbwgbwyyo
1234,L0 D2 B0 U0 F1 R1 ,oowgwowwogggwrgbobgoybggrwwyrrbyybrrbyoboryygrbwrbwyyo
1235,D2 B0 U0 F1 R1 ,oowwwowwogggwrgbobooygggwwwgrrbyyrrrybbyoygrorbbrbbyyy
1236,B0 U0 F1 R1 ,oowwwowwogggwrggroooygggyyyrrryybrrgybbyoybobrbbrbbwww
1237,U0 F1 R1 ,ggowwowwogggwrrgrrooygggyyyrrryybyybwbbooyoobwrrwbbwbb
1238,F1 R1 ,wwgwwgooowrrwrrgrrggggggyyyrrryybyybooyooyoobwbbwbbwbb
1239,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1240,F0 U0 L1 R0 U0 D2 B1 F0 L2 U2 ,bbywwyrgbwororrwyybrowggwrorbgbygbogooyrogwwggyywbyobr
1241,U0 L1 R0 U0 D2 B1 F0 L2 U2 ,bbywwyggyrorgrrbyywwbrgrogowowbygbogoorrobwwggyywbyobr
1242,L1 R0 U0 D2 B1 F0 L2 U2 ,gwbgwbyyygyygrrbyyrorrgrogowowbygbogwwbrobwwgoorwbyobr
1243,R0 U0 D2 B1 F0 L2 U2 ,rwbrwboyygyygrrbyyworbgrbgorowyygrogbbgwowwrwooywbgobg
1244,U0 D2 B1 F0 L2 U2 ,rwrrwroyobggyryyrywowbggbggrooyywroobbgwowwrwyoybbgbbg
1245,D2 B1 F0 L2 U2 ,orrywworryoyyryyrybggbggbggrooyywroowowwowwrwbbgbbgbbg
1246,B1 F0 L2 U2 ,orrywworryoyyrywrwbggbggbbgoorwyyoorwowwowyrybbgbbgbgg
1247,F0 L2 U2 ,ywwywworryooyrrwrrbggbggbbgoorwyywyyoowoowrrygggbbgbbb
1248,L2 U2 ,ywwywwywwooorrrrrrbbbbgggggwyywyywyyoooooorrrgggbbgbbb
1249,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1250,D2 R0 U2 L1 R1 D0 B0 U1 L1 B0 ,bwogwowoogbbrrbgogoyywgbroywgrwywgyryrbgogwbbyrrybywro
1251,R0 U2 L1 R1 D0 B0 U1 L1 B0 ,bwogwowoogbbrrbwbboyywgbwrorygwywrgwyrbgoggogyrrybyroy
1252,U2 L1 R1 D0 B0 U1 L1 B0 ,bwygwbwoowrgbrbbbboygwgwwrwryrwyyrgyyrbgoggogorrobyooy
1253,L1 R1 D0 B0 U1 L1 B0 ,oowbwgywbyrbbrbbbborrwgwwrwryrwyyrgywrggoggogoygobyooy
1254,R1 D0 B0 U1 L1 B0 ,oowwwgwwbyrbbrbbbbrrrwgwrrwyyryyyggygggroowggoyyobbooo
1255,D0 B0 U1 L1 B0 ,ooowwowwobbbrrbybbrrwwggrrbyyryywggwgggroowggyyyybbroo
1256,B0 U1 L1 B0 ,ooowwowwobbbrrbrrbrrwwggwgggyygyywwrgggroorooyyyybbybb
1257,U1 L1 B0 ,bbbwwowwobbrrrwrrwrrwwggwgggyygyygrroggooooooyyybbybby
1258,L1 B0 ,boobwwbwwrrwrrwrrwoggwggwgggyygyygrryyyoooooobbrbbybby
1259,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
1260,D1 U2 B1 R2 F2 B2 U1 L0 B1 R0 ,gyggwwwowbgrorggrroyrwgwowyybryybwryyrboorobbwgoobbbyg
1261,U2 B1 R2 F2 B2 U1 L0 B1 R0 ,gyggwwwowbgrorgbygoyrwgwgrrrbybyryywyrboorowywgoobbobb
1262,B1 R2 F2 B2 U1 L0 B1 R0 ,wowwwggygyrborgbygwgowgwgrrrbybyryywbgroorowyoyrobbobb
1263,R2 F2 B2 U1 L0 B1 R0 ,oobwwggygyrworobywwgowgwgrrrbybyrggbygryorwwyrbbybbooo
1264,F2 B2 U1 L0 B1 R0 ,ooywwrgybwyborowrywgowgygrrrbbbyggggygryorwwyrbbwbbooo
1265,B2 U1 L0 B1 R0 ,ooywwrbbryybrrorryrrgygwogwbygbyggggygwyoowwwrbbwbbooo
1266,U1 L0 B1 R0 ,gggwwrbbryywrryrryrrgygwogwbygbygyooygwooobwwooobbwbbr
1267,L0 B1 R0 ,grrgwbgwbrrgrryrryygwygwogwbygbygyoooooooobwwyywbbwbbr
1268,B1 R0 ,rrrwwbwwbrrgrryrryggwggwggwyygyygoooboowoowooyyybbbbbb
1269,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1270,D1 B0 R2 U2 B2 F0 L0 R2 F0 L1 ,gywywwyygwrrorrogbbbrggbrowyyboyoygroroworgwgbgwbbbywo
1271,B0 R2 U2 B2 F0 L0 R2 F0 L1 ,gywywwyygwrrorrywobbrggbogbboryygyoyoroworrowbgwbbbgwg
1272,R2 U2 B2 F0 L0 R2 F0 L1 ,rroywwyygwryoroywybbrggbogbboryygowrwroyorgowgbbwbggbw
1273,U2 B2 F0 L0 R2 F0 L1 ,rrrywgyyrywyoroyrwbbgggwoggbooyywowgwroyorgowbbbbbgrbw
1274,B2 F0 L0 R2 F0 L1 ,ryygwyrrrwrooroyrwbbbggwoggbooyywowgywyyorgowbbgbbgrbw
1275,F0 L0 R2 F0 L1 ,gwogwyrrrwrgoryyrybbbggwoggbooyywyyrwwyooroowwbrgbbgbb
1276,L0 R2 F0 L1 ,gwogwywryrrgrryrryogbggbgwbyowyywyyrwwboooooowbrgbbgbb
1277,R2 F0 L1 ,bwobwyrryrrgrryrryggbggbwwboowgywgyroowoowoobwbygbygby
1278,F0 L1 ,bwwbwwrrryrryrrgrrggggggwwwooogyygyyoowoowoobbbybbybby
1279,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1280,D1 B1 F2 U0 R0 B1 L0 R2 U0 D2 ,gggrwwgygrorrrbroyybyygywoybbbwygoboogogoowrrwwwwbybrb
1281,B1 F2 U0 R0 B1 L0 R2 U0 D2 ,gggrwwgygrorrrbbrbybyygyroybgobybbwoogogoowoywwwwbywrr
1282,F2 U0 R0 B1 L0 R2 U0 D2 ,wgorwwgygrogrrgbrgybyygyroybgobybbbrbgowooooywyrwbrwww
1283,U0 R0 B1 L0 R2 U0 D2 ,wgorwwogbyogorgorgyorygyybygygbybbbrbgbworoorwyrwbrwww
1284,R0 B1 L0 R2 U0 D2 ,orwgwgbwowyrorgorgyogygyybygygbybbbryorworoorbgbwbrwww
1285,B1 L0 R2 U0 D2 ,orggwybwyoowrryggryogygbybrgywbywbbbyorworoorogbgbrwww
1286,L0 R2 U0 D2 ,owygwybwyooorrrgggyogygbybrgywbywrywborborborbrwgbwogw
1287,R2 U0 D2 ,wwywwywwyooorrrgggoogggbbbryywyywyywbbbooorrrbrrgbbogg
1288,U0 D2 ,wwwwwwwwwgggrrroooooogggbbbyyyyyyyyybbbooorrrrrrbbbggg
1289,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1290,R2 U0 F2 R1 U2 L1 B2 U2 L1 R1 ,bygwwybbbroorrrgggoowbgwbbryywwyywwywbyoorooryrogbgrgg
1291,U0 F2 R1 U2 L1 B2 U2 L1 R1 ,bywwwybbygggrrrooroorbggbbyyygwyywwbwbyooroorrrowbgwgg
1292,F2 R1 U2 L1 B2 U2 L1 R1 ,bwbbwyyywrrorrroorgggbggbbyyygwyywwboorooroorwbywbgwgg
1293,R1 U2 L1 B2 U2 L1 R1 ,bwbbwygyyrrorrrrorybbggbgggwyywyywwboooooroorwbywbgwgg
1294,U2 L1 B2 U2 L1 R1 ,bwwbwwgyworrrrorrrybbggyggywybwybwwgoooooroorbbyybgygg
1295,L1 B2 U2 L1 R1 ,wygwwbwwbooorrorrrbbyggyggywybwybwwgorrooroorybbybgygg
1296,B2 U2 L1 R1 ,byggwbgwbooorrorrrwbywgywgygybgybbwgrrrroooooybwybwygw
1297,U2 L1 R1 ,gwbgwbgwbooorrrrrrwbywgywgygybgybgybrrroooooowgywbywby
1298,L1 R1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
1299,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1300,D2 L2 U2 F0 L0 U1 F1 L0 R1 D0 ,owwwwrogryygbrrwbbgogggywoobygbywooryoygoywrrrgbwbrybb
1301,L2 U2 F0 L0 U1 F1 L0 R1 D0 ,owwwwrogryygbrrwrrgogggyybbroowybgybyoygoywbbrgbwbrwoo
1302,U2 F0 L0 U1 F1 L0 R1 D0 ,rwwwwrggryygbrrwrroogrgybbbooowyboybbbwyogyoyrgywbgwog
1303,F0 L0 U1 F1 L0 R1 D0 ,rggrwwwwrbbwbrrwrrrgyrgybbbooowyboybyygyogyoyoogwbgwog
1304,L0 U1 F1 L0 R1 D0 ,rggrwwyggwbwwrrrrrbrrbggbyywbbwyboybyyoyooyoooogwbgwog
1305,U1 F1 L0 R1 D0 ,ggggwwgggwbwwrrrrrrrrrggyyybbbbybbybyyyooyoooooowbwwow
1306,F1 L0 R1 D0 ,gwggwggggrrrwrrrrryyyrggyyybbbbybbyboooooyooowbwwbwwow
1307,L0 R1 D0 ,gwggwgrwrbrrbrrbrrygyygyyryoyobybbyboogoogoogwbwwbwwow
1308,R1 D0 ,wwgwwgwwrbrrbrrbrrggyggyrryyyoyybyyboooooogggwbbwbbwoo
1309,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1310,L0 R2 B2 F2 R1 B0 F0 R0 U2 L0 ,rrogwgooobwyyrwgywyywbgbggyoorbygrorbrbroowrwgyybbwbwg
1311,R2 B2 F2 R1 B0 F0 R0 U2 L0 ,growwgyoobwyyrwgywrywggbogyyorbyggorwrbrorwobgyrbbbbwo
1312,B2 F2 R1 B0 F0 R0 U2 L0 ,grrwwgyorwygwryywbrybggboggyoobyggoowrbrorwobyyrbbbwwo
1313,F2 R1 B0 F0 R0 U2 L0 ,oogwwgyorwywwrrywwrybggboggyoobygrrgbrbyorgobowwbbbryy
1314,R1 B0 F0 R0 U2 L0 ,oogwwgooybywrrrbwwggobggbyrroybygrrgbryyowgowowwbbbryy
1315,B0 F0 R0 U2 L0 ,oorwwbooowrwyrwbrbgggbggbyyroobygrrrbryyowgowgwwgbbyyy
1316,F0 R0 U2 L0 ,wwbwwbooowrryrrbrrgggbggbyyroobygbygrryoowoowyggybwybw
1317,R0 U2 L0 ,wwbwwbwwyorrorrorrbbgyggyggbywbygbygrrrooooooyggybwybw
1318,U2 L0 ,wwgwwgwwgooorrrrrrbbwyggyggbyybyybyyrrrooooooyggbbwbbw
1319,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1320,R2 D0 F1 U0 R2 L1 B2 F2 R1 B1 ,wbyowryoygbgorwbgwbwrgggrrwbgrwyywyggbooowbbyoyorbyrro
1321,D0 F1 U0 R2 L1 B2 F2 R1 B1 ,wbrowyyogwgbwrogbgbwrggrrrobgywyrwyygbooowbbywyogbyrro
1322,F1 U0 R2 L1 B2 F2 R1 B1 ,wbrowyyogwgbwrorrobwrggrbbywwbyygyrygbooowrrowyogbygbg
1323,U0 R2 L1 B2 F2 R1 B1 ,wbrowywwrbgbwrowrorrywgbbgbowoyygyrygbgooorrywyogbygbg
1324,R2 L1 B2 F2 R1 B1 ,wowwwbryrwyowrowrobgbwgbbgbowoyygyryrryooorrygbggbygbg
1325,L1 B2 F2 R1 B1 ,woowwgryyorworwoywbggwggbggowwyybyrrrryooorrybbgbbybbg
1326,B2 F2 R1 B1 ,boowwgbyyorworwoywoggyggygggwwyybgrryoyrorrorbbrbbwbbw
1327,F2 R1 B1 ,rrgwwgbyyorrorroyyoggyggygggwwyyboobwoyworworwbbwbbrbb
1328,R1 B1 ,rrgwwgwwgrrrrrryyyggyggyggoyybyyboobwoowoowoowbbwbbrbb
1329,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1330,L1 F0 B2 L0 D0 F1 B1 L1 R2 D2 ,ggbgwygwyroywrowygrgbbgrbrrwbbwyrorwwyywoyyoooorbbbogg
1331,F0 B2 L0 D0 F1 B1 L1 R2 D2 ,rgbbwybwyroywrowygwgbwgrorrgbbbyrrrwyyoyoowwyoogbbgogg
1332,B2 L0 D0 F1 B1 L1 R2 D2 ,rgbbwyyooboywroyygowwrggrrbwwrbyrrrwyygyobwwboogbbgogg
1333,L0 D0 F1 B1 L1 R2 D2 ,wrrbwyyoobowwryyyyowwrggrrbwwrbyrbgrgygoobywbggogbbgoo
1334,D0 F1 B1 L1 R2 D2 ,orrbwyooobowwryyyywwwbggyrbowrryrrgryogwoybbgggbgbbgow
1335,F1 B1 L1 R2 D2 ,orrbwyooobowwryyrbwwwbggbbgrrogywrrryogwoygowggbgbbyyy
1336,B1 L1 R2 D2 ,orrbwybwyoowrryrrbwggwgbwbbgywgywrrryoowoogooggbgbbyyy
1337,L1 R2 D2 ,gwybwybwyooorrrrrrwggwgbwbbgywgywbywroorooroobbygbyggy
1338,R2 D2 ,wwywwywwyooorrrrrrgggggbbbbyywyywyywoooooorrrbbbgbbggg
1339,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1340,D2 F1 B2 R0 D1 F2 L1 B2 U1 L2 ,byybwgwrryooyroyowoggoggybboyrwyyobgrrbrobgggbrwwbwrww
1341,F1 B2 R0 D1 F2 L1 B2 U1 L2 ,byybwgwrryooyrogggoggoggrwwgboyywryorrbrobyowbrwwbwybb
1342,B2 R0 D1 F2 L1 B2 U1 L2 ,byybwgyygooobrogggggwggwoorbbwyywryorrrroryowbrwwbwybb
1343,R0 D1 F2 L1 B2 U1 L2 ,oyrbwgyygooybrrggrggwggwoorbbwyywyybgrrooroowbbywbwwrb
1344,D1 F2 L1 B2 U1 L2 ,oywbwwyyrgbogrorryggwggwoobbbwyywyybgrrooroowgbygbwrrb
1345,F2 L1 B2 U1 L2 ,oywbwwyyrgbogrorrbggwggwrrywwbbyybyygrrooroobgbygbwoow
1346,L1 B2 U1 L2 ,oywbwwbwwbborrorrbyrrwggwggryybyybyygrroogooggbygbwoow
1347,B2 U1 L2 ,yywwwwwwwbborrorrbrrrbggbggwyywyyyyyrggroogoogbbgbbooo
1348,U1 L2 ,yyywwwwwwbbgrrrrrrrrrbggbggwyywyywyybggooooooooobbgbbg
1349,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1350,U1 D1 R2 F1 L2 D0 F0 L0 U0 F1 ,boobwwryrgrbrrwrgwwbwrgboyyggbbyrroowwbwoygoyyyogboggy
1351,D1 R2 F1 L2 D0 F0 L0 U0 F1 ,owrowybbrwbwrrwrgwwwbrgboyyggbbyrrooyyowoygoygrbgboggy
1352,R2 F1 L2 D0 F0 L0 U0 F1 ,owrowybbrwbwrrwggywwbrgbrgwbrogyogbryyowoyoyygrbgbogoy
1353,F1 L2 D0 F0 L0 U0 F1 ,owoowobbryggwrrwbwwwgrggrggbrrgyygbryyowoyoyywrbbboboy
1354,L2 D0 F0 L0 U0 F1 ,owoowoywwrggrrrbbwgggwggwrroyygyygbryyrwoboybwrbbboboy
1355,D0 F0 L0 U0 F1 ,owogwogwwrggrrrbbwyggoggbrroyyoyyybrbyobowryywrwbbwbog
1356,F0 L0 U0 F1 ,owogwogwwrggrrrbrryggoggryyyoobyyryybyobowbogwrwbbwbbw
1357,L0 U0 F1 ,owogwogwogggwrrwrrroyyggyggbrrbyyryybyybooboowrwbbwbbw
1358,U0 F1 ,wwowwowwogggwrrwrrooyggggggrrryyyyyybbbooyooywrrbbbbbb
1359,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1360,U1 B2 F2 D0 R2 U2 B1 R0 L2 U2 ,rboywwygwrryorwggobrgbgbbyyrrryyobwgbooooyogwgrygbwwbw
1361,B2 F2 D0 R2 U2 B1 R0 L2 U2 ,owwbwgryybrgorwggoboobgbbyyrrryyobwggryooyogwrrygbwwbw
1362,F2 D0 R2 U2 B1 R0 L2 U2 ,gwbbwgryybroorogggboobgbbyyrrryyowwoorywoyggwwbwwbgyrr
1363,D0 R2 U2 B1 R0 L2 U2 ,gwbbwgrrrwroyroyggyybbgboobyyryyowwoorgwooggbwbwwbgyrr
1364,R2 U2 B1 R0 L2 U2 ,gwbbwgrrrwroyrooobyybbgbggbwyywyyoororgwooyrrwbwwbgygg
1365,U2 B1 R0 L2 U2 ,gwybwyrrrboooryorwyyybgwggwwybwygoororgwooyrrbbwbbgbgg
1366,B1 R0 L2 U2 ,rrrywbywgorgoryorwbbwbgwggwwybwygoorboowooyrryyybbgbgg
1367,R0 L2 U2 ,ywbywbywgorrorrorrbbwbgwggwwybwygwygoooooorrryggybgybb
1368,L2 U2 ,ywwywwywwooorrrrrrbbbbgggggwyywyywyyoooooorrrgggbbgbbb
1369,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1370,B1 D2 F1 B1 U2 D1 L1 U1 B1 R0 ,ggrrwbygyrwbwrrrbwowbogoyygboyyyoobbwygyogggowrrwbborw
1371,D2 F1 B1 U2 D1 L1 U1 B1 R0 ,gywrwbygyrwgwrgrbrowbogoyygboyyyowrboygbogbgorbwrbrwwo
1372,F1 B1 U2 D1 L1 U1 B1 R0 ,gywrwbygyrwgwrgbgoowbogowwobrwoyyyoboygbogrbrrbwrbryyg
1373,B1 U2 D1 L1 U1 B1 R0 ,gywrwbrwbwwgrrgbgoboowgwoowggroyyyoboyybogrbyrbwrbryyg
1374,U2 D1 L1 U1 B1 R0 ,rborwbrwbwwgrrybgwboowgwoowggroyyoggyyyoogbbywrgbbyrry
1375,D1 L1 U1 B1 R0 ,bwrbwrobryyyrrybgwwrgwgwoowggroyyoggwwgoogbbyboobbyrry
1376,L1 U1 B1 R0 ,bwrbwrobryyyrryrrywrgwgwbgwryggyggoowwgoogoowboobbybby
1377,U1 B1 R0 ,wwrwwrbbryyyrryrryrrgggwggwyygyygoooggwwoowooboobbbbbb
1378,B1 R0 ,rrrwwbwwbrrgrryrryggwggwggwyygyygoooboowoowooyyybbbbbb
1379,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1380,B1 U1 L1 D1 R1 B2 L1 F1 D1 U0 ,ggrowyooobrygrybggwwwbgyryywoowyryrryggboorbbbwobbrwwg
1381,U1 L1 D1 R1 B2 L1 F1 D1 U0 ,rbyowyooobrggrgbgrwwwbgyryywoowyrgyyyggroorbborgwbwbbw
1382,L1 D1 R1 B2 L1 F1 D1 U0 ,yyobworoowwwgrgbgryggbgyryywoowyrgyyorgroorbbbrgwbwbbw
1383,D1 R1 B2 L1 F1 D1 U0 ,yyobworoowwwgrgbgrwggwgygyywoowyrgyygobroborrbrrwbbbby
1384,R1 B2 L1 F1 D1 U0 ,yyobworoowwwgrgbbywggwgybgroryoyywwggobrobgyybrrwbborr
1385,B2 L1 F1 D1 U0 ,yyobwwrobwgywrbwgbwgowgobgoorgoyywwrgobrobgyygrrybbyrr
1386,L1 F1 D1 U0 ,rwwbwwrobwggwrrwggwgowgobgoorgoyyoyybobbobyyyrrybbyrrg
1387,F1 D1 U0 ,wwwwwwbobwggwrrwggogoogoogogrgyyyyyybbyooybbyrrrbbbrrr
1388,D1 U0 ,wwwwwwwwwgggrrrgggooogggoooyyyyyyyyybbbooobbbrrrbbbrrr
1389,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1390,D2 B1 R1 D0 B2 U2 L1 B0 F1 U1 ,yyywwrgowrwrgrgbgrobgwgoyooowwyyryybrbwrogooggbbybbwrb
1391,B1 R1 D0 B2 U2 L1 B0 F1 U1 ,yyywwrgowrwrgrgoogobgwgowrbbyyryywworbwrogbgrgbbybbyoo
1392,R1 D0 B2 U2 L1 B0 F1 U1 ,brrwwrgowrwygryooyobgwgowrbbyyryyggrwbwwogogrbbobbogyy
1393,D0 B2 U2 L1 B0 F1 U1 ,brgwwbgobyyywrorgoobrwgrwrwbygryoggbwbwwogogrrboyboyyy
1394,B2 U2 L1 B0 F1 U1 ,brgwwbgobyyywrowrwobrwgrogrgrbgyybogwbwwogyyyrboyborgo
1395,U2 L1 B0 F1 U1 ,gobwwbgobyyywrwwrwobrwgrogrgrbgyygrbwbwoogyyyogrobyobr
1396,L1 B0 F1 U1 ,bogbwwbogwbwwrwwrwogrwgrogrgrbgyygrbyyyoogyyyobrobyobr
1397,B0 F1 U1 ,oogwwwoogwbwwrwwrwggrggrggrrrbyyyrrbygyyoyyoyobbobbobb
1398,F1 U1 ,wwwwwwoogwbbwrrwrrggrggrggrrrbyyyyyyggyooyooyooobbbbbb
1399,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
