,mvt,rbk_str
765,F1 D1 U2 F1 L0 ,ooowwgwyrwobwrrgggogbogbygwgwoyyryyrgrboobbbryyybbwwrr
766,D1 U2 F1 L0 ,ooowwgwwgoobwrrgggbbwgggooybbryyryyrgrrooybbwyyybbwwrr
767,U2 F1 L0 ,ooowwgwwgoobwrrwrrbbwggggggrrrbyybyygrrooyooyyyybbwbbw
768,F1 L0 ,gwwgwwooogrrwrrwrryyyggggggrrrbyybyyoobooyooybbwbbwbbw
769,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
770,D2 B0 U1 R0 L0 U1 R1 L2 B2 D2 ,bgygwyrwygrggrbwoobrrwgyybbbooyygrygrrywoowooowwrbbwbg
771,B0 U1 R0 L0 U1 R1 L2 B2 D2 ,bgygwyrwygrggrbwoobrrwgywbggyrgyyoobrrywoowooowwrbbybb
772,U1 R0 L0 U1 R1 L2 B2 D2 ,gbogwyrwygrbgrowoobrrwgywbggyrgyyrwwyrygoobooyrobbwbbw
773,R0 L0 U1 R1 L2 B2 D2 ,oyybwwggrbrrgrowooyrywgywbggyrgyyrwwyrogooboogrbbbwbbw
774,L0 U1 R1 L2 B2 D2 ,oyybwygggwgborrooryrrwgywbwgybgybrwgyrogooboorrbwbwybw
775,U1 R1 L2 B2 D2 ,wyywwybggwgborroororrbgygbwyybwybwwgbgyoorooorrrwbgybg
776,R1 L2 B2 D2 ,yygywgwwborrorroorbgybgygbwyybwybwwgrrroorooowgbwbgybg
777,L2 B2 D2 ,yyyywwwwwrrrrroooobggbgggbbyyywyywwwrrrooroooggbbbgbbg
778,B2 D2 ,yyywwwwwwrrrrrooooggggggbbbyyyyyywwwoooroorrrgggbbbbbb
779,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
780,B2 F1 D0 U2 R0 B0 D1 R2 F0 L0 ,bybbwgywoyooorwgggrgbrgwyyyorrbyyrrwrwbyobwogwbwrboogg
781,F1 D0 U2 R0 B0 D1 R2 F0 L0 ,wrrbwgywoyoworyggrrgbrgwyyyorrbyybybgwbwoboogggoobrwbw
782,D0 U2 R0 B0 D1 R2 F0 L0 ,wrrbwgyogrowrryogrbwyggyrrybbgbyybybgwowowooyggoobrwbw
783,U2 R0 B0 D1 R2 F0 L0 ,wrrbwgyogrowrryrrybwyggyooybbbyybbyggwowowwbwggoobrogr
784,R0 B0 D1 R2 F0 L0 ,goygwbrrwgworryrryggoggyooybbbyybbygrowwowwbwbwyobrogr
785,B0 D1 R2 F0 L0 ,googwyrryrrgrrwyyoggbggboogbboyyobybrowwowwbwwwybbrygr
786,D1 R2 F0 L0 ,gwogwyrryrrbrryyybggbggboogbboyyorwwoowoowgbwybwgbwrry
787,R2 F0 L0 ,gwogwyrryrrbrryrryggbggbyyboowbywbyroowoowoogybwgbwgbw
788,F0 L0 ,gwwgwwrrryrryrrbrrggggggyyyooobyybyyoowoowoogbbwbbwbbw
789,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
790,U1 B0 D2 U1 F1 L1 U1 F0 R1 U1 ,yyrwwowwrbybgrbwwbggyggrwbgoyrbyrobygooyooyrbwrrobgowg
791,B0 D2 U1 F1 L1 U1 F0 R1 U1 ,rorywwywwggygrbwwbgooggrwbgoyrbyrobywrryooyrbbybobgowg
792,D2 U1 F1 L1 U1 F0 R1 U1 ,ybbywwywwggygrbwwogooggrwbgoyrbyrwyyrrrooorrboobwbyggb
793,U1 F1 L1 U1 F0 R1 U1 ,ybbywwywwggygrbrrbgooggrggbyywrybryorrrooowwooobwbywbg
794,F1 L1 U1 F0 R1 U1 ,bwwbwwyyygoogrbrrbrrrggrggbyywrybryooobooowwoggywbywbg
795,L1 U1 F0 R1 U1 ,bwwbwwggrwooyrbyrbrrbrggrggboorybryoooyooywwyggywbywbg
796,U1 F0 R1 U1 ,rwwrwwrgrwooyrbyrbbrbrggrgggooyybyyoyyyoowoowgggwbbwbb
797,F0 R1 U1 ,wwrwwgrrrbrbyrbyrbyyyrggrgggooyybyyogggoowoowwoowbbwbb
798,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
799,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
800,U1 B1 L2 R1 F0 L1 D2 U1 R2 F0 ,ggyrwbybbwwoorowygryowgywrobggbygwyorbbworgorbwygboyrr
801,B1 L2 R1 F0 L1 D2 U1 R2 F0 ,ybbgwbgryryoorowygrbbwgywrobggbygwyobwyworgorwwogboyrr
802,L2 R1 F0 L1 D2 U1 R2 F0 ,gwbgwbgryryyorbwybrbbwgywrobggbyggoowwyyorooroorwbrwgy
803,R1 F0 L1 D2 U1 R2 F0 ,bwbbwbgryryyorbwybybbrgyrroggggyggoorooroyywwoowwbwwgr
804,F0 L1 D2 U1 R2 F0 ,bwwbwwgroybbyryrowybbrgbrryggbgyygoorooroyywwoowgbwggr
805,L1 D2 U1 R2 F0 ,bwwbwwwyogbbrryoowrryrgbybbryygyygoorogrogywboowgbwggr
806,D2 U1 R2 F0 ,rwwrwwyyogbbrryoowrryggbgbbryywyywooggboowrryoowgbbggb
807,U1 R2 F0 ,rwwrwwyyogbbrryrryrryggbggboowyywyyrggboowoowoowgbbgbb
808,R2 F0 ,wwowwyrryrryrryrryggbggbggboowyywyyroowoowoowgbbgbbgbb
809,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
810,B0 F0 L1 B2 U1 R0 D1 F1 R1 U2 ,bbgrwwrrwbgryrbowgygrogobowygbgybgowoygwowoyrwyyrbroby
811,F0 L1 B2 U1 R0 D1 F1 R1 U2 ,rbgrwwrrwbgwyroowgygrogobowygbgybowogygbowbyrorwbbyyry
812,L1 B2 U1 R0 D1 F1 R1 U2 ,rbgrwwrwgrgwrrowwgboyoggworoybgybowogyybogbyborwbbyyry
813,B2 U1 R0 D1 F1 R1 U2 ,bbgowwwwgrgwrrowwgooygggooryybyybwwoygbyoygbborrbbryrr
814,U1 R0 D1 F1 R1 U2 ,owwowwwwgrggrrywwyooygggooryybyybgbbggbooywbbrryrbbrro
815,R0 D1 F1 R1 U2 ,wwgwwwoowooyrrywwyggbgggooryybyybgbbrryooywbbrggrbbrro
816,D1 F1 R1 U2 ,wwbwwgoorwrowroyyyggbggboobyyryyrgbrrryooywbbwggwbbgro
817,F1 R1 U2 ,wwbwwgoorwrowrogroggbggbyyyrrryybyygrryooyoobwggwbbwbb
818,R1 U2 ,wwbwwgwwgrrorrorrobbyggyggyyybyybyygrrroooooowggwbbwbb
819,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
820,L0 U0 F1 L2 R2 D1 U1 R0 F0 D2 ,gorrwooygwbybrrbbybgrrgrbyyroogywgbgrywoogwwwbgywbwoyo
821,U0 F1 L2 R2 D1 U1 R0 F0 D2 ,oorwwoyygwbybrrbbyggrrgroyyboorywbbgworwoywgwbggwbgoyr
822,F1 L2 R2 D1 U1 R0 F0 D2 ,ywoywogorbggbrrbbywbyrgroyyboorywbbgggrwoywgwworwbgoyr
823,L2 R2 D1 U1 R0 F0 D2 ,ywoywobbboggorrbbyyrybgywrorywrywbbgggrwoowggworwbgoyr
824,R2 D1 U1 R0 F0 D2 ,rworwobbboggorrbbyrryggyrroyywyywbbgggwoowrggwowwbboyy
825,D1 U1 R0 F0 D2 ,rwwrwwbbgybbrroggorroggwrrwyyoyyobbbggwoowrggoowybbyyy
826,U1 R0 F0 D2 ,rwwrwwbbgybbrroyyyrroggwggooobyybyybggwoowrrwoowybbrgg
827,R0 F0 D2 ,wwgwwbrrbrrorroyyyggwggwggooobyybyyboowoowrrwybbybbrgg
828,F0 D2 ,wwwwwwrroyrryrryooggbggbggbooryyyyyyoowoowrrwbbbbbbggg
829,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
830,U0 B0 F2 L0 R2 D0 B2 U0 D2 L1 ,ywrbwgowygoybryygwworygygogwbobywwrrbwgyoobrrbrogbrbgo
831,B0 F2 L0 R2 D0 B2 U0 D2 L1 ,obywwwygrbrobryygwgoyygygogwbobywwrrworyoobrrbwggbrbgo
832,F2 L0 R2 D0 B2 U0 D2 L1 ,oywwwwygrbrrbrrygwgoyygygogwbobywwybyorbooorrbgbgbworg
833,L0 R2 D0 B2 U0 D2 L1 ,oywwwwobwrrrorrrgwgogygyyogrgybywwybyoyboborbbgbgbworg
834,R2 D0 B2 U0 D2 L1 ,gywwwwbbwrrrorrrgwoogwgyoogggyyywyybobyroobbybgwgbborr
835,D0 B2 U0 D2 L1 ,gyywwwbbbwgrrrorrrooowggoobggwyywyywobyroobbyggwybbgrr
836,B2 U0 D2 L1 ,gyywwwbbbwgrrrooobooowggbbyyygyygwwwobyroogrrggwybbrrr
837,U0 D2 L1 ,wwwwwwbbbwggrrroooooowggbbyyygyygyygbbyooorrrrrrbbywgg
838,D2 L1 ,bwwbwwbwwrrrrrrooowggwggbbyyygyygyygoooooorrrbbybbywgg
839,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
840,B1 D2 F1 R1 B0 L1 U2 B1 L1 F1 ,wowbwgyrwgwbrrryowrwoggbbbroyggywoogbwbyoryoyobrybgryg
841,D2 F1 R1 B0 L1 U2 B1 L1 F1 ,yybbwgyrwgwwrroyowrwoggbbbroyggywwrbowboorgoyrggbbyoyr
842,F1 R1 B0 L1 U2 B1 L1 F1 ,yybbwgyrwgwwrrogoyrwoggboyrbrwwyggyoowbooryowrggbbybbr
843,R1 B0 L1 U2 B1 L1 F1 ,yybbwggrgwwwrroboyobrwgyrgobrwwyggyoowwooryoyrggbbybbr
844,B0 L1 U2 B1 L1 F1 ,yybbwbgrrwoywrowrbobbwggrggbrrwyygyoowwooryoyogggbywbr
845,L1 U2 B1 L1 F1 ,yobbwbgrrwoowrywrgobbwggrggbrrwyyooybwwyoryoywgobbgryg
846,U2 B1 L1 F1 ,oobwwbrrrwoowrywrgbbbwggogggrrgyyooywrywoobyywggbbbryy
847,B1 L1 F1 ,rrrbwwboowrywrywrgwggwggogggrrgyyooywoowoobyybbbbbbryy
848,L1 F1 ,bwwbwwboowrrwrrwrrwggwggogggrrgyygyyooooooyyybbybbybbr
849,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
850,D1 L1 F0 D0 R1 F0 U0 D1 B1 R0 ,rbobwoggbryybrgoowrywrgygrwowboywoggbwygoybbwgrywborry
851,L1 F0 D0 R1 F0 U0 D1 B1 R0 ,rbobwoggbryybrgrryrywrgyoowbwgwygooobwygoygrwgrywbobbw
852,F0 D0 R1 F0 U0 D1 B1 R0 ,rborwoogbryybrgrrybywwgyoowwwgoygyooyywworbgggrgwbbbbr
853,D0 R1 F0 U0 D1 B1 R0 ,rborwogrwoyygrgbryowbogywywrbroygyooyywwowbgggrgwbbbbr
854,R1 F0 U0 D1 B1 R0 ,rborwogrwoyygrgwywowbogybggyoroybogryywwowbbrgrgwbbbry
855,F0 U0 D1 B1 R0 ,rbbrwwgrgygwyryogwowoogobgwyoboyyoggyywwowbbrrrgbbbrry
856,U0 D1 B1 R0 ,rbbrwwrwwggwrryggwbooggwwoooyyoyyoggyyywoobbbrrgbbbrry
857,D1 B1 R0 ,rrrwwbwwbrrgrryggwggwggwwoooyyoyyoggboowoobbbyyybbbrry
858,B1 R0 ,rrrwwbwwbrrgrryrryggwggwggwyygyygoooboowoowooyyybbbbbb
859,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
860,B2 R0 U1 D2 R1 B1 U2 L2 R2 F1 ,brgwwybbyboogrorrgrrobgwwgggyybywbyrybwooooyoygrgbwwrw
861,R0 U1 D2 R1 B1 U2 L2 R2 F1 ,rybwwybbyboogrorryrrobgwwgggyybywgrbgbwooooyowrwwbgrgy
862,U1 D2 R1 B1 U2 L2 R2 F1 ,ryowwwbbgrgbrroyoorrybgwwgbgyrbywgrwgbwooooyoyrwybgbgy
863,D2 R1 B1 U2 L2 R2 F1 ,owgywbrwbrryrroyoogbwbgwwgbgyrbywgrwyrwooooyorgbybgbgy
864,R1 B1 U2 L2 R2 F1 ,owgywbrwbrryrrooyogbwbgwbgywrgwybrygyrwoooyoorgbybgwgb
865,B1 U2 L2 R2 F1 ,owwywyrwryoorryrrogbgbgbbgbwrwwywryyyrwoooyooggbbbgggb
866,U2 L2 R2 F1 ,yoyywyrwryoorrwrrwgbgbgbbgbwrwwywoyorrwyooyoobgbgbggbg
867,L2 R2 F1 ,rwrywyyoyrrwrrwrrwbgbbgbbgbwrwwywoyoyooyooyoogbggbggbg
868,R2 F1 ,wwrwwyooyrrwrrwrrwggbggbggbrrwyywyyoooyooyooygbbgbbgbb
869,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
870,F0 U0 B0 R2 F2 D0 L2 F0 U2 B1 ,rowrwyyyowrrrrwroobbgoggwggryyoywgwwbbowoyoggbbygbrbby
871,U0 B0 R2 F2 D0 L2 F0 U2 B1 ,rowrwygyoyrryrwooowobggbgggrrwoywgwwbbrwoyogybbygbrbby
872,B0 R2 F2 D0 L2 F0 U2 B1 ,grrywooywbbyyrwoooyrrggbgggrrwoywgwwwobwoyogybbrgbrbby
873,R2 F2 D0 L2 F0 U2 B1 ,ywoywooywbbwyrwoogyrrggbgggrrwoywwworobroyggybgbbbbyrr
874,F2 D0 L2 F0 U2 B1 ,ywwywwoyogoowrywbbyryggbggbrrooyowwwrobroyggyggbbbbrrr
875,D0 L2 F0 U2 B1 ,ywwywworryooyrybbbbggbggyryoyooyowwwrowrowgggggbbbbrrr
876,L2 F0 U2 B1 ,ywwywworryooyryyrybggbgggggwoowyywoorowrowrrrggbbbbbbb
877,F0 U2 B1 ,wwwwwwwrryooyryyrybggbggbggyooyyyooorrrworworgggbbbbbb
878,U2 B1 ,wwwwwwrrrwoorryrrybbbggggggyyyyyyooorrywoowoogggbbbbbb
879,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
880,F1 L0 R1 F0 B0 R0 U2 F1 D1 L2 ,goybwggbwbrgorrooowyrogyggwrwbrybrgbowrrowyyyogwbbwyyb
881,L0 R1 F0 B0 R0 U2 F1 D1 L2 ,goybwgboobrgwrrroorywyggwogrwyrybrgbowwrobyygogwbbwyyb
882,R1 F0 B0 R0 U2 F1 D1 L2 ,boywwgwoobrgwrrroogywbggbogrwyyybwgbyroyowgbwogrbbryyr
883,F0 B0 R0 U2 F1 D1 L2 ,boywwbwoogrorrobwrgyybggboorwwyygwggyroyowgbwbgrbbryyr
884,B0 R0 U2 F1 D1 L2 ,boywwbwwowrooroowrbbgogyogybrgyygwggyrryowgbwbgrbbryyr
885,R0 U2 F1 D1 L2 ,oorwwbwwowrgorgowwbbgogyogybrgyygyygyrroowbbwybbybgrrr
886,U2 F1 D1 L2 ,oogwwywwyoowwrrwggbbgoggoggbrryyyyyyyrroowbbwobbbbgrrr
887,F1 D1 L2 ,ywwywwgooyrrwrrwggobboggoggbrryyyyyyoowoowbbwbbgbbgrrr
888,D1 L2 ,ywwywwywwrrrrrrbggbggbggooowwwyyyyyyoooooobbgbbgbbgrrr
889,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
890,U1 B2 D1 U2 R1 F2 D0 L1 B2 U1 ,rwoywbobbooyororrrbryggwwgbrywgywwyyybwborooggggybwbrg
891,B2 D1 U2 R1 F2 D0 L1 B2 U1 ,obbwwbryobryororrrybwggwwgbrywgywwyygggboroogooyybwbrg
892,D1 U2 R1 F2 D0 L1 B2 U1 ,yywwwbryobroorbrrgybwggwwgbrywgywbborggooryoggrbwbyyoo
893,U2 R1 F2 D0 L1 B2 U1 ,yywwwbryobroorbyooybwggwrrgwwoyybrgbrggoorwgbgrbwbyyog
894,R1 F2 D0 L1 B2 U1 ,oyrbwwwyyrggorbyoogrbggwrrgwwoyybrgbbrooorwgbybwwbyyog
895,F2 D0 L1 B2 U1 ,oyybwwwyygbogroroygrrggwrrywwbyywrggbrooorwgbbbwbbyoog
896,D0 L1 B2 U1 ,oyybwwbwwbborroooyyrrwggrrgyywyywrggbrroogwggbbwbbyoog
897,L1 B2 U1 ,oyybwwbwwbborrorrgyrrwggwggryygyygwwbrroogoogbbwbbyooy
898,B2 U1 ,yyywwwwwwbborrorrgrrrggggggyyyyyywwwrggrooboobbbbbbooo
899,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
900,D1 B2 R2 F0 L0 U1 D1 F2 L2 B0 ,gyrgwwbyrbggwrgwrowbyrgbwoobggyybyoywrowowooryrrybogbb
901,B2 R2 F0 L0 U1 D1 F2 L2 B0 ,gyrgwwbyrbggwrggbbwbyrgbwrogbygyobyywrowowwooyrrybooor
902,R2 F0 L0 U1 D1 F2 L2 B0 ,yybgwwbyrbgwwrwgbwwbyrgbwrogbygyorygbrogowgoorooobyrry
903,F0 L0 U1 D1 F2 L2 B0 ,yyygwobygwbgwrwwgbwbrrgowrrgbbgywryrbrogowgooooobbyyry
904,L0 U1 D1 F2 L2 B0 ,yyygwoowobbgyrwggbwrwrgbrorwwwgywryrbrggobgobooobbyyry
905,U1 D1 F2 L2 B0 ,yyyywoowobbgyrwggbyrwggboorwwwrywryrggboorbbgoorbbgyrw
906,D1 F2 L2 B0 ,yooywwyyoyrwyrwggbggbggboorwwwrywryrooroorbbgbbgbbgyrw
907,F2 L2 B0 ,yooywwyyoyrwyrwyrwggbggbggbwwrwyywrroorooroorbbgbbgbbg
908,L2 B0 ,yooywwrwwrrwrrwrrwbggbggbggoyywyywrrooyooyooybbgbbgbbg
909,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
910,L0 B0 F0 U2 L1 R0 F2 U0 D0 F0 ,oggrwbyggyoywryrwrbroggobwywbboygrbbwworoywyorogrbbwyg
911,B0 F0 U2 L1 R0 F2 U0 D0 F0 ,gggbwbgggyoywryrwrororgoywybbbgygbbbwrwyowoyororrbowyw
912,F0 U2 L1 R0 F2 U0 D0 F0 ,yyrbwbgggyobwrbrwbororgoywybbbgygwyogrwgowgyowrrybowor
913,U2 L1 R0 F2 U0 D0 F0 ,yyrbwbowwgobgrbgwbyrowgryoorwygygwyogrbgobgybwrrybowor
914,L1 R0 F2 U0 D0 F0 ,wwobwbryygrbgrbgwbwrrwgryoorwygygwyogobgobgybyroybowor
915,R0 F2 U0 D0 F0 ,wwowwbyyygrbgrbgwbrrrggrwoorwyoygoyobbbooygggyrrybbwow
916,F2 U0 D0 F0 ,wwrwwryyogggwrrbbbrrygggwoorwwoyyoyybbbooygggyrrbbboow
917,U0 D0 F0 ,wwrwwrwwrgggyrrbbboowgggyrroyyoyyoyybbboowgggyrrbbboow
918,D0 F0 ,wwwwwwrrryrryrrbbbggggggyrroyyoyyoyyoowoowgggbbbbbboow
919,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
920,F0 U1 R0 L1 B1 F2 L1 R0 U1 L1 ,yogywrorgwyowrrwgwwbrygrgyrrobwywbobrggoobybyybbgbwogo
921,U1 R0 L1 B1 F2 L1 R0 U1 L1 ,yogywrybgoyorrrggwgywygbrrrwwwwywbobrgroooybbybbgbwogo
922,R0 L1 B1 F2 L1 R0 U1 L1 ,grgowbyyygywrrrggwrgrygbrrrwwwwywbobybboooybboyogbwogo
923,L1 B1 F2 L1 R0 U1 L1 ,grrowbyyrgrggrywrwrgwygwrrbwwowygbooybboooybbyyobbwggo
924,B1 F2 L1 R0 U1 L1 ,rrrywbryrgrggrywrwwgwwgwbrbowowygooobobbobyoyyyybboggg
925,F2 L1 R0 U1 L1 ,ybbywbryrgrrgrrwrrwgwwgwbrbowowygwygooboobooyyogybgybg
926,L1 R0 U1 L1 ,ybbywbowoyrrbrrbrrbrbwgwwgwryrwygwygoowoogoogyogybgybg
927,R0 U1 L1 ,bbbwwbwwoyrrbrrbrrrrbwgwwgwgyrgyggygwggooooooyooybyyby
928,U1 L1 ,bbbwwwwwwbbyrrrrrrrrrwggwgggyygyygyywggooooooooobbybby
929,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
930,L1 F2 U2 R0 D1 U1 F2 B2 D2 L1 ,owybwygywbbbrrgwogorryggrobyboyywogryrwbooyggrrbwbwwog
931,F2 U2 R0 D1 U1 F2 B2 D2 L1 ,owyywyrywbbbrrgwogyrryggoobgbowywbgrwogrogybyrrgwbbwoo
932,U2 R0 D1 U1 F2 B2 D2 L1 ,owyywyobgybbgrggogbooggyrrywyrwywbgrwowrorybbrrgwbbwoo
933,R0 D1 U1 F2 B2 D2 L1 ,gboywyywowowgrggogrrgggyrrywyrwywbgrybbrorybbboowbbwoo
934,D1 U1 F2 B2 D2 L1 ,gbgywyywyggworoggwrrrggwrrrwywwywbgbybbrorybboooybbooo
935,U1 F2 B2 D2 L1 ,gbgywyywyggworoooorrrggwggwwwbyygwwbybbrorrrroooybbybb
936,F2 B2 D2 L1 ,gyybwwgyyrrrorooooybbggwggwwwbyygwwbooororrrrggwybbybb
937,B2 D2 L1 ,gyybwwbwwrrrrroooowggwggbbyyygyygwwboooroorrrggwybbybb
938,D2 L1 ,bwwbwwbwwrrrrrrooowggwggbbyyygyygyygoooooorrrbbybbywgg
939,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
940,L1 D1 F1 B0 U2 R2 D1 L1 U2 R1 ,yoyrwbrrgwobwrwgwywgryggybwoyooyrwwogbbyogbggryrbbrboo
941,D1 F1 B0 U2 R2 D1 L1 U2 R1 ,woyywbyrgwobwrwgwyogroggwbwoyoryrrwobggboggybryrbbrboy
942,F1 B0 U2 R2 D1 L1 U2 R1 ,woyywbyrgwobwrwboyogrogggwyoroyyworrbggbogwbwryrbbrgyb
943,B0 U2 R2 D1 L1 U2 R1 ,woyywbwwboobrrwooyrgyggwoogggwyyworrbggborwbyryrbbrgyb
944,U2 R2 D1 L1 U2 R1 ,bwyywbwwboorrrrooorgyggwoogggwyywbbwyggoorwbygbrybybrr
945,R2 D1 L1 U2 R1 ,bwwbwyywbyggrrrooogbrggwoogggwyywbbwooroorwbyrgyybybrr
946,D1 L1 U2 R1 ,bwwbwwywwooorrrggygbbggyoorggwyyybbbooroorwbyggywbyrrr
947,L1 U2 R1 ,bwwbwwywwooorrrrrrgbbggyggywybgybgyboorooroorggywbywby
948,U2 R1 ,gwwgwwgwwooorrrrrrwbbggyggyyybyybyybrrrooooooggywbbwbb
949,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
950,U1 D1 R2 B0 D2 L2 B0 F0 R1 L2 ,rwwrwwyyrygborywwboogbggorgwbrwyrrgywygooyybgoobgbborb
951,D1 R2 B0 D2 L2 B0 F0 R1 L2 ,wwrwwyrryoogorywwbwygbggorgwbrwyrrgyoobooyybgygbgbborb
952,R2 B0 D2 L2 B0 F0 R1 L2 ,wwrwwyrryoogoryorbwygbggwwbrrybygwwroobooyorgygbgbbybg
953,B0 D2 L2 B0 F0 R1 L2 ,wwywwgrrrbroyrogoowyybggwwyrrrbyywwyoobooyorgbgbgbbgbg
954,D2 L2 B0 F0 R1 L2 ,ooowwgrrrbryyrwgowwyybggwwyrrrbyyoooyobwoywrgggbbbggbb
955,L2 B0 F0 R1 L2 ,ooowwgrrrbryyrwwrgwyybgggbboooyybrrryobwoygowggbbbgwwy
956,B0 F0 R1 L2 ,oooywgrrrbryyrwwrgyyygggbbbooowybrrrwogyowboygggbbbwww
957,F0 R1 L2 ,ywgywgrrrbrryrrwrryyygggbbbooowybwyboogoowooywbgwbgwbg
958,R1 L2 ,ywgywgywgrrrrrrrrrbgybgybgywybwybwybooooooooowbgwbgwbg
959,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
960,F1 D1 R2 F0 D0 L0 U2 B1 R1 U1 ,wwygwowbbrbbrrbyyrgwwggygbryygoyobwwoooroyyworrbrbgggo
961,D1 R2 F0 D0 L0 U2 B1 R1 U1 ,wwygworrygbbyrbyyrwyrwgbgggoyooyobwwoobrobywwrrbrbgggo
962,R2 F0 D0 L0 U2 B1 R1 U1 ,wwygworrygbbyrbggowyrwgbyyroowyywooboobrobgggrrbrbgyww
963,F0 D0 L0 U2 B1 R1 U1 ,wwwgwwrrboggbrybbgwyywgryyrooyyyoooyoobrobgggrrbbbgrww
964,D0 L0 U2 B1 R1 U1 ,wwwgwwgbbrggrrybbgywwygyrrybboyyoooyooorooggyrrbbbgrww
965,L0 U2 B1 R1 U1 ,wwwgwwgbbrggrryrryywwygyggyoyboybyoooooroorwwrrbbbgbbg
966,U2 B1 R1 U1 ,gwwgwwbbbrggrryrrywwwggyggyyybyybgoorrowoowoorrybbobbo
967,B1 R1 U1 ,bbbwwgwwgrrorryrryrryggyggyyybyybgoorggwoowoowwwbbobbo
968,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
969,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
970,F2 U2 L0 B1 D1 L1 R2 D2 U1 L1 ,gwrgwwrwyggygrwbbwgorbgyogybrooyyyrroowoorgbwbrwbbybyo
971,U2 L0 B1 D1 L1 R2 D2 U1 L1 ,gwrgwworbwgyrrwwbwygoygbrogywroyyyrroobooggbgbrwbbybyo
972,L0 B1 D1 L1 R2 D2 U1 L1 ,browwgrwgoobrrwwbwbrwygbrogywroyyyrrwgyooggbgygobbybyo
973,B1 D1 L1 R2 D2 U1 L1 ,oroywgowgoobrrwwbwbrwwgbrogbwryyyrrrgowbogggyygybbobyy
974,D1 L1 R2 D2 U1 L1 ,gbgywgowgooorrrwbobrwwgbrogbwryyywwbrowrogrgyyoygbyybb
975,L1 R2 D2 U1 L1 ,gbgywgowgooorrrybbbrwwgbwborybwywbywrowrogrogyoygbyrgy
976,R2 D2 U1 L1 ,bbgwwgwwgooorrrybbrrwwgbbboyybyywyywwggooorrryoogbyrgg
977,D2 U1 L1 ,bbbwwwwwwbbyrrrooorrrwggbbyyygyygyygwggooorrrooobbywgg
978,U1 L1 ,bbbwwwwwwbbyrrrrrrrrrwggwgggyygyygyywggooooooooobbybby
979,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
980,B1 F2 D1 U1 R2 B2 L2 F0 B1 D1 ,rygrworwgrbrwrwgggwoyggbygwbyoryobyobgbyowobowoyrbbyrw
981,F2 D1 U1 R2 B2 L2 F0 B1 D1 ,oybrworwgrbrwrygggwoyggbygwbyoryogwrbgbyowoboybwobrwry
982,D1 U1 R2 B2 L2 F0 B1 D1 ,oybrwooybobrwrybggwgybggyowgwrryogwrbggyowobrybwobrwry
983,U1 R2 B2 L2 F0 B1 D1 ,oybrwooybobrwrywrywgybggbggrorwywgrgbggyowyowybwobrobr
984,R2 B2 L2 F0 B1 D1 ,bobywyorowgywrywrybggbggbggrorwywgrgybwyowyowobrobrobr
985,B2 L2 F0 B1 D1 ,borywworgyrwyrwygwbgobgobgorobwyygroybwyowyowgbrgbrgbr
986,L2 F0 B1 D1 ,orgywworgyryyryygybgobgobgorobwyyrobwbwwowwowrbgrbgrbg
987,F0 B1 D1 ,rrgwwwrrgyryyryygyggoggoggooobyyyoobwowwowwbwrbbrbbrbb
