,mvt,rbk_str
763,L0 R1 U2 D0 B1 L2 R2 ,gwgbwbrrwgrygrogyowgoygowroowybybbwbwobrogrwbrgrybyyoy
764,R1 U2 D0 B1 L2 R2 ,ywgywbrrwgrygrogyoggobgorrowwyyybwwbrrwwoobgbrgbybbyoo
765,U2 D0 B1 L2 R2 ,ywyywyrrryoorryggggggbgbrrwwwoyyowworrwwoobgbbgbbbbyoo
766,D0 B1 L2 R2 ,rrrywyywyrrwrrygggbgbbgbrrwwwoyyowwoyoowoobgbgggbbbyoo
767,B1 L2 R2 ,rrrywyywyrrwrryrrwbgbbgbbgbwywwywoooyoowooyoogggbbbggg
768,L2 R2 ,ywyywyywyrrrrrrrrrbgbbgbbgbwywwywwywooooooooogbggbggbg
769,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
770,R1 F2 B1 L2 U2 R2 F0 U1 L1 D2 ,wyggwygoyrrobrgoyorwbbgwoogbbwyygwwbboyrorgowybrwbgyrr
771,F2 B1 L2 U2 R2 F0 U1 L1 D2 ,wyygwwgoyogorryrborwgbgyooybbbyywwwgboyrorgowbbrgbgwrr
772,B1 L2 U2 R2 F0 U1 L1 D2 ,wyygwwbbbwgorryyboyooygbgwryogyywwwgborrorgoobbrgbgwrr
773,L2 U2 R2 F0 U1 L1 D2 ,grbgwwbbbwgwrryybyyooygbgwryogyywoyoworworgoorgrbbrbgw
774,U2 R2 F0 U1 L1 D2 ,yrbywwobbwgwrryybywoorgbrwrgoggywbyooogrowrowrggbbybgy
775,R2 F0 U1 L1 D2 ,bbowwybryoogrryybyrggrgbrwrgoggywbyowgwrowrowwoobbybgy
776,F0 U1 L1 D2 ,bbgwwwbroybyyrrgoorgbrgbrwwgoogyybyywgwrowrowroobbyggy
777,U1 L1 D2 ,bbgwwwwwwbbyrrrooorrrwggwbbgyygyybyywggroorooroobbyggy
778,L1 D2 ,gwwbwwbwwrrrrrrooowggwggwbbgyygyybyyroorooroobbybbyggy
779,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
780,D0 U1 L2 F0 B2 U2 D2 B1 U1 R1 ,gbbrwywwbygworwrroggrbgboowyygoygywwryoroyggbrryobwbbo
781,U1 L2 F0 B2 U2 D2 B1 U1 R1 ,gbbrwywwbygworwoowggrbgbggbyoywyywggryoroybborryobwrro
782,L2 F0 B2 U2 D2 B1 U1 R1 ,bybbwwgrwggrorwoowryobgbggbyoywyywggrryroybboygwobwrro
783,F0 B2 U2 D2 B1 U1 R1 ,yybwwwwrwggrorwoowoyowgbwgbboybyygggobbyoryrryggobbrrr
784,B2 U2 D2 B1 U1 R1 ,yybwwwrrbwgrrrwwowwwoggybbooogbyygggobbyooyryyggobbrrr
785,U2 D2 B1 U1 R1 ,gggwwwrrbwgyrrywoowwoggybbooogbyybyywbbwoorryrrrbboggy
786,D2 B1 U1 R1 ,brrwwwgggwbbrrywoorrrggybbooogbyybyywgywoorrywwobboggy
787,B1 U1 R1 ,brrwwwgggwbbrryrryrrrggyggyyybyybgoowgywoowoowwobbobbo
788,U1 R1 ,wwwwwwgggwbbrrrrrrrrrggyggyyybyybyybggyooooooooowbbwbb
789,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
790,B0 D1 F0 L2 R0 F2 D0 R1 U2 F0 ,wryowwoyyrogwrrwbobgbrgbrrogwgyyogbbbgwgobyowoyrgbwyyr
791,D1 F0 L2 R0 F2 D0 R1 U2 F0 ,groowwoyyrobwrbwbgbgbrgbrrogwgyyobgyygwrobwowygoybyrwr
792,F0 L2 R0 F2 D0 R1 U2 F0 ,groowwoyyrobwrbrwrbgbrgbwbggoywyggybygwrobrroygoybywow
793,L2 R0 F2 D0 R1 U2 F0 ,groowwobwoobyrbywrwrbbgggbbrwrwyggybyggroorryygoybywow
794,R0 F2 D0 R1 U2 F0 ,rrowwwgbwoobyrbywrwrbyggobbgwroygoybyrroorggyyggybbwow
795,F2 D0 R1 U2 F0 ,rrbwwggbbyyowrorbbwrryggobbgwwoyyoyyyrroorggywggwbboow
796,D0 R1 U2 F0 ,rrbwwgwwgyyorrorbbbboggyrrwbbgoyyoyyyrroowggywggwbboow
797,R1 U2 F0 ,rrbwwgwwgyyorrorrwbboggyggyoobyybyygyrroowoowwggwbbrbb
798,U2 F0 ,rrrwwwwwwoowyrryrrbbbggggggoooyyyyyyyrroowoowgggbbbbbb
799,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
800,D2 R2 L0 U0 R0 D2 U0 B0 L0 R2 ,wboywbgogwryorgbyrrwrwgbwgyoyogybrrbgoyroryobgwowbywgb
801,R2 L0 U0 R0 D2 U0 B0 L0 R2 ,wboywbgogwryorgyobrwrwgbwgbbrrbygoyogoyrorbyrgwowbywgy
802,L0 U0 R0 D2 U0 B0 L0 R2 ,wbrywggooboygroyrwrwwwgwwggbrobyboyggoyrorbyrbwobbyrgy
803,U0 R0 D2 U0 B0 L0 R2 ,ybrywgoooboygroyrwwwwygwgggrrowybwygbrgyoorrybwobbbrgb
804,R0 D2 U0 B0 L0 R2 ,oyyowbogrbwogroyrwboyygwgggrrowybwygwwwyoorrybrgbbbrgb
805,D2 U0 B0 L0 R2 ,oyyowwoggygbrrwwoobooygbgggrrrwybwybwwwyoorryrrgbbbygb
806,U0 B0 L0 R2 ,oyyowwoggygbrrwrrybooygbygbbywbywrrrwwwyoowoorrgbbbggg
807,B0 L0 R2 ,ooogwygwyrrgrrwrryygbygbygbbywbywrrrbooyoowoowwwbbbggg
808,L0 R2 ,gwygwygwyrrrrrrrrrygbygbygbbywbywbywooooooooogbwgbwgbw
809,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
810,L1 U2 F0 R2 U0 L0 D0 F2 B2 L0 ,yobgwyowbwbwyrorggyrowgrgwwoggryyrborobrobggwrwbybbyoy
811,U2 F0 R2 U0 L0 D0 F2 B2 L0 ,yobwwygwbwbwyrorggororgrrwwyggbyybbobbwoogrrgrwoybgyoy
812,F0 R2 U0 L0 D0 F2 B2 L0 ,bwgywwboybbwyrorggrworgrrwwyggbyybbowbwoogrrgoroybgyoy
813,R2 U0 L0 D0 F2 B2 L0 ,bwgywwggwbbworoyggrrrwgwwrorybbyybbowbyoogrrgoroybgyoy
814,U0 L0 D0 F2 B2 L0 ,bwbywyggoggyorowbbrrywgywrorygbywbbwwbyoogrrgorowbgroy
815,L0 D0 F2 B2 L0 ,gybgwwoyboroorowbbggywgywrorygbywbbwrryoogrrgwbywbgroy
816,D0 F2 B2 L0 ,yybgwwyyboroorowbbggyggyorogygwywwbwrorrorggywbbwbbror
817,F2 B2 L0 ,yybgwwyyboroorooroggyggyggywwgbyywwgrorrorrorwbbwbbwbb
818,B2 L0 ,yybgwwgwwrrorrorroyggyggyggbyybyywwgroorooroowbbwbbwbb
819,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
820,F1 B0 U2 L1 B1 F2 U0 B0 D0 R2 ,ggbwwrgbryywwrwwbrwogogbygbooobyybryogryowyrgrywrbobgo
821,B0 U2 L1 B1 F2 U0 B0 D0 R2 ,ggbwwrywwoyworwobrgbboggwoyrwgbyybryogryobyrgrywrbobgo
822,U2 L1 B1 F2 U0 B0 D0 R2 ,wwrwwrywwoyyorrobbgbboggwoyrwgbyyoyybgrgobgrgbrrgbyoow
823,L1 B1 F2 U0 B0 D0 R2 ,wwyrwwrwwbgrorrobbbrroggwoyrwgbyyoyyoyygobgrggbbgbyoow
824,B1 F2 U0 B0 D0 R2 ,bwyowwwwwbgrorrobbrrrbggooywwgyyybyyybgyorogggbrgbroow
825,F2 U0 B0 D0 R2 ,oyyowwwwwbgborwobyrrrbggooywwgyyybrrbbgyoryggrrwbboggo
826,U0 B0 D0 R2 ,oyyowwgwwggbrrwgbyyooggbrrrwwwyyybrrbboyooygbrrwbboggo
827,B0 D0 R2 ,goowwywwyrrwrrwgbyggbggbrrrwwwyyybrryooyooygbbbobboggo
828,D0 R2 ,wwywwywwyrrrrrrgbbggbggbrrrwwwyyyyyyooooooggbgbbgbbooo
829,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
830,B2 R1 D2 F1 U0 R2 F0 U0 D0 L1 ,yrowwbbbowwwgrowyroogwgyrogbgrwyrbygorygoowgybbgybrybr
831,R1 D2 F1 U0 R2 F0 U0 D0 L1 ,gybwwbbbowwwgrgwyooogwgyrogbgrwyroryrryooowgyrbyrbygbb
832,D2 F1 U0 R2 F0 U0 D0 L1 ,gygwwrbbrwgowrywgwoobwgbroobggwyyorgrryooowgyybyrbyrbb
833,F1 U0 R2 F0 U0 D0 L1 ,gygwwrbbrwgowrywgyoobwgbrbbgroyywggbrryooowgwybyrbyroo
834,U0 R2 F0 U0 D0 L1 ,gygwwrwwwogorryggybbbogbowryowyywggbrrroobwgbybyrbyroo
835,R2 F0 U0 D0 L1 ,wwgwwywrgybyrryggyogoogbowryowyywggbbbboobwgbrrrrbyroo
836,F0 U0 D0 L1 ,wwwwwwwrbyggyrrybyogrogrowryogyyygggbbboobwgbrrrbbyooo
837,U0 D0 L1 ,wwwwwwbbbwggrrrbbyooowggrrryyyyyygggbbyooowggrrrbbyooo
838,D0 L1 ,bwwbwwbwwrrrrrrbbywggwggrrryyyyyygggoooooowggbbybbyooo
839,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
840,F1 U0 R0 D1 B1 L1 R0 F2 L1 D2 ,ogbowyboyoboyrgyryybgrgrbbrrrgoywrwowyrwogwgwwygwbbbog
841,U0 R0 D1 B1 L1 R0 F2 L1 D2 ,ogbowyoyygborrgrrygrrbgbyrbrgwoywrwowyywoowgbwygwbbbog
842,R0 D1 B1 L1 R0 F2 L1 D2 ,oooywgyybwygrrgrrygbobgbyrbrgwoywrwogrrwoowgbwyywbbbog
843,D1 B1 L1 R0 F2 L1 D2 ,oooywbyybrrwrryygggbwbgwyrorgboywrwwgrrwoowgbbyygbboog
844,B1 L1 R0 F2 L1 D2 ,oooywbyybrrwrryooggbwbgwyggbwwgywrorgrrwooyrobyygbbwgb
845,L1 R0 F2 L1 D2 ,ywgywbyybrrorroooogbwbgwyggbwwgywgywrrrooorroybbybgbgw
846,R0 F2 L1 D2 ,gwgbwbyybrrorroooobbwggwgggwwwgywbywroororrorybyybybgy
847,F2 L1 D2 ,gwwbwwyygorrorrooobbwggwggwwwbgyybyyroororrorbbybbyggy
848,L1 D2 ,gwwbwwbwwrrrrrrooowggwggwbbgyygyybyyroorooroobbybbyggy
849,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
850,L1 D2 B1 L2 F0 U1 B1 D1 F1 U0 ,oyybwrwwgrbbyrooggroyygobgwrwbryogyoywggobwwwrrbbbrygo
851,D2 B1 L2 F0 U1 B1 D1 F1 U0 ,ryyywrbwgrbbyrooggroyrgoggwowbryobyogbwwowygwrrwbbbygo
852,B1 L2 F0 U1 B1 D1 F1 U0 ,ryyywrbwgrbbyroygwroyrgoygooyboyrbwogbwwowoggrrwbbbggw
853,L2 F0 U1 B1 D1 F1 U0 ,owgywrbwgrbryryygyroyrgoygooyboyrwobbbwwowoggwbwrbgrbg
854,F0 U1 B1 D1 F1 U0 ,owgowrwwgrbryryygygoyggowgooybyyrbobggowowwbbwbyrbrrbr
855,U1 B1 D1 F1 U0 ,owgowrbwowbrwryggywggggoooyyyryyrbobggowoywbbwbyrbrrbr
856,B1 D1 F1 U0 ,growwwoobwggwryggyggoggoooyyyryyrbobwbywoywbbwbrrbrrbr
857,D1 F1 U0 ,wwwwwwoobwggwrrggoggoggoooyyyryyryygbbyooybbbrrrbbbwrr
858,F1 U0 ,wwwwwwoobwggwrrwrrggoggoggorrgyyyyyybbyooyooyrrrbbbbbb
859,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
860,U1 F1 B2 R2 D0 B0 R0 L1 D0 B2 ,wbbowgrbgooywryborbwwrggybooywyybbggrwyrogwrgorgobwyyr
861,F1 B2 R2 D0 B0 R0 L1 D0 B2 ,bggbwbworbwwwryborrwyrggybooywyybbggorgrogwrgooyobwyyr
862,B2 R2 D0 B0 R0 L1 D0 B2 ,bggbwbbwbwwwyryoorygowgbrrygggyybbggorrroowrwooyobwyyr
863,R2 D0 B0 R0 L1 D0 B2 ,ggbbwbbwbwwwyrroooygowgbrrygggyybggbrrryoowrwryywboyoo
864,D0 B0 R0 L1 D0 B2 ,gggbwbbwbooorrywwwygywgwrrrggbyybggbrrryoowrwyyybboooo
865,B0 R0 L1 D0 B2 ,gggbwbbwbooorryrrrygywgwwrwgyggygbbbrrryoooooyyybbowww
866,R0 L1 D0 B2 ,oyrbwbbwboobrrbrrbygywgwwrwgyggygryogrrgoogoowbywbywoy
867,L1 D0 B2 ,oyybwwbwwrrorrobbbyggwggwrogywgywrywgrrgoogoobbybbyroy
868,D0 B2 ,yyywwwwwwrrorrobbbggggggrroyywyywyywrooroogggbbbbbbroo
869,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
870,L1 B2 U2 L1 R1 F0 D1 B1 U0 F0 ,gyorwrrrybwwgrbgybbboogowgogwywybgywrgywoyrbobryoborgw
871,B2 U2 L1 R1 F0 D1 B1 U0 F0 ,byoowrwrybwwgrbgybgbowgoggowwyoybyywyyogobrwrbrrobrrgg
872,U2 L1 R1 F0 D1 B1 U0 F0 ,wyyowrwrybwrgrggyygbowgoggowwyoyboybbyobobwwrggrrborrb
873,L1 R1 F0 D1 B1 U0 F0 ,yrwrwoyywbyogrggyyggrwgoggowwyoyboybbwrbobwwrgborborrb
874,R1 F0 D1 B1 U0 F0 ,grwwwogywbyogrggyywgrogoogobwyoyboybrbrwowbbwgbyrbrrry
875,F0 D1 B1 U0 F0 ,grrwwrgygogyyrybggwgwogoogwbwroyooyorbrwowbbwbbybbryry
876,D1 B1 U0 F0 ,grrwwrwwrggyyrygggoowgggwowbyooyooyorbbwowbbrbbybbryry
877,B1 U0 F0 ,grrwwrwwrggyyryyryoowggggggoooyyyboorbbwowwowbbybbrbbr
878,U0 F0 ,wwrwwrwwrgggyrryrroowggggggoooyyyyyybbboowoowyrrbbbbbb
879,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
880,F0 B0 L1 U2 F1 D0 L1 F1 R0 L2 ,gwowwgoooyowwroybwwbbbggobbgrrryyrrrroggowwgybryybybyg
881,B0 L1 U2 F1 D0 L1 F1 R0 L2 ,gwowwgywgooworoobwobwbgbbgbywyryyrrrroggorwgrbryybybyg
882,L1 U2 F1 D0 L1 F1 R0 L2 ,wowwwgywgoororrobrobwbgbbgbywyryyrgwoogworggrbybybrgyy
883,U2 F1 D0 L1 F1 R0 L2 ,oowbwgbwgoororrobrybwrgbrgbywyryybgwgrroogowgbyyybwgyw
884,F1 D0 L1 F1 R0 L2 ,gwbgwbwoogrrorrobrbyyrgbrgbywyryybgwooroogowgybwybwgyw
885,D0 L1 F1 R0 L2 ,gwbgwbgooyrrwrrybrybbyggbrrrggryybgwooooooowwybwybwgyw
886,L1 F1 R0 L2 ,gwbgwbgooyrrwrrbrrybbyggowwbrrgygwygoooooogywybwybwybr
887,F1 R0 L2 ,ywbywboooyrrwrrbrrbbbgggwwwrrrwygwygoowooyoogybgybgybg
888,R0 L2 ,ywbywbywbrrrrrrrrrbgwbgwbgwwygwygwygoooooooooybgybgybg
889,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
890,U0 L0 R0 F2 B2 U1 F0 B1 U0 R1 ,wrrowoggbrgwwrrwwyyywygrygbgwobyobwbgboyooyyrggobbrrbo
891,L0 R0 F2 B2 U1 F0 B1 U0 R1 ,gowgwrborggowrrwwyrgwygrygbgwobyobwbyywyooyyrgbobbrrbo
892,R0 F2 B2 U1 F0 B1 U0 R1 ,oowrwroorggowrrwwyggwggrbgbrwoyyoywbyyyyoyrowgbbbbbrbg
893,F2 B2 U1 F0 B1 U0 R1 ,oowrwroobwwgwrgyroggoggobgbrwryybywgyyyyoyrowrbbrbbwbg
894,B2 U1 F0 B1 U0 R1 ,oowrwrrwrwwgyrgyrobgboggoggbooyybywgyyyyowrowrbbrbbwbg
895,U1 F0 B1 U0 R1 ,gwyrwrrwrwwryryyrybgboggoggbooyybwoooyygowgowgbwbbrbbr
896,F0 B1 U0 R1 ,yrrwwwgrrbgbyryyryoyyoggoggbooyybwoogbwgowgowwwrbbrbbr
897,B1 U0 R1 ,yrrwwwwwwggbrryrryoooggyggyyybyybwoogbbgoogoowwrbbrbbr
898,U0 R1 ,gggwwwwwwggyrrrrrroooggyggyyybyybyybwbboooooorrrwbbwbb
899,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
900,F0 L1 D0 B1 U2 L2 D0 F2 B1 R1 ,gybgwwgoyrgoorywygogbwgbygrgrbbyrbwowywrorywrwbrobbyoo
901,L1 D0 B1 U2 L2 D0 F2 B1 R1 ,gybgwwrrwggooryyygywogggrbbworbyrbwowygrorywbwbrobbyoo
902,D0 B1 U2 L2 D0 F2 B1 R1 ,yybgwwrrwggooryyygwwobggbbboorbyrrwogrbyowwrywbrobgyog
903,B1 U2 L2 D0 F2 B1 R1 ,yybgwwrrwggoorybbbwwobggwryrbowyoorrgrbyowyogwbrobgyyg
904,U2 L2 D0 F2 B1 R1 ,yyggwwrrwggyorybbbwwobggwryrbowyobyoorbrowrogrggbbywoy
905,L2 D0 F2 B1 R1 ,wrrwwggyyorborybbbrggbggwryrbowyobyoggyrowrogwwobbywoy
906,D0 F2 B1 R1 ,rrrwwgbyyorborybbbyggyggorywbowyogyogorworyggwwwbbbwor
907,F2 B1 R1 ,rrrwwgbyyorboryoryyggyggygggwwyybooogorworworwwwbbbbbb
908,B1 R1 ,rrrwwgwwgrrbrryrryggyggyggyyybyybooogoowoowoowwwbbbbbb
909,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
910,U0 B0 L2 F2 B1 R1 L2 F1 R0 L2 ,bgyrwrrygwwgorrorryorbggobgyowwyyoyyrggyowwobowwbbgbbb
911,B0 L2 F2 B1 R1 L2 F1 R0 L2 ,rrbywggryowworrorrwwgbggobgyowwyyoyyyoryowwobrggbbgbbb
912,L2 F2 B1 R1 L2 F1 R0 L2 ,wrrywggryowyoryorowwgbggobgyowwyyyywborrowrobbbrbbgbgg
913,F2 B1 R1 L2 F1 R0 L2 ,yrrwwgyryowyoryorogwggggrbgwowyyygywborworrobbbobbbbgw
914,B1 R1 L2 F1 R0 L2 ,yrrwwgwowbwyrryrrogbrggggwgyryyyygywboowooroobbobbbbgw
915,R1 L2 F1 R0 L2 ,rwbwwgwowbwyrrrrrrgbrggggwgyryyyyoyygooyoowooobwbbgbbb
916,L2 F1 R0 L2 ,rwbwwbwooyrrwrrbrrgbbggggwwyrryygoyggooyoowooybwybgybb
917,F1 R0 L2 ,ywbywboooyrrwrrbrrbbbgggwwwrrrwygwygoowooyoogybgybgybg
918,R0 L2 ,ywbywbywbrrrrrrrrrbgwbgwbgwwygwygwygoooooooooybgybgybg
919,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
920,D1 B1 L1 R2 F0 D0 B0 L1 U2 F1 ,ryybwrrwrbbgorgowyygybggrwwwbbgyrgwogygooowrborwybyboo
921,B1 L1 R2 F0 D0 B0 L1 U2 F1 ,ryybwrrwrbbgorgbooygybggowybrobywwgggygooorwworwybywrb
922,L1 R2 F0 D0 B0 L1 U2 F1 ,rogbwrrwrbbroryboyygybggowybrobywoggwyggoogwwwybrbroyw
923,R2 F0 D0 B0 L1 U2 F1 ,yogbwrowrbbroryboybgybggowywrorywbgggowyowwggwyrrbboyr
924,F0 D0 B0 L1 U2 F1 ,yoobwwowgyobyrorbbbgobgrowwwrgryrbgrgowyowwggyyrgbbyyr
925,D0 B0 L1 U2 F1 ,yoobwwgwwoobwrogbbobbwggwroryyryrbgrgowyorwggyyrgbbyyr
926,B0 L1 U2 F1 ,yoobwwgwwoobwrowroobbwggwggbrrgyyrrygowyoryyryyrgbbgbb
927,L1 U2 F1 ,boobwwgwwooywrrwrrobbwggwggbrrgyygyyoowooryyrggybbybbr
928,U2 F1 ,ooowwwwwwooywrrwrrbbbggggggrrryyyyyywrrooyooygggbbbbbb
929,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
930,D1 L2 U1 D1 L1 R2 U1 B1 F2 L1 ,gbyowbrybwooyrogrwbroggbyryowrrygrwowyygoobbgbwrwbyggw
931,L2 U1 D1 L1 R2 U1 B1 F2 L1 ,gbyowbrybwooyroggwbroggbgrwrgowyworrwyygooyrybwrwbybbg
932,U1 D1 L1 R2 U1 B1 F2 L1 ,rbywwboybwooyroggwgroygbrrwggooywrrryryoogyywbwgwbgbbb
933,D1 L1 R2 U1 B1 F2 L1 ,ybbbwyrwogroyroggwyryygbrrwggooywrrrbwgoogyywwoowbgbbb
934,L1 R2 U1 B1 F2 L1 ,ybbbwyrwogroyrobbbyryygbggwowrgyrgorbwgoogrrwwoowbgyyw
935,R2 U1 B1 F2 L1 ,ybbywygwogroyrobbboryggbggwwwrgyroorggwworborworwbbyyy
936,U1 B1 F2 L1 ,ybrywrgwrbbboryorgoryggwggwwwbgyyoooggwworborworbbbyyy
937,B1 F2 L1 ,rrrbwwyygoryoryorgggwggwggwwwbgyyoooworworborbbbbbbyyy
938,F2 L1 ,bwwbwwyygorrorrorrggwggwggwwwbgyygyyoorooroorbbybbybby
939,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
940,R1 L0 D0 F1 B1 R2 D1 B0 U1 L2 ,yrrowryogywwbrggywgboygyybwbwogyrorrrwrgoowooggbybwbbb
941,L0 D0 F1 B1 R2 D1 B0 U1 L2 ,yrbowyyogwgwwryybggbrygrybgbwogyyorwrwrgoowoorgbrbwobb
942,D0 F1 B1 R2 D1 B0 U1 L2 ,brbwwybogwgwwryybgybrogrybggwoyyyyrwwgroowoorrgorbgobb
943,F1 B1 R2 D1 B0 U1 L2 ,brbwwybogwgwwryybgybrogrooryygrywwyowgroowobbrgorbgybg
944,B1 R2 D1 B0 U1 L2 ,brbwwywwyggwyryybgrrrbgoyoorwbrywwyowggoooobbrgorbgybg
945,R2 D1 B0 U1 L2 ,oowwwywwyggbyrrybbrrrbgoyoorwbrywgywwggyooobbogggbbrry
946,D1 B0 U1 L2 ,oobwwwwwwbbyrrybggrrrbggyoorwwryygyywggyooobboggobbrry
947,B0 U1 L2 ,oobwwwwwwbbyrryrryrrrbggbggwyywyyrrgwggyooyoooggobbobb
948,U1 L2 ,yyywwwwwwbbgrrrrrrrrrbggbggwyywyywyybggooooooooobbgbbg
949,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
950,B1 F2 L2 R2 U0 D1 R1 U1 L2 R2 ,brrywybwrygyorgyryrogwggrgggwoyyygoowbwbobwowbworbrbbo
951,F2 L2 R2 U0 D1 R1 U1 L2 R2 ,wbwywybwrygborryrrrogwggrgggwoyyyygygbwoobooworowbbbrb
952,L2 R2 U0 D1 R1 U1 L2 R2 ,wbwywyowgwgbbrrwrrggrggwgorrwbyyyygygbyoooooyorowbbbrb
953,R2 U0 D1 R1 U1 L2 R2 ,rbwywyywgwgbbrrwrrbgrbgwoorwwbyyyogyyoooooybgorgwbgbrg
954,U0 D1 R1 U1 L2 R2 ,rbbywyywyrrwrrbbgwbgbbgwooowwwyyyoggyoooooybgrrgwbgrrg
955,D1 R1 U1 L2 R2 ,yyrwwbyybrrgrrbbgwrrwbgwooowwwyyyoggbgboooybgyoowbgrrg
956,R1 U1 L2 R2 ,yyrwwbyybrrgrrbrrgrrwbgwbgwwygwygwyobgbooooooyoowbgybg
957,U1 L2 R2 ,yyywwwyyygbgrrrrrrrrrbgbbgbwywwywwywbgbooooooooogbggbg
958,L2 R2 ,ywyywyywyrrrrrrrrrbgbbgbbgbwywwywwywooooooooogbggbggbg
959,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
960,L0 D1 F1 U1 D1 B2 F2 R0 U1 B2 ,owgowwobgybybrrbgrwyoggoworrwyyyobwbbyggoryrgrgwbbywro
961,D1 F1 U1 D1 B2 F2 R0 U1 B2 ,owgywwwbgybybrrbgroyoogooorwwygyowwbygbroygrgrgbbbywrr
962,F1 U1 D1 B2 F2 R0 U1 B2 ,owgywwwbgybybrrwrroyoogobgryobwywwgwygbroyoorrgbbbygrg
963,U1 D1 B2 F2 R0 U1 B2 ,owgywwybwbbyorryrrooryggoobbyrwywwgwyggroboowrgbbbygrg
964,D1 B2 F2 R0 U1 B2 ,gwwwwboyyoororryrryggyggoobbyrwywwgwrgbroboowbbybbygrg
965,B2 F2 R0 U1 B2 ,gwwwwboyyoororrgrgyggyggyrrrwwyygbwwrgbroboobbbybbyoow
966,F2 R0 U1 B2 ,wwbwwboyyoooorrgrryggyggyrrrwwyygwwgggbrobrobwooybbybb
967,R0 U1 B2 ,wwbwwbwwrboobrrbrrrryggyggyyyoyygwwggggrooroowooybbybb
968,U1 B2 ,wwywwywwybbbrrorrorroggggggyyyyyywwwgggroorooroobbbbbb
969,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
970,R2 L1 B2 R1 L0 B0 U1 L2 B0 U2 ,rwoowobwobyybrrwrryowbgwbgroybwygwoggbrroyoryggwybbygg
971,L1 B2 R1 L0 B0 U1 L2 B0 U2 ,rwbowgbwgrrwrrbyybyoybgybggoyowyowoogbrroyoryrgwwbbwgg
972,B2 R1 L0 B0 U1 L2 B0 U2 ,ywbbwgbwgrrwrrbyybooywgywgggyobyowooryyborgrorgbwbowgr
973,R1 L0 B0 U1 L2 B0 U2 ,oowbwgbwgrrgrrbyyrooywgywgggyobyobwybyyborwrorgwobwbgr
974,L0 B0 U1 L2 B0 U2 ,oobbwobwrgbrrryrryoowwggwgggyybyybwgbyyborwroygwobwogr
975,B0 U1 L2 B0 U2 ,robwwowwrgbrrryrryoowbggbggoyywyywwgwbbroyoryygbobbogg
976,U1 L2 B0 U2 ,ryywwowwrgbgrrwrrwoowbggbggoyywyywrobbbooyrryooygbggbb
977,L2 B0 U2 ,yorywwrwwoowrrwrrwbbbbggbggoyywyywroooyooyrrygbggbggbb
978,B0 U2 ,oorwwwwwwoowrrwrrwbbbggggggyyyyyyrroyrryooyoogbbgbbgbb
979,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
980,L0 B2 D1 R0 L1 F1 R0 L0 B1 R2 ,ggrgwwbooyrwyrwwyyyybogbwybbgobyrgrroorooborrgwwbbwggy
981,B2 D1 R0 L1 F1 R0 L0 B1 R2 ,ygrwwwwooyrwyrwwyygybggbbybygooyrwrroooroorbrgwgbbbggb
982,D1 R0 L1 F1 R0 L0 B1 R2 ,rrwwwwwooyrryrrwyogybggbbybygooyrrgyyoowoowbrbggbbbgwg
983,R0 L1 F1 R0 L0 B1 R2 ,rrwwwwwooyrryrrgwggybggbwyoorygygyoryoowoobybbggbbbwbr
984,L1 F1 R0 L0 B1 R2 ,rrbwwbwoogyywrrgrrgyygggwyrorwgybyobyoowoobyboggwbbwbr
