,mvt,rbk_str
1174,L0 D2 U2 F2 B1 D2 ,gyygwwgrrwooorywrrrbbyggwbbgoobyybwwyryroorwobbogbwggy
1175,D2 U2 F2 B1 D2 ,yyywwworrwooorywrrgbbggggbbrooyyywwwrryworooybbbgbbggg
1176,U2 F2 B1 D2 ,yyywwworrwoooryooygbbggggggwwwyyyoorrryworwrrbbbgbbgbb
1177,F2 B1 D2 ,rrowwwyyyrryoryooybbbggggggwwwyyyoorwooworwrrgbbgbbgbb
1178,B1 D2 ,rrowwwwwwrryrryooyggggggbbbyyyyyyoorwoowoowrrgbbgbbgbb
1179,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1180,U2 R0 F2 L1 R1 D1 U2 L2 R1 U0 ,ywrywgywgwoyrrggrrborygywrwbwobygbbgooobogoorbbgwbyyrw
1181,R0 F2 L1 R1 D1 U2 L2 R1 U0 ,gwygwyrwyooorrggrrbbgygywrwbwobygbbgwoybogoorborwbyyrw
1182,F2 L1 R1 D1 U2 L2 R1 U0 ,gwggwyrwwgrorrorgobboyggwrgbwybywbbbwoybogooryorybyyrw
1183,L1 R1 D1 U2 L2 R1 U0 ,gwggwyywbrrogroygogrwggyobbwwrbywbbbworboroogyorybyyrw
1184,R1 D1 U2 L2 R1 U0 ,gwggwyowbrrogroygowrwbgybbbwwryywrbbrrgooowboyoyybgyrg
1185,D1 U2 L2 R1 U0 ,gwygwyowyooorrgrgywrgbgybbbwwwyyyrbbrrgooowboboywbgrrg
1186,U2 L2 R1 U0 ,gwygwyowyooorrgrrgwrgbgyrgywybwybwyrrrgooobbbboywbgwbo
1187,L2 R1 U0 ,ywoywgywgrrgrrgrrgboybgyrgywybwybwyroooooobbbwrgwbgwbo
1188,R1 U0 ,wwowwgwwgrrgrrgrrgooyggyggyyybyybyyrbbboooooowrrwbbwbb
1189,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1190,L2 D0 R0 B0 L0 F2 R1 U1 D1 F0 ,ogwwworyyowryrrrwwbogrggrwgggyoybobbyryboyggwbrbbbyoow
1191,D0 R0 B0 L0 F2 R1 U1 D1 F0 ,ggwowooyyowryrrrwwwogyggbwgogywybrbbwggyobyrybrrbbroob
1192,R0 B0 L0 F2 R1 U1 D1 F0 ,ggwowooyyowryrrbwgwogyggyryrwobygbbywggyoboobbrrbbrrww
1193,B0 L0 F2 R1 U1 D1 F0 ,gggowgoyybyowrwgrrwooyggyryrwrbybbbbwggyoboobyrrobrwww
1194,L0 F2 R1 U1 D1 F0 ,owrowgoyybybwrbgrbwooyggyryrwrbybwyoggggobgobwoywbrwrr
1195,F2 R1 U1 D1 F0 ,rwrrwgyyybybwrbgrbooooggorywwryybyyogggoogbbgwowwbbwrr
1196,R1 U1 D1 F0 ,rwrrwgrwwgybgrbgrbyroggooooyyyyybyyogggoowbbbwowwbbwrr
1197,U1 D1 F0 ,rwwrwwrwwbbbyrrgggyrrgggoowyyoyyoyyogggoowbbboowbbbyrr
1198,D1 F0 ,wwwwwwrrryrryrrgggggggggoowyyoyyoyyooowoowbbbbbbbbbyrr
1199,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1200,D1 B0 F1 D2 B2 R1 L0 B0 U0 R2 ,ygygwbboogrrwrrwwwwyybgogyowrgbyrybrrooyooowrgwbgbgbyb
1201,B0 F1 D2 B2 R1 L0 B0 U0 R2 ,ygygwbboogrrwrrbybwyybgowwwgrrrybwbyrooyoogyogwbgbgowr
1202,F1 D2 B2 R1 L0 B0 U0 R2 ,rrbgwbboogrywrbbywwyybgowwwgrrrybrygyoogooyyooggwbwrgb
1203,D2 B2 R1 L0 B0 U0 R2 ,rrbgwbgwbrryrrbgywyowygwwbwooorybrygyoogooyyboggwbwrgb
1204,B2 R1 L0 B0 U0 R2 ,rrbgwbgwbrryrrbyybyowygwrgbgyrbyroooyoogoogywoggwbwwbw
1205,R1 L0 B0 U0 R2 ,ooogwbgwbrrgrrgyyyyowygwrgbgyrbyrbrrboobooyywwbwwbwggo
1206,L0 B0 U0 R2 ,ooggwwgwwggyrryrryyooygbrgbgywbywbrbboobooyywrbwrbwrgo
1207,B0 U0 R2 ,oogwwwwwwggyrryrryoooggbggbyywyywrrbybbyoowoorbbrbbrgg
1208,U0 R2 ,yyywwwwwwggbrrrrrroooggbggbyywyywyywgbboooooorrrgbbgbb
1209,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1210,B2 R2 D1 F0 U2 R0 D2 B0 L1 F2 ,ogbbwogrwbwrrryoobwwryggorwwybwybryygwrroogggyoybbbogy
1211,R2 D1 F0 U2 R0 D2 B0 L1 F2 ,yyrbwogrwbwgrrroogwwryggorwwybwybbgobwryoorggygobbbyoy
1212,D1 F0 U2 R0 D2 B0 L1 F2 ,yybbwbgrogoorrrgwbwwyygborywyrwyobgwbwryoorggwgogbbroy
1213,F0 U2 R0 D2 B0 L1 F2 ,yybbwbgrogoorrrroywwyygbgwbrowyygwwbbwryooorywgogbbrgg
1214,U2 R0 D2 B0 L1 F2 ,yybbwbyorgoorrrooygywwgwbbyrrgyygwwbbwryooorwwgogbbrgg
1215,R0 D2 B0 L1 F2 ,roybwbbyybwrrrrooywgowgwbbyrrgyygwwbgooyooorwgywgbbrgg
1216,D2 B0 L1 F2 ,roobwwbyyorborwyrrwggwggbbbrrryygwwggooyooorwyywbbbygg
1217,B0 L1 F2 ,roobwwbyyorborworwwggwggygggwwgyyrrrgooyooyrryywbbbbbb
1218,L1 F2 ,bwwbwwbyyorrorrorrwggwggygggwwgyygyyoooooorrrbbybbybbw
1219,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1220,F2 U0 R0 B1 U2 D0 F1 R2 L2 U2 ,wrrrwwgwrbgbyrbgwbyoyyggrrryywrybyooggooooobgwwoybbwgb
1221,U0 R0 B1 U2 D0 F1 R2 L2 U2 ,wrrrwwwyyggborbowbrrrggyyoyrwgrybyoogggooyobbwwoybbwgb
1222,R0 B1 U2 D0 F1 R2 L2 U2 ,wrwywrywrwwoorbowbggbggyyoyrwgrybyoorrrooyobbgggybbwgb
1223,B1 U2 D0 F1 R2 L2 U2 ,wrbywyywyoowwrwbbogggggbyoorwwryyyogrrrooyobbrggrbbwgb
1224,U2 D0 F1 R2 L2 U2 ,oorywyywyoowwrrbbbgggggbyoorwwryyowwyrrooygbbgbbgbgrrw
1225,D0 F1 R2 L2 U2 ,ywyywyrooyrrwrrbbbgbbggbyoorwwryyowwoowooygbbggggbgrrw
1226,F1 R2 L2 U2 ,ywyywyrooyrrwrryoogbbggbgbborrwywwywoowooyrrwggggbgbbb
1227,R2 L2 U2 ,ywyywyywyrrrrrrooobbbbgbgggwywwywwywoooooorrrggggbgbbb
1228,L2 U2 ,ywwywwywwooorrrrrrbbbbgggggwyywyywyyoooooorrrgggbbgbbb
1229,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1230,D2 F1 R0 B1 D0 F1 B1 U1 D0 F0 ,yyyrwgryogobwrbbgywrybgggooowwryygbrbgbroyrwwrooobbgww
1231,F1 R0 B1 D0 F1 B1 U1 D0 F0 ,yyyrwgryogobwrbrwwwrybgggwwrbgyyrwwobgbroybgyrooobbgoo
1232,R0 B1 D0 F1 B1 U1 D0 F0 ,yyyrwggwrgobbrbrwwygwrgwwbgbyyyyrwwobgoroybgrrooobbgoo
1233,B1 D0 F1 B1 U1 D0 F0 ,yywrwwgwgrbgwrowbbygyrgrwbobygyyowwrbgoroybgrroogbbyoo
1234,D0 F1 B1 U1 D0 F0 ,brbrwwgwgrbywrywbwygyrgrwbobygyyobogwgowoyrgrobooborgy
1235,F1 B1 U1 D0 F0 ,brbrwwgwgrbywrywboygyrgrrgrbyboyygogwgowoyrgyoboobowbw
1236,B1 U1 D0 F0 ,brbrwwrwwbbyyrybboyrrgggyrroyyoyygogwggwowrggoboobowbw
1237,U1 D0 F0 ,rwwrwwrwwbbbyrrbbbyrrgggyrroyyoyyoyygggoowgggoowbbboow
1238,D0 F0 ,wwwwwwrrryrryrrbbbggggggyrroyyoyyoyyoowoowgggbbbbbboow
1239,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1240,L2 U0 R1 D0 U1 R0 F1 B2 R1 U1 ,rggrwbrobooyorbwrwbgywgwwwrgrbwyboybgyyyobygorrwybgoog
1241,U0 R1 D0 U1 R0 F1 B2 R1 U1 ,gggwwboobooyorbwrwggyggwwwrrrbrybrybogyboyyygrrwybwoob
1242,R1 D0 U1 R0 F1 B2 R1 U1 ,owgowgbbgrrworbwrwooyggwwwrrrbrybrybggyboyyygogyybwoob
1243,D0 U1 R0 F1 B2 R1 U1 ,owoowybbowbwrrrrowooggggwwgrryrywryrggyboyyygbgybbwbob
1244,U1 R0 F1 B2 R1 U1 ,owoowybbowbwrrrwwgooggggyygrrryyrrwyggyboybobbgybbwrow
1245,R0 F1 B2 R1 U1 ,oyowwbooboogrrrwwgggygggyygrrryyrrwybgyboybobwbwbbwrow
1246,F1 B2 R1 U1 ,oyywwgoogwrowrogrgggrggryyyrrryybrwwbgyboybobbbwbbwoow
1247,B2 R1 U1 ,oyywwgwwgrrorrorrgrryggyggyyybyybrwwbggbooboobbwbbwoow
1248,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
1249,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1250,U2 D1 R0 U2 L0 D0 B0 F0 U1 R1 ,oogowwbrrbbwgrwyrrryyogryyrbbgyybwgwgwwgogbooobyrbwgyo
1251,D1 R0 U2 L0 D0 B0 F0 U1 R1 ,rrbwwogoogwwgrwyrrobyogryyrbbgyybwgwbbwgogbooryyrbwgyo
1252,R0 U2 L0 D0 B0 F0 U1 R1 ,rrbwwogoogwwgrwgyoobyogryrrgbwbygbywbbwgogyyrryyrbwboo
1253,U2 L0 D0 B0 F0 U1 R1 ,rrywwrgorgggyrwowwobwoggyrwgbbbyrbyrbbwgogyyroyyobwboo
1254,L0 D0 B0 F0 U1 R1 ,rogrwwyrrbbwyrwowwoyyoggyrwgbbbyrbyrggggogyyrobwobwboo
1255,D0 B0 F0 U1 R1 ,oogwwwwrrbbwyrwowwryyrggyrwobboyryyryggyogrggobbobbbog
1256,B0 F0 U1 R1 ,oogwwwwrrbbwyrwyrwryyrggrggyooyybrrbyggyogbogobbobboww
1257,F0 U1 R1 ,wwwwwwwrrbbbyrryrrryyrggrggyooyybyybgggoogoogooowbbwbb
1258,U1 R1 ,wwwwwwgggwbbrrrrrrrrrggyggyyybyybyybggyooooooooowbbwbb
1259,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1260,R2 F1 L0 B0 D2 R0 B0 F2 R2 D2 ,bywbwyyoybrboryrwwogoggbgygwoygybyrorrgoorbwrogwbbwgwr
1261,F1 L0 B0 D2 R0 B0 F2 R2 D2 ,byybwbyoowwryrobrboggggbgyowowgyyyryrrgoorbwrggwbbwowr
1262,L0 B0 D2 R0 B0 F2 R2 D2 ,byybwbwybwwrorowrbgboggyogggrrgyyyryrroooobwyggwbbwowr
1263,B0 D2 R0 B0 F2 R2 D2 ,ryywwbwybwwrorowrbbbobgywgggrrgyyoryborworyooggybbgowg
1264,D2 R0 B0 F2 R2 D2 ,robwwbwybwwyorrwrobbobgywgggrrgyybwyyoryorrooobgwbgggy
1265,R0 B0 F2 R2 D2 ,robwwbwybwwyorrroobbobgyggyywbyygrrgyoryorwroobgwbgwgg
1266,B0 F2 R2 D2 ,roowwywyyroworworybbbbgggggywwyywrroyoryorwrobbgbbgbgg
1267,F2 R2 D2 ,wwywwywyyrooorrorrbbbbgggggywwyywyywooroorrrobbbgbbggg
1268,R2 D2 ,wwywwywwyooorrrrrrgggggbbbbyywyywyywoooooorrrbbbgbbggg
1269,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1270,L0 R2 D0 F1 B1 U2 R0 D1 B0 F0 ,ygbowyowwobwyrowoyygbrgryyoggggywgrgrybwowrrrrobbbbobw
1271,R2 D0 F1 B1 U2 R0 D1 B0 F0 ,wgbbwybwwobwyrowoyygbogroyoyggrywyrgrwrroyrwbrogbbgobg
1272,D0 F1 B1 U2 R0 D1 B0 F0 ,wggbwwbwgyoworywboygoogboyrygbryyyrwrwrroyrwboogrbgbbg
1273,F1 B1 U2 R0 D1 B0 F0 ,wggbwwbwgyoworyoyrygoogbrwbyryrygwybrwrroybbgoogrbgwbo
1274,B1 U2 R0 D1 B0 F0 ,wggbwwyooyowrryyyrobbggwyorrygrygwybrwgrowbbboogrbgwbo
1275,U2 R0 D1 B0 F0 ,brrbwwyooyowrrgyygobbggwyorrygrygrywwwgyowbbbggoobborw
1276,R0 D1 B0 F0 ,ooywwbrrbwwgrrgyygggoggwyorrygrygrywyowyowbbbobbobborw
1277,D1 B0 F0 ,ooowwwrrryrwyrwgggggggggyowryoryoryoyowyowbbbbbbbbbyrw
1278,B0 F0 ,ooowwwrrryrwyrwyrwgggggggggoooyyyrrryowyowyowbbbbbbbbb
1279,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1280,B2 U1 D2 B1 L2 D1 U0 B2 D2 U2 ,yyywwowwbobbrrwwgrbbybggogogogyyybwwgrryorobyrrroboggw
1281,U1 D2 B1 L2 D1 U0 B2 D2 U2 ,wwbwwowwboborrywggbbybggogogogyyyyyyrrrworbbywggoborrr
1282,D2 B1 L2 D1 U0 B2 D2 U2 ,bobwwwwwwbbyrrywggrrrbggogogogyyyyyywggworbbyobooborrr
1283,B1 L2 D1 U0 B2 D2 U2 ,bobwwwwwwbbyrrybbyrrrbggrrryyyyyygogwggworwggobooboogo
1284,L2 D1 U0 B2 D2 U2 ,wwwwwwwwwbbbrrobbbrrrbggrrryyyyyyyyygggoorgggooobbgooo
1285,D1 U0 B2 D2 U2 ,ywwywwywwbbbrrobbborrgggorrwyywyywyygggroogggoorbbboor
1286,U0 B2 D2 U2 ,ywwywwywwbbbrrooororrgggbbbyyyyyywwwgggrooorroorbbbggg
1287,B2 D2 U2 ,yyywwwwwwoorrrooorbbbgggbbbyyyyyywwworrrooorrgggbbbggg
1288,D2 U2 ,wwwwwwwwwooorrrooobbbgggbbbyyyyyyyyyrrrooorrrgggbbbggg
1289,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1290,L2 R1 D2 L1 U2 F2 R1 D0 B1 R2 ,gwgbwgwryboybrorrbggoygoyoyoybbyyrwowyorogbwgrrrwbbwgw
1291,R1 D2 L1 U2 F2 R1 D0 B1 R2 ,owgbwgrryboybrorrbwgobgoroygybbyywwogwbgoroywrrywbywgg
1292,D2 L1 U2 F2 R1 D0 B1 R2 ,owwbwwrrryoborrbbrwggbggroygyobyowwygwbgoroyworyybybgg
1293,L1 U2 F2 R1 D0 B1 R2 ,owwbwwrrryoborroywwggbggbggywwoyboyggwbgorbbroryybyroy
1294,U2 F2 R1 D0 B1 R2 ,wwwbwwbrryoborroywyggoggoggywwyybyygbrrwobggborrybbroo
1295,F2 R1 D0 B1 R2 ,rrbwwbwwwbrrorroyworroggoggywwyybyygyobwobggbyggybbroo
1296,R1 D0 B1 R2 ,rrbwwbwwybrrbrrbywggoggorrowwwyybyygyoowooggbyggybbroo
1297,D0 B1 R2 ,rrrwwywwyrrwrrybbbggbggbrrywwoyyoyyoyoowooggbgggbbbwoo
1298,B1 R2 ,rrrwwywwyrrwrryrryggbggbggbyywyywoooyoowoowoogggbbbbbb
1299,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1300,L1 B0 R0 F0 U2 R1 D1 L1 F1 D2 ,orrowwogworyorowbwgrbggbrwgyorbyyorryyygowgwgbybgbybbw
1301,B0 R0 F0 U2 R1 D1 L1 F1 D2 ,grrgwwrgworyorowbwyrbbgbowgworyyybrrywgyowyggbyogbobbo
1302,R0 F0 U2 R1 D1 L1 F1 D2 ,yowgwwrgworrorrwbbyrbbgbowgworyyyyyyrwgrowgggbgbbbyooo
1303,F0 U2 R1 D1 L1 F1 D2 ,yobgwbrggwoobrrbrryrrbgyowywooyybyybrwgrowgggwgbwbywoo
1304,U2 R1 D1 L1 F1 D2 ,yobgwbgwgroogrrgrrobywgryyrbbwyybyybrwwrooggowgbwbywoo
1305,R1 D1 L1 F1 D2 ,gwgbwgboyrwwgrrgrrwgbwgryyrbbwyybyybroorooggoobywbywoo
1306,D1 L1 F1 D2 ,gwwbwwboowrrwrrrggwggwggyyybbbyyryyrroorooggobbybbywoo
1307,L1 F1 D2 ,gwwbwwboowrrwrrwoowggwggrggbrrbyybyyroorooyyybbybbyggo
1308,F1 D2 ,wwwwwwroowrrwrrwoobggbggbggorryyyyyyooyooyrrybbbbbbggg
1309,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1310,L0 B1 R0 D2 L2 U1 R2 F0 L0 R0 ,wwywwgwgowyrbroyrbrrgbgwgboyyboyyrwroogoorbgogrbybbygw
1311,B1 R0 D2 L2 U1 R2 F0 L0 R0 ,wwybwgbgowyrbroyrbwrgwgwwborybbyygwrboogooorggrryboygy
1312,R0 D2 L2 U1 R2 F0 L0 R0 ,ogbbwgbgowywbrwyrywrgwgwwborybbyyborgoowoorrgroyrbggyy
1313,D2 L2 U1 R2 F0 L0 R0 ,oggbwwbgoybwrryywwwrbwgywbrrygbyrborgoowoorrgooygbgbyy
1314,L2 U1 R2 F0 L0 R0 ,oggbwwbgoybwrryrrgwrbwgybyyrobrybgyrgoowooywwooygbgwbr
1315,U1 R2 F0 L0 R0 ,rggrwwggoybwrryrrgrrbggyyyyoobbybbyrwwyoowoogoobgbwwbw
1316,R2 F0 L0 R0 ,gwogwgrrgrrbrryrrgwwyggyyyyoobbybbyrooboowoogybwgbwwbw
1317,F0 L0 R0 ,gwbgwbrrrgrryrrbrrwwwgggyyyooobygbygooboowoogybwybwybw
1318,L0 R0 ,gwbgwbgwbrrrrrrrrrygwygwygwbygbygbygoooooooooybwybwybw
1319,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1320,F0 D2 B1 U1 F1 R2 U0 F2 L1 U1 ,bggrwwwbbrbyoryoorgowrgybryowgyygrrwwgowoyygyrwobbogbb
1321,D2 B1 U1 F1 R2 U0 F2 L1 U1 ,bggrwwyyowbybryborbrgrgoyywooryygrrwwgowowyggrwobbogbb
1322,B1 U1 F1 R2 U0 F2 L1 U1 ,bggrwwyyowbybryyggbrgrgogbbwrrgyyroowgowowborrwobboyyw
1323,U1 F1 R2 U0 F2 L1 U1 ,bwwrwwyyowbbbrgyggbrgrgogbbwrrgyygyyrgooowooroowwbyrby
1324,F1 R2 U0 F2 L1 U1 ,wwowwybrybrgbrgyggrgorgogbbwrrgyygyyoowoowoorwbbwbyrby
1325,R2 U0 F2 L1 U1 ,wwowwybbyrrgrrgwggoobggbrrgwwrgyygyyooyooroobwbbwbyrby
1326,U0 F2 L1 U1 ,wwrwwybbyggwgrrgrroorggwrrwwwogyygyyooyooroobgbbbbybby
1327,F2 L1 U1 ,bwwbwwyyrgbbgrrgrrggwggwrrwwwogyygyyoorooroobooybbybby
1328,L1 U1 ,bwwbwwowwbbbrrrrrrwrrwggwggryygyygyyoogoogoogooybbybby
1329,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1330,R1 U0 F0 D1 U1 R0 L2 D1 F1 U0 ,ywwywbyoyowoorwbgbrggrgygbowowyyryowbbbyobrrrgrogbgrwg
1331,U0 F0 D1 U1 R0 L2 D1 F1 U0 ,ywrywgyogowbwrgoobrgwrgbgbywogyyyyoobbbyobrrrwrorbgwwg
1332,F0 D1 U1 R0 L2 D1 F1 U0 ,yyyowwggrwrowrgoobowbrgbgbywogyyyyoorgwyobrrrbbbrbgwwg
1333,D1 U1 R0 L2 D1 F1 U0 ,yyyowwrbwgrogrgrobgrobgwybbowwyyyyoorgwyoorrgbbbrbgwwg
1334,U1 R0 L2 D1 F1 U0 ,yyyowwrbwgrogrgwwggrobgwrobwyowyooyyrgwyooybbbbbrbgrrg
1335,R0 L2 D1 F1 U0 ,ywwywbyorgrogrgwwgrgwbgwrobwyowyooyybbbyooybbgrorbgrrg
1336,L2 D1 F1 U0 ,ywwywwyobwggwrrggorgobgoroywyrwyroygbbbyooybbrrobbgwrg
1337,D1 F1 U0 ,wwwwwwoobwggwrrggoggoggoooyyyryyryygbbyooybbbrrrbbbwrr
1338,F1 U0 ,wwwwwwoobwggwrrwrrggoggoggorrgyyyyyybbyooyooyrrrbbbbbb
1339,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1340,F2 L0 R2 B1 U0 F2 D0 L1 B0 R0 ,gwbwwrywwoyygrorrbogbogyoybwbwrygworrrgboggbgobywboyyr
1341,L0 R2 B1 U0 F2 D0 L1 B0 R0 ,gwbwwrwbwgyygrogrbbyoygobgowwyrygworrrrboggboobywboyyr
1342,R2 B1 U0 F2 D0 L1 B0 R0 ,rwbowrybwgyygrogrbgyowgowgobwyyygborgbrborogrobwwbryyw
1343,B1 U0 F2 D0 L1 B0 R0 ,rwyowgybrbrgorgyyggyywgwwgobwbyyrbowgbrborogrobwobroyw
1344,U0 F2 D0 L1 B0 R0 ,obgowgybrbrrorwyyygyywgwwgobwbyyrgggbbroorwgrwrwbbyooo
1345,F2 D0 L1 B0 R0 ,yoobwbrggwrworwyyybrrwgwwgobwbyyrggggyyoorwgrbbrbbyooo
1346,D0 L1 B0 R0 ,yoobwbbwbrrwrrwyyyogwwgwrrbggryyrggggyyooowgwbbrbbyooo
1347,L1 B0 R0 ,yoobwbbwbrrwrrwrrbogwwgwwgwgyggyggrrgyyoooooobbrbbyyyy
1348,B0 R0 ,ooowwbwwbrrwrrwrrbggwggwggwyygyygrrryooyoogoobbbbbbyyy
1349,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1350,L2 B2 F0 U2 L2 R2 U0 L1 B0 U0 ,rrbowggwoworyrbbowyrggggyywboryywbbgybowororoybgwbgryw
1351,B2 F0 U2 L2 R2 U0 L1 B0 U0 ,brbywgbwoworyrbbowwrgggggywroroywgbgororowobyybywbgryy
1352,F0 U2 L2 R2 U0 L1 B0 U0 ,gbgywgbwowooyrrboowrgggggywroroywbrbwrobowrbyyyrgbwyby
1353,U2 L2 R2 U0 L1 B0 U0 ,gbgywgywoboowrroooggwygrwggbywoywbrbwrrboorbryyrgbwyby
1354,L2 R2 U0 L1 B0 U0 ,owygwygbgwrrwrroooyyrygrwggbywoywbrbbooboorbrggwgbwyby
1355,R2 U0 L1 B0 U0 ,bwyowybbgwrrwrroooyyrwgrwggoywgywgrbrbrooboobggwgbyyby
1356,U0 L1 B0 U0 ,bwwowwbbbooorrwrrwyyywggwggoyygyygrgrbrooboobggwrbyrby
1357,L1 B0 U0 ,bobbwwbwwggwrrwrrwooowggwggoyygyygrgyyyooboobrbrrbyrby
1358,B0 U0 ,oobwwwwwwggwrrwrrwoooggggggyyyyyyrrgybbyooyoorbbrbbrbb
1359,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1360,R2 D0 U1 R2 B2 U0 R0 L1 D0 U1 ,owobwbogobrgbrgyowyrwwgwgrbrwryyyrgrgobbogwrywoyybybog
1361,D0 U1 R2 B2 U0 R0 L1 D0 U1 ,owrbwyogrwoygrbgrbyrbwgygrwrwoyybrgogobbogwryboywbywog
1362,U1 R2 B2 U0 R0 L1 D0 U1 ,owrbwyogrwoygrbgrwyrbwgywryryrgywobogobbogwogboywbygrb
1363,R2 B2 U0 R0 L1 D0 U1 ,ryrwwgoboyrbgrbgrwgobwgywryryrgywoboboybogwogwoywbygrb
1364,B2 U0 R0 L1 D0 U1 ,ryrwwwobowrgbrgbrygogwgwwrwryrgygoboboybogwogyoyybybrb
1365,U0 R0 L1 D0 U1 ,obowwwobowrwbrbbrbgogwgwwrwryrgygryryoygoggogbrbybyyoy
1366,R0 L1 D0 U1 ,owobwbowobrbbrbbrbwrwwgwwrwryrgygryrgoggoggogyoyybyyoy
1367,L1 D0 U1 ,owwbwwowwbbbrrrbbbwrrwggwrrryygyyryygoggoggogooybbyooy
1368,D0 U1 ,wwwwwwwwwbbbrrrbbbrrrgggrrryyyyyyyyygggooogggooobbbooo
1369,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1370,B1 D0 F2 R2 B1 F1 R2 D0 B1 L2 ,owbywwryyrrwyrybbbgbbogrygygoooyworogowrowgbrrgygbgwbw
1371,D0 F2 R2 B1 F1 R2 D0 B1 L2 ,grgywwryyrroyrwbbbgbbogrygygoooywbywoowrowobrygwgbbrgw
1372,F2 R2 B1 F1 R2 D0 B1 L2 ,grgywwryyrroyrwygygbbogrobrbogyyowwooowrowrgwygwgbbbbb
1373,R2 B1 F1 R2 D0 B1 L2 ,grgywwgobwrowrwwgyrborgobbgyyryyowwoooyroyrgrygwgbbbbb
1374,B1 F1 R2 D0 B1 L2 ,grrywogooygwwrworwrbbrggbbyyygyywwwbooyroyrgrggwobbobb
1375,F1 R2 D0 B1 L2 ,rroywogooyggwrrorrrbbrggbbyyygyywwwwwoywoybgrwbbgbbgoo
1376,R2 D0 B1 L2 ,rroywoywogggyrryrrbgybgbrrbyyryywwwwwoowoobggwbbgbbgoo
1377,D0 B1 L2 ,rrrywwywwrryrrygggbggbggrrwyyoyyowwowoowoobggbbbbbbyoo
1378,B1 L2 ,rrrywwywwrryrryrrwbggbggbggwyywyyooowoowooyoobbbbbbggg
1379,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1380,F2 U1 R0 F1 B0 U2 F0 B1 R2 U0 ,wywwwwoyyorrorgwrrwggwggrrgbbryygyygoogoobooybrbwbbybb
1381,U1 R0 F1 B0 U2 F0 B1 R2 U0 ,wywwwwrbbyrrbrggrrgrrggwggwyyoyygyygoowoooooobrbwbbybb
1382,R0 F1 B0 U2 F0 B1 R2 U0 ,wwbywbwwrgrrbrggrroowggwggwyyoyygyygbrbooooooyrrwbbybb
1383,F1 B0 U2 F0 B1 R2 U0 ,wwwywwwwwgbgrrrrgroooggggggyyyyywyyybrboooooorrrbbbbbb
1384,B0 U2 F0 B1 R2 U0 ,wwwywwgrrybgyrrygroggoggoggbooyywyyybrwoowoowrrrbbbbbb
1385,U2 F0 B1 R2 U0 ,grrywwgrrybyyryygyoggoggoggbooyywboowrwwowwowbbrbbrbbr
1386,F0 B1 R2 U0 ,rrgwwyrrgwrwyryygybbroggoggbooyywbooybywowwowoggbbrbbr
1387,B1 R2 U0 ,rrgwwywwyrrwrryggyoobggbggryywyywbooybbwoowoooggbbrbbr
1388,R2 U0 ,wwywwywwyrrrrrrgggoobggbggryywyywyywbbboooooogrrgbbobb
1389,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1390,D0 F1 L2 D1 U1 R1 F1 B1 D1 F0 ,owrowrowgybbgrryyrybobgrggbwyrgyrwwgbbbyoyoorwowwboygg
1391,F1 L2 D1 U1 R1 F1 B1 D1 F0 ,owrowrowgybbgrrggbybobgroorwgwwyygrrbbbyoyyggwowwboyyr
