,mvt,rbk_str
1062,B0 U2 F2 L1 U2 F0 D1 R0 ,wbrwwbrrryoyrroygbwwgogbbbgwwogyywrygobgoygwobyogbroyr
1063,U2 F2 L1 U2 F0 D1 R0 ,yobwwbrrryoyrrrygwwwgogbbbgwwogyygggrobboywwoogbybyrro
1064,F2 L1 U2 F0 D1 R0 ,rrrbwwboyrobrrrygwogbogbbbgwwogyygggyoyboywwowwgybyrro
1065,L1 U2 F0 D1 R0 ,rrrbwwowwoobyrrygwgbbbgobgoyobgyygggyoyborwwrwwgybyrro
1066,U2 F0 D1 R0 ,grrbwwbwwoobyrrygwybbggoggooobyyygggyrroowybwwwoybbrrr
1067,F0 D1 R0 ,wwbwwbrrgyrryrrygwwwoggoggooobyyygggooboowybwybbybbrrr
1068,D1 R0 ,wwbwwbwwbrrrrrrggwggwggwoooyyyyyygggooooooybbybbybbrrr
1069,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1070,B1 F2 U0 L1 B1 U0 D0 B1 L1 D2 ,oggywbrywbowbrwgyoborggrwworrywyrgbbbgyworyogoowbbgyyr
1071,F2 U0 L1 B1 U0 D0 B1 L1 D2 ,ywbywbrywboobrggygborggrwworrywyrowwggyborbogwgrobyoby
1072,U0 L1 B1 U0 D0 B1 L1 D2 ,ywbywbyrrgoorrgyygowwrggrobwyrwyrowwgggbobbobwgrobyoby
1073,L1 B1 U0 D0 B1 L1 D2 ,yyyrwwrbbwgrrrgyyggoorggrobwyrwyrowwowwbobbobgggobyoby
1074,B1 U0 D0 B1 L1 D2 ,gyyrwwrbbwgrrrgyygwoowggoobyyryyrgwwwbbwooobbggrobroby
1075,U0 D0 B1 L1 D2 ,owwrwwrbbwggrryyyywoowggoobyyryyrggrgbbwoowbbrrygbbgoo
1076,D0 B1 L1 D2 ,rrobwwbwwrryrryyyywggwggoobyyryyrggrwoowoowbbgbbgbbgoo
1077,B1 L1 D2 ,rrobwwbwwrryrryoobwggwggwbbgyygyyrrrwoowoogoogbbgbbyyy
1078,L1 D2 ,gwwbwwbwwrrrrrrooowggwggwbbgyygyybyyroorooroobbybbyggy
1079,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1080,D0 R0 U2 L0 B1 R2 U2 L2 F0 R2 ,wwbwwbwywoyroroygyggbwgbrroygboywbbgrroroowggybgybyorr
1081,R0 U2 L0 B1 R2 U2 L2 F0 R2 ,wwbwwbwywoyrororroggbwgbwggboybyggwbrrorooorrybgybyygy
1082,U2 L0 B1 R2 U2 L2 F0 R2 ,wwbwwbwygroorryoorggywggwgbboybyygwyrrorooorrwbgbbybgy
1083,L0 B1 R2 U2 L2 F0 R2 ,gywbwwbwwrrorryoorwbgwggwgbboybyygwyroorooorrggybbybgy
1084,B1 R2 U2 L2 F0 R2 ,yywywwywwrrorryoorgbgbggbgbwoywyywwyorrrooroogggbbbbgb
1085,R2 U2 L2 F0 R2 ,rroywwywwrryrryoowgbgbggbgbwoywyyryowrrwooyoogbbgbggbb
1086,U2 L2 F0 R2 ,rryywyywowooyrryrrgbgbggbggwoowywrywwrrwooyoobbbgbggbb
1087,L2 F0 R2 ,owyywyyrrwrryrryrrbbbbggbggwoowywrywwoowooyoogbggbggbb
1088,F0 R2 ,wwywwyrrrwrryrryrrbbbggggggoooyywyywooyoowoowgbbgbbgbb
1089,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1090,L0 F0 D2 U0 L0 B1 R2 L1 U2 F2 ,ryyrwworwgbboryrybgbowgyygwgrgbygwwywwygooborrrbbboogo
1091,F0 D2 U0 L0 B1 R2 L1 U2 F2 ,oyyowwbrwgbboryrybrborgyogwgrgwygywybgwoowroyrrwbbbogg
1092,D2 U0 L0 B1 R2 L1 U2 F2 ,oyyowwywwbbbrrywyborrggbwyorogwygywybggoorrogrrwbbbogg
1093,U0 L0 B1 R2 L1 U2 F2 ,oyyowwywwbbbrryrogorrggboggywygywgorbggoorwybrrwbbbwyo
1094,L0 B1 R2 L1 U2 F2 ,yoowwywwyrrwrryrogbbbggboggywygywgororroorwybbggbbbwyo
1095,B1 R2 L1 U2 F2 ,ooobwygwyrrwrryrogybbwgbwggbwygywoorwooyorbrrbggbbgwyy
1096,R2 L1 U2 F2 ,bywbwygwyrrorrorooybbwgbwggbwygywgywooooorrrrggygbybbw
1097,L1 U2 F2 ,byybwwgwwoororrorrybbwggwggbwwgyygyyooooorrrrggybbybbw
1098,U2 F2 ,yyywwwwwwoororrorrbbbggggggwwwyyyyyyorrooroorgggbbbbbb
1099,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1100,F0 L0 U1 F0 R1 D1 L0 R2 D2 B0 ,wgggwoybbobwrrorryoyywgywywbggwygrwbowgrobgoroobybbrry
1101,L0 U1 F0 R1 D1 L0 R2 D2 B0 ,wgggworbgybwbrobrywwoygywyyrrowygrwbowbroggogoobybbrry
1102,U1 F0 R1 D1 L0 R2 D2 B0 ,yggbwobbgybwbrobrywwoggyryywroyygwwbgrooowggboorybwrrr
1103,F0 R1 D1 L0 R2 D2 B0 ,goggwbybbwwobrobrygroggyryywroyygwwbooroowggbybwybwrrr
1104,R1 D1 L0 R2 D2 B0 ,goggwbbwrywobrobryrggygryyobbwyygwwboowoorggoybwybwrrr
1105,D1 L0 R2 D2 B0 ,gorgwybwyooywrrybbrggygbyyrbbgyyrwwooowoorggobbwgbwwrr
1106,L0 R2 D2 B0 ,gorgwybwyooywrrwrrrggygbybbgrobywbywoowooryyrbbwgbwggo
1107,R2 D2 B0 ,oorwwywwyooywrrwrrgggggbbbbrroyywyywyooyoorrwbbbgbbggg
1108,D2 B0 ,ooowwwwwwrrwrrwyooggggggbbbrrryyyyyyyooyoorrwbbbbbbggg
1109,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
1110,L1 D0 B0 U1 F1 D1 R0 U0 F0 D1 ,oobywwybryrrwrwbygbrgwgobgwworbygyyrwooroggyoybgbbgwro
1111,D0 B0 U1 F1 D1 R0 U0 F0 D1 ,bobwwwbbryrrwrwbygwrgbgoygwoorgyggyrogoooywrgybybbywro
1112,B0 U1 F1 D1 R0 U0 F0 D1 ,bobwwwbbryrrwrwygwwrgbgowrgggoyyorgrogoooywroybybbybyg
1113,U1 F1 D1 R0 U0 F0 D1 ,rwwwwwbbryrrwrgygrwrgbgowrgggoyyooowbgoooybrobbyybbgyy
1114,F1 D1 R0 U0 F0 D1 ,wwrwwbrwbwrgwrgygrbgobgowrgggoyyooowbbyooybroyrrybbgyy
1115,D1 R0 U0 F0 D1 ,wwrwwbwwyorggrgggroogggrbbwyyoyyooowbbboowbrryrrybbgyy
1116,R0 U0 F0 D1 ,wwrwwbwwyorggrggyyoogggrggroowyyoyyobbboowbbwyrrybbbrr
1117,U0 F0 D1 ,wwgwwrwwrggoyrryggoowggoggooobyyyyyybbboowbbwyrrbbbrrr
1118,F0 D1 ,wwwwwwrrgyrryrryggggoggoggooobyyyyyyoowoowbbwbbbbbbrrr
1119,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1120,D0 R0 F2 L1 R1 U1 F0 B2 R0 L1 ,ybgywyyogybyyrobbobwogggwwwrrrbywwgwrrooororgrobybgbwg
1121,R0 F2 L1 R1 U1 F0 B2 R0 L1 ,ybgywyyogybyyrowwwbwogggorgwbrgyrwwrrrooorbwgrobybgbbo
1122,F2 L1 R1 U1 F0 B2 R0 L1 ,yboywgyogwyywrbwoybwrggrorrwbbgyywwrrrooorbwggobybggbo
1123,L1 R1 U1 F0 B2 R0 L1 ,yboywgbbwgyyrrbooyrrorggrwbgoygyywwrrrwoowbwwgobybggbo
1124,R1 U1 F0 B2 R0 L1 ,rborwgrbwgyyrrbooygrogggwwbooygyybwrwwwrowrobgobybygby
1125,U1 F0 B2 R0 L1 ,rbgrwyrbgybyyrogrogrogggwwwooogygbwbwwwrowrobrobybyyby
1126,F0 B2 R0 L1 ,gygbwbrrrgroyrogrowwwgggwwwooogygbwbrobrowrobybyybyyby
1127,B2 R0 L1 ,gygbwbbwbrrorrorrowgwwgwwgwgyggygbwbrooroorooybyybyyby
1128,R0 L1 ,bwbbwbbwbrrrrrrrrrwgwwgwwgwgyggyggygoooooooooybyybyyby
1129,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1130,B0 L2 U2 D2 R0 B2 D0 F2 U1 R1 ,grwgwwgyybgrbrybrbyoowgwgoowwwbygrbroooborgorbywgbryyy
1131,L2 U2 D2 R0 B2 D0 F2 U1 R1 ,rybgwwgyybgrbrbbrryoowgwgoowwwbygobgwoororgorygbybyyrw
1132,U2 D2 R0 B2 D0 F2 U1 R1 ,wybbwwoyybgrbrbbrrwooygwboorwwgyggbgrogroroowyggybwyry
1133,D2 R0 B2 D0 F2 U1 R1 ,yyowwbbywrogbrbbrryggygwboorwwgyggbgbgrroroowwooybwyry
1134,R0 B2 D0 F2 U1 R1 ,yyowwbbywrogbrboowyggygwyrygbggygwwrbgrrorbrrwooybwboo
1135,B2 D0 F2 U1 R1 ,yygwwwbyyobrorowbgyggyggyrrgbbgyywwwbgrrorbrrwoobbwooo
1136,D0 F2 U1 R1 ,wwwwwwbyyobborrwbbyggyggyrrgbbgyygyyggroorrrrooowbboow
1137,F2 U1 R1 ,wwwwwwbyyobborryrryggyggrrrgggyybyybggrooroowooowbbwbb
1138,U1 R1 ,wwwwwwgggwbbrrrrrrrrrggyggyyybyybyybggyooooooooowbbwbb
1139,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1140,B0 L2 R1 B1 U1 F1 D2 U1 B2 R2 ,rwywwrbyoyyrorowygwbbggygbrorboygyorbrorowggwgbybbgwwo
1141,L2 R1 B1 U1 F1 D2 U1 B2 R2 ,rogwwrbyoyyrorowyywbbggygbrorboygbrgyrowowrgwwbgwbbogy
1142,R1 B1 U1 F1 D2 U1 B2 R2 ,oogowrbyoyyrorowyyybbbgygbrrrbwygbrgwgrwoworywbgwbgogw
1143,B1 U1 F1 D2 U1 B2 R2 ,oooowwbywroyyryyowybgbgrgborrbwyybrrwgrwoworygbggbgbgw
1144,U1 F1 D2 U1 B2 R2 ,owwowwbywrooyroyooybgbgrgborrbwyywyybgrrowrryggwbbgggb
1145,F1 D2 U1 B2 R2 ,wwwwwyoobybgyroyoobgrbgrgborrbwyywyyggwrowrryroobbgggb
1146,D2 U1 B2 R2 ,wwwwwyyyybbgrroroorroggbbbgwwywyywyyggbroorroroobbgggb
1147,U1 B2 R2 ,wwwwwyyyybbgrrorrorroggbggbyywyywywwggbroorooroobbgbbg
1148,B2 R2 ,wyywwywwyrrorrorroggbggbggbyywyywywwroorooroobbgbbgbbg
1149,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1150,B2 U0 D1 B0 U2 R2 B1 U0 F0 L0 ,rrwwwrwyoyboyroyywbrbggbroggboyyogwbbrrgowygwggywboobr
1151,U0 D1 B0 U2 R2 B1 U0 F0 L0 ,bwgwwrwyoybyyrgyybbrbggbroggboyyowrrwrroowogwrboobwygg
1152,D1 B0 U2 R2 B1 U0 F0 L0 ,wwbywworgrboyrgyybybyggbroggboyyowrrbrboowogwwrrobwygg
1153,B0 U2 R2 B1 U0 F0 L0 ,wwbywworgrboyrgyggybyggbyyboorbyrgywbrboowrogwrrobwogw
1154,U2 R2 B1 U0 F0 L0 ,oggywworgrbwyryyggybyggbyyboorbyrborbrbwowwogoowgbrwwr
1155,R2 B1 U0 F0 L0 ,growwyggobrbyryyggoowggbyyboorbyrborrbwwowwogybygbrwwr
1156,B1 U0 F0 L0 ,grrwwrggrggyyrybrboowgggyyyooobyyboorbwwowwogbbybbrwwr
1157,U0 F0 L0 ,wwrwwrggrgggyrrbrroowgggyyyooobyybyybbwoowoogyrrbbwbbw
1158,F0 L0 ,gwwgwwrrryrryrrbrrggggggyyyooobyybyyoowoowoogbbwbbwbbw
1159,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1160,F0 L2 U0 F0 R0 L0 B1 U0 L2 D0 ,ooorwgbyrwwyorbgrborbogwgwwwboryggorbwyyobybrgywybgygr
1161,L2 U0 F0 R0 L0 B1 U0 L2 D0 ,ooorwgrbybwyyrbrrbgoowgrwwbgowryggorbwwyobybogywybgygr
1162,U0 F0 R0 L0 B1 U0 L2 D0 ,goorwggbybwyyrbrrbrooggrwwboowrygrorobyboywwbgywybwygg
1163,F0 R0 L0 B1 U0 L2 D0 ,grgbwoygogywyrbrrbbwyggrwwboowrygrorrooboywwbobyybwygg
1164,R0 L0 B1 U0 L2 D0 ,grgbwobyoyywgrborbwgbwgwbryrygrygrorrooboowwwobyybwygg
1165,L0 B1 U0 L2 D0 ,grbbwwbyyogyrrybbwwggwggbrrryyryyroorooboowwwobyobwggg
1166,B1 U0 L2 D0 ,grbwwwyyyogyrrybbwgggbggbrrwyywyyboowbrwoowooobrobrggr
1167,U0 L2 D0 ,wwwwwwyyyoggrrrbbbgggbggbrrwyywyywyybbroooooorrrbbgoog
1168,L2 D0 ,ywwywwywwrrrrrrbbboggbggbrrwyywyywyygggoooooobbrbbgoog
1169,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1170,F1 U1 B0 R0 D2 F2 U1 D2 F2 B1 ,oygowwrorwbobrwgryggbggyoryybryygorbbbwwowgobygwobrryw
1171,U1 B0 R0 D2 F2 U1 D2 F2 B1 ,oygowwwbgrbobrwyrybyyggrggowwbyygorbbbrwoogorygwobrryw
1172,B0 R0 D2 F2 U1 D2 F2 B1 ,gwgywboowbyybrwyrybbrggrggowwbyygorbygwwoogorrboobrryw
1173,R0 D2 F2 U1 D2 F2 B1 ,ywyywboowbybbrryrobbrggrggowwbyygywgggwwoogorrorybbwro
1174,D2 F2 U1 D2 F2 B1 ,ywrywroooybbrryorbbbbggggggwwwyyyywrggwwoogorworbbbyro
1175,F2 U1 D2 F2 B1 ,ywrywroooybbrrygorbbbgggyrorwyyyywwwggwwooorbworbbbggg
1176,U1 D2 F2 B1 ,ywrywrywrbbborywororygggbbboooyyywwwgggwororyworbbbggg
1177,D2 F2 B1 ,rrrwwwyyyoryoryworggggggbbboooyyywwwworwororybbbbbbggg
1178,F2 B1 ,rrrwwwyyyoryoryorygggggggggwwwyyyoooworworworbbbbbbbbb
1179,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1180,D2 R2 B0 D2 L0 R2 D2 B1 R2 L2 ,wogbwbgwyowyrrybrroggwggbbwwrrwyyoyyrowoorboorygbbgbgy
1181,R2 B0 D2 L0 R2 D2 B1 R2 L2 ,wogbwbgwyowyrryboooggwggbgyyyoyywrrwrowoorbrrrygbbgbbw
1182,B0 D2 L0 R2 D2 B1 R2 L2 ,woobwwgwwoobyrrywoogbwgbbgryygyybrryrowoorbrryyggbggbw
1183,D2 L0 R2 D2 B1 R2 L2 ,brobwwgwwooyyrrywrogbwgbbgryygyybroboowoorwrrggybbywgg
1184,L0 R2 D2 B1 R2 L2 ,brobwwgwwooyyrrwrrogbwgbwggborbyygyyoowoorywrggybbybgr
1185,R2 D2 B1 R2 L2 ,rroywwywwooyyrrwrrbgbbgbgggoorwyywyyyoowoorrwgggbbbbgb
1186,D2 B1 R2 L2 ,rrrywyywyrrwrryyoobgbbgbgggooowywwywyoowoorrwgggbbbbgb
1187,B1 R2 L2 ,rrrywyywyrrwrryrrwbgbbgbbgbwywwywoooyoowooyoogggbbbggg
1188,R2 L2 ,ywyywyywyrrrrrrrrrbgbbgbbgbwywwywwywooooooooogbggbggbg
1189,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1190,D2 U1 B1 R0 D2 L1 F2 D2 U1 F1 ,yboywwobbrgbbrwgoybrwogwwyrgrwgyybrrobwwogryoyogrboggy
1191,U1 B1 R0 D2 L1 F2 D2 U1 F1 ,yboywwobbrgbbrwryobrwogwggyrrbyygwrgobwwoggoyyogrbowyr
1192,B1 R0 D2 L1 F2 D2 U1 F1 ,owbbwbyyobrwbrwryoobwogwggyrrbyygwrgyogwoggoyrgbrbowyr
1193,R0 D2 L1 F2 D2 U1 F1 ,gwybwbyyobrobrwrybobwogwggyrrbyygowwwogroggoyborgbyrrw
1194,D2 L1 F2 D2 U1 F1 ,gwwbwwyyyrbbyrrbwoobboggggwrrryygowbwogroggoyoorbbyyrw
1195,L1 F2 D2 U1 F1 ,gwwbwwyyyrbbyrrgoyobboggyrwbwogyyrrrwogrogbwooorbbyggw
1196,F2 D2 U1 F1 ,owwowwyyyrbbyrrgoybbbgggrrwwwoyyyrrrggooowwrbooybbbggg
1197,D2 U1 F1 ,owwowwowwbbbwrrooywrrgggbbbyyyyyyrrrgggooywrrooybbbggg
1198,U1 F1 ,owwowwowwbbbwrrwrrwrrggggggrrryyyyyygggooyooyooybbbbbb
1199,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1200,F1 B1 R1 D2 B1 R0 L1 B2 U0 D2 ,robbwwbboggywrywwoywyygooggborgyrrygyrroorbrwobgbbywgw
1201,B1 R1 D2 B1 R0 L1 B2 U0 D2 ,robbwwgwwrgyorybwoyogwggyyorrwgyrrygyrooobbrbobgbbywgw
1202,R1 D2 B1 R0 L1 B2 U0 D2 ,boybwwgwwrgrorobwbyogwggyyorrwgyroyyrroyobgrbgywbbgobw
1203,D2 B1 R0 L1 B2 U0 D2 ,boobwbgwgrobgrwrobyoywgwyywrrggygoyorroyobgrbyywrbgwbw
1204,B1 R0 L1 B2 U0 D2 ,boobwbgwgrobgrwgrbyoywgwwbwoyogyggrrrroyobrobyywrbgyyw
1205,R0 L1 B2 U0 D2 ,ryrbwbgwgrobgrogroyoywgwwbwoyogygbwbgrorobrobwgwybyyry
1206,L1 B2 U0 D2 ,ryybwwgwwggrrrooobyoowggwbboyygyybwwgrorobrobggwbbyrry
1207,B2 U0 D2 ,yyywwwwwwggrrrooobooogggbbbyyyyyywwwobbroogrrgggbbbrrr
1208,U0 D2 ,wwwwwwwwwgggrrroooooogggbbbyyyyyyyyybbbooorrrrrrbbbggg
1209,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1210,B0 U0 R0 F1 D2 L1 U0 B2 D0 R2 ,ggbywoggobyygrbgwrrrwbgwwbobryyyowoywrywowobroyrobrbgg
1211,U0 R0 F1 D2 L1 U0 B2 D0 R2 ,ybrywoggobyygrogwwrrwbgwwbobryyyowwobrygowgbrboogbygrr
1212,R0 F1 D2 L1 U0 B2 D0 R2 ,gyygwboorboogrogwwbyybgwwbobryyyowworrwgowgbrbrygbygrr
1213,F1 D2 L1 U0 B2 D0 R2 ,gyygwwoooggbwrowoobyybgowbobrgyygwwbrrwgowgbrrrybbyyrr
1214,D2 L1 U0 B2 D0 R2 ,gyygwwgwwggbrrobooyooygbbbwwwryygwwbrrogoogborrybbyyrr
1215,L1 U0 B2 D0 R2 ,gyygwwgwwggbrrogboyooygbyrrbwwgyyrwwrrogooboorrybbybbw
1216,U0 B2 D0 R2 ,yyyywwywwggbrrogbobooggbrrrwwwyyyywwoooroorgbrrgbbgbbg
1217,B2 D0 R2 ,yyywwywwyrrgrrogboggbggbrrrwwwyyyywwbooroorgbooobbgbbg
1218,D0 R2 ,wwywwywwyrrrrrrgbbggbggbrrrwwwyyyyyyooooooggbgbbgbbooo
1219,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1220,B1 U1 L1 F2 R2 L1 B1 F0 U1 L2 ,ryyowrryobbrgroybgwrwogwrggbrobywowwgbbwoybyyggwgboory
1221,U1 L1 F2 R2 L1 B1 F0 U1 L2 ,bwgowrryobbrgryybywrwogwrggbrobywgorobbwoywyywoygbrggo
1222,L1 F2 R2 L1 B1 F0 U1 L2 ,growwyborwrwgryybyobbogwrggbrobywgorwoywoywyybbrgbrggo
1223,F2 R2 L1 B1 F0 U1 L2 ,oroowyrorwrwgryybybbbbgwgggororywroryyyooywwwbbbgbwggg
1224,R2 L1 B1 F0 U1 L2 ,oroowyorowrwyryybygggwgbbbbrorrywroryyyoogwwwbbbgbwggg
1225,L1 B1 F0 U1 L2 ,orrowworrybyyrywrwgggwggbbbrooryyrooyyyoogwwwbbbbbwggg
1226,B1 F0 U1 L2 ,grrwwwbrrybyyrywrwrggrggrbbgoowyybooygwyowyowbbobboggo
1227,F0 U1 L2 ,yyywwwbrrybgyrrwrrrggrggrbbgoowyywyybgwoowoowooobbgbbg
1228,U1 L2 ,yyywwwwwwbbgrrrrrrrrrbggbggwyywyywyybggooooooooobbgbbg
1229,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1230,U2 L1 F1 D1 B1 F1 L0 U1 F2 B1 ,bwwrwoyyrywrororgybbgggyyrwowgwyowybwboyorobgbgobbgrrg
1231,L1 F1 D1 B1 F1 L0 U1 F2 B1 ,ryyowrwwbwboororgybgoggyyrwowgwyowybywryorobgbbgbbgrrg
1232,F1 D1 B1 F1 L0 U1 F2 B1 ,byygwrywbwboororgyogowgywrwgwggyogybrrgwobyyobbwbborrr
1233,D1 B1 F1 L0 U1 F2 B1 ,byygwrworgbowroggyoywggrowwgbogyogybrrbwowyyybbwbborrr
1234,B1 F1 L0 U1 F2 B1 ,byygwrworgbowrorrroywggrggyoobbyygggrrbwowowwbbwbboyyy
1235,F1 L0 U1 F2 B1 ,owrgwrworgbbwryrryoywggrggyoobbyyroogrbgowgwwwoybbybby
1236,L0 U1 F2 B1 ,owrgwrgwrbbboryorywryyggoggbwwbyyroogrrgoogwwwoybbybby
1237,U1 F2 B1 ,ywrywrywrbbboryoryoryggggggwwwyyyooogggworworworbbbbbb
1238,F2 B1 ,rrrwwwyyyoryoryorygggggggggwwwyyyoooworworworbbbbbbbbb
1239,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1240,D0 R1 B0 F2 D1 R0 U1 B0 D2 F1 ,yrrowgyywgygbrwgybrroogybworoywyorrobgbgobwrwygobbwwbg
1241,R1 B0 F2 D1 R0 U1 B0 D2 F1 ,yrrowgyywgygbrwbworroogywrwrwrryoooybgbgobwbgygobbwgyb
1242,B0 F2 D1 R0 U1 B0 D2 F1 ,yrgowbyyygwoyrwgbbrrroggwrwrworyyoowbgbgobwbgygoobwryb
1243,F2 D1 R0 U1 B0 D2 F1 ,owbowbyyygwwyrogborrroggwrwrworyybgwggbrobybgroyybgbwo
1244,D1 R0 U1 B0 D2 F1 ,owbowbowrgwwbrobbowrwggorrryyyryybgwgggroyybgroyybgbwo
1245,R0 U1 B0 D2 F1 ,owbowbowrgwwbrobwowrwggobboyywyygyrbgggroyrrrroyybgybg
1246,U1 B0 D2 F1 ,owwowoowobbgwrwoowwrwgggbbbyyyyyyyrrgggroyrrrroybbgbbg
1247,B0 D2 F1 ,woowwwooowrwwrwoowggggggbbbyyyyyyyrrroyroyrrrbbgbbgbbg
1248,D2 F1 ,wwwwwwooowrrwrrooyggggggbbbyyyyyyrrrooyooywrrbbbbbbggg
1249,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1250,L0 R2 D0 L2 F2 D2 B2 U0 R1 D1 ,yyywwybgogooorobgwwrywgbbbrryyyywowggrorooggwbrrgbbrbw
1251,R2 D0 L2 F2 D2 B2 U0 R1 D1 ,wyybwyrgogooorobgwyrywgbbbrwyywywbwggrggorwoobrogbyrbr
1252,D0 L2 F2 D2 B2 U0 R1 D1 ,wyybwwrggwgborooogyrrwggbbbwyywyybwogrggorwoorrobbyybr
1253,L2 F2 D2 B2 U0 R1 D1 ,wyybwwrggwgborobbbyrrwggwoobwwwyyoyygrggorybrrrobbyoog
1254,F2 D2 B2 U0 R1 D1 ,byywwwoggwgborobbbgrryggooowwwbyyryyrbyroggrgrrwbbwooy
1255,D2 B2 U0 R1 D1 ,byywwwwwwggbgroybboooggyrrgggobyyryyrbbroogrwrrwbbwooy
1256,B2 U0 R1 D1 ,byywwwwwwggbgrogrwoooggyooyyyryyboggrbbrooybbrrwbbwrrg
1257,U0 R1 D1 ,ggowwwwwwggygrrgrroooggyooyyyryybyybwbbooobbbgrrwbbwrr
1258,R1 D1 ,wwgwwgwwogrrgrrgrrggyggyooyyyryybyyboooooobbbwbbwbbwrr
1259,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1260,B2 D0 F0 B0 R1 F2 L0 D0 U1 L1 ,yybwwygbyogrwrgoworygrgrwrgbbwrybggwboyboyrgryooobobww
1261,D0 F0 B0 R1 F2 L0 D0 U1 L1 ,wggwwygbyogrwrbowbrygrgrwrgbbwrybbyyooygoyrgrwwboboooy
1262,F0 B0 R1 F2 L0 D0 U1 L1 ,wggwwygbyogrwrbwrgrygrgrrgrbrbyybybwooygoyooywwboboowb
1263,B0 R1 F2 L0 D0 U1 L1 ,wggwwyyyyggrbrbyrgrrrggyrrgwwoyybybwoobgoroobwwboboowb
1264,R1 F2 L0 D0 U1 L1 ,rbgwwyyyyggwbrbyryrrrggyrrgwwoyybogogobgorwoboowwbwbob
1265,F2 L0 D0 U1 L1 ,rbbwwwyyowbygrrgbyrrgggyrrywwryyyogggobgorwoboowbbwoob
1266,L0 D0 U1 L1 ,rbbwwwrwwbbyrrrbbyyrrygggrroyyyyyogggoggogwowoowbbwoob
1267,D0 U1 L1 ,bbbwwwwwwbbyrrrbbyrrrwggrrryyyyyygggwggooowggooobbyooo
1268,U1 L1 ,bbbwwwwwwbbyrrrrrrrrrwggwgggyygyygyywggooooooooobbybby
1269,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1270,L2 B0 D0 L1 B0 R1 F2 L1 U2 D2 ,gogwwwwywrrworrbwrobgrgyorwybrgyoywgybboogbybogoybbygr
1271,B0 D0 L1 B0 R1 F2 L1 U2 D2 ,yoggwwyywrrworrbwrrbgbgyorwgbrwyowwgbybgoobbyogoybrygo
1272,D0 L1 B0 R1 F2 L1 U2 D2 ,wrrgwwyywrrgorwbwwrbgbgyorwgbrwyobgbgyboooybyyyogbgoro
1273,L1 B0 R1 F2 L1 U2 D2 ,wrrgwwyywrrgorworwrbgbgyybybwggybborgybooooroyyogbgbww
1274,B0 R1 F2 L1 U2 D2 ,rrrbwwyywrrgorworwbbgggybbywwggyboorbooyorgooyyygbgbww
1275,R1 F2 L1 U2 D2 ,gwwbwwyywrrroroorobbgggybbywwggybbygroororroobgywbywgy
1276,F2 L1 U2 D2 ,gwwbwwyybroorrrroobbwggwbbwwwggyybyyroororrooggybbyggy
1277,L1 U2 D2 ,gwwbwwgwwooorrrooowbbwggwbbbyygyybyyrorrorrorggybbyggy
1278,U2 D2 ,wwwwwwwwwooorrrooobbbgggbbbyyyyyyyyyrrrooorrrgggbbbggg
1279,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1280,L0 U0 R1 F2 B2 D1 L0 R2 B0 L1 ,yggbwbbwbyywgrroogrorrgyygwgwbgyboorbwwrobyrroooybwwyg
1281,U0 R1 F2 B2 D1 L0 R2 B0 L1 ,gggwwbowbyywgrroogyorbgybgwrwbrybyoryrbrowrbwoooybgwyg
