,mvt,rbk_str
1349,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1350,U0 D1 R1 L2 D0 B2 F0 L1 U1 D2 ,bbrywrgggoggorbgowwwwbgwwoobbygyyyybogrworboryyywbrorr
1351,D1 R1 L2 D0 B2 F0 L1 U1 D2 ,gybgwbgrryyyorbgowoggbgwwoobbygyyyybwwwworborogrwbrorr
1352,R1 L2 D0 B2 F0 L1 U1 D2 ,gybgwbgrryyyorborroggbgwgowyybbyybgywwwworwooogrwbrbor
1353,L2 D0 B2 F0 L1 U1 D2 ,gybgwwgroybryrryooogbbgbgoryygbywbgwwwwworwooygrybrbor
1354,D0 B2 F0 L1 U1 D2 ,yybbwwbroybryrryoorgbrgbrorgyggywggwoowrowwwwyggybbboo
1355,B2 F0 L1 U1 D2 ,yybbwwbroybryrrrorrgbrgbwwwggggyywwgoowrowbooyggybbyoo
1356,F0 L1 U1 D2 ,gwwbwwbroybbyrrroorgbrgbwwwggggyybyyrowrowrooooybbyggy
1357,L1 U1 D2 ,gwwbwwowwbbbrrrooowrrwggwbbryygyybyyrogrogrogooybbyggy
1358,U1 D2 ,wwwwwwwwwbbbrrrooorrrgggbbbyyyyyyyyygggooorrrooobbbggg
1359,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1360,L2 D2 F2 U2 R0 F0 B2 R2 F0 D2 ,grogwwbwwroyrrryrywggbggybbgwrbyybyooooooyworgbwwbybgr
1361,D2 F2 U2 R0 F0 B2 R2 F0 D2 ,grobwwbwwroyrrryryrggyggwbbgwrgyybyorowyooooogbywbbbgw
1362,F2 U2 R0 F0 B2 R2 F0 D2 ,grobwwbwwroyrrrooorggyggbgwoybyygrwgrowyooyrygbywbbwbb
1363,U2 R0 F0 B2 R2 F0 D2 ,grobwwbyoyoyorrwoowgbggyggrwwbyygrwgrooyoryrrgbywbbwbb
1364,R0 F0 B2 R2 F0 D2 ,oybwwborgrooorrwoogbyggyggrwwbyygrwgyoyyoryrrwgbwbbwbb
1365,F0 B2 R2 F0 D2 ,oyywwyorrwororoorogbbggggggwwwyywrwwyoyyoryrrggbbbbbbb
1366,B2 R2 F0 D2 ,oyywwyrryoorrrorrogggggbggboowyywrwwyowyowyrwggbbbbbbb
1367,R2 F0 D2 ,wwrwwyrryooyrryrrygggggbggboowyywyyooowoowrrwbbbbbbbgg
1368,F0 D2 ,wwwwwwrroyrryrryooggbggbggbooryyyyyyoowoowrrwbbbbbbggg
1369,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1370,U1 D1 L1 R0 F2 B0 D0 U0 L1 R0 ,ooogworrrwyygrbgogbbbwgwwryowrrybowrwrygobbybgggybywoy
1371,D1 L1 R0 F2 B0 D0 U0 L1 R0 ,oorowrogrbbbgrbgogwrywgwwryowrrybowrggggobbybwyyybywoy
1372,L1 R0 F2 B0 D0 U0 L1 R0 ,oorowrogrbbbgrbwoywrywgwgogrbrwyworoggggobwrywyyybybyb
1373,R0 F2 B0 D0 U0 L1 R0 ,worwwrggrbbbgrbwoyrrywgwoogbbryywyrogbygorggwwyoybobyo
1374,F2 B0 D0 U0 L1 R0 ,woywwwgggwgborbybbrrrwgwooobbbyyyyrwgbygorggwryorboryo
1375,B0 D0 U0 L1 R0 ,woywwwbbbwgbrrbybbooowgwrrrgggyyyyrwgbygooggwryorboryo
1376,D0 U0 L1 R0 ,bbbwwwbbbwgwrrrybyooowgwrrrgggyyygggybyooowgwrrrybyooo
1377,U0 L1 R0 ,bbbwwwbbbwgwrrrrrrooowgwwgwgyggyggygybyoooooorrrybyyby
1378,L1 R0 ,bwbbwbbwbrrrrrrrrrwgwwgwwgwgyggyggygoooooooooybyybyyby
1379,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1380,B0 U1 L2 F2 D0 L0 B1 D0 F0 U1 ,wywywrywbobogrygbrrbywgobgorryryobygrbboogowwgggrbwyow
1381,U1 L2 F2 D0 L0 B1 D0 F0 U1 ,oyrywrywbobggrygbbrbywgobgorryryoroowbbyogwwwyrgobgwwg
1382,L2 F2 D0 L0 B1 D0 F0 U1 ,rrbywwoyyrbygrygbbwbbwgobgorryryorooyrgyogwwwobgobgwwg
1383,F2 D0 L0 B1 D0 F0 U1 ,rrbrwwryyrbygrygbbgbbggoggorryyyoooowwwgoygryobbobwwww
1384,D0 L0 B1 D0 F0 U1 ,rrbrwwyrrybyyrywbboggoggbbgyyryyoooowwggoggrrobbobwwww
1385,L0 B1 D0 F0 U1 ,rrbrwwyrrybyyrybbgoggogggrroyyoyyoorwwggogwwwobbobwwbb
1386,B1 D0 F0 U1 ,brbwwwbrrybyyrybbgrggrggyrroyyoyygorwgwwowwggoboobowbo
1387,D0 F0 U1 ,wwwwwwbrrybbyrrbbbrggrggyrroyyoyygyyggwoowrggooobbboow
1388,F0 U1 ,wwwwwwbrrybbyrryrrrggrggrgggooyyyyyyggwoowoowooobbbbbb
1389,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1390,L1 B0 D1 R2 B1 U2 F1 B1 D0 U1 ,goggwywrwgbyoryrgbobowgbbgyoybryrgwwywboobryyrgoobwrrw
1391,B0 D1 R2 B1 U2 F1 B1 D0 U1 ,oogwwybrwgbyoryrgboborgbggywybwyrowwbbywoyyorrgwobgrrg
1392,D1 R2 B1 U2 F1 B1 D0 U1 ,yybwwybrwgbworwrgooborgbggywybwyrbwygbyooyoorrorrbgggw
1393,R2 B1 U2 F1 B1 D0 U1 ,yybwwybrwgbworwggwoborgbrgobryyywwwbgbyooyggyrorrbgoor
1394,B1 U2 F1 B1 D0 U1 ,yyywwwbrbwggwrowbgoborgrrgrbrbyyywwwgbyooyggyoorbbgoor
1395,U2 F1 B1 D0 U1 ,gogwwwbrbwgywrywbyoborgrrgrbrbyyygogwbywoywgyrgroboobo
1396,F1 B1 D0 U1 ,brbwwwgogwbywrywbyrgrrgrrgrbrbyyygogwgywoywgyobooboobo
1397,B1 D0 U1 ,brbwwwwwwbbyrrybbyrrrgggrrryyyyyygogwggwoowggobooboobo
1398,D0 U1 ,wwwwwwwwwbbbrrrbbbrrrgggrrryyyyyyyyygggooogggooobbbooo
1399,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1400,L2 D1 R0 F1 L1 R2 F0 U0 D1 R2 ,oyowworboyyygrgrggwwbygywwyrobbyrwbybrboobooggrwwbgrrg
1401,D1 R0 F1 L1 R2 F0 U0 D1 R2 ,ryobwowboyyygrgrgggwbggywwyoobwyrrbygooboobrbgrwwbyrrw
1402,R0 F1 L1 R2 F0 U0 D1 R2 ,ryobwowboyyygrgrrwgwbggyrggbryoybowrgooboowwygrwwbybrb
1403,F1 L1 R2 F0 U0 D1 R2 ,rybbwywbgrgyrrywgygwyggbrgrbrboywowggooboowwyorwobyorb
1404,L1 R2 F0 U0 D1 R2 ,rybbwyrrwbgyrrybgyybrwggggrooyoywowggogbobwwworwobyorb
1405,R2 F0 U0 D1 R2 ,yybwwygrwbgyrrybgyobroggogrboyyywwwggbwoowgbworrobborr
1406,F0 U0 D1 R2 ,yyywwwgrgygbyrrygboboogoogobobyyywwwgbwoowgbwrrrgbbrrr
1407,U0 D1 R2 ,yyywwwwwwggbrrrggboooggboooyyyyyywwwgbbooogbbrrrgbbrrr
1408,D1 R2 ,wwywwywwyrrrrrrggbggbggboooyyyyyywwwoooooogbbgbbgbbrrr
1409,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1410,F0 R2 B0 L1 R2 F1 B2 U2 F0 R2 ,ooygwwoybyooyrogrwbbrgggwywrrogywywrgrwrowrogbyybbbbbg
1411,R2 B0 L1 R2 F1 B2 U2 F0 R2 ,ooygwwgwwoooyrobrwwgbygbwgrgyygywywrgrrrorroobyybbbbbg
1412,B0 L1 R2 F1 B2 U2 F0 R2 ,ooygwwgwrwrboryooowgbygbwgbgyygywywwgrrrorrooryybbbbbg
1413,L1 R2 F1 B2 U2 F0 R2 ,byogwwgwrwrworwooywgbygbwgbgyygywgrryrroorooobbrbbygby
1414,R2 F1 B2 U2 F0 R2 ,wyoywwwwrwrworwooyggbggbggbyyyyywrrrrrorooyoobbgbbggbb
1415,F1 B2 U2 F0 R2 ,wyyywwwwryoowrowrwgggggbggbyyoyywrrrrrorooyoobbgbbgbbb
1416,B2 U2 F0 R2 ,wyyywwywwoooyroyrwgbbggggggoooyywrrrrrrrowyowbbgbbgbbb
1417,U2 F0 R2 ,rrrywwywwooyyrryrrgbbggggggoooyywyywwrroowoowbbbgbbgbb
1418,F0 R2 ,wwywwyrrrwrryrryrrbbbggggggoooyywyywooyoowoowgbbgbbgbb
1419,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1420,U1 D2 L2 U1 R0 B0 D0 U2 B1 D0 ,byygwwgwryrborbrboobgggwgowyyggyrbybwwwooywrorroobgybr
1421,D2 L2 U1 R0 B0 D0 U2 B1 D0 ,ywrywwbggobgorbrbowwwggwgowyyggyrbybrroooywroyrbobgybr
1422,L2 U1 R0 B0 D0 U2 B1 D0 ,ywrywwbggobgorbwrowwwggwybrbybryggyyrroooyrboyrbobggow
1423,U1 R0 B0 D0 U2 B1 D0 ,bwrrwwgggobgorbwrowwwggwbbryybyygbyyobryooorryryobggow
1424,R0 B0 D0 U2 B1 D0 ,rwgwwgbrgwwworbwroobrggwbbryybyygbyyyryyooorrobgobggow
1425,B0 D0 U2 B1 D0 ,rwrwwwbrrwowrrwobwobbgggbbyyygyyobyoyryyooorrgbggbggow
1426,D0 U2 B1 D0 ,wwwwwwbrrwoorryobbobbgggbbyyygyyoyyorrywoorrrgggobbwgg
1427,U2 B1 D0 ,wwwwwwbrrwoorrybbyobbgggrrryyyyyyoogrrywoowgggggobbobb
1428,B1 D0 ,rrbwwwwwwrryrrybbyggggggrrryyyyyyoogwoowoowggobbobbobb
1429,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1430,B0 D0 L1 B2 D2 F0 B1 R0 D2 U2 ,orbgwbboobryyroyyrrwwwgbwrgryooyorwywywborgbgogggbwbgy
1431,D0 L1 B2 D2 F0 B1 R0 D2 U2 ,yorgwbboobryyrwyyrrwwwgbwrgryooyowbgbywrorobgbgogbgywg
1432,L1 B2 D2 F0 B1 R0 D2 U2 ,yorgwbboobryyrwwrgrwwwgbobgworbyygoobywrorywgbgogbgyyr
1433,B2 D2 F0 B1 R0 D2 U2 ,rorwwbooobryyrwwrgwwwbgbgbgrorgyyooowrgyowbrybgbgbgyyy
1434,D2 F0 B1 R0 D2 U2 ,ooowwbooobrbyrywrwwwwbgbgbgrorgyyrorgrgwowyryyyygbgbgb
1435,F0 B1 R0 D2 U2 ,ooowwbooobrbyryyrywwwbgbbgbroryygrorgrgwowwrwyyygbggbg
1436,B1 R0 D2 U2 ,ooowwbwwgorboryorybbwggwbbwyybyygrorgrrwoowrryyygbggbg
1437,R0 D2 U2 ,wwgwwbwwgorooroorobbwggwbbwyybyygyybrrrooorrryggybbygg
1438,D2 U2 ,wwwwwwwwwooorrrooobbbgggbbbyyyyyyyyyrrrooorrrgggbbbggg
1439,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1440,U1 D0 L2 R1 B2 D2 F1 R1 U0 D0 ,obrowbooobywgrrbrrgwwwgyborrbyyywbwgwgyyogyowgrggbrybo
1441,D0 L2 R1 B2 D2 F1 R1 U0 D0 ,rbobwoooogwwgrrbrrwgywgyborrbyyywbwggrgyogyowbywgbrybo
1442,L2 R1 B2 D2 F1 R1 U0 D0 ,rbobwoooogwwgrrborwgywgyyowbyrwybgwygrgyogybobywgbrbrr
1443,R1 B2 D2 F1 R1 U0 D0 ,bbowwogoogwwgrrborrgyrgywowryrbybowyobygoygrgbyygbwbrw
1444,B2 D2 F1 R1 U0 D0 ,bbbwwggobwrrwroggbrgorgowooryybyyowwobygoygrgyyybbwrrw
1445,D2 F1 R1 U0 D0 ,wwowwggobwrgwrgggorgorgowooryybyybbbbbyooyrrgwrrwbbyyy
1446,F1 R1 U0 D0 ,wwowwggobwrgwrgrrgrgorgoyyybbbyybyyrbbyooyggowrrwbbwoo
1447,R1 U0 D0 ,wwowwgwwrbrgbrgbrgooyggyrryyyoyybyyrbbbooogggwrrwbbwoo
1448,U0 D0 ,wwwwwwwwwgggrrrbbbooogggrrryyyyyyyyybbbooogggrrrbbbooo
1449,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1450,B0 D2 L0 F2 D1 L2 R2 D0 U2 F2 ,gggbwyowwbboorygryyrrygbrowywoyygbobwrbwooorgywrgbbrgw
1451,D2 L0 F2 D1 L2 R2 D0 U2 F2 ,oyybwyowwbbborogrbyrrygbrowywoyygwwogrbgoogrgrgygbwwbr
1452,L0 F2 D1 L2 R2 D0 U2 F2 ,oyybwyowwbbborogrgyrrygbwbrowwgyyowygrbgoogrbrgygbwrow
1453,F2 D1 L2 R2 D0 U2 F2 ,wyywwyywwbbborogrgorrbgbobrywwyyywwygggrorbobrgogbgroo
1454,D1 L2 R2 D0 U2 F2 ,wyywwywwybbbrrogrgrbobgbrrowwyyyywwygggroobobrgogbgroo
1455,L2 R2 D0 U2 F2 ,wyywwywwybbbrroroorbobgbgrgyyywywwywgggroorrorgogbgbob
1456,R2 D0 U2 F2 ,yyywwywwybbbrroroobboggborgwyywywwyworroorgggrgggbbbor
1457,D0 U2 F2 ,yyywwwwwwoororrbbbbbbgggorrwyywyywyyorroorggggggbbboor
1458,U2 F2 ,yyywwwwwwoororrorrbbbggggggwwwyyyyyyorrooroorgggbbbbbb
1459,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1460,R2 L2 U2 R1 L2 D0 B1 R2 F1 L1 ,wobbwbowwoyyrryggbwgbggyorygwrbyrbgwrogwoyrryowgobbroy
1461,L2 U2 R1 L2 D0 B1 R2 F1 L1 ,worbwrowwbggyrryyowgrggoorogwbbybbgwrogwoyrryywgybbboy
1462,U2 R1 L2 D0 B1 R2 F1 L1 ,gorbwrbwwbggyrryyoygrbgogrowwbbybogwyrryowgorywoybgbow
1463,R1 L2 D0 B1 R2 F1 L1 ,wwbrwbrogyrryrryyoywobgogrowwbbybogwbggyowgorygrybgbow
1464,L2 D0 B1 R2 F1 L1 ,wwbrwyroyrrorryyyyywbbgbgrgwwobyoogobggyowgorwgrbbgbow
1465,D0 B1 R2 F1 L1 ,wwbbwyooyrrorryyyywwbggbrrgwworyorgorogwoyggbwggbbbboy
1466,B1 R2 F1 L1 ,wwbbwyooyrrorryrrgwwbggbggbrrwgywooorogwoyboywggbbbyyy
1467,R2 F1 L1 ,bwrbwyooyrrwrrwrrbwwbggbggbrrwgywgyooogooyooygbygbywby
1468,F1 L1 ,bwwbwwooobrrwrrwrrwwwggggggrrrgyygyyoogooyooybbybbybby
1469,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1470,U2 D2 L2 B0 F1 R0 B1 L1 R1 U1 ,ggrbwgrwryoywrbroowogygrobwgrgyyborboybyoowrybwwwbgygb
1471,D2 L2 B0 F1 R0 B1 L1 R1 U1 ,rwrgwbrggoybwrbroobwwygrobwgrgyyborbyoyyoowrywogwbgygb
1472,L2 B0 F1 R0 B1 L1 R1 U1 ,rwrgwbrggoybwrbwrybwwygrygbbrobyygrgyoyyooroowogwbgobw
1473,B0 F1 R0 B1 L1 R1 U1 ,bwrbwbgggoybwrbwrywwwggrggbrrogyyrrgoorooyyoywoywbyobb
1474,F1 R0 B1 L1 R1 U1 ,bbybwbgggoygwrrwrrwwwggrggbrrogyyooyrorwoyboyowwbbobyy
1475,R0 B1 L1 R1 U1 ,bbybwbowwoygrrrrrrwrbwggwggryygyyooyrogwogbogowwbbobyy
1476,B1 L1 R1 U1 ,bbbbwgowgrrorryrrgwrywgywgyrybgybooorogwogbogwwwbboyyy
1477,L1 R1 U1 ,bwrbwgowgrrbrrbrrbwrywgywgyrybgybgyooogoogoogwoywbywby
1478,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
1479,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1480,U1 F2 D0 L0 F2 U0 L1 D0 U1 R2 ,ybrywwoyygbworrwowgrrwggyrorwgbyywybbbyoogrobgrogbwogb
1481,F2 D0 L0 F2 U0 L1 D0 U1 R2 ,rwybwyyyogrrorrwowbbywggyrorwgbyywybgrooogrobgbwgbwogb
1482,D0 L0 F2 U0 L1 D0 U1 R2 ,rwybwygwrbrrgrrooworyggwybboyybyywybgrwoooroggbwgbwogb
1483,L0 F2 U0 L1 D0 U1 R2 ,rwybwygwrbrrgrrybboryggwrogwboyyybyygrwoooogbgbwgbwoow
1484,F2 U0 L1 D0 U1 R2 ,wwywwywwrbrrgrrybbrrybgwgogobogyyryyooggorbowgbbgbyoow
1485,U0 L1 D0 U1 R2 ,wwywwyobowrrrrrgbbgogwgbyrrrwwgyyryyooygogbobgbbgbyoow
1486,L1 D0 U1 R2 ,owwbwwoyygbbrrrgbbwrrwgbyrrrwwgyyryygoggogbobooygbyoow
1487,D0 U1 R2 ,wwwwwwyyygbbrrrgbbrrrggbrrrwwwyyyyyyggboooggbooogbbooo
1488,U1 R2 ,wwwwwwyyygbbrrrrrrrrrggbggbyywyywyywggbooooooooogbbgbb
1489,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1490,U2 B0 R1 U1 F0 R0 D2 F0 B0 U0 ,rrybwgbyyowryrwyowrbggggoobwwryyybbbgrwooryrggwwbbgooo
1491,B0 R1 U1 F0 R0 D2 F0 B0 U0 ,yybgwbyrrgrwyrwyowgwwgggoobwwryyybbbowrooryrgrbgbbgooo
1492,R1 U1 F0 R0 D2 F0 B0 U0 ,wwwgwbyrrgrbyrbyobgwwgggoobwwryyyooybwryoryrgobrobbogg
1493,U1 F0 R0 D2 F0 B0 U0 ,wwogwoyrobbbrrogyygwwggboorwwwyygoobbwryoryrgybrybbrgg
1494,F0 R0 D2 F0 B0 U0 ,ooowwrwgygwwrrogyybwrggboorwwwyygoobybryoryrgbbbybbrgg
1495,R0 D2 F0 B0 U0 ,ooowwrgrrwwwgroyyyogbogwrbrgrgyygoobybwyowyrwbbbybbrgg
1496,D2 F0 B0 U0 ,oobwwwgrrygwyrwyowoggoggrbbgrryyyoobybwyowyrwrbbrbbogg
1497,F0 B0 U0 ,oobwwwgrrygwyrwyrwoggoggoggbooyyyrrgybwyowyowrbbrbbrbb
1498,B0 U0 ,oobwwwwwwggwrrwrrwoooggggggyyyyyyrrgybbyooyoorbbrbbrbb
1499,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1500,R0 F0 B2 R0 U1 F1 L2 U2 F1 B1 ,boowwgggbyygyrrywwrorogboggbrowygbygrbyrowyrwwbwbbyroo
1501,F0 B2 R0 U1 F1 L2 U2 F1 B1 ,borwwbgggyyywrywrgroooggoggbrrwybbywrbyrowyrwbbwgbyooo
1502,B2 R0 U1 F1 L2 U2 F1 B1 ,borwwbwwygyygrygrgoorggoggowwywybbywrbbroryrrbbwgbyooo
1503,R0 U1 F1 L2 U2 F1 B1 ,wybwwbwwygyygrrgrroorggoggowwywybrobgbbyoryrroooybgwbb
1504,U1 F1 L2 U2 F1 B1 ,wyrwwowwogggrryrryooyggbggbwwwwyyroogbbyoryrryoobbgbbb
1505,F1 L2 U2 F1 B1 ,rooywwwwwooyrryrrygbbggbggbwwwwyyrooyooyoryrrgggbbgbbb
1506,L2 U2 F1 B1 ,rooywworrwoywrywrybbbbgggggorrwyyrooyowyowyrwgggbbgbbb
1507,U2 F1 B1 ,ooowwwrrrwoywrywrybbbggggggrrryyyooowrywoywoygggbbbbbb
1508,F1 B1 ,rrrwwwooowrywrywrygggggggggrrryyyooowoywoywoybbbbbbbbb
1509,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1510,B2 D1 R1 B1 D1 F0 R1 D1 U1 B1 ,byowwoggwrywgrwbbyyygrgowrygyowyoybbrgorowrbobbwobgrrg
1511,D1 R1 B1 D1 F0 R1 D1 U1 B1 ,bbywwoggwryrgrrbbryygrgowrygyowyooybygowowwbogrrgbowbb
1512,R1 B1 D1 F0 R1 D1 U1 B1 ,bbywwoggwryrgrrwbbyygrgobbroobyyygwoygowowwrygrrgbowbo
1513,B1 D1 F0 R1 D1 U1 B1 ,bbwwwggggrrbyrbrgwyyyrgobbwoogyyogwrygowowwryorrybobbo
1514,D1 F0 R1 D1 U1 B1 ,wwywwggggrrbyrbrgwyyyrgobbwoogyyowbbggowowrryroorbboyb
1515,F0 R1 D1 U1 B1 ,wwywwggggrrbyrboybyyyrgorgwgoboyboywggowowbbwroorbbrry
1516,R1 D1 U1 B1 ,wwywwgwwogrbgrbgybrryggywoyoyroyboywgggwoobbbroorbbrry
1517,D1 U1 B1 ,wwrwwrwwrbbbrrygggrrygggwoooyyoyyoyygggwoobbbwoobbbrry
1518,U1 B1 ,wwrwwrwwrbbbrryrryrryggggggyyyyyyooogggwoowoowoobbbbbb
1519,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1520,L2 F1 U0 B1 L0 F1 D0 U2 B2 L1 ,ybobwoygwowyrrgobggybggywbbbyyoywwrrrrrrowoyrgobobgwwg
1521,F1 U0 B1 L0 F1 D0 U2 B2 L1 ,bboowowgwowyrrgobggybggybbbyyybywyrrryoworrrrgowobgwwg
1522,U0 B1 L0 F1 D0 U2 B2 L1 ,bboowooroywyyrgybgbybygbggborrbywyrrrywwogrrwgowobgwwg
1523,B1 L0 F1 D0 U2 B2 L1 ,oobrwbooogowyrgybgywyygbggborrbywyrrbybwogrrwrywobgwwg
1524,L0 F1 D0 U2 B2 L1 ,rwbrwbooogooyroybbywyygbggborrbywggwyybrogrrwwggybwrow
1525,F1 D0 U2 B2 L1 ,wwbwwbgoogooyroybbrwyrgbogbyrryywggwrryroywgbwggybbroo
1526,D0 U2 B2 L1 ,wwbwwbgyyroorroybbybbwggrroyybyywggwrroroowggwggybbroo
1527,U2 B2 L1 ,wwbwwbgyyroorrorroybbwggwgggyygyywwbrrorooroowggybbybb
1528,B2 L1 ,yygbwwbwwrrorrorrowggwggwgggyygyywwbrooroorooybbybbybb
1529,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1530,U0 B0 D2 F1 L0 D2 R1 U1 L0 D1 ,ggwgwroygrbowrgyorgbyrgryoorybbywbbbwwygoyoobgrrobywww
1531,B0 D2 F1 L0 D2 R1 U1 L0 D1 ,oggywggrwgrrwrgyorrborgryoorybbywbbbgbygoyoobwwyobywww
1532,D2 F1 L0 D2 R1 U1 L0 D1 ,rgrywggrwgrbwrbyobrborgryoorybbywggogbygoyoobwowwbwwyy
1533,F1 L0 D2 R1 U1 L0 D1 ,rgrywggrwgrbwrboobrborgrwyyoggwybbyrgbygoyyobwowwbwyoo
1534,L0 D2 R1 U1 L0 D1 ,rgrywggwogrbgrbooborybgyrrwyybwybbyrgbwgoryogwowwbwyoo
1535,D2 R1 U1 L0 D1 ,ogrwwgwwogrbgrboobrryygygrwoybbybryryggoobgrwwobwbwyoy
1536,R1 U1 L0 D1 ,ogrwwgwwogrbgrbgrwrryygyyoyryrbybbyoyggooboobwobwbwgrw
1537,U1 L0 D1 ,oggwwwwwwbbwrrrgggrrryggyooryybyybyyyggoobooboobbbwrrw
1538,L0 D1 ,gwwgwwowwrrrrrrgggyggyggyooryybyybyyoobooboobbbwbbwrrw
1539,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1540,L2 U1 F0 D1 R1 U2 L1 F1 U0 B1 ,gwboworoobgwgrwggobwwygyorywbrryrobbwbywooyygrgrbbryyg
1541,U1 F0 D1 R1 U2 L1 F1 U0 B1 ,wwbrwoooobgwgrwggogwwrgyrrygbroyrrbbgyyoowybwrgobbyyyb
1542,F0 D1 R1 U2 L1 F1 U0 B1 ,boowwowrogwwgrwggogyyrgyrrygbroyrrbbrgooowybwbgwbbyyyb
1543,D1 R1 U2 L1 F1 U0 B1 ,boowwowwowwwrrwogorrgrgyyyygggoyrrbbrggoobybrbgwbbyyyb
1544,R1 U2 L1 F1 U0 B1 ,boowwowwowwwrrwyybrrgrgyogogrbgybgorrggoobyyybgwbbyybr
1545,U2 L1 F1 U0 B1 ,boywwbwwbwwbwrywryrrorgoogogrggyygoorggoobyyyrgwbbybbr
1546,L1 F1 U0 B1 ,bwwbwwyobrggwrywryrgwrgoogogrggyygoowwboobyyyrrobbybbr
1547,F1 U0 B1 ,rwwrwwoobrggwrywryggwggoggorrgyyyooobbywoywoyrrybbbbbb
1548,U0 B1 ,rwwrwwrwwgggrryrrywooggggggyyyyyyooobbbwoowoorrybbbbbb
1549,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1550,U1 F0 R0 L1 U1 D0 B0 R1 F1 U1 ,bbybwwooobgrbrwwrgwwwwgroorggbgyyryrooggoryyygyybbrwob
1551,F0 R0 L1 U1 D0 B0 R1 F1 U1 ,ywobwobbowwwbrwwrgoogwgroorggbgyyryrgyygoryyybgrbbrwob
1552,R0 L1 U1 D0 B0 R1 F1 U1 ,ywobwoyrybwwbrworgowoogorrgwbwgyyryrgyggogyybbgrbbrwob
1553,L1 U1 D0 B0 R1 F1 U1 ,ywobwoyrgobbrrwgwwowwogyrrrwbwgybrybgyggogyybygrobroob
1554,U1 D0 B0 R1 F1 U1 ,owooworrgobbrrwgwwwwwggyrrrbbwrybrybggbyoyggyygyobbooy
1555,D0 B0 R1 F1 U1 ,oogwwroorwwwrrwgwwggbggyrrrbbwrybrybygyyoyggyobbobbooy
1556,B0 R1 F1 U1 ,oogwwroorwwwrrwrrrggbggyggyrrbyybbbwygyyoyooyobbobbgww
1557,R1 F1 U1 ,wwrwwroorwwwrrbrrbggbggyggyrrbyybyyoggyooyooygoowbbwbb
1558,F1 U1 ,wwwwwwoogwbbwrrwrrggrggrggrrrbyyyyyyggyooyooyooobbbbbb
1559,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1560,R1 B0 F1 L0 U0 R2 F1 L1 R0 U2 ,wgogwooobrbwrrwggoggwwgbyyyrrryyrgwbgyyyoorobbworbbybw
1561,B0 F1 L0 U0 R2 F1 L1 R0 U2 ,wgygwroobwwobrgrrgggowgoyybrrwyybgwygyyyoorobbworbbrbw
1562,F1 L0 U0 R2 F1 L1 R0 U2 ,ogggwroobwwybrwrrgggowgoyybrrwyybgyryyygoowobrrbbbwwbo
1563,L0 U0 R2 F1 L1 R0 U2 ,ogggwrwbrwwyrrwrrgoobggygwyyobyybgyryybgoowoorrbbbwwbo
1564,U0 R2 F1 L1 R0 U2 ,oggwwrbbrwwyrrwrrgoobggywwyoobgybgyrwgyooyoobrrgbbywby
1565,R2 F1 L1 R0 U2 ,bwobwgrrgrrgrrwrrgwwyggywwyoobgybgyroobooyoobwgybbywby
1566,F1 L1 R0 U2 ,bwbbwbrrrgrrwrrgrrwwwggbwwwooogyggygoobooyoobygyybyyby
