,mvt,rbk_str
1046,R2 D1 L1 R2 ,bwgbwybwwbgwrrrrrrwgrwggoogggyyyywwyoooooogbyobybbybrr
1047,D1 L1 R2 ,bwybwybwyrrrrrrwgbwgbwgbooogggyyywwwoooooogbygbygbyrrr
1048,L1 R2 ,bwybwybwyrrrrrrrrrwgbwgbwgbgywgywgywooooooooogbygbygby
1049,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1050,B0 L2 F2 D2 U2 L0 D2 B1 L1 D0 ,wrogwwgygoowbrwywyyrwbgygbowrbwybbyrboogoorrrbgrgbygoy
1051,L2 F2 D2 U2 L0 D2 B1 L1 D0 ,wwygwwgygoorbryywbyrwbgygbowrbwybbgroooroowrrggbobgyyr
1052,F2 D2 U2 L0 D2 B1 L1 D0 ,wwywwwbygoorbryywbrrwggybbowrbgybggrrrwoorooogggobbyyy
1053,D2 U2 L0 D2 B1 L1 D0 ,wwywwwbrwoorrrywwbobbyggwrrgybgybggrrryoobooogggobbyyy
1054,U2 L0 D2 B1 L1 D0 ,wwywwwbrwoorrryoooobbyggyyyrggbygbygrryoobwwbgggobbwrr
1055,L0 D2 B1 L1 D0 ,wrbwwwywwrryrryooogggyggyyyrggbygbygooroobwwbobbobbwrr
1056,D2 B1 L1 D0 ,rrbbwwbwwrryrryooowggwggyyygggyygyygwoowoobbrobbobbwrr
1057,B1 L1 D0 ,rrbbwwbwwrryrrybbrwggwggwrrgyygyygggwoowoooooobbobbyyy
1058,L1 D0 ,owwbwwbwwrrrrrrbbbwggwggwrrgyygyyryygoogoogoobbybbyooy
1059,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1060,U2 R1 B2 F0 L0 U1 R2 F1 U0 L1 ,grogwgryybywgrrbwwgborgwrgryoyyyowwoyrwboyrogbbowbogbb
1061,R1 B2 F0 L0 U1 R2 F1 U0 L1 ,yyrgwgorgyrwgrrbwwbborgwrgryoyyyowwobywboyroggbowbogbb
1062,B2 F0 L0 U1 R2 F1 U0 L1 ,yyggwworgwrwrrwygbbbrrggrggyooyywwwrbywboyrogobooboybb
1063,F0 L0 U1 R2 F1 U0 L1 ,rwwgwworgwrrrrbygbbbrrggrggyooyywgyybywwoywogbbyoboobo
1064,L0 U1 R2 F1 U0 L1 ,rwwgwwgyworrrrbggbrrbggbggryrwyywgyybyywoowoobbyoboobo
1065,U1 R2 F1 U0 L1 ,owwowwyyworrrrbggbrrbggbggrrrwgywgyywwbooyooybbgobyoby
1066,R2 F1 U0 L1 ,wwwwwyooyrrbrrbggbwwbggbggrrrwgywgyybbgooyooyorrobyoby
1067,F1 U0 L1 ,wwwwwwooybggbrrbrrwwoggoggorrwgyygyybbgooyooyrrrbbybby
1068,U0 L1 ,wwwwwwbbbwggrrrrrrooowggwgggyygyygyybbyoooooorrrbbybby
1069,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1070,U2 D2 R1 F1 D2 U1 B0 D1 L2 U2 ,yowowwoyybbobrggggboobgybrrywwgyyrryowwyorbwrgbgobrrgw
1071,D2 R1 F1 D2 U1 B0 D1 L2 U2 ,yyowwowoyowwbrgggggbgbgybrrywwgyyrrybboyorbwrbooobrrgw
1072,R1 F1 D2 U1 B0 D1 L2 U2 ,yyowwowoyowwbrgbwrgbgbgyrgwyrryygwwybboyorgggbooobrbrr
1073,F1 D2 U1 B0 D1 L2 U2 ,yybwwowobwgrwrwobbgbobgorgyyrgyyywwwbboyorgggyoogbrrrr
1074,D2 U1 B0 D1 L2 U2 ,yybwwowwoggrrrwybbooybgggbrorgyyywwwbbbyooggwyoogbrrrr
1075,U1 B0 D1 L2 U2 ,yybwwowwoggrrrwggwooybggrrrwwwyyygrobbbyooybbyoogbrgbr
1076,B0 D1 L2 U2 ,booywwywwooyrrwggwbbbbggrrrwwwyyygroyooyooybbggrgbrgbr
1077,D1 L2 U2 ,ywwywwywwooorrrgggbbbbggrrrwwwyyyyyyoooooobbbgggbbgrrr
1078,L2 U2 ,ywwywwywwooorrrrrrbbbbgggggwyywyywyyoooooorrrgggbbgbbb
1079,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1080,F2 L2 R1 U0 D2 R0 U0 B0 R0 F0 ,rbbwwrgryrgyyrogyboybygbybroowbygoowyrwwoowrgowgwbgrgb
1081,L2 R1 U0 D2 R0 U0 B0 R0 F0 ,rbbwwrwooggyorowybrbybgybyoyrgbygoowyrgwoywrrowgwbgrgb
1082,R1 U0 D2 R0 U0 B0 R0 F0 ,ybbbwroooggyorowybbbyggygyorrgwygwowrrwyowgryowbwbbrgr
1083,U0 D2 R0 U0 B0 R0 F0 ,ybrbwwoooyobgrygowbbbggrgyorrywyywoorrwyowgrywwbgbbggr
1084,D2 R0 U0 B0 R0 F0 ,obyowbowrwwbgrygowyobggrgyorrywyywoobbbyowgryrrwgbbggr
1085,R0 U0 B0 R0 F0 ,obyowbowrwwbgrygryyobggrggroowyywyrrbbbyowgowrrwgbbgyo
1086,U0 B0 R0 F0 ,obbowrowrggwrrwyybyowggwggroogyygyrrbbbyowgowrrwbbbyyo
1087,B0 R0 F0 ,ooowwbrrbrrwrrwyybggwggwggroogyygyrryowyowgowbbbbbbyyo
1088,R0 F0 ,wwbwwbrrbrrrrrryyyggwggwggroogyygyygoowoowoowybbybbobb
1089,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1090,D0 B0 L1 U0 D1 F0 U2 B0 F2 R0 ,yyybworbybgbwrwwbbgroyggbwowrgyywobwgywgogyoorrrobrrog
1091,B0 L1 U0 D1 F0 U2 B0 F2 R0 ,yyybworbybgbwrwbwogroyggyoooywbyrwwggywgogrogrrrobrwbb
1092,L1 U0 D1 F0 U2 B0 F2 R0 ,bwobworbybggwrwbwwgroyggyoooywbyrggryywyogyogworbbrbrr
1093,U0 D1 F0 U2 B0 F2 R0 ,gwoywoybybggwrwbwworobgggoorywryrrgrwggyooyyyworbbbbrb
1094,D1 F0 U2 B0 F2 R0 ,yygbwwyooworwrwbwwbggbgggoorywryrrgroroyooyyywggbbbbrb
1095,F0 U2 B0 F2 R0 ,yygbwwyooworwrwbrbbggbggbwwwrryygrrroroyoogoowggbbbyyy
1096,U2 B0 F2 R0 ,yygbwwoooyororworbbbbwggwggbwwyygrrrorwyorgorwggbbbyyy
1097,B0 F2 R0 ,ooowwbgyyorworworbwggwggwggbwwyygrrryoryorgorbbbbbbyyy
1098,F2 R0 ,wwbwwbgyyorrorrorrwggwggwggbwwyygyygoorooroorybbybbybb
1099,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1100,R2 L0 B2 D1 R2 U1 B1 D0 R1 L1 ,rrbwwbbgbwrrwrggbgoroogbbgoryyyyywbwyoygoygrwywgobwoor
1101,L0 B2 D1 R2 U1 B1 D0 R1 L1 ,rrywwybgwgbggrwrrworoogobgyrybyybwbbyoygoygrwowgbbwoor
1102,B2 D1 R2 U1 B1 D0 R1 L1 ,rrywwyggwgbggrwrrwrrowgobgyoyboybbbbggyroowyyowwbbyoor
1103,D1 R2 U1 B1 D0 R1 L1 ,bbbwwyggwgbwgrrrrgrrowgobgyoyboybyrrwgywoogyyrooybbwwo
1104,R2 U1 B1 D0 R1 L1 ,bbbwwyggwgbwgrrwworrowgorrgbbryyrooywgywoobgyrooybbgyy
1105,U1 B1 D0 R1 L1 ,bbrwwrggyowwrrgwbgrrgwgyrrrbbbyyyoowwgywoobgygooobboyy
1106,B1 D0 R1 L1 ,rrybwgbwgrrgrrgwbgwgywgyrrrbbbyyyoowgoowoobgyowwobboyy
1107,D0 R1 L1 ,bwgbwgbwgrrrrrrwbywgywgyrrrbbbyyygggoooooowgywbywbyooo
1108,R1 L1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
1109,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1110,L0 R2 F2 D1 U1 B2 L0 D0 R1 U1 ,gggywbgbobrygrgoowoowwgwrrbggywyyyyryrwroobbwrooybwbbr
1111,R2 F2 D1 U1 B2 L0 D0 R1 U1 ,rggwwbobobrygrgoowgowygwgrbogywyyryrbryborwowroyybwbbg
1112,F2 D1 U1 B2 L0 D0 R1 U1 ,rgywwyobrwoogrgyrbgobygygrroggwybryobryborwowboywbwwbg
1113,D1 U1 B2 L0 D0 R1 U1 ,rgywwyggowoorrgyrbrrgygybogrbowybryobrybogwowboywbwwbg
1114,U1 B2 L0 D0 R1 U1 ,rgywwyggowoorrgwbgrrgygyyrbobobyyrwrbrybogbogboywbwwow
1115,B2 L0 D0 R1 U1 ,yyogwgrwgrrgrrgwbgbryygyyrbobobyyrwrboybogbogwoowbwwow
1116,L0 D0 R1 U1 ,rwrgwgrwgrrbrrbwbbbryygyyrbobobyyoyygoygoggogwowwbwoow
1117,D0 R1 U1 ,wwrwwgwwgrrbrrbwbbrryggyrrbbboyyyyyygggoooggywoowbbooo
1118,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
1119,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1120,U2 R1 D0 F0 U2 L2 F1 D2 U2 B1 ,orogwwboyrowgrrbyrrgbggywoyryowybowggrwoowgbgbbyybbyrw
1121,R1 D0 F0 U2 L2 F1 D2 U2 B1 ,yobwwgorogrwgrrbyrbbyggywoyryowybowgrowoowgbgrgbybbyrw
1122,D0 F0 U2 L2 F1 D2 U2 B1 ,yoywwyorrwrrrryggbbbbgggwooryywyyowyrowoowgbgggbbbborw
1123,F0 U2 L2 F1 D2 U2 B1 ,yoywwyorrwrrrrywoobbbggggbgowrwyyyyyrowooworwggbbbbggb
1124,U2 L2 F1 D2 U2 B1 ,yoywwywwworrrryrooggbbgbggbwrwwyyyyyrooooworrggbbbbggb
1125,L2 F1 D2 U2 B1 ,wwwywwyoyroorryrooggbbgbggbwrwwyyyyyorrooworrggbbbbggb
1126,F1 D2 U2 B1 ,wwwwwwyoyroorryroobgbbgbbgbwrwyyyyyyrrowoorrogggbbbggg
1127,D2 U2 B1 ,wwwwwwrrrwoorrywoobbbgggbbboooyyyyyyrrywoorrygggbbbggg
1128,U2 B1 ,wwwwwwrrrwoorryrrybbbggggggyyyyyyooorrywoowoogggbbbbbb
1129,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1130,L0 R0 B1 U0 F2 L0 R1 U2 B0 F1 ,wooywbrgogrggrwroygyybgrobbyowwyyyrrorwgoybgbwwbbbogwr
1131,R0 B1 U0 F2 L0 R1 U2 B0 F1 ,rooowbbgogrggrwroywyyygrrbbgowbyyorrbgogorbywwwybbwgwy
1132,B1 U0 F2 L0 R1 U2 B0 F1 ,royowrbgbrggorrywgwywygyrbrgogbyborwbgogorbywowybbwowy
1133,U0 F2 L0 R1 U2 B0 F1 ,bgbowrbgbrgroroywywywygyrbrgogbybgrgogororwywywywbwobo
1134,F2 L0 R1 U2 B0 F1 ,bobgwgbrbywyoroywyrgrygyrbrgogbybgrgwywrorwywogowbwobo
1135,L0 R1 U2 B0 F1 ,bobgwggogwwyrrowwyrbrygyrgrbrbbybgrgwyyroowyyogowbwobo
1136,R1 U2 B0 F1 ,oobwwgoogwwyrrowwybbrggyggrrrbyybrrgwrwyoyyoyoggwbbobb
1137,U2 B0 F1 ,ooowwwoooyoywrwwrwbbbggggggrrryyyrrrwrwyoyyoygggbbbbbb
1138,B0 F1 ,ooowwwooowrwwrwwrwgggggggggrrryyyrrryoyyoyyoybbbbbbbbb
1139,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1140,U1 F2 R0 B0 F1 L1 R1 B1 L0 D2 ,rbrowobbwrbgyryywbwrgggbggbooryygyrywyooorgrwywbgbwowo
1141,F2 R0 B0 F1 L1 R1 B1 L0 D2 ,rowbwbrobwrgyryywbwyoggbggbooryygyryywboorgrwrbggbwowo
1142,R0 B0 F1 L1 R1 B1 L0 D2 ,rowbwbroowrgrrybwbbggbggoywboryygyryywyooygrwrbggbwowo
1143,B0 F1 L1 R1 B1 L0 D2 ,rogbwgrowbrwwrrbygbgrbggoyybooyygyrrywyooygrwobgbbwwwo
1144,F1 L1 R1 B1 L0 D2 ,wrgbwgrowbrrwrrbyybgrbggoyybooyygyoggwyooyrrwwbowbbowg
1145,L1 R1 B1 L0 D2 ,wrgbwgbwborrorrbyyrgyggybboyywyygyoggwwooorrrwbowbbowg
1146,R1 B1 L0 D2 ,rrggwgbwborrorrbyyygyygyybogywbygoogworworgorwbbwbboww
1147,B1 L0 D2 ,rrogwwbwwrryrryoobyggyggybbgyybyyoooworworgorgbbgbbwww
1148,L0 D2 ,gwwgwwbwwrrrrrroooyggyggybbgyybyybyyoorooroorbbwbbwggw
1149,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1150,U1 B0 F0 D1 L2 F0 R2 D1 F0 L1 ,wyggwryorggybrwwgobwwbgoryobogyywoywbooworyryrbrbbrbgg
1151,B0 F0 D1 L2 F0 R2 D1 F0 L1 ,grrywowgybwwbrwwgoboobgoryobogyywoywrbrworyryggybbrbgg
1152,F0 D1 L2 F0 R2 D1 F0 L1 ,wwoywowgybwwbrywgoboobgoryobogyywrwyrbrrorgrybbggbggry
1153,D1 L2 F0 R2 D1 F0 L1 ,wwoywoyrrwwwgryygorbbygoooowbbyywrwyrbbroogrgbbggbggry
1154,L2 F0 R2 D1 F0 L1 ,wwoywoyrrwwwgrygryrbbygoygobwybywwyrrbbrooooobbggbggrg
1155,F0 R2 D1 F0 L1 ,bwobwowrrwwwgrygrygbbggoggowwyyywyyrooooorbbrbbygbygrr
1156,R2 D1 F0 L1 ,bwobworrowwwrryrrygggggboobggwyywyyroowoowbbybbygbygrr
1157,D1 F0 L1 ,bwwbwwrrryrryrrwwwggggggoobggoyyoyyooowoowbbybbybbygrr
1158,F0 L1 ,bwwbwwrrryrryrrgrrggggggwwwooogyygyyoowoowoobbbybbybby
1159,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1160,B2 R2 U0 D1 F1 L1 B2 F1 R2 U0 ,ywwywwggwoororowwbrrbbgbwyorggwybyyyobyoorbrgbggybgorr
1161,R2 U0 D1 F1 L1 B2 F1 R2 U0 ,yyyywwggwooborowworrbbgbwyorggwybwwybbyoorrrgrrogbyggb
1162,U0 D1 F1 L1 B2 F1 R2 U0 ,yygywbggyowworoboorrgbggwyrrgywywwwwbbyoorrrgorobbybgb
1163,D1 F1 L1 B2 F1 R2 U0 ,gyygwyybgoroorobooowwbggwyrrgywywwwwrrgoorrrgbbybbybgb
1164,F1 L1 B2 F1 R2 U0 ,gyygwyybgoroorobgbowwbggbooywwgywrwwrrgoorwyrbbybbyrrg
1165,L1 B2 F1 R2 U0 ,gyygwyoobwrowroygbwgowgoobbgrrgywrwwrrgoobwyybbybbyrrg
1166,B2 F1 R2 U0 ,wyywwyoobwrowroygbggoggorbbgrryywywwgbyroyrowbbobbgrrg
1167,F1 R2 U0 ,wwywwyoobwrrwrryggggoggorbbgrryywyywbbyooyoowgrrgbbobb
1168,R2 U0 ,wwywwywwyrrrrrrgggoobggbggryywyywyywbbboooooogrrgbbobb
1169,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1170,D0 B2 F1 R2 U1 D0 B1 L2 D2 U1 ,owwwwoborwgowrwrrwobbogbrbgbryyyyoyggryroywgyggyobgrbb
1171,B2 F1 R2 U1 D0 B1 L2 D2 U1 ,owwwwoborwgowrwrbgobbogbwgyoybyyrgyygryroyrbbggyobgrrw
1172,F1 R2 U1 D0 B1 L2 D2 U1 ,yygwwoborwgrwrrrbgobbogbwgyoybyyrwwogrywoyobbwrrgboygg
1173,R2 U1 D0 B1 L2 D2 U1 ,yygwwowwrbgryrrobgbbybggoowyybyyrwwogrrwooobbwrrgboygg
1174,U1 D0 B1 L2 D2 U1 ,yybwwrwwogborryrgbbbybggoowyygyyowwrgrrwooobbwrrgboygg
1175,D0 B1 L2 D2 U1 ,broywwywwbbyrryrgbgrrbggoowyygyyowwrwrrwooobbgbogboygg
1176,B1 L2 D2 U1 ,broywwywwbbyrryoowgrrbggobbwyywyyrogwrrwooygggbogborgb
1177,L2 D2 U1 ,ywwywwywwbbbrrrooogrrbggobbwyywyywyyrrrooogggoobbbgggr
1178,D2 U1 ,wwwwwwwwwbbbrrrooorrrgggbbbyyyyyyyyygggooorrrooobbbggg
1179,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1180,L2 R1 D0 U1 B0 D2 F0 U0 D1 B2 ,wyyywoywwryobrbrwrgggggowbygwbryrgyborrwooogobbbrbowgy
1181,R1 D0 U1 B0 D2 F0 U0 D1 B2 ,gyyrwogwwryobrbrwryggogobbywwbyyryybogooowrrobbwrbgwgg
1182,D0 U1 B0 D2 F0 U0 D1 B2 ,gywrwrgwbobryrwrbrygyogobbwwwgyyoyyyogooowrrobbwrbgbgg
1183,U1 B0 D2 F0 U0 D1 B2 ,gywrwrgwbobryrwbbwygyogorroyywyywyogogooowbggbbwrbgrbr
1184,B0 D2 F0 U0 D1 B2 ,wrbywwgrgygyyrwbbwogoogorroyywyywyogbbwoowbggobrrbgrbr
1185,D2 F0 U0 D1 B2 ,ywwywwgrgyggyrobbyogoogorroyywyywbobbbwrowwggrrobbbrgr
1186,F0 U0 D1 B2 ,ywwywwgrgyggyrowggogoogorgrbobwyywyybbwrowbbyrrobbbrro
1187,U0 D1 B2 ,ywwywwywwgggrrogggroogggroowyywyywyybbbroobbbrrobbbrro
1188,D1 B2 ,yyywwwwwwrrorrogggggggggroowyywyywyyrooroobbbbbbbbbrro
1189,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1190,U1 L2 D2 U1 L1 R1 D1 U2 B2 L1 ,rywgwbbwoyrbgrobooygbwgyrrwgyryywogyyrrrobgbwoogbbwgow
1191,L2 D2 U1 L1 R1 D1 U2 B2 L1 ,wboywwrgbygbgrobooyrrwgyrrwgyryywogyoogrobgbwyrbbbwgow
1192,D2 U1 L1 R1 D1 U2 B2 L1 ,gboywwogbygbgroboowrrwgybrwwyryywrgywbgborgooyrrbbwgoy
1193,U1 L1 R1 D1 U2 B2 L1 ,gboywwogbygbgrogoowrrwgygoyygrwyyrywwbgborbooyrrbbwbrw
1194,L1 R1 D1 U2 B2 L1 ,owbbwggyowrrgrogoowbgwgygoyygrwyyrywyrrborbooygbbbwbrw
1195,R1 D1 U2 B2 L1 ,wwbwwggyowrrgrogooybgwgyroywgrwyybywrrorooybbyggbbbbro
1196,D1 U2 B2 L1 ,wwbwwbgyyroorrowggybbwggroowggwyybyyrrorooybbwggybbrro
1197,U2 B2 L1 ,wwbwwbgyyroorrorroybbwggwgggyygyywwbrrorooroowggybbybb
1198,B2 L1 ,yygbwwbwwrrorrorrowggwggwgggyygyywwbrooroorooybbybbybb
1199,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1200,B1 F0 U0 R1 B2 D0 F2 U1 B1 D0 ,gbyywyrbgoroyrwwwrbowggbbggwrrwybyybygygowrrobroobowog
1201,F0 U0 R1 B2 D0 F2 U1 B1 D0 ,rgyywyrbgorgyrbwwybowggbbggwrrwybrwoygyyowbrooogrbobow
1202,U0 R1 B2 D0 F2 U1 B1 D0 ,rgyywyowyrrgbrbgwybgbggogbwwyowybrwoygwyorbrroogrbobow
1203,R1 B2 D0 F2 U1 B1 D0 ,oyrwwgyyyoogbrbgwyrrgggogbwwyowybrwobgbyorbrrygwrbobow
1204,B2 D0 F2 U1 B1 D0 ,oybwwryyygbyorwobgrrrggggbywygwyorwwbgbyorbrrogwbbooow
1205,D0 F2 U1 B1 D0 ,wwrwwryyygbboryobbrrrggggbywygwyobyoggbworyrrwooobbwgo
1206,F2 U1 B1 D0 ,wwrwwryyygbborygbyrrrgggyrrbwwyyyoogggbworwgowooobbobb
1207,U1 B1 D0 ,wwrwwrwwbobbrrybbyrrygggrrryyyyyyooggggwoowggwooobbobb
1208,B1 D0 ,rrbwwwwwwrryrrybbyggggggrrryyyyyyoogwoowoowggobbobbobb
1209,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1210,D0 B1 F0 D0 R2 F1 D2 B0 R2 U2 ,ywgwwyowbrowyrwobbggwggrrgwgybryyrryrryoooggwobbobboby
1211,B1 F0 D0 R2 F1 D2 B0 R2 U2 ,ywgwwyowbrowyrwrgwggwggrggwrrgryyyybrryoooobyobbobbobb
1212,F0 D0 R2 F1 D2 B0 R2 U2 ,oorwwyowbroyyrwrggggwggrggwrrgryywwwyryyoobbybbbbbbooo
1213,D0 R2 F1 D2 B0 R2 U2 ,oorwwyyoyooywrwbggggggggwrwryrryywwwyrryorbbgbbbbbbooo
1214,R2 F1 D2 B0 R2 U2 ,oorwwyyoyooywrwwrwggggggbbgwrrwyywyryrryorooobbbbbbbgg
1215,F1 D2 B0 R2 U2 ,oorwwyyorwrwwrwyooggbggbbbbwrrwyywyyyrryorooogbbgbbggg
1216,D2 B0 R2 U2 ,oorwwywwyrrwrrwwoobbbggbggbrrowyywyyyrryooooygbbgbbggg
1217,B0 R2 U2 ,oorwwywwyrrwrrwooybbbggbgggyywyyworryrryoowoogbbgbbggb
1218,R2 U2 ,wwywwywwyrrrrrrooobbbggbgggyywyywyywrrrooooooggggbbbbb
1219,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1220,B1 R0 D2 U2 L2 R0 B1 F0 D1 U0 ,wbwrwyrrrwgobrowgobbbrgybbbooooywywyryyrowryygwggbggog
1221,R0 D2 U2 L2 R0 B1 F0 D1 U0 ,rrrrwyrrrwgwbrbwgwbbbrgybbbooooywoooyyywowyyygggwboggg
1222,D2 U2 L2 R0 B1 F0 D1 U0 ,rrbrwyrrbwbwgrgwbwbborgwbbooogoywoogyyywowyyyrggyborgg
1223,U2 L2 R0 B1 F0 D1 U0 ,rrbrwyrrbwbwgrgyyybborgwrgggoowyogooyyywowwbwrggybobbo
1224,L2 R0 B1 F0 D1 U0 ,brrywrbrryyygrgyyyrggrgwrgggoowyogoowbwwowwbwbboybobbo
1225,R0 B1 F0 D1 U0 ,grrwwrgrryyygrgyyyoggogwoggbooyyoboowbwwowwbwbbrybrbbr
1226,B1 F0 D1 U0 ,grgwwwgrgygyyryygyogoogoogobobyyybobwbwwowwbwrbrrbrrbr
1227,F0 D1 U0 ,wwwwwwgrgyggyrryggogoogoogobobyyyyyybbwoowbbwrrrbbbrrr
1228,D1 U0 ,wwwwwwwwwgggrrrgggooogggoooyyyyyyyyybbbooobbbrrrbbbrrr
1229,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1230,U2 R0 D1 U0 B0 D1 F2 R1 B1 U2 ,owrbwwygwggygrooowgroygywbbboyoygowggrrborwwrbryybyrbb
1231,R0 D1 U0 B0 D1 F2 R1 B1 U2 ,wgywwbrwogrrgrooowbryygywbbboyoygowgggyborwwrgroybyrbb
1232,D1 U0 B0 D1 F2 R1 B1 U2 ,wgywwyrwboggorrworbryyggwbgboroyyowgggyborwwrorobbyybb
1233,U0 B0 D1 F2 R1 B1 U2 ,wgywwyrwboggorrybbbryyggworrygoywbooggyborwbgorobbywwr
1234,B0 D1 F2 R1 B1 U2 ,rwwwwgbyyoroorrybboggyggworrygoywboobryborwbgggybbywwr
1235,D1 F2 R1 B1 U2 ,orbwwgbyyorooroybboggyggworrygoywbbwwryworrbgwbgwbgryy
1236,F2 R1 B1 U2 ,orbwwgbyyoroororyyoggyggybbgwwyybrobwryworworwbgwbgrbg
1237,R1 B1 U2 ,orbwwgwwgrrorroyyybbyggyggoyybyybrobwrrwoowoowbgwbgrbg
1238,B1 U2 ,orrwwwwwwooyrryrrybbbggggggyyyyyyroowrrwoowoobbgbbgbbg
1239,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1240,D1 U0 L2 F2 B0 D0 R0 B2 U2 D1 ,gbbrwgrygoroorybbbbowbggyryowogywrwwrbyooywygwoyrbwrgg
1241,U0 L2 F2 B0 D0 R0 B2 U2 D1 ,gbbrwgrygorooryrggbowbggbbbowwwywogrrbyooyyrywoyrbwwyg
1242,L2 F2 B0 D0 R0 B2 U2 D1 ,rrgywbggbwoyoryrggorobggbbbowwwywogrbowooyyryrbyrbwwyg
1243,F2 B0 D0 R0 B2 U2 D1 ,orgwwbogbwoyoryrgggrowggybbrwwyywggryryyoowobrbbrbbwyo
1244,B0 D0 R0 B2 U2 D1 ,orgwwbwwrboyoryyggbbyggworgbgoyywggryrryoowowrbbrbbwyo
1245,D0 R0 B2 U2 D1 ,yygwwbwwrbororgyggbbyggworgbgoyywyywgrrroooowwrrybbobb
1246,R0 B2 U2 D1 ,yygwwbwwrbororgorgbbyggwoowyybyygwwogrrrooobbwrrybbygg
1247,B2 U2 D1 ,yyywwwwwwoobrroggrbbbgggoooyyyyyywwwgrrrooobbrrrbbbggg
1248,U2 D1 ,wwwwwwwwwooorrrgggbbbgggoooyyyyyyyyyrrrooobbbgggbbbrrr
1249,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1250,R0 U1 L2 F0 R1 L0 B0 F1 L1 D0 ,yogbwwwgrbroyrworobwybggogwwobrygwrbgyrooogygyyrbbwybr
1251,U1 L2 F0 R1 L0 B0 F1 L1 D0 ,yoybwgwgwoybrrrowobwbbggogbwoyrybwrygyrooogygryrwbwgbr
1252,L2 F0 R1 L0 B0 F1 L1 D0 ,ygwowgybwbwbrrrowogyrbggogbwoyrybwryryrooogygoybwbwgbr
1253,F0 R1 L0 B0 F1 L1 D0 ,wgwrwgwbwbwbrrroworyrwggbgbyoyoybyrygygoooryroyowbbgbg
1254,R1 L0 B0 F1 L1 D0 ,wgwrwgrogwwbbrrwwobwrggybgrorboybyrygyyoooryyoyowbbgbg
1255,L0 B0 F1 L1 D0 ,wggrwwroobrowrwwbwbwwgggbggorroyyyrrgyyoooryyyyobbbbbg
1256,B0 F1 L1 D0 ,gggbwwooobrowrwwbwwwwrggrggbrrgyybrrrogyoyyoyyyybbobbo
1257,F1 L1 D0 ,owwbwwooobrrwrrwbbwwwrggrggbrrgyyryygoggoygoybbybbyooy
1258,L1 D0 ,owwbwwbwwrrrrrrbbbwggwggwrrgyygyyryygoogoogoobbybbyooy
1259,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1260,F1 B2 D1 F1 L1 R2 U1 D0 B2 U1 ,oyybwwyybroorrgrbggrwogwybwrwgyyowwobrrrogoobbbwybgygg
1261,B2 D1 F1 L1 R2 U1 D0 B2 U1 ,oyybwwrrrgoowrgrbgwwwrgbgoyrgbyyowwobrbroyooybbwybgygg
1262,D1 F1 L1 R2 U1 D0 B2 U1 ,owwbwwrrrgoowrrrbbwwwrgbgoyrgbyyoyyogrbgoyooyggygbywbb
1263,F1 L1 R2 U1 D0 B2 U1 ,owwbwwrrrgoowrrwbbwwwrgbrbbboogyyryygrbgoygoyggygbyooy
1264,L1 R2 U1 D0 B2 U1 ,owwbwwgwwoooorrbbbwbbwgbwrrbyygyyryygrrgorgorggygbyooy
