,mvt,rbk_str
1031,F0 D2 B2 R1 L1 F1 D1 L0 B0 ,byywwgwggywborbwbbryoygbggroobbyyrrywogroogwwrrorbwogy
1032,D2 B2 R1 L1 F1 D1 L0 B0 ,byywwgwogwwbgrbgbbgyrggyrbowoybyyrrywooroogwbrrorbwogy
1033,B2 R1 L1 F1 D1 L0 B0 ,byywwgwogwwbgrbgwbgyrggyogyyrryybyowwooroogbbrrorbwrbo
1034,R1 L1 F1 D1 L0 B0 ,woywwgwogwwggrrgwwgyrggyogyyrryybyybbooboobbbobrwbrorr
1035,L1 F1 D1 L0 B0 ,woowwwwoogrwwrwwgggyygggoggyrryyyyyybooboobbbbbrbbrrrr
1036,F1 D1 L0 B0 ,googwwooogrwwrwwggyyyyggyggrrrryyryyooboobbbbbbwbbwrrw
1037,D1 L0 B0 ,googwwgwwrrwrrwrggyggyggyyybbbryyryyoooooobbobbwbbwrrw
1038,L0 B0 ,googwwgwwrrwrrwrrwyggyggrggbyybyybrrooooooyyybbwbbwbbo
1039,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
1040,D1 U2 F2 D1 R1 B0 F1 U0 B2 F0 ,oyyowyrrrwbgorggggbbbyggbbroowrywyywbwyworrwyoowrbbogg
1041,U2 F2 D1 R1 B0 F1 U0 B2 F0 ,oyyowyrrrwbgorgoggbbbygggggwwwoyyorybwyworbbroowrbbrwy
1042,F2 D1 R1 B0 F1 U0 B2 F0 ,rrrywoyyobwyorgoggoowygggggwwwoyyorywbgworbbrbbbrbbrwy
1043,D1 R1 B0 F1 U0 B2 F0 ,rrrywowwwrwyrrgggggggggywoooyyoyyorywbowoobbbbbbrbbrwy
1044,R1 B0 F1 U0 B2 F0 ,rrrywowwwrwyrrgrwygggggygggyyyyyrooowbowoowoobbbrbbbbb
1045,B0 F1 U0 B2 F0 ,rrbywrwwbygywrwrrrggrggoggwyygyyyoogwbowoowooobbrbbybb
1046,F1 U0 B2 F0 ,ywrywrwwbyggwrorroggrggoggwyygyyywwwbboroorooyrobbbbbb
1047,U0 B2 F0 ,ywrywrywrgggyroyrorowggggggoooyyywwwbbbrowrowyrobbbbbb
1048,B2 F0 ,yyywwwrrryroyroyrogggggggggoooyyywwwrowrowrowbbbbbbbbb
1049,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1050,R2 L1 U1 B1 R2 F0 B0 R1 F0 U2 ,bwrbwggbgoyworwbgyyrwrgwybwgwrgyobyboooooyorrgrygbyrbw
1051,L1 U1 B1 R2 F0 B0 R1 F0 U2 ,bwrbwogbbygbwrowyoyrrrggybggwrgygbygoooooyorrwrywbywbw
1052,U1 B1 R2 F0 B0 R1 F0 U2 ,ywrrwoybbygbwrowyogrrgggbbgwwryygyygoyroorooowrgwbbwbb
1053,B1 R2 F0 B0 R1 F0 U2 ,robwwbyrygrrwrowyooyrgggbbgwwryygyygwrgooroooygbwbbwbb
1054,R2 F0 B0 R1 F0 U2 ,oowwwbyrygrrwrowyboyrgggbbgwwryygooryrgyorgoobbbgbbyww
1055,F0 B0 R1 F0 U2 ,oorwwgyrrbyworwrrgoyygggbbbwwwyybooyyrgyorgoogbbgbbrww
1056,B0 R1 F0 U2 ,oorwwgorgyywrrwrrgbgobgybgyrobyybooyyrwyowgowgbbgbbrww
1057,R1 F0 U2 ,wwgwwgorgyyyrrorrobgobgybgyrobyybyygrrwoowoowrggwbbwbb
1058,F0 U2 ,wwwwwworryooyrryrrbggbggbggrooyyyyyyrrwoowoowgggbbbbbb
1059,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1060,U1 F1 B2 L0 R1 F0 B0 D2 L1 U2 ,bbyrwrgbgrborrobwwwyywggogrwoygygyobryroorgygbwwbbwoyo
1061,F1 B2 L0 R1 F0 B0 D2 L1 U2 ,yrgbwbbrgwyyrrobwwryrwggogrwoygygyobbwwoorgygrbobbwoyo
1062,B2 L0 R1 F0 B0 D2 L1 U2 ,yrgbwbwrbyyyorowwwrgryggrwowrggygyobbwgoorgybrbobbwoyo
1063,L0 R1 F0 B0 D2 L1 U2 ,boybwbwrbyygorowwbrgryggrwowrggyggrywwgooryyboyowbbobr
1064,R1 F0 B0 D2 L1 U2 ,roybwborbyygorowwbbgrbggwworrgyygrryyowyowbrgoygwbgobw
1065,F0 B0 D2 L1 U2 ,roobwworogobyrwyowbgybgbwwbrrryygrroyowyowbrgyyggbggbw
1066,B0 D2 L1 U2 ,roobwwgwwoobrrwoowwbbwggbbyyygyygrroyoryorbrryyggbggbw
1067,D2 L1 U2 ,bwwbwwgwwooorrroorwbbwggbbyyygyygyybooroorrrrggybbywgg
1068,L1 U2 ,bwwbwwgwwooorrrrrrwbbwggwggbyygyygyyoorooroorggybbybby
1069,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1070,F2 R0 U0 D1 L2 B1 F1 L0 U2 F1 ,rwwrwbbgoyyborggwgryboggyorgbwrybwyobbwroyowrooywbgyrg
1071,R0 U0 D1 L2 B1 F1 L0 U2 F1 ,rwwrwbwbgrybyrgwwgroyggobyrogbrybwyobbgrooowyooywbgyrg
1072,U0 D1 L2 B1 F1 L0 U2 F1 ,rwyrwowbrwyrwryggbrobggbbyoogyrywwyobbgrooowygoybbgwrg
1073,D1 L2 B1 F1 L0 U2 F1 ,wrrbwwroygoywryggbwyrggbbyoogyrywwyorobrooowybbgbbgwrg
1074,L2 B1 F1 L0 U2 F1 ,wrrbwwroygoywrywrgwyrggbggbywogyyorwrobroobyobbgbbgowy
1075,B1 F1 L0 U2 F1 ,yrrgwwooygoywrywrgyyrggbggbwwobyyrrwoyboorborbbgbbgoww
1076,F1 L0 U2 F1 ,boogwwooygoywrrwrryyrggbggbwwobyygyyrybrorworggwbbwbbo
1077,L0 U2 F1 ,boogwwgwwooywrrwrrrbbyggyggbrrbyygyyryyroowooggwbbwbbo
1078,U2 F1 ,ooowwwwwwooywrrwrrbbbggggggrrryyyyyywrrooyooygggbbbbbb
1079,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1080,F1 B0 U0 L1 B1 R2 U2 L2 B0 R2 ,yogrwowrrbbogrwboroyyggwgbwwwrbyywrgbbbooyoyryworbgygg
1081,B0 U0 L1 B1 R2 U2 L2 B0 R2 ,yogrwobgbrbowrwworywwygboggbyrbyywrgbbrooroywyworbgygg
1082,U0 L1 B1 R2 U2 L2 B0 R2 ,owrrwobgbrbgwrrwowywwygboggbyrbyyboogbrooryywyrygbwggo
1083,L1 B1 R2 U2 L2 B0 R2 ,brogwwboryrywrrwowrbgygboggbyrbyybooywwooryywgbrgbwggo
1084,B1 R2 U2 L2 B0 R2 ,rroywwooryrywrrwowbbgbgbbggoyrwyyroowrwwoyyoygbbgbgggb
1085,R2 U2 L2 B0 R2 ,ywwywwooryrrwrrwoobbgbgbbggoyrwyywryrrwooyooybgbbbgggg
1086,U2 L2 B0 R2 ,ywrywyooyoowrrwrrybbgbgbbgboywwywwrrrrwooyooyggbbbgggg
1087,L2 B0 R2 ,yooywyrwyrrwrrwrryggbbgbbgboywwywwrroowooyooybbgbbgggg
1088,B0 R2 ,ooowwywwyrrwrrwrryggbggbggbyywyywrrryooyoowoobbbbbbggg
1089,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1090,B2 D2 U2 B0 L1 F1 U1 D2 L2 F2 ,bobwwgorygrwwrwwyywyrygrrbbgrowyboogybgyogbowrgrgbooby
1091,D2 U2 B0 L1 F1 U1 D2 L2 F2 ,goowwgorygrbwrywyywyrygrrbbgrowybbobybgwogwowyboobgrgr
1092,U2 B0 L1 F1 U1 D2 L2 F2 ,goowwgorygrbwrywowwyrygrrgrbobbyworgybgwogwyyyboobgrbb
1093,B0 L1 F1 U1 D2 L2 F2 ,yrogwwoogybgwrywowyboygrrgrbobbyworggrbwogwyywyrobgrbb
1094,L1 F1 U1 D2 L2 F2 ,gywgwwoogybgwrrwooyboygrrgrbobbywgwworbrogyyyrowbbybgr
1095,F1 U1 D2 L2 F2 ,yywywwrogybgwrrwoobbobgrggrrobyywwwwbgyroyoryroobbgbgg
1096,U1 D2 L2 F2 ,yywywwywwbbgorrrooorrbggbbgyyyyywwwwbggrooorrroobbgbgg
1097,D2 L2 F2 ,wwwywwyyyorrorrroobggbggbbgyyyyywwwwroorooorrbbgbbgbgg
1098,L2 F2 ,wwwywwyyyorrorrorrbggbggbggwwwwyyyyyroorooroobbgbbgbbg
1099,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1100,F1 L1 D2 R1 F1 D1 U0 L2 R0 U0 ,obogwowryryyoroobwowbrgbrybygybyyrgrwobrogwwggrgwbybwg
1101,L1 D2 R1 F1 D1 U0 L2 R0 U0 ,obogworooyyygroybwbbbwgyorrbggbyyrgrwoyrorwwwgrgwbybwg
1102,D2 R1 F1 D1 U0 L2 R0 U0 ,bbowwooooyyygroybwbbbbgyrrrgggyyyggryrwoowwrwgrrwbgbwo
1103,R1 F1 D1 U0 L2 R0 U0 ,bbowwooooyyygrowrwbbbbgybworggyyygggyrwoowybwgrrwbgrrr
1104,F1 D1 U0 L2 R0 U0 ,bbrwwwoogyowyrrygwbbobgobworgbyyyggoyrwoowybwgrrybggrr
1105,D1 U0 L2 R0 U0 ,bbrwwwyyybowgrrrgwooobgwbbbwwwyyyggoyrgoooybogrrybggrr
1106,U0 L2 R0 U0 ,bbrwwwyyybowgrrgrrooobgwrgwwyowygwygyrgooobbbgrrybgybo
1107,L2 R0 U0 ,ywbywbywrgrrgrrgrrbowbgwrgwwyowygwygoooooobbbyrgybgybo
1108,R0 U0 ,wwbwwbwwrgrrgrrgrroowggwggwyyoyygyygbbbooooooyrrybbybb
1109,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1110,L1 F1 D2 R0 U0 L1 B0 U0 L2 D0 ,gwrwwrwbbowworboorbwyogybyyyggbybwygoorrogbrrggwybgyro
1111,F1 D2 R0 U0 L1 B0 U0 L2 D0 ,bwrowrbbbowworboorywybgywyyogggybwygrgroororbggwybwyrg
1112,D2 R0 U0 L1 B0 U0 L2 D0 ,bwrowrooogwwgrbooryyywgyybwrrbgybwygrgbooborbggwybwyrg
1113,R0 U0 L1 B0 U0 L2 D0 ,bwrowrooogwwgrborbyyywgyyrggywbygbrrrgbooboorggwybwybw
1114,U0 L1 B0 U0 L2 D0 ,bwyowyoogoggrrwbbwyywwggyrrgyybyybrgrgbooboorogwrbwrbw
1115,L1 B0 U0 L2 D0 ,oobowwgyyogwrrwbbwoggwggyrrgyybyybrgyywooboorrgbrbwrbw
1116,B0 U0 L2 D0 ,oobwwwyyyogwrrwbbwgggbggbrrwyywyybrgwbryooyoorggrborbo
1117,U0 L2 D0 ,wwwwwwyyyoggrrrbbbgggbggbrrwyywyywyybbroooooorrrbbgoog
1118,L2 D0 ,ywwywwywwrrrrrrbbboggbggbrrwyywyywyygggoooooobbrbbgoog
1119,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1120,D1 U0 R0 D0 F2 R1 U1 B1 D2 L2 ,yroywyywgrbwrrggyybgywggwrrgwwyygbbbooowoowrobbgobbror
1121,U0 R0 D0 F2 R1 U1 B1 D2 L2 ,yroywyywgrbwrrgrorbgywgggyywgbwybgybooowoowrrbbgobbwro
1122,R0 D0 F2 R1 U1 B1 D2 L2 ,yyywwrgyobbgrrgrorrbwwgggyywgbwybgybbgywoowrroooobbwro
1123,D0 F2 R1 U1 B1 D2 L2 ,yywwwggyyrrborbrggrbbwgbgybwgwwyogyobgywoowrrooorbbyro
1124,F2 R1 U1 B1 D2 L2 ,yywwwggyyrrborbgybrbbwgbwrrgwwyygoowbgywooyroooorbbrgg
1125,R1 U1 B1 D2 L2 ,yywwwgwwgorborbyybrrwbgwbbryygyygoowbggwooyrrooorbbrgg
1126,U1 B1 D2 L2 ,yyrwwrwwobbbrryooyrrwbggbbgyywyywoorbggwooyrrwoogbbggg
1127,B1 D2 L2 ,rroywwywwrrwrryooybggbggbbgyywyywoorwoowooyrrbbbgbbggg
1128,D2 L2 ,ywwywwywwrrrrrrooobggbggbbgyywyywyywoooooorrrbbgbbgbgg
1129,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1130,B0 L1 U2 B0 R2 F1 B2 U0 R2 B0 ,oobrworrbrbyyroygoygwwgbrbbgwrgywgrybygworwywoywgbogbo
1131,L1 U2 B0 R2 F1 B2 U0 R2 B0 ,yoorworrbrbyyrryggygwwgbrbbgwrgywbwwbygooroywggobbyoow
1132,U2 B0 R2 F1 B2 U0 R2 B0 ,yoowworrbrbyyrryggggwggbbbbwwryywowwgrwyoybooggrbbrooy
1133,B0 R2 F1 B2 U0 R2 B0 ,brrowwooygrwyrryggggrggbbbbwwryywowwrbyyoybooggwbbrooy
1134,R2 F1 B2 U0 R2 B0 ,wrgowwooygrwyrwygoggrggbbbbwwryywrybrbyroybooobgobgyrw
1135,F1 B2 U0 R2 B0 ,wrrowwoobogywrywrgggyggobbowwgyywryyrbyroyboobbgbbgrrw
1136,B2 U0 R2 B0 ,wrrowwowwggywrywrgyooggbggbyyoyywryyrbbrooboobbgbbgrrw
1137,U0 R2 B0 ,yyrowwowwggbwrrwrryooggbggbyyoyywrrwgbbyooyoowrrgbbgbb
1138,R2 B0 ,ooywwywwrwrrwrrwrrggbggbggbyyoyywrrwyooyooyoogbbgbbgbb
1139,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
1140,U0 B1 L2 D2 F0 R2 U1 F2 L2 R1 ,wbgowrowrywowrroorybggggrbgbywyywwgbobbyooggyyrbybowrr
1141,B1 L2 D2 F0 R2 U1 F2 L2 R1 ,oowwwbrrgyrbwrroorywogggrbgbywyywwgbybgyooggyobbybowrr
1142,L2 D2 F0 R2 U1 F2 L2 R1 ,gyywwbrrgyrowrooowywogggrbgbywyywrrbwbggoobgyborbbroyw
1143,D2 F0 R2 U1 F2 L2 R1 ,byyywbrrgyrowrooowwworggrbggywwywrrbygbooggbwborbbgoyy
1144,F0 R2 U1 F2 L2 R1 ,byyywbrrgyrowrogbwwworggoyybrrwywwygygboogoowborbbgrbg
1145,R2 U1 F2 L2 R1 ,byyywbwgbrrorrogbworwygwygogwywywwygygbooroorborbbgrbg
1146,U1 F2 L2 R1 ,byyywwwggwbgorrorrorrygbygbgwywybwybygboorooroorwbgwbg
1147,F2 L2 R1 ,ywgywgbyworrorrorrygbygbygbgwywybwyboorooroorwbgwbgwbg
1148,L2 R1 ,ywgywgywgrrrrrrrrrbgybgybgywybwybwybooooooooowbgwbgwbg
1149,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1150,B0 D0 U1 R0 D0 L0 U1 D1 L2 R2 ,bgwywyogbooobrbworgryygwgrrrbbyyggrywrywobrgygwoobobww
1151,D0 U1 R0 D0 L0 U1 D1 L2 R2 ,obrywyogbooybrrwoggryygwgrrrbbyygwwrwrygobbgybogwbwwoo
1152,U1 R0 D0 L0 U1 D1 L2 R2 ,obrywyogbooybrrgrrgryygwbgywyrwybrgbwrygobwoobogwbwwog
1153,R0 D0 L0 U1 D1 L2 R2 ,rybbwgoyogrybrrgrrwryygwbgywyrwybrgbboggobwooooywbwwog
1154,D0 L0 U1 D1 L2 R2 ,ryybwwoyygbgrrrrrywrrygbbgbwywwywrgoboggobwooooygbwbog
1155,L0 U1 D1 L2 R2 ,ryybwwoyygbgrrrbgbwrrygbwoorwwgyyowwboggobbogooygbwrry
1156,U1 D1 L2 R2 ,yyywwwyyygbgrrrbgbrrrbgbooowwwyyywwwbgbooogbgooogbgrrr
1157,D1 L2 R2 ,ywyywyywyrrrrrrbgbbgbbgbooowwwyyywwwoooooogbggbggbgrrr
1158,L2 R2 ,ywyywyywyrrrrrrrrrbgbbgbbgbwywwywwywooooooooogbggbggbg
1159,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1160,R2 F1 U1 L0 R2 F0 L2 R1 U2 L2 ,gbgrwgrrrbrryrbrgbwwygggyygooybywbyyoybooooogwwwrbwobw
1161,F1 U1 L0 R2 F0 L2 R1 U2 L2 ,gbyrwwrrybgrbryrrbwwoggryywoogbygbyroyboooooggwwgbwybw
1162,U1 L0 R2 F0 L2 R1 U2 L2 ,gbyrwwbbrggroryorborwwgywgybogbygbyroyyooroorgwwgbwybw
1163,L0 R2 F0 L2 R1 U2 L2 ,ywrbwbgrborworyorboyywgywgybogbygbyrgwwooroorggrgbwybw
1164,R2 F0 L2 R1 U2 L2 ,wwrwwbrrborworyorbyyybgyggyoogwygwyroogoowrrwggbgbbybb
1165,F0 L2 R1 U2 L2 ,wwgwwgrrrbroyrowroyyybgggggoorwybwyboogoowrrwygbybbybb
1166,L2 R1 U2 L2 ,wwgwwgwwgrrorrorrogbyggyggywybwybwyboooooorrrygbybbybb
1167,R1 U2 L2 ,wwgwwgwwgrrorrorrobbybgybgywybwybwybrrrooooooyggybgybg
1168,U2 L2 ,wwywwywwyooorrrrrrbbgbggbggwyywyywyyrrroooooobggbbgbbg
1169,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1170,D2 L0 R2 U2 D2 L0 R0 U0 B0 R2 ,rwwywbwygwybrrgbbgbrrbgwogryyygyogrwyorworooboogwbbogy
1171,L0 R2 U2 D2 L0 R0 U0 B0 R2 ,rwwywbwygwybrrgoobbrrbgwogywrgoygyyyyorworbbgoogwbbogr
1172,R2 U2 D2 L0 R0 U0 B0 R2 ,rwwbwbgygwybrrgoobrrrygwwgybrgbygoyybwyboogrrooywboogw
1173,U2 D2 L0 R0 U0 B0 R2 ,rwgbwggyyboogrrbywrroygwwgobrwbyboygbwyboogrryoywborgw
1174,D2 L0 R0 U0 B0 R2 ,yyggwbgwrbwygrrbywyoyygwwgobrwbyboygbooboogrrrrowborgw
1175,L0 R0 U0 B0 R2 ,yyggwbgwrbwygrrgrryoyygwrgwgyobybwrbbooboobywrrowbowgo
1176,R0 U0 B0 R2 ,oygowbowrbwygrrgrryoyggwggwyyoyybrrbbbbyoowoorrwwbbwgg
1177,U0 B0 R2 ,oyyowwowwggbrrwrryyooggbggbyywyywrrrbbbyoowoorrwbbbggg
1178,B0 R2 ,ooowwywwyrrwrrwrryggbggbggbyywyywrrryooyoowoobbbbbbggg
1179,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1180,U2 D2 L2 F2 R1 B2 U1 F0 L1 R1 ,oobgwgrywgoywrbyyrgbowgggorybgyyrrgbbywroryooowwwbbwrb
1181,D2 L2 F2 R1 B2 U1 F0 L1 R1 ,wyrgwgboobywwrbyyrowwwgggorybgyyrrgbgoyroryoogbowbbwrb
1182,L2 F2 R1 B2 U1 F0 L1 R1 ,wyrgwgboobywwrbyooowwwggwrbbgrryygbygoyroryyrgbowbbgor
1183,F2 R1 B2 U1 F0 L1 R1 ,byrrwggoobywwrbyoorwwbggorbwgrgyybbyryyroryoggbwwbwgoo
1184,R1 B2 U1 F0 L1 R1 ,byrrwgrgwgywrrbyoobroggbwwrooggyybbyryyrowyobgbwwbwgoo
1185,B2 U1 F0 L1 R1 ,bygrwwrggwboyrogrybrrgggwwwooogybbbrryyrowyobybwybwgoo
1186,U1 F0 L1 R1 ,rbbrwwrggwbyyrrgrrbrrgggwwwooogybgybyyyoowooboogwbywby
1187,F0 L1 R1 ,bwgbwgrrrbrryrrgrryyygggwwwooogybgyboogoowoobwbywbywby
1188,L1 R1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
1189,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1190,D2 B1 F0 L0 D2 B2 F2 L1 B1 D0 ,ggrgwwooybrwrrwryowworgbgbyywbgyowbwrrgooyroogyygbbbyb
1191,B1 F0 L0 D2 B2 F2 L1 B1 D0 ,ggrgwwooybrwrrwroowworgbbybwbwoygbwyrrgooyryogyygbbgby
1192,F0 L0 D2 B2 F2 L1 B1 D0 ,rorgwwooybrgrrgrorwworgbbybwbwoygowwbrgwoyyyoybyybbggg
1193,L0 D2 B2 F2 L1 B1 D0 ,rorgwwoygorgorgyorbrwygwbborrboygowwbrwwobyywybyybbggg
1194,D2 B2 F2 L1 B1 D0 ,gorbwwyygorgorgyorrrwggwobobrbyygbwwywbyorwbwyboyboggr
1195,B2 F2 L1 B1 D0 ,gorbwwyygorgorgwbwrrwggwggrwwbgyybrbywbyoryoryboyboobo
1196,F2 L1 B1 D0 ,brbbwwyygoryorywbyrrwggwggrwwbgyyrogwwbgorgoroboobyoby
1197,L1 B1 D0 ,brbbwwbwwrryrrybbyrggwggwrrgyygyyrogwwwgoogoooboobyoby
1198,B1 D0 ,rrbwwwwwwrryrrybbyggggggrrryyyyyyoogwoowoowggobbobbobb
1199,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1200,F2 L2 B0 D2 L2 U1 F0 D1 B1 L1 ,ywbywrwyoyboorbrgrgrbogwyrwrwgoyroybggowogyybwgrobbwbg
1201,L2 B0 D2 L2 U1 F0 D1 B1 L1 ,ywbywrgwrbbogrbogrwrywgobrgoywoyroybggrwooyyywgrobbwbg
1202,B0 D2 L2 U1 F0 D1 B1 L1 ,owbowrowrbbogrbogrgrybgorrgyywyyrgybyyyoowrggwgbobwwbw
1203,D2 L2 U1 F0 D1 B1 L1 ,obrowrowrbbbgryogggrybgorrgyywyyryorbyywowoggwowbbgwwb
1204,L2 U1 F0 D1 B1 L1 ,obrowrowrbbbgryogggrybgowwbroyryywyybyywowoggwowbbgrrg
1205,U1 F0 D1 B1 L1 ,rbrrwrwwrbbbgryogggryggowwbooyoyyoyyggowowyybwowbbbrrg
1206,F0 D1 B1 L1 ,rrrbwwrrwgrygryoggggoggowwbooyoyyoyywowwowyybbbbbbbrrg
1207,D1 B1 L1 ,rrrbwwbwwrryrrywggwggwggboooggoyyoyywoowooyyybbbbbbrrg
1208,B1 L1 ,rrrbwwbwwrryrryrrgwggwggwgggyygyyooowoowooboobbbbbbyyy
1209,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1210,D0 F1 R1 U1 D1 B1 L2 F1 B1 D1 ,oybowgowgowrwrrygbgbwogrworbbggyygyybgyrowrrrybwybboow
1211,F1 R1 U1 D1 B1 L2 F1 B1 D1 ,oybowgowgowrwrrworgbwogrrrrggbyybyygbgyrowoowybwybbygb
1212,R1 U1 D1 B1 L2 F1 B1 D1 ,oybowgowwbwrgrrgorwrrbgrgorywwyybyygbggrowoooybwybbygb
1213,U1 D1 B1 L2 F1 B1 D1 ,oyyowyowyrrrwrobggwrbbgggowywryyryyrbggrowooogbwbbbwgb
1214,D1 B1 L2 F1 B1 D1 ,yyyywwooowrbwrobggbggbgggowywryyryyrgbwrowooorrrbbbwgb
1215,B1 L2 F1 B1 D1 ,yyyywwooowrbwrowgbbggbggbggrrrwyyyyygbwrowgowrrrbbbooo
1216,L2 F1 B1 D1 ,grgywwooowrywrywgybggbggbggrrrwyybobybwyowyowrborborbo
1217,F1 B1 D1 ,rrgwwwboowrywrywgyoggoggogggrryyyoobwoywoywbyrbbrbbrbb
1218,B1 D1 ,rrgwwwwwwrryrryggyggggggoooyyyyyyoobwoowoowbbrbbrbbrbb
1219,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1220,B0 U2 F2 D1 L2 F2 U1 D0 B0 F1 ,ywwowrowobgryrogroyowggbwryryryywwwyrbbroyoogbgbgbbgbg
1221,U2 F2 D1 L2 F2 U1 D0 B0 F1 ,rooowrowobgyyrwgrwyowggbwryryryywrrowbbwoyyogggbbbggbb
1222,F2 D1 L2 F2 U1 D0 B0 F1 ,oworwooorwbbyrwgrwggbggbwryryryywrrobgywoyyogyowbbggbb
1223,D1 L2 F2 U1 D0 B0 F1 ,oworworyrgbbyrwyrwyrwbggbggrooyywrrobggwoyyowyowbbggbb
1224,L2 F2 U1 D0 B0 F1 ,oworworyrgbbyrwgbbyrwbggyrwowooyrryrbggwoybggyowbbgyow
1225,F2 U1 D0 B0 F1 ,owooworyrgbbyrwgbbwrwgggwrwoworyrryrggbyowggbyoybbbyoy
1226,U1 D0 B0 F1 ,owoowoowobbbwrwbbbwrwgggwrwryrryrryrgggyoygggyoybbbyoy
1227,D0 B0 F1 ,ooowwwooowrwwrwbbbggggggwrwryrryrryryoyyoygggbbbbbbyoy
1228,B0 F1 ,ooowwwooowrwwrwwrwgggggggggrrryyyrrryoyyoyyoybbbbbbbbb
1229,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1230,U1 B1 D2 L2 B2 F1 U1 L0 D2 R1 ,gborwoywogwwgrrygwgbywgrrobwgryywyygobryoroobbowybgrbb
1231,B1 D2 L2 B2 F1 U1 L0 D2 R1 ,ooobwwgrygbygrrygwobrwgrrobwgryywyygbowyoroobgwwybgrbb
1232,D2 L2 B2 F1 U1 L0 D2 R1 ,oybbwwgrygbogroygoobrwgrrobwgryywwryyowyorgobwgbwbbgyr
1233,L2 B2 F1 U1 L0 D2 R1 ,oybbwwgrygbogrogobobrwgrgyryrwwyyrgwyowyorygowgbwbbrob
1234,B2 F1 U1 L0 D2 R1 ,yybwwwrrygbogrogobbbrbgrbyrorwbyyggwogyroywoywggwbwroo
1235,F1 U1 L0 D2 R1 ,wggwwwrrygbwgrrgoobbrbgrbyrorwbyybyybgyooyooyoorwbwggw
1236,U1 L0 D2 R1 ,wggwwwgggwbwrrrooorrrbgybbbyyybyybyybgyoorooroorwbwggw
1237,L0 D2 R1 ,gwggwgwwgrrrrrrooobgybgybbbyyybyybyyoorooroorwbwwbwggw
1238,D2 R1 ,wwgwwgwwgrrrrrroooggyggywbbbyybyybyyoooooorrrwbbwbbggy
1239,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1240,D1 U2 F0 L0 R1 D1 L1 R2 B1 L1 ,bgbbwbyrrwoowrrwowobbggoboooggwyygggyygwowyrywyrybbrrr
1241,U2 F0 L0 R1 D1 L1 R2 B1 L1 ,bgbbwbyrrwoowrrrrrobbggowowgyggygowgyygwowboowyrybbyry
1242,F0 L0 R1 D1 L1 R2 B1 L1 ,rrybwbbgbyygwrrrrrwyrggowowgyggygowgwoowowbooobbybbyry
1243,L0 R1 D1 L1 R2 B1 L1 ,rrybwbowobyggrrbrrwgwogyworrwygygowgwogwoybogobbybbyry
1244,R1 D1 L1 R2 B1 L1 ,yrybwbbwobyggrrbrrrgwbgyoorwwyoygwwgbwwooogygoboybgyrr
1245,D1 L1 R2 B1 L1 ,yrybwybwogrryrrbgbrgybgbooowwwoyywwrbwwooogyggbogbgyrr
1246,L1 R2 B1 L1 ,yrybwybwogrryrryrrrgybgbbgbwyrwywwowbwwoooooogbogbggyg
1247,R2 B1 L1 ,rrybwybwogrryrryrrwgywgbwgbgyrgywoowwoowooboogbbgbbgyy
1248,B1 L1 ,rrrbwwbwwrryrryrrgwggwggwgggyygyyooowoowooboobbbbbbyyy
1249,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
