,mvt,rbk_str
703,L2 F2 D2 U2 L1 D0 R2 ,owbywbwyybooorrroorooygwbbgywyyygrwggbgrogbrrwgygbbwrw
704,F2 D2 U2 L1 D0 R2 ,ywbywbryybooorrroowoobgwybgowyyygwwgrrbgorgbgwgbgbywrr
705,D2 U2 L1 D0 R2 ,ywbywbywogoorrrboogbywgboowyyryygwwgrrrgoogbbwgbgbywrr
706,U2 L1 D0 R2 ,ywbywbywogoorrrgbbgbywgbwrrgwwgyyryyrrrgooboowgbgbyoow
707,L1 D0 R2 ,owybwybwyrrrrrrgbbwgbwgbwrrgwwgyyryygoogooboogbygbyoow
708,D0 R2 ,wwywwywwyrrrrrrgbbggbggbrrrwwwyyyyyyooooooggbgbbgbbooo
709,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
710,L2 R0 B1 D1 L0 U2 B1 L0 D1 F1 ,gybowgrrgrroyrowwygbygggywrbbbyygyrgowwooobbowrwybbowr
711,R0 B1 D1 L0 U2 B1 L0 D1 F1 ,bybywgyrgrroyrowwyrbybggwwrgbboygrrgobbooowwowryybgowg
712,B1 D1 L0 U2 B1 L0 D1 F1 ,byyywgyrrwyrwrryoorbbbggwwggbooyyrrwobbooowwogrygbgbwg
713,D1 L0 U2 B1 L0 D1 F1 ,wooywgyrrwybwryyoyrbbbggwwggbooyyorrrbbroowwoyggrbwggb
714,L0 U2 B1 L0 D1 F1 ,wooywgyrrwybwryggbrbbbggyoyoyrbyrgoorbbroowwgyggrbwwwo
715,U2 B1 L0 D1 F1 ,ooowwggrrwybwryggbwbbyggyoyryrbyryoowrrwobgobyggrbbwwo
716,B1 L0 D1 F1 ,rrggwwooowrrwryggbyggyggyoyryrbyryoowybwobgobwbbrbbwwo
717,L0 D1 F1 ,gwwgwwooowrrwrrgggyggyggyoyryrbyrbyryybooboobbbobbwwrw
718,D1 F1 ,wwwwwwooowrrwrrgggggggggooyyyryyryyrooyooybbbbbbbbbwrr
719,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
720,D2 R0 B0 F2 D2 L1 B2 F0 U2 L1 ,goybwbbwbwygorwyryrgoggbbyoyobwyygrrorwooyrrrogwbbwggw
721,R0 B0 F2 D2 L1 B2 F0 U2 L1 ,goybwbbwbwygorwrrrrgoggbggwrrgyywboyorwooyyryogwbbwbyo
722,B0 F2 D2 L1 B2 F0 U2 L1 ,goobwbbwwrowrryrwgrggggwggyrrbyybbooorwooyyrybgwbbwyyo
723,F2 D2 L1 B2 F0 U2 L1 ,wygbwbbwwroorrorwbrggggwggyrrbyybooyorwooygryybbybgoww
724,D2 L1 B2 F0 U2 L1 ,wygbwbbrryooyrowwbyggwggggrwwbyybooyorroorgrrybbybgoww
725,L1 B2 F0 U2 L1 ,wygbwbbrryooyrogrryggwggowwyoobyybwworroorwwbybbybgggr
726,B2 F0 U2 L1 ,yygwwborryooyrogrryggbggbwwroogyybwwrrbrowoowybbybbggw
727,F0 U2 L1 ,wwbwwborryooyrrgrryggbggbwwroogyygyyrrboowoowwggbbybby
728,U2 L1 ,wwbwwbwwbooorrrrrrbbywggwgggyygyygyyrrroooooowggbbybby
729,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
730,B1 D1 L2 U1 D2 R0 B0 D2 U2 L0 ,goygwowgyowooryrbygwggggrbbgwwyyroobrrowoywbwbbyrbrryb
731,D1 L2 U1 D2 R0 B0 D2 U2 L0 ,wwrgwowgyowgororbygwggggrbbgwwyyryyooroooybbwyrbbbybrr
732,L2 U1 D2 R0 B0 D2 U2 L0 ,wwrgwowgyowgorobrrgwggggrbywrowyygyyoroooyrbbyrbbbybbw
733,U1 D2 R0 B0 D2 U2 L0 ,wwrwwoggyowgorobrrwwgyggbbywrogyywyybbryoooroyrrbbgbbg
734,D2 R0 B0 D2 U2 L0 ,roywwgwwgwwgorobrrbbryggbbywrogyywyyyrryoooroowgbbgbbg
735,R0 B0 D2 U2 L0 ,roywwgwwgwwgoroorobbryggbbgyywyygorwyrryoobrrowgbbgbby
736,B0 D2 U2 L0 ,rorwwgwwgoowrrwoogbbwyggbbwyybyyboroyrryoobrrgwggbgyby
737,D2 U2 L0 ,wwgwwgwwgooorrrooobbwyggbbwyybyybyybrrrooorrryggbbwygg
738,U2 L0 ,wwgwwgwwgooorrrrrrbbwyggyggbyybyybyyrrrooooooyggbbwbbw
739,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
740,R2 B2 L2 F1 B0 L0 D2 R0 B1 U2 ,yrygwyorwroborwwyygggggbowbwoogybrrrbwyroybogryobbbgww
741,B2 L2 F1 B0 L0 D2 R0 B1 U2 ,yrogwborryywwroborgggggbowrwoygyyrrwbwyroybogbyobbbgww
742,L2 F1 B0 L0 D2 R0 B1 U2 ,wrrgwborryybwrrbobgggggbowrwoygyyoryrwyooywogwwgbbboyb
743,F1 B0 L0 D2 R0 B1 U2 ,wrrgwborryybwrrbobbggbgbgwrwoygyyorygowyooywrwwobbgoyg
744,B0 L0 D2 R0 B1 U2 ,wrrgwbywbyyborrwobgbrggwbbgworgyyorygoryorywowwobbgoyg
745,L0 D2 R0 B1 U2 ,brbgwbywbyyyorrwoogbrggwbbgworgyygyyrorrorwwoobwybwggo
746,D2 R0 B1 U2 ,orbwwbwwbyyyorrwoobbrggwybggorgyybyywrrwooorrobgybgggw
747,R0 B1 U2 ,orbwwbwwbyyyorrorrbbrggwggwyybyygrogwrrwoowooobgybgybg
748,B1 U2 ,orrwwwwwwooyrryrrybbbggggggyyyyyyroowrrwoowoobbgbbgbbg
749,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
750,F2 R0 B2 D0 U0 F2 R1 U0 B2 D0 ,wygwwbobybrwbrbgowbooygyroobyywygyggbrwgorroyogrwbwrrg
751,R0 B2 D0 U0 F2 R1 U0 B2 D0 ,wygwwbyybyrwrrbwowoorygyoobybowygyggbrggobrobogrwbwrrg
752,B2 D0 U0 F2 R1 U0 B2 D0 ,wyrwwyyybwryorrwbwoooyggoogybrwywygobrggobrobbgrbbwgrg
753,D0 U0 F2 R1 U0 B2 D0 ,ogywwyyybwrrorgwbboooyggoogybrwywrywwrgrobyobgrgwbbrgb
754,U0 F2 R1 U0 B2 D0 ,ogywwyyybwrrorgoogoooyggyobrwyyybwwrwrgrobrgbgrgwbbwbb
755,F2 R1 U0 B2 D0 ,ywoywgbyygrgorgoogwrryggyobrwyyybwwrooorobrgbwrgwbbwbb
756,R1 U0 B2 D0 ,ywoywgywrbrgbrgoogboyggyrrwyybyybwwroooroorggwrgwbbwbb
757,U0 B2 D0 ,ywwywwywwgggrrobboboogggrrryyyyyywwwoooroorggrrgbbbbbb
758,B2 D0 ,yyywwwwwwrrgrrobboggggggrrryyyyyywwwbooroorggooobbbbbb
759,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
760,B1 F2 R1 L2 U0 B1 F1 D0 U0 F1 ,wgorwoywbowwwrowygggyygrgbrywbryoyywrgroobbbobygbbgorr
761,F2 R1 L2 U0 B1 F1 D0 U0 F1 ,borrwoywbowwwrgwyoggyygrgbrywbryogowygryobwboggrybrbbo
762,R1 L2 U0 B1 F1 D0 U0 F1 ,borrwobwyowwbrgryorbgrgyyggbwyryogowygwyowwboggrybrbbo
763,L2 U0 B1 F1 D0 U0 F1 ,bobrwybwgwgowryobrrbrrgoygybwgryygogygwyowwbowgrobrybo
764,U0 B1 F1 D0 U0 F1 ,bobrwygwgwgowryobrobrrgorgybwgryybogobwwoywgywgyobrybr
765,B1 F1 D0 U0 F1 ,grbwwogybwgywryobrwgorgorgybwgryybogobrwoywgyobwobrybr
766,F1 D0 U0 F1 ,wwowwogybwggwrrobbwgorgorgybwgryyryybbrooyggywrrbbbooy
767,D0 U0 F1 ,wwowwowwogggwrrbbbooygggwrrryyryyryybbbooygggwrrbbbooy
768,U0 F1 ,wwowwowwogggwrrwrrooyggggggrrryyyyyybbbooyooywrrbbbbbb
769,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
770,U2 L1 B0 R1 L0 D1 U2 B0 L1 F0 ,worgwrbrbwyggrrgwoowowgoyworgyrybrogryyyoobbbyyggbbwbw
771,L1 B0 R1 L0 D1 U2 B0 L1 F0 ,brbrwgrowryygrrgwoyygwgoyworgyrybrogwygyoobbbowogbbwbw
772,B0 R1 L0 D1 U2 B0 L1 F0 ,yrbwwgyowryygrrgworygrgorwowgybybooggobyobwybowrgbrwbb
773,R1 L0 D1 U2 B0 L1 F0 ,yrowwgyowryggrogworygrgorwowgybybgywbobrobyybwgobbwbrr
774,L0 D1 U2 B0 L1 F0 ,yrbwwbyowgooyrwrggryorggrwwwggbyogyobobrobyybwgobbwyrr
775,D1 U2 B0 L1 F0 ,rrbwwboowgooyrwrggyyowggywwrggryoryoyrbyoobbbwggbbbyrw
776,U2 B0 L1 F0 ,rrbwwboowgooyrwyrwyyowggrgggoogyyrrryrbyooywwwggbbbbbb
777,B0 L1 F0 ,woobwwbrryrbyrwyrwwggwggrgggoogyyrrrgooyooywwyyobbbbbb
778,L1 F0 ,bwwbwwbrryrryrryrrwggwggrgggoogyygyyoooooowwwbbybbybbo
779,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
780,B0 F2 U1 L2 F1 D0 B0 R2 D0 B2 ,ywgowrbogybyyryggorboggoybwrwowyrgywbgwyowrobrrorbgbbw
781,F2 U1 L2 F1 D0 B0 R2 D0 B2 ,yyoowrbogybwyrygggrboggoybwrwowyrbyrggwwowyobbrrbbrwgo
782,U1 L2 F1 D0 B0 R2 D0 B2 ,yyoowrowrbbwwrywggwbyoggobrgobwyrbyrgggwoyyoybrrbbrwgo
783,L2 F1 D0 B0 R2 D0 B2 ,orrywwyoowbywrywgggggoggobrgobwyrbyrbrrwoyyoybbwbbrwgo
784,F1 D0 B0 R2 D0 B2 ,grrwwwboowbywrywggoggrggwbroobyyryyryoyyowrrbbbobbowgg
785,D0 B0 R2 D0 B2 ,grrwwwwwwbbyoryoggggrggborwywbyyryyryooyoorrbbbobbowgg
786,B0 R2 D0 B2 ,grrwwwwwwbbyoryorwggrggbrrbyyyyywrrbyooyoowggbbobboogg
787,R2 D0 B2 ,yywwwwwwwbbborrorrggrggbrrbyyyyywyywrooroogggobbgbbgoo
788,D0 B2 ,yyywwwwwwrrorrobbbggggggrroyywyywyywrooroogggbbbbbbroo
789,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
790,F1 L2 B1 D1 F1 B0 D0 L1 U2 B0 ,ywbwwwyooboyrrrrgorywggwrbwwogbyrgggobbyoyyyboggbbrwor
791,L2 B1 D1 F1 B0 D0 L1 U2 B0 ,ywbwwwbrrgoyorrwgowwwygbrgrbybbyrgggoboyooyyyoggbbrwor
792,B1 D1 F1 B0 D0 L1 U2 B0 ,bwbbwwgrrgoyorrwgorwwrgbggryybwyrbggyyyooyoboogrbbywow
793,D1 F1 B0 D0 L1 U2 B0 ,ooybwwgrrgoborwwgbrwwrgbggryybwyrorybyygoygborywgboobw
794,F1 B0 D0 L1 U2 B0 ,ooybwwgrrgoborwobwrwwrgbwgbbryyyrywobyygoyggrrywgbogbo
795,B0 D0 L1 U2 B0 ,ooybwwgooyobrrwbbwwbbwggrrwyyryyrywobyrgorgggrywgbogbo
796,D0 L1 U2 B0 ,bwwbwwgooyoorrwbbywbbwggrrwyyryyrbggyyrooroggggrbbyoow
797,L1 U2 B0 ,bwwbwwgooyoorrwrrwwbbwggoggbyygyygrryyrooroowggrbbybby
798,U2 B0 ,wwwwwwoooyoorrwrrwbbbggggggyyyyyyrrrrrwyooyoogggbbbbbb
799,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
800,L1 R2 U1 L2 D1 F2 R1 L0 U0 B1 ,oogywwwggyoygrobrwrroygwbwrwbyrywrboyrgoogbborbbybggyw
801,R2 U1 L2 D1 F2 R1 L0 U0 B1 ,rogywwbggyoygrobrwwrorgwrwrwbygywbboggorobyobrbwybygyo
802,U1 L2 D1 F2 R1 L0 U0 B1 ,royywwbgowrborgyoywrgrgyrwrwbggywbbgggorobyobrbwwbyoyo
803,L2 D1 F2 R1 L0 U0 B1 ,ywoowgrybwrgorgyoyggorgyrwrwbggywbbgrbwrobyobwrbwbyoyo
804,D1 F2 R1 L0 U0 B1 ,wwogwgbybwrgorgyoyogoygybwrybgoywrbgboyborwbrwrrwbroyg
805,F2 R1 L0 U0 B1 ,wwogwgbybwrgorgoygogoygyyoygwgbybyorboyborbwrwrrwbrwbr
806,R1 L0 U0 B1 ,wwogwggwgrrgrrgyygyoyygyogobybbybyorbooboobwwwrrwbrwbr
807,L0 U0 B1 ,wwwgwwgwwgggrryrryyooyggoggbyybyyyoobooboobwwrrrbbrbbr
808,U0 B1 ,rwwrwwrwwgggrryrrywooggggggyyyyyyooobbbwoowoorrybbbbbb
809,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
810,L1 F0 D2 L2 F0 B2 U1 F2 R2 L2 ,bywrwwowygboyrowgrbgrwgoygrbrbbyyorwyywrooyoogbrgbwgbg
811,F0 D2 L2 F0 B2 U1 F2 R2 L2 ,bywwwwywygboyrowgrbgrbgoogrgrbwyyrrwwooyooyrygbogbrgbb
812,D2 L2 F0 B2 U1 F2 R2 L2 ,bywwwwyooybowroygrobbgggrorwygwyyrrwwogyoryrbgbogbrgbb
813,L2 F0 B2 U1 F2 R2 L2 ,bywwwwyooybowroyrbobbggggbbwrryywgywwogyorygrgbogbrror
814,F0 B2 U1 F2 R2 L2 ,wywywwgooybowroyrbrbbrggobbbrrwywyywrgyroygowgbggbgroo
815,B2 U1 F2 R2 L2 ,wywywwwyygbooroorborrbgbbgbywywywyywrgbrorgorgbggbgroo
816,U1 F2 R2 L2 ,wyyywwwyygbgorrorrorrbgbbgbywywywwywbgboorooroorgbggbg
817,F2 R2 L2 ,ywyywywyworrorrorrbgbbgbbgbywywywwywoorooroorgbggbggbg
818,R2 L2 ,ywyywyywyrrrrrrrrrbgbbgbbgbwywwywwywooooooooogbggbggbg
819,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
820,L2 D1 B1 U0 F2 B2 U0 L0 F2 U0 ,wbrrwwgwwooworwgrryrbggyoowyboyygyygbboooybbbgwrgbgyrr
821,D1 B1 U0 F2 B2 U0 L0 F2 U0 ,ybrywwywwooworwgrrrrbggyrowwboryggygbbbyooobbgwogbgyry
822,B1 U0 F2 B2 U0 L0 F2 U0 ,ybrywwywwooworwyryrrbggygrroggbyywrgbbbyoorowgwogbgobb
823,U0 F2 B2 U0 L0 F2 U0 ,rybywwywwooyorbyrrrrbggygrroggbyyywwwbbroogowogbwbbggo
824,F2 B2 U0 L0 F2 U0 ,yyrwwywwbogborbyrrooyggygrroggbyyywwrrbroogowwbbwbbggo
825,B2 U0 L0 F2 U0 ,yyrwwyggowgborbbrrrrgyggyoobwwbyyywwrryroogoowbbwbbggo
826,U0 L0 F2 U0 ,wwywwyggowggorrbrrrrgyggyoobwwbyyryyrrybooboooggbbwbbw
827,L0 F2 U0 ,gwwgwwoyyoggorrbrrwggyggyoobwwbyyryyrrgbooboorrybbwbbw
828,F2 U0 ,wwwwwwyyyoggorrbrrggggggooowwwyyyyyybbrooroogrrrbbbbbb
829,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
830,R1 D1 U0 L2 R0 U0 D0 B2 F1 L1 ,rygwworryowyrroobogggbgybbgyywgywogwwrwyorborrobbbgbwy
831,D1 U0 L2 R0 U0 D0 B2 F1 L1 ,rybwwbrrryoowrborogggbgobbyyyggyyoggwrwyorborwobwbgwwy
832,U0 L2 R0 U0 D0 B2 F1 L1 ,rybwwbrrryoowrbwwygggbgoorogygyygygowrwyorbbywobwbgbor
833,L2 R0 U0 D0 B2 F1 L1 ,rwrrwyrbbwobwrbwwyyoobgoorogygyygygogggyorbbywrwwbgbor
834,R0 U0 D0 B2 F1 L1 ,gwrywyybbwobwrbwwyrooggowrorygrygrgoybbroygggwrowbbboy
835,U0 D0 B2 F1 L1 ,gwoywoybowwwwroybbroggggwrorybrywrgwybbroygggbroybbroy
836,D0 B2 F1 L1 ,yygbwwooobrowroybbwwwgggwrorybrywrgwrogroygggybbybbroy
837,B2 F1 L1 ,yygbwwooobrowrowrowwwggggggrrrgyywwbrogroyroyybbybbybb
838,F1 L1 ,bwwbwwooobrrwrrwrrwwwggggggrrrgyygyyoogooyooybbybbybby
839,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
840,L1 R1 F2 D0 R0 U2 F0 B1 U0 D2 ,wrwrwobbgywgbryroyoyowgobbbyrwwyygyrowygogwbrrgbgbogro
841,R1 F2 D0 R0 U2 F0 B1 U0 D2 ,orwwwobbgywgbryroyyyowgogbborwoyybyrygrwobogwrgbgbrgrw
842,F2 D0 R0 U2 F0 B1 U0 D2 ,orgwwgbbrgyywroybryywwgogbgorooyobybygrwobogwrgbybrwrw
843,D0 R0 U2 F0 B1 U0 D2 ,orgwwgorowyybrorbrgbgogwwyyrbboyobybygywowoggrgbybrwrw
844,R0 U2 F0 B1 U0 D2 ,orgwwgorowyybrowyygbgogwoggboryybbobygywowwrwrgbybrrbr
845,U2 F0 B1 U0 D2 ,orgwwworgwbwyryyoygbrogbogbboryyyborygywowwrwogbgbrgbr
846,F0 B1 U0 D2 ,growwwgroygyyryyoyogbogbogbboryyyborwbwwowwrwgbrgbrgbr
847,B1 U0 D2 ,growwwwwwggyrryooyooogggbbbyyyyyyborwbbwoowrrgbrgbrgbr
848,U0 D2 ,wwwwwwwwwgggrrroooooogggbbbyyyyyyyyybbbooorrrrrrbbbggg
849,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
850,F1 L0 R2 F2 D2 L1 U0 R2 L1 B2 ,gyrbwworyrogwrbrgrywbrgbogbbrwgywgywoobooboowyrwybyggy
851,L0 R2 F2 D2 L1 U0 R2 L1 B2 ,gyrbwwrwrwogrrbbgrbbbwggyrobbwgywgywooyooroooyrwybyggy
852,R2 F2 D2 L1 U0 R2 L1 B2 ,yyrywwwwrwogrrbbgrgbbbggrrobbwwywyywoooooooryyrgybgggb
853,F2 D2 L1 U0 R2 L1 B2 ,yywywwwwwrgbbrrgowgbgbgyrrybbrwywyyroooooooryorggbgbgb
854,D2 L1 U0 R2 L1 B2 ,yywywwrbbygborroowyrrygbgbgwwwwywyyroogooborrorggbgbgb
855,L1 U0 R2 L1 B2 ,yywywwrbbygborrorryrrygbbgbryywywwwwoogoobooworggbggbg
856,U0 R2 L1 B2 ,yywywwbbbygborrorrrrrwgbwgbgyygywgwwgbwooooooorrgbygby
857,R2 L1 B2 ,byybwybwworrorrorrygbwgbwgbgyygywgwwrrroooooogbwgbygby
858,L1 B2 ,byybwwbwwrrorrorroyggwggwgggyygyygwwrrroooooobbwbbybby
859,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
860,R2 F0 L0 U1 D2 F2 U2 B2 R0 F1 ,ybowwygygwoborwwgbygrogbwgrowbyyowyrgrogoworbyrrbbrybg
861,F0 L0 U1 D2 F2 U2 B2 R0 F1 ,ybbwwogyrbgwwrobowygyogbwgyowoyyywyggrogoworbrrrbbrrbg
862,L0 U1 D2 F2 U2 B2 R0 F1 ,ybbwwobwoggwyrorowwoygggybybwbyyywyggrogowororrrbbrrbg
863,U1 D2 F2 U2 B2 R0 F1 ,gbbrworwoggwyrorowyoywggbbywwbgyyyygoggroroworrwbbyrbb
864,D2 F2 U2 B2 R0 F1 ,boobwwgrryoyyrorowoggwggbbywwbgyyyygrrwrorowoggwbbyrbb
865,F2 U2 B2 R0 F1 ,boobwwgrryoyyroowooggwggrbbgyyyygbwwrrwrorrowggwbbybby
866,U2 B2 R0 F1 ,boobwwyygwoyrrowwobbrggwggorrgyygbwwrroroyroyggwbbybby
867,B2 R0 F1 ,gyywwboobrrorrowwoggwggwggorrgyygbwwwoyroyroybbrbbybby
868,R0 F1 ,wwbwwboobrrrrrrwwwggwggwggorrgyygyygooyooyooyybbybbrbb
869,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
870,F1 D2 U2 B2 L1 U0 D0 R0 L0 F2 ,ggrywwybyooybrgboybwgrgorwowrwyyyggrwgorobwbbbrrwbygoo
871,D2 U2 B2 L1 U0 D0 R0 L0 F2 ,ggrywwobbwoyrrgwoygoowgwbrrobbyyyggrwgyrobwbybrrwbygoo
872,U2 B2 L1 U0 D0 R0 L0 F2 ,ggrywwobbwoyrrgwbygoowgwgoorggyyybbowgyrobwoybrrwbybrr
873,B2 L1 U0 D0 R0 L0 F2 ,bbowwyrggwgyrrgwbybrrwgwgoorggyyybbowoyrobwoygoowbybrr
874,L1 U0 D0 R0 L0 F2 ,obbwwyrggwgwrrrwbwbrrwgwgoorggyyyobbyoygobyoyrrbybwoog
875,U0 D0 R0 L0 F2 ,bbbwwygggwgwrrrwbwrrrygwooogggwyybbbybyoooygyrrrybwooo
876,D0 R0 L0 F2 ,gwbgwbgybrrrrrrwbwwgwygwooogggwyybbbrrroooygyybyybwooo
877,R0 L0 F2 ,gwbgwbgybrrrrrrooowgwygwygybwgbygbygrrrooooooybyybwwbw
878,L0 F2 ,gwwgwwgyyorrorrorrwggyggyggbwwbyybyyrrroooooobbybbwbbw
879,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
880,L0 R2 D0 B2 L2 R1 B0 D0 F0 L2 ,oroowowrgrgwwrbwybbgyyggbwgobrwygoyrwwrboryrybbgyboyog
881,R2 D0 B2 L2 R1 B0 D0 F0 L2 ,groowogrgrgwwrbwybogyoggwwgbbryygbyrybwrowyrrbboybwyoo
882,D0 B2 L2 R1 B0 D0 F0 L2 ,grrowggrrbywbrwwgrogyogywwbbboyyobygybwrowyrrgbogbwyoo
883,B2 L2 R1 B0 D0 F0 L2 ,grrowggrrbywbrwwwbogyogyyrrbybyybgooybwrowyoogbogbwwgr
884,L2 R1 B0 D0 F0 L2 ,oogowggrrbyybrrwwyogyogyyrrbybyybrrgbbwwowwoorgwwbgobg
885,R1 B0 D0 F0 L2 ,bogywgrrrbyybrrwwyggyggywrroyboybgrgoowwowwbbrgywboobo
886,B0 D0 F0 L2 ,booywwrrryryyrwbbwggggggwrroyyoyygrroowwowwbbggybbobbo
887,D0 F0 L2 ,ywwywwrrryrryrrbbgggggggwrroyyoyyowwoowoowbbbbbgbbgooy
888,F0 L2 ,ywwywwrrryrryrrwrrggggggbbbooowyywyyoowoowooybbgbbgbbg
889,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
890,U1 R0 B1 D0 F1 L1 D2 B2 R1 U1 ,gwogwogorwbbrrgwwgogbogggobryoryrrrowwwyowyyyybrybbybb
891,R0 B1 D0 F1 L1 D2 B2 R1 U1 ,oorwwogggogbrrgwwgwwwogggobryoryrrroybryowyyywbbybbybb
892,B1 D0 F1 L1 D2 B2 R1 U1 ,oowwwgggbwrowrgggbwwoogrgooryyryyrrwybryowyyygbbobbrbb
893,D0 F1 L1 D2 B2 R1 U1 ,yyywwgggbwrowroggwwwoogrgooryyryybgorbrrowwyybbbbbbgor
894,F1 L1 D2 B2 R1 U1 ,yyywwgggbwrowrogoowwoogrwyybrrgyyoyyrbrrowgorbbbbbbggw
895,L1 D2 B2 R1 U1 ,yyywwgwwgrrorrobooorywgywowrwrgyyoyyrbbroggogbbbbbbggw
896,D2 B2 R1 U1 ,oyywwgwwgrrorroboorryggyoowwwrbyybyybggboorrgbbwbbwggy
897,B2 R1 U1 ,oyywwgwwgrrorrorrgrryggyggyyybyybrwwbggbooboobbwbbwoow
898,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
899,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
900,R2 F2 L1 R0 D2 F1 U1 D1 B2 L1 ,obobwrryoywwbrggowgrbygwywwroooyyrrrgrwgobggbboywbybgy
901,F2 L1 R0 D2 F1 U1 D1 B2 L1 ,obobwyryrwoggrbwwygrbygwywbroooyrrrogrwgobggbwoywbybgy
902,L1 R0 D2 F1 U1 D1 B2 L1 ,obobwyoorbogbrbwwybwywgybrgryroyrrrogrwgogggwwoywbybgy
903,R0 D2 F1 U1 D1 B2 L1 ,bbowwyborbogbrbwwyrwyogyrrgyyryyryrowgwroggggwoowbbbgo
904,D2 F1 U1 D1 B2 L1 ,bbywwybogwbbwroybgrwrogrrroyybyywyrwwgwroggggrooybbogo
905,F1 U1 D1 B2 L1 ,bbywwybogwbbwrogggrwrogrogowrywyybyywgwrogybgrooybbrro
906,U1 D1 B2 L1 ,bbywwywwgybbrrowggrrowggroowggwyybyywggrooybbrooybbrro
907,D1 B2 L1 ,yygbwwbwwrrorrowggwggwggroowggwyybyyroorooybbybbybbrro
908,B2 L1 ,yygbwwbwwrrorrorrowggwggwgggyygyywwbrooroorooybbybbybb
909,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
910,F2 R0 D2 B2 L1 R0 D1 U1 L1 R2 ,owyywybbrgbbgrowbboowggworbgyobywrgwwoygorgryrrgwbyroy
911,R0 D2 B2 L1 R0 D1 U1 L1 R2 ,owyywyoygybbrroybbbrowggwoorbbbywrgwwowgoggrgrrgwbyroy
912,D2 B2 L1 R0 D1 U1 L1 R2 ,owoywgoyoyrybrbbobbrbwgwwowrbrbywrgrwowgoggrggrgybyyoy
913,B2 L1 R0 D1 U1 L1 R2 ,owoywgoyoyrybrbgrgbrbwgwyoyrgrwybrbrwowgogbobgrgybywow
914,L1 R0 D1 U1 L1 R2 ,rbrywgoyoyrbbrggrwbrbwgwyoyrgrwybowogowbogyobwowybygrg
915,R0 D1 U1 L1 R2 ,bbrwwgyyoyrbbrggrwrrbwgwooyggryybwwowgbooogbywooybygrr
916,D1 U1 L1 R2 ,bbbwwwyyygbyrrrwgbrrrwgbooogggyyywwwwgbooogbyooogbyrrr
917,U1 L1 R2 ,bbbwwwyyygbyrrrrrrrrrwgbwgbgywgywgywwgbooooooooogbygby
918,L1 R2 ,bwybwybwyrrrrrrrrrwgbwgbwgbgywgywgywooooooooogbygbygby
919,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
920,B2 D0 L1 R0 F1 D0 L0 R2 D0 L2 ,rrrywgygrbrbbrrgowbyybgyrwwygorygowbgoooooybgwwwybwobg
921,D0 L1 R0 F1 D0 L0 R2 D0 L2 ,bwoywgygrbrybrogogbyybgyrwwygorygrrrwooroobbggbowbywww
922,L1 R0 F1 D0 L0 R2 D0 L2 ,bwoywgygrbrybrorwwbyybgybbgrryrygrgowooroowwwgbowbygog
923,R0 F1 D0 L0 R2 D0 L2 ,bwobwgbgrbrybrorwwryyrgyrbggryyygogooowoowwrwgbywbygob
924,F1 D0 L0 R2 D0 L2 ,bwybwybggrbbwrrwoyryyrggrbogrgyywoggoowoowwrwrbygbyoob
925,D0 L0 R2 D0 L2 ,bwybwyrwwgbbrrrgoyygoygbrrrwwwyywoggoogoogwrbrbygbyoob
