,mvt,rbk_str
961,L1 R2 B0 F0 L1 R0 U1 D2 B1 ,orggwgobogrrwrogyyyrybgobwyrgrrybwobbyboowowwwywbbgryg
962,R2 B0 F0 L1 R0 U1 D2 B1 ,yrgbwgbbogrrwrogyyrryrgowwyggrgybwobbwwyowboowyobbgryo
963,B0 F0 L1 R0 U1 D2 B1 ,yrrbwbbbbyygorwrrgrrrrgbwwwggggygwoobwwyowbooyyoobgyyo
964,F0 L1 R0 U1 D2 B1 ,gwgbwbbbbyyoororrwrrrrgbwwwggggygbybrwwrowyooyoyybyogo
965,L1 R0 U1 D2 B1 ,gwgbwbowwbyobrobrwwrrwgrwbrroygygbybrwgrogyogyoyybyogo
966,R0 U1 D2 B1 ,wwgwwbwwwbyobrobrwrrrggrbbrooyyygyybgggwoorryyooybbogg
967,U1 D2 B1 ,wwrwwrwwrbbbrrywoorrygggbbboooyyyyyygggwoorrywoobbbggg
968,D2 B1 ,rrrwwwwwwrryrrywooggggggbbboooyyyyyywoowoorrybbbbbbggg
969,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
970,B1 R0 L2 B0 R2 D0 F0 U1 D1 R1 ,bbbowoyrowworryrrwoygbgbggbrywwywoggyggooybgywwrobbrry
971,R0 L2 B0 R2 D0 F0 U1 D1 R1 ,boyowoyrowwbrrbrrboygbgbggbrywwywwyoogggoyggyrbywbrwor
972,L2 B0 R2 D0 F0 U1 D1 R1 ,bogowbyrbrrwrrwbbboywbgwggorywwywwyrogggoyggyobyobryor
973,B0 R2 D0 F0 U1 D1 R1 ,rogwwbwrbrrwrrwbbbrywrgwygobywoywyyryggyogggoobgobbyoo
974,R2 D0 F0 U1 D1 R1 ,wwbwwbwrbrrrrrybbyrywrgwygobywoywyyggggoogrgoyooobbobg
975,D0 F0 U1 D1 R1 ,wwwwwwwrgybbyrrrrrryorgoygybyboybyybgggoogrgoooowbbwbg
976,F0 U1 D1 R1 ,wwwwwwwrgybbyrrygyryorgorgoyobyyybbbgggoogwbgooowbbrrr
977,U1 D1 R1 ,wwwwwwgggwbbrrrggyrrrggyoooyyyyyybbbggyooowbbooowbbrrr
978,D1 R1 ,wwgwwgwwgrrrrrrggyggyggyoooyyyyyybbboooooowbbwbbwbbrrr
979,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
980,D2 L0 F0 R2 B1 L1 F2 B1 U2 R1 ,wyggwboooyrrwrorrywbbygbgybyowwywrrroygworyoowbbgbgggb
981,L0 F0 R2 B1 L1 F2 B1 U2 R1 ,wyggwboooyrrwroyoowbbygbggbrrrwywwoyoygworrrywbbgbggyb
982,F0 R2 B1 L1 F2 B1 U2 R1 ,byggwbbooyrrwroyoowbbggbogbwrryywgoyrworoyyrgwbwgbwgyr
983,R2 B1 L1 F2 B1 U2 R1 ,byggwbgyobrrorooooogwggbbbbywyyywgoyrwwroryrrwbwgbwgyr
984,B1 L1 F2 B1 U2 R1 ,byygwwgyyoooororrbogggggbbwywgyybgoorwwroryrrbbwbbwwyr
985,L1 F2 B1 U2 R1 ,yrrgwwgyyooboryrryogggggbbwywgyybboogwwoororrwwrbbybbw
986,F2 B1 U2 R1 ,orrgwwbyyooboryrryyggyggbbwwwgyybroowrrworgoowwgbbgbby
987,B1 U2 R1 ,orrgwwgwwoobrryrrywbbggyggyyybyybroowrrwoogoowwgbbgbby
988,U2 R1 ,gwwgwwgwwooorrrrrrwbbggyggyyybyybyybrrrooooooggywbbwbb
989,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
990,B0 L1 F1 R1 D2 U0 F1 D2 U2 B1 ,borbwboogwrbwrwgyowbrwgroyygrrgybbgbwwgrogryywyoobgyoy
991,L1 F1 R1 D2 U0 F1 D2 U2 B1 ,bwobwboogwrbwrggybwbrwgroyygrrgybwrrrwgoogbyyyowobyygo
992,F1 R1 D2 U0 F1 D2 U2 B1 ,wwowwboogwrbwrggybgbrggrwyyorryybwrrggywoyrobyooobbygb
993,R1 D2 U0 F1 D2 U2 B1 ,wwowwbwwgrrbrrgoybrrybgyggwyybyybwrrgggwoorooyooobbygb
994,D2 U0 F1 D2 U2 B1 ,wwywwowwybgbrryrrorrobgbgggyyyyyywrwgggwoorooroobbbbgb
995,U0 F1 D2 U2 B1 ,wwywwowwybgbrryroorrobgbbgbwrwyyyyyygggwoorroroobbbggg
996,F1 D2 U2 B1 ,wwwwwwyoyroorryroobgbbgbbgbwrwyyyyyyrrowoorrogggbbbggg
997,D2 U2 B1 ,wwwwwwrrrwoorrywoobbbgggbbboooyyyyyyrrywoorrygggbbbggg
998,U2 B1 ,wwwwwwrrrwoorryrrybbbggggggyyyyyyooorrywoowoogggbbbbbb
999,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1000,L1 F2 U1 R1 F1 L2 D2 U1 L2 F2 ,oyybwyyoryobyrbbrgbggrgbbwwwrrwybwwrgoogogooorrywbywgg
1001,F2 U1 R1 F1 L2 D2 U1 L2 F2 ,byyrwyboryobyrbbrgwggwgbwwwgrryybywrogooooggorrywbbwgo
1002,U1 R1 F1 L2 D2 U1 L2 F2 ,byyrwyrrgooborborgwwwbgwggwrobyybywrogbooyggyrrywbbwgo
1003,R1 F1 L2 D2 U1 L2 F2 ,yygywrbrrwwworborgogbbgwggwrobyybywrrryooyggyoobwbbwgo
1004,F1 L2 D2 U1 L2 F2 ,yywywwbrowbgwrrwoooggbgrggrrobyywywwrryooyggyrobbbbbgo
1005,L2 D2 U1 L2 F2 ,yywywwwwwbbgorrroogrrgggobgyyyyywywwrrooorggbrobbbbbgo
1006,D2 U1 L2 F2 ,yywywwywwbbgorrrooorrbggbbgyyyyywwwwbggrooorrroobbgbgg
1007,U1 L2 F2 ,yywywwywwbbgorrorrorrbggbggwwwwyyyyybggroorooroobbgbbg
1008,L2 F2 ,wwwywwyyyorrorrorrbggbggbggwwwwyyyyyroorooroobbgbbgbbg
1009,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1010,R1 L0 B0 R2 L1 U1 F2 L1 B1 F2 ,wrbwwbgwwoyybrrbbwrrbggrbgwyyrbywyogggyooogorogoybyrwo
1011,L0 B0 R2 L1 U1 F2 L1 B1 F2 ,wrrwwygwoyrwyrbobbrrbggbbgwyybbyryowggyooogorggowbyrwo
1012,B0 R2 L1 U1 F2 L1 B1 F2 ,orrywyowoyrwyrbobbwrbwgbggwrybgyrbowgogoogroyggywbbrwy
1013,R2 L1 U1 F2 L1 B1 F2 ,wbbywyowoyrwyroobbwrbwgbggwrybgyrgorrogrogooyrwgwbgyby
1014,L1 U1 F2 L1 B1 F2 ,wbbywrowrbboorywrywrywgwggrrybgyygoorogrogooywwgbbgbby
1015,U1 F2 L1 B1 F2 ,wbbwwrgwrbboorywryrryggwggryybgyygooggyooorrowwobbybbw
1016,F2 L1 B1 F2 ,brrbwwwwgrryorywryggyggwggryybgyygoowwoooorrobbobbybbw
1017,L1 B1 F2 ,brrbwwbyyoryoryoryrggwggygggwwgyygoowwwooorrrbbobbybbw
1018,B1 F2 ,rrrwwwyyyoryoryorygggggggggwwwyyyoooworworworbbbbbbbbb
1019,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1020,R2 F0 D0 L1 U1 B0 D1 F0 U1 R0 ,ywbrwroyoyywwrorbbwgbbgoyrgrwyyyogrooggbowrobrgggbywbw
1021,F0 D0 L1 U1 B0 D1 F0 U1 R0 ,ywyrwooyobbrorwwyywgwbggyrrrwbyyrgrooggbowrobgggobybbw
1022,D0 L1 U1 B0 D1 F0 U1 R0 ,ywyrwobwgobryrwoyyybwrggrgwwobyyrgroogrbowrobgggobybbw
1023,L1 U1 B0 D1 F0 U1 R0 ,ywyrwobwgobryrwrgwybwrggrobgywryoorbogrbowbbwgggobyoyy
1024,U1 B0 D1 F0 U1 R0 ,ywyrworwgobryrwrgwgbwrggoobyywyyogrbrwwgobobbggbobroyy
1025,B0 D1 F0 U1 R0 ,yogwwwyrrgbwyrwrgwrwwrggoobyywyyogrbggbgobobbobrobroyy
1026,D1 F0 U1 R0 ,wwwwwwyrrgbbyrrrggrwwrggoobyywyyoggoggboobybboooybbyrr
1027,F0 U1 R0 ,wwwwwwyrrgbbyrryrrrwwrggrggwooyygyygggboobooboooybbybb
1028,U1 R0 ,wwwwwwbbbybbrrrrrrrrrggwggwyygyygyygggwoooooooooybbybb
1029,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1030,U2 L0 F1 R0 B0 D0 L0 U2 F2 D0 ,rgwrwbrrowybwrowoobwgwgbywrgoboyggrbgyyrogobroywybgyby
1031,L0 F1 R0 B0 D0 L0 U2 F2 D0 ,orrbwrwgrgyywrowoooywwgbywrgoboyggrbwybrogobrbwgybgyby
1032,F1 R0 B0 D0 L0 U2 F2 D0 ,yrrgwrggrgyywrowoooywbgbwwroobwygyrborwboyrgbbwgyboybg
1033,R0 B0 D0 L0 U2 F2 D0 ,yrrgwrgwwbyyoroooowbrygwobwwybwygyrborrbogrggbwgyboybg
1034,B0 D0 L0 U2 F2 D0 ,yrrgwwgwwooboryooywbbyggobbwyywyyyrborrbogrggwwgrborbg
1035,D0 L0 U2 F2 D0 ,byygwwgwwooborrooywbbyggobbwyywyyobrrrrrogyggrrwbbwgog
1036,L0 U2 F2 D0 ,byygwwgwwooborrobbwbbyggyggowwbyyryyrrrroggogrrwbbwooy
1037,U2 F2 D0 ,yyywwwwwwooborrobbbbbggggggwwwyyyyyygrroorggrrrrbbbooo
1038,F2 D0 ,wwwwwwyyygrrorrobbrrrggggggwwwyyyyyyooboorggrbbbbbbooo
1039,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1040,L1 U2 R0 F1 L1 U2 R0 F2 B2 D0 ,wooywbyybrrworoyyyrrwygwwwggrogyoyworgbrobrwobbggbgbbg
1041,U2 R0 F1 L1 U2 R0 F2 B2 D0 ,rooywbwybrrworoyyygrwggwywggrogyogwobbogowrrrbbygbybbw
1042,R0 F1 L1 U2 R0 F2 B2 D0 ,bywbwyoorbbooroyyybbyggwywggrogyogworrwgowrrrgrwgbybbw
1043,F1 L1 U2 R0 F2 B2 D0 ,byybwwoogyobyrbyoobboggoywogrbgyggwgrrwgowrrrrrwybywbw
1044,L1 U2 R0 F2 B2 D0 ,byybwwyyybobrrbgooooobgwbgywwrgyggwgrrggoorrorrwybywbw
1045,U2 R0 F2 B2 D0 ,oyybwwbyybobrrbgoowooggwggywwryygwwggoororrgrrryybbwbb
1046,R0 F2 B2 D0 ,yybwwbyyogoorrbgoorryggwggywwryygwwgbobrorrgrwooybbwbb
1047,F2 B2 D0 ,yyywwwyyygrgorooborrrggggggwwwyyywwwbobrorrgrooobbbbbb
1048,B2 D0 ,yyywwwwwwrrgrrobboggggggrrryyyyyywwwbooroorggooobbbbbb
1049,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1050,L0 U2 R1 D2 U2 F2 B1 D1 F1 B1 ,yyggwwyyobrrbrowygbowrgoobogwgbyrwoyrwoyogrrywbbwbgrgb
1051,U2 R1 D2 U2 F2 B1 D1 F1 B1 ,byggwwbyobrrbrowygyowggoybobwgryrooyryrrowygowbwwbbrgg
1052,R1 D2 U2 F2 B1 D1 F1 B1 ,oybwwggybryrbrowygwbwggoybobwgryrooybrrrowygoyowwbbrgg
1053,D2 U2 F2 B1 D1 F1 B1 ,oyrwwwgyyrogyryrbwwbbgggybbbwwryoooobrrrowygoyowrbbggg
1054,U2 F2 B1 D1 F1 B1 ,oyrwwwgyyrogyryygowbbggggggooooyrwwbbrrrowrbwyowrbbybb
1055,F2 B1 D1 F1 B1 ,yygwwwryobrryryygoyowggggggooooyrwwbrogrowrbwwbbrbbybb
1056,B1 D1 F1 B1 ,yygwwwooowrrwryggoggggggwoyoyroyrwwbroyroyrbbwbbrbbybb
1057,D1 F1 B1 ,rrrwwwooowrywrygggggggggwoyoyroyroyrwoywoybbbbbbbbbwry
1058,F1 B1 ,rrrwwwooowrywrywrygggggggggrrryyyooowoywoywoybbbbbbbbb
1059,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1060,U0 F0 B2 D0 L0 F2 U0 L2 B2 D0 ,gwbgwrggboboyroybbyryrgbwwrbogyywwwroooooyggrwgwybbyrr
1061,F0 B2 D0 L0 F2 U0 L2 B2 D0 ,ggggwwbrbwgwyroybboborgbwwrbogyywwwryryooyggroooybbyrr
1062,B2 D0 L0 F2 U0 L2 B2 D0 ,ggggwwryybgwrrobbbwrowgbrboyywyywwwryrbooogggoooybbyrr
1063,D0 L0 F2 U0 L2 B2 D0 ,rwwgwwryybggrrobbywrowgbrboyywyywgggbrbooowggrrybbyooo
1064,L0 F2 U0 L2 B2 D0 ,rwwgwwryybggrrorbowrowgbwgggyygyygwwbrboooooorrybbybby
1065,F2 U0 L2 B2 D0 ,ywwywwyyybggrrorborroggbrggwyywyywwwoobooroobrrgbbgbbg
1066,U0 L2 B2 D0 ,ywwywwyywbggrrobboggrbggorryyywyywwwoorooroobrrgbbgbbg
1067,L2 B2 D0 ,yyyywwwwwrrgrrobbobggbggorryyywyywwwggroorooboorbbgbbg
1068,B2 D0 ,yyywwwwwwrrgrrobboggggggrrryyyyyywwwbooroorggooobbbbbb
1069,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1070,F0 B0 L0 U2 B1 R2 U1 B0 R1 L1 ,growwwbwyogbyrgoygybgyggggwooboyorryworyorbbwybrrbbrww
1071,B0 L0 U2 B1 R2 U1 B0 R1 L1 ,growwwwrrbgbwrgyyggyyggbwggoyooyorrywooyoobbbybrrbbrww
1072,L0 U2 B1 R2 U1 B0 R1 L1 ,bggwwwwrrbgywrryyrgyyggbwggoyooyowyboooroogbbrrywbbwbr
1073,U2 B1 R2 U1 B0 R1 L1 ,rggbwwyrrbgywrryyrbyywgbwgggyogyowybgrobooboorrwwbowbo
1074,B1 R2 U1 B0 R1 L1 ,rrywwbggrgrowrryyrrrwwgbwgggyogyowybbgybooboobyywbowbo
1075,R2 U1 B0 R1 L1 ,bbbwwbggrgrrwrryyyrrwwgbwgggyogyorrowgyyoobooyooybbbww
1076,U1 B0 R1 L1 ,bbowwoggoyyyrrwrrgrrbwgywgygybgybrrrwgyyooboogoobbbwww
1077,B0 R1 L1 ,ooobwgbwgrrbrrwrrgwgywgywgygybgybrrrgooyoobooyyybbbwww
1078,R1 L1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
1079,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1080,U0 R1 D2 U1 B0 F1 U2 L2 B1 U0 ,wbbwwywwyroybrgyworrbggwrbrwygyyoorwgggooyyrboroobbbgg
1081,R1 D2 U1 B0 F1 U2 L2 B1 U0 ,wwwwwbyyborobrgyworoyggwrbrwygyyoorwrrbooyyrbgggobbbgg
1082,D2 U1 B0 F1 U2 L2 B1 U0 ,wwbwwoyygogorrwobyrowggbrbbwyyyyworrrrbooyyrbwggobbggg
1083,U1 B0 F1 U2 L2 B1 U0 ,wwbwwoyygogorrwyrbrowggbgggrrowyyyywrrbooyobywggobbrbb
1084,B0 F1 U2 L2 B1 U0 ,bogwwywwyrowrrwyrbrrbggbgggrrowyyyywwggooyobyogoobbrbb
1085,F1 U2 L2 B1 U0 ,wwbwwywwyrowrryyryrrbggbgggrrowyywoogggooybbyroobbgbbo
1086,U2 L2 B1 U0 ,wwbwwyrryoowrryrrybbgrggrgggyywyywooggyoowbbwroobbgbbo
1087,L2 B1 U0 ,yrrywwbwwggyrryrryroorggrgggyywyywoooowoowbbwbbgbbgbbo
1088,B1 U0 ,grrwwwwwwggyrryrryoooggggggyyyyyyboowbbwoowoobbrbbrbbr
1089,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1090,D1 R0 B1 U1 L1 F2 R1 B1 D1 U0 ,bgoywbyggroybryroobrywgrrgygybbywoggroorobwywgwwrbwwob
1091,R0 B1 U1 L1 F2 R1 B1 D1 U0 ,bgoywbyggroybrywobbrywgrroobwgyyggboroorobrgygwwrbwwyw
1092,B1 U1 L1 F2 R1 B1 D1 U0 ,bgyywrygowbrorobyybrgwggroobwwyyrgbgroorobrgygwwbbwoyw
1093,U1 L1 F2 R1 B1 D1 U0 ,rrrywrygowbborgbyybrgwggroobwwyyryorgoobobggywwwwbygbo
1094,L1 F2 R1 B1 D1 U0 ,rrorwgryybrgorgbyygoowggroobwwyyryorwwwbobggywbbwbygbo
1095,F2 R1 B1 D1 U0 ,growwgryybrgorgbyybooyggyooowwyyrborwbywogwbgwbrwbrgbr
1096,R1 B1 D1 U0 ,growwgwwogrggrgyyyooyggyoobyyryyrborwbbwoowbbwbrwbrgbr
1097,B1 D1 U0 ,grgwwwwwwggyrryggyooogggoooyyyyyybobwbbwoowbbrbrrbrrbr
1098,D1 U0 ,wwwwwwwwwgggrrrgggooogggoooyyyyyyyyybbbooobbbrrrbbbrrr
1099,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1100,R2 F1 D1 L1 B2 U1 D0 F1 R0 D0 ,oyyywgrgrbroorbwbgwoyygbgggowrwywgyobbbworyowbgwrbryor
1101,F1 D1 L1 B2 U1 D0 F1 R0 D0 ,oyrywwrgogbwbroorbwoyygrggbowywyggyrbbbworyowggwbbryor
1102,D1 L1 B2 U1 D0 F1 R0 D0 ,oyrywwgboybwwroorbyrboggwygbrwwyggyrbbowogyorggwbbryor
1103,L1 B2 U1 D0 F1 R0 D0 ,oyrywwgboybwwroyoryrboggorbwgrryybwgbbowogwygggwbbryor
1104,B2 U1 D0 F1 R0 D0 ,yyrowwoboybwwroyorwrbrggbrbrgrryywwgoggboybwwgggbbyyoo
1105,U1 D0 F1 R0 D0 ,gwwowwoboybbwrbyoowrbrggbrbrgrryyryyrggooywwwooyybbggg
1106,D0 F1 R0 D0 ,wwowwbgoowrbwrbyoorggrggbrbrgrryyryyooyooywwwybbybbggg
1107,F1 R0 D0 ,wwowwbgoowrbwrbbrbrggrggwwwrrryygyyrooyooygggybbybbyoo
1108,R0 D0 ,wwowwbwwbrrbrrbrrbggwggwrrwyygyygyyroooooogggybbybbyoo
1109,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1110,R1 L0 U2 R1 F1 L2 R2 D0 U0 L2 ,borrwwrwybggrrgbbwgrowggybrorybyygwrwywyobwogygoyboboo
1111,L0 U2 R1 F1 L2 R2 D0 U0 L2 ,bobrwyrwyggwgrbbrbgrrwgwybyorobyggwrwywyobwogrgoyboyoo
1112,U2 R1 F1 L2 R2 D0 U0 L2 ,oobowyowyggwgrbbrbbrrrgwrbygrowygywrwywooygbwrggybbyoo
1113,R1 F1 L2 R2 D0 U0 L2 ,ywoywoboowywgrbbrbrggrgwrbygrowygywrggwooygbwbrrybbyoo
1114,F1 L2 R2 D0 U0 L2 ,ywyywybobwbbyrrwgbrgorgorbogrgwywywyggwooygbwrrrgbbooo
1115,L2 R2 D0 U0 L2 ,ywyywywywgbbrrrggboooggbrrrwywwywywyggbooogbbrrrgbbooo
1116,R2 D0 U0 L2 ,wwywwyyywgbbrrrggbooobgbrrryywyywwwybbgooobggrrrgbgooo
1117,D0 U0 L2 ,wwwwwwyyybggrrrbbgooobggrrryyyyyywwwbbgooobggrrrbbgooo
1118,U0 L2 ,wwwwwwyyybggrrrrrrooobggbggwyywyywyybbgoooooorrrbbgbbg
1119,L2 ,ywwywwywwrrrrrrrrrbggbggbggwyywyywyyooooooooobbgbbgbbg
1120,D0 R2 L2 B0 F0 D1 R2 L1 B1 F1 ,worowrbywrggrrgygbybgrgbbrgwyooywgbybbroowwwoyyrybgowo
1121,R2 L2 B0 F0 D1 R2 L1 B1 F1 ,worowrbywrggrrgbrgybgrgbwwogowbyyywobbroowowoyyrybgygb
1122,L2 B0 F0 D1 R2 L1 B1 F1 ,wowowybyogrbgrrggrybyrgywwygorbyrywwbbroowowooyrbbgggb
1123,B0 F0 D1 R2 L1 B1 F1 ,gowbwyyyogrbgrrggrbbyggyrwyworoyrbwwowowoorbboywbbrggy
1124,F0 D1 R2 L1 B1 F1 ,brrbwyyyogrwgrwggbbbyggyrwyworoyrowrwwoooogbbgbogbyyrw
1125,D1 R2 L1 B1 F1 ,brrbwybooyrwyrwogbrgbwgbyyygggoyrowrwwwooogbrgbogbyyrw
1126,R2 L1 B1 F1 ,brrbwybooyrwyrwyrwrgbwgbogbgrrgywgoowwwoooyyygbogbygbr
1127,L1 B1 F1 ,brrbwwboowrywrywryrggwggogggrrgyygoowwwoooyyybbobbybbr
1128,B1 F1 ,rrrwwwooowrywrywrygggggggggrrryyyooowoywoywoybbbbbbbbb
1129,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1130,R0 B2 L2 R1 D2 F2 U2 B0 L1 D1 ,wbbywgbyogrworwyooyoyrgwgbrwrgwygwwbogrooyorrrybbbbygg
1131,B2 L2 R1 D2 F2 U2 B0 L1 D1 ,wbyywwbyryogorrowwyogrgggbbwrywybwwrogrooyorroybgbbbgg
1132,L2 R1 D2 F2 U2 B0 L1 D1 ,rwwywwbyryoooroowoyogrgggbbwrywybybwwgrroygrrggbbbgbyo
1133,R1 D2 F2 U2 B0 L1 D1 ,wwwwwwyyryoooroowoooggggbbbrryyybbbwrrgyorrgwgggbbrbyy
1134,D2 F2 U2 B0 L1 D1 ,wwbwwbyygoooorwyoooowggwbbrrrgyygbbbrrgyorrgwwggbbryyy
1135,F2 U2 B0 L1 D1 ,wwbwwbyygoooorwrgwoowggwyyybbbgyygrrrrgyoryoowggbbrbbr
1136,U2 B0 L1 D1 ,wwbwwbbbbooorrwggwyyywggwoogyygyygrrrrryooyoowggbbrbbr
1137,B0 L1 D1 ,bbbbwwbwwrrrrrwggwwggwggwoogyygyygrroooyooyooyyybbrbbr
1138,L1 D1 ,rwwbwwbwwrrrrrrgggwggwggwoogyygyyoyyboobooboobbybbyrry
1139,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1140,D1 L1 F0 D2 U1 L2 D2 F0 B0 U1 ,bybrwoyywbboorwobrogrrggrwgybwryyowwywgoogbbgwrrobyggy
1141,L1 F0 D2 U1 L2 D2 F0 B0 U1 ,bybrwoyywbboorwggyogrrggobrwywbywyroywgoogrwgwrrobybbg
1142,F0 D2 U1 L2 D2 F0 B0 U1 ,oybrwooywbboorwggywgrbggybrgywyywrrogggwowyorwryobrbbb
1143,D2 U1 L2 D2 F0 B0 U1 ,oybrworwgoboyrwwgyybwbggrgrgobyywrrogggwoyyowwryobrbbb
1144,U1 L2 D2 F0 B0 U1 ,oybrworwgoboyrwyowybwbggbbborrwyyboggggwoywgywryobrrgr
1145,L2 D2 F0 B0 U1 ,bogywworrybwyrwyowgggbggbbborrwyybogwrywoywgyoboobrrgr
1146,D2 F0 B0 U1 ,oogwwwbrrybwyrwyowrggrggobbbrryyyoogygwyowyrwobbobbrgg
1147,F0 B0 U1 ,oogwwwbrrybwyrwyrwrggrggrgggooyyyrrbygwyowyowobbobbobb
1148,B0 U1 ,oogwwwwwwbbwrrwrrwrrrggggggyyyyyyrrbyggyooyooobbobbobb
1149,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1150,D1 F2 L1 U2 D2 B1 U0 R1 L2 U1 ,yyyrwwwowoogrryrwybgbygwwogrbyyybwworgrroroggoobbbbbgg
1151,F2 L1 U2 D2 B1 U0 R1 L2 U1 ,yyyrwwwowoogrrybggbgbygwrwyybobywrywrgrrorwogoobbbbogg
1152,L1 U2 D2 B1 U0 R1 L2 U1 ,yyyrwwobygogrryrggywrwgybgbwowbywrywrgbrorwoooobbbbogg
1153,U2 D2 B1 U0 R1 L2 U1 ,yyywwwbbygogrryrggwwrbgyrgbgowbywbywbrogoorrwooobbrogy
1154,D2 B1 U0 R1 L2 U1 ,ybbwwwyyybrorryrggooobgyrgbgowbywbywgoggoorrwwwrbbrogy
1155,B1 U0 R1 L2 U1 ,ybbwwwyyybrorryrrwooobgyogywybwybwoggoggoorggwwrbbrrgb
1156,U0 R1 L2 U1 ,rggwwwyyybryrrbrrbooobgyogywybwybwyowogooogggrrbwbgwbr
1157,R1 L2 U1 ,ywrywgywgrrbrrbrrbbrybgyogywybwybwyooooooogggwogwbgwbr
1158,L2 U1 ,ywwywwywwbbbrrrrrrbrrbggoggwyywyywyyoooooogggoogbbgbbr
1159,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1160,U0 F1 R1 B0 F2 R1 U0 F2 D0 L0 ,ggwowbywogybwroowwbbyoggrbgbrwyyrrrrwwobogggyorrybobyy
1161,F1 R1 B0 F2 R1 U0 F2 D0 L0 ,yogwwgobworrwroowwgyboggrbgbrwyyrrrrbbybogggywwoybobyy
1162,R1 B0 F2 R1 U0 F2 D0 L0 ,yogwwgowowrrrrobwwbggygbgorygyyyrrrrbbwbobggowwoybobyy
1163,B0 F2 R1 U0 F2 D0 L0 ,yobwwyowwrowrrwwrbbggygggooyggyybrrrbbwbobggorworboyyy
1164,F2 R1 U0 F2 D0 L0 ,wwbwwyowwrorrrrwrrbggygggooyggyybbbgbbwoobygoyrrybwyoo
1165,R1 U0 F2 D0 L0 ,wwbwwyggyoorbrrwrroogggyggbwwoyybbbgbbwoorygryrrybwyoo
1166,U0 F2 D0 L0 ,wwywwyggyrrrorrobwoobggyggywwgyyybbbbbwoorygrgrrbbwooo
1167,F2 D0 L0 ,gwwgwwyyygrrorrobwrrrggyggywwgyyybbbooboorygrbbwbbwooo
1168,D0 L0 ,gwwgwwgwwrrrrrrbbwyggyggrrryyyyyybbbooooooyggbbwbbwooo
1169,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1170,L1 U2 D2 B0 R2 L0 U0 D0 B2 L0 ,rgrowyrbwoogorwgrywybwgwbgoyryyyboyogbbgobggryowrbwbrw
1171,U2 D2 B0 R2 L0 U0 D0 B2 L0 ,wgrwwybbwoogorwgryyybygwogowrywybwyobbrboggggyorrbobrr
1172,D2 B0 R2 L0 U0 D0 B2 L0 ,wbbywwrgwbbrorwgryyorygwogowrywybwyooogboggggyybrbobrr
1173,B0 R2 L0 U0 D0 B2 L0 ,wbbywwrgwbbrorwgggyorygwbrroywbywyrwoogboggryyybrboogo
1174,R2 L0 U0 D0 B2 L0 ,rwgywwrgwbbworrggyyorygwbrroywbywobgbogbogwryorygbyoob
1175,L0 U0 D0 B2 L0 ,rwwywwrggyggrrowbbyooyggbrooygbywobwbogbogwryrrywbyrob
1176,U0 D0 B2 L0 ,bwwywwyggyggrrowbbrooyggrroyygyywbbwwbbrooyggrrowbbroo
1177,D0 B2 L0 ,yybgwwgwwrrorrowbbyggyggrroyygyywbbwroorooyggwbbwbbroo
1178,B2 L0 ,yybgwwgwwrrorrorroyggyggyggbyybyywwgroorooroowbbwbbwbb
1179,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1180,F1 R2 D0 B0 R0 F0 L1 D2 U0 R0 ,rrobwoowwgyyrrgorwyooygwgrwwbbbyyygryobyobbwrgggwbgbor
