,mvt,rbk_str
983,B0 R0 D0 L2 R0 F0 B0 ,bwwywyrrrwrowrowrwbgbbgbyybggooywobgooywoyygrggybborrg
984,R0 D0 L2 R0 F0 B0 ,oowywyrrrwrgwrbwrobgbbgbyybggooywowywoywoybgrrbgrbggoy
985,D0 L2 R0 F0 B0 ,oobywbrrbwwwrrrobgbgobgwyyygggoyrowrwoywoybgrrbgybgwoy
986,L2 R0 F0 B0 ,oobywbrrbwwwrrryyybgobgwbgroogwygrrgwoywoywoyrbgybgobg
987,R0 F0 B0 ,oobwwbrrbwwwrrryyyggoggwggroogyygrrgyowyowyowrbbybbobb
988,F0 B0 ,ooowwwrrryrwyrwyrwgggggggggoooyyyrrryowyowyowbbbbbbbbb
989,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
990,R1 F2 B0 D1 U2 B0 F0 L2 R1 U0 ,wyrgwoowgywwbrorrryboggooggboygyyrwygrbboybwwgboybrbrw
991,F2 B0 D1 U2 B0 F0 L2 R1 U0 ,wybgwyowgworwrrybrybrggooggboogyorwggrbboybwwyboybryrw
992,B0 D1 U2 B0 F0 L2 R1 U0 ,wybgwyoobworyrrbbrggooggrbygwogyorwggrybowbwwyboybryrw
993,D1 U2 B0 F0 L2 R1 U0 ,rrrgwyoobwogyrwbbrggooggrbygwogyogbbbryyowwwwyyyrbbwro
994,U2 B0 F0 L2 R1 U0 ,rrrgwyoobwogyrwwroggooggbbroobwybgggbryyowrbyyyyrbbwww
995,B0 F0 L2 R1 U0 ,booywgrrrbryyrwwroyyyoggbbroobwybgggwogyowrbyggorbbwww
996,F0 L2 R1 U0 ,ywoywgrrrbrgyrgwrgyyyoggbbroobwybwyroogoowbbywrgwbgwbo
997,L2 R1 U0 ,ywoywgywgrrgrrgrrgboybgyrgywybwybwyroooooobbbwrgwbgwbo
998,R1 U0 ,wwowwgwwgrrgrrgrrgooyggyggyyybyybyyrbbboooooowrrwbbwbb
999,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1000,R2 F2 U1 B2 L1 D0 U2 B1 L1 D0 ,gbrrwggyowybrrrooyrbgggyroybbgwygbwowbyyorooywwrwbobgw
1001,F2 U1 B2 L1 D0 U2 B1 L1 D0 ,gbgrwggyoyoorrrbywrbbggwrowbbrwygbwowbyyorooyywryboggw
1002,U1 B2 L1 D0 U2 B1 L1 D0 ,gbgrwgrbbyoorrryywworwggbbroygwygbwowbbyorooyywryboggw
1003,B2 L1 D0 U2 B1 L1 D0 ,ggbbwbgrrworrrryywwbbwggbbroygwygbwoywryorooyyooyboggw
1004,L1 D0 U2 B1 L1 D0 ,owbbwbgrrwoorryyyywbbwggbbroygwygbggwwrrorroywggobyooy
1005,D0 U2 B1 L1 D0 ,wwbwwbbrrwoorryyyyobbwggbbryygyyggggrrywoowrrwggobbooo
1006,U2 B1 L1 D0 ,wwbwwbbrrwoorrybbrobbwggwrrgyygyygggrrywooooowggobbyyy
1007,B1 L1 D0 ,rrbbwwbwwrryrrybbrwggwggwrrgyygyygggwoowoooooobbobbyyy
1008,L1 D0 ,owwbwwbwwrrrrrrbbbwggwggwrrgyygyyryygoogoogoobbybbyooy
1009,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1010,U1 R2 D1 L1 R0 B0 D2 L1 F2 R1 ,ggbywogywoyrrrrgwbybbbgyrorwwwrybggyogorooywbywwgbboor
1011,R2 D1 L1 R0 B0 D2 L1 F2 R1 ,bowgwygygybbrrrgwbogobgyrorwwwrybggyywwrooywboyrgbboor
1012,D1 L1 R0 B0 D2 L1 F2 R1 ,bowgwbgyybwgrrrbbyogobggroowwwryygggywwrooywbryrybboor
1013,L1 R0 B0 D2 L1 F2 R1 ,bowgwbgyybwgrrroorogobggbbywygwygwrgywwroorooryrybbywb
1014,R0 B0 D2 L1 F2 R1 ,oowbwbbyybwgrrroorwgowggwbybygbygrrgwoowooyrrrygybgywb
1015,B0 D2 L1 F2 R1 ,ooobwgbyyorborwrrgwggwggwbgbyybyyrrrwoowooyrryygbbgwwb
1016,D2 L1 F2 R1 ,bwgbwgbyyorrorrrrrwggwggwbgbyybyywwyooooooorrwbywbybgg
1017,L1 F2 R1 ,bwgbwgbyyorrorrorrwggwggbggywwyybyyboooooorrrwbywbywbg
1018,F2 R1 ,wwgwwgbyyorrorrorryggyggygggwwyybyyboorooroorwbbwbbwbb
1019,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1020,B1 R1 D1 F1 U0 R1 F1 L0 U2 F2 ,byoywrwwbygwyrbbogggrggrooygboyywrryrgoboowbybowrbwrwg
1021,R1 D1 F1 U0 R1 F1 L0 U2 F2 ,wbrywrwwbygbyrybooggrggrooygboyywgbwrgorooybywwgobwbrr
1022,D1 F1 U0 R1 F1 L0 U2 F2 ,wbbywowwwbyogroyybggrggroobgbryyrgbyrgorooybywwgwbworr
1023,F1 U0 R1 F1 L0 U2 F2 ,wbbywowwwbyogroorrggrggryybrrybybgygrgoroooobwwgwbwyby
1024,U0 R1 F1 L0 U2 F2 ,wbbywobgoyyorrorrrrrbggyggyoobbybgygrgwrowoowwwgwbwyby
1025,R1 F1 L0 U2 F2 ,bywgwboobwwgrrorrryyoggyggyoobbybgygrrbrowoowrgwwbwyby
1026,F1 L0 U2 F2 ,byygwwoorgorwrrwrryywggbggbooobyygyyrrbrowoowggwbbwbby
1027,L0 U2 F2 ,byygwwgwwoororrorrwbbyggyggbwwbyygyyrrrroooooggwbbwbby
1028,U2 F2 ,yyywwwwwwoororrorrbbbggggggwwwyyyyyyorrooroorgggbbbbbb
1029,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1030,U0 B1 R0 F1 D1 R1 U2 D2 F2 R2 ,bwwbwryygobborgywbrrwrggryrgogwyboowoybyowygwooyrbgrbg
1031,B1 R0 F1 D1 R1 U2 D2 F2 R2 ,ybbywwgrwooyorgywbobbrggryrgogwyboowrrwyowygwoybrbgrbg
1032,R0 F1 D1 R1 U2 D2 F2 R2 ,yyrywwgrwooyorbywbobbrggryrgogwybbgyorwoowwgwbggybborr
1033,F1 D1 R1 U2 D2 F2 R2 ,yybywggrryoowrobbyobgrgbryygoowyybgborwoowwgwwggwbbrrr
1034,D1 R1 U2 D2 F2 R2 ,yybywgywboooorogbygbybgyorrwwwwyybgborroorwggwggwbbrrr
1035,R1 U2 D2 F2 R2 ,yybywgywboooororrrgbybgygbywybwygwwborroororrwggwbbwgg
1036,U2 D2 F2 R2 ,yywywwywwoororroorgbbbgggbbwyywyywwyorroororrbgggbbbgg
1037,D2 F2 R2 ,wwywwywyyorrorroorbggbgggbbwyywyywwyooroororrgbbgbbbgg
1038,F2 R2 ,wwywwywyyorrorrorrbggbggbggywwyywyywoorooroorgbbgbbgbb
1039,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1040,U2 F2 L0 U2 B2 L1 F0 R0 D1 F1 ,rybbwwbryooyorbbwbwwgoggrrwyyrrygowrgooroygggogwybbybw
1041,F2 L0 U2 B2 L1 F0 R0 D1 F1 ,yrbwwbbyrgooorbbwbogwoggrrwyyrrygowrooyroygggwwgybbybw
1042,L0 U2 B2 L1 F0 R0 D1 F1 ,yrbwwbryygooyrbywbwrrggowgorybrygowroobroogggwwgybbybw
1043,U2 B2 L1 F0 R0 D1 F1 ,wrbbwbgyygooyrbywbyrrwgorgowybgygwwrgrogoogobwwoybrybr
1044,B2 L1 F0 R0 D1 F1 ,yygbwbbrwgroyrbywbwwowgorgowybgygwwrgoogoogobyrrybrybr
1045,L1 F0 R0 D1 F1 ,rwwbwbbrwgrgyrgywgwwowgorgowybgyggyybooboooobrbyrbyrry
1046,F0 R0 D1 F1 ,wwwwwbrrwgrgyrgywgwwoggoggoyybyygyyyoobooobborbbrbbrrr
1047,R0 D1 F1 ,wwwwwboobrrgrrgwwgggwggwoooyygyygyyyooyooybbbrbbrbbrrr
1048,D1 F1 ,wwwwwwooowrrwrrgggggggggooyyyryyryyrooyooybbbbbbbbbwrr
1049,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1050,U2 F2 L2 B0 R1 D1 U2 L1 R2 D0 ,ggrbwybgryobwrwwryoygygrgbbowoyygyogwryoorbbwworgbwobr
1051,F2 L2 B0 R1 D1 U2 L1 R2 D0 ,rgbywbrggwrywrwwryworygrgbbowoyygyogyoboorbbwoyggbwobr
1052,L2 B0 R1 D1 U2 L1 R2 D0 ,rgbywbowowryrrwbrybbgrgyrowggryygyogyowoowbbwoyggbwobr
1053,B0 R1 D1 U2 L1 R2 D0 ,ggbywbywowryrrwbryrbgwgygowrgryygoogwbbwoowoyoyrgbrobb
1054,R1 D1 U2 L1 R2 D0 ,ywyywbywowrgrrobrorbgwgygowrgryygwwwbbbgoogoyogobbybrr
1055,D1 U2 L1 R2 D0 ,ywbywbywogoorrrwrbrbywgbgoorggyyywwwbbbgoogoywgogbyrrr
1056,U2 L1 R2 D0 ,ywbywbywogoorrrrrrrbywgbwrbgywgywrywbbbgoogoowgogbygoy
1057,L1 R2 D0 ,owybwybwybbbrrrrrrwgowgbwrbgywgywrywgoogoogoorbygbygoy
1058,R2 D0 ,wwywwywwybbbrrrrrrggoggbrrbyywyywyywoooooogggrbbgbbgoo
1059,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1060,R1 U1 F1 R0 L1 D0 B1 F1 D1 B1 ,obbowgrrgrowwrbybgbyygggowowrboywwoobwygoygygrrwybrybr
1061,U1 F1 R0 L1 D0 B1 F1 D1 B1 ,obyowyrrrwbgorbrwybybgggowgwryoygwoobwygoygygorwwbrbbr
1062,F1 R0 L1 D0 B1 F1 D1 B1 ,yyrbwroorbyborbrwybwygggowgwryoygwooorwgoygygwbgwbrbbr
1063,R0 L1 D0 B1 F1 D1 B1 ,yyrbwrboryybrrbwwyyggwgwbgowygoygwooorrgoogyowbgwbrbbr
1064,L1 D0 B1 F1 D1 B1 ,yygbwwboowrywryybbyggwggbgowyboywwoworrgoogyorbgrbrrbr
1065,D0 B1 F1 D1 B1 ,yygwwwboowrywryybbwggoggwgorybrywgowrooroyoggrbbrbbrby
1066,B1 F1 D1 B1 ,yygwwwboowrywrywgowggoggogggrroyywwbrooroyrbyrbbrbbybb
1067,F1 D1 B1 ,rrrwwwboowrywrywggwggoggogggrroyyoyywoowoybbybbbbbbrry
1068,D1 B1 ,rrrwwwwwwrryrrygggggggggwoooyyoyyoyywoowoobbbbbbbbbrry
1069,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1070,F1 D2 B2 F1 U2 D2 L1 R1 B1 D1 ,gyrgwbgorywyorbryoybgggwrbwwrggyrwgbororowbobbowybwyyo
1071,D2 B2 F1 U2 D2 L1 R1 B1 D1 ,gyrgwbyorgwyrrbwyogwwbgbygrowbgyrwgborrroobogbowybwyyo
1072,B2 F1 U2 D2 L1 R1 B1 D1 ,gyrgwbyorgwyrrbboggwwbgbyyobgwrygbwoorrroowyobowybwygr
1073,F1 U2 D2 L1 R1 B1 D1 ,owbgwbyorgwwrrrboogwwbgbyyobgwrygryggrrbooyyorgywbywob
1074,U2 D2 L1 R1 B1 D1 ,owbgwbgrbwwwgrrboowbowgygbyroorygryggrrbooyyyrgywbywob
1075,D2 L1 R1 B1 D1 ,brgbwgbwogrrgrrboorgywgygbyroorygrygwwwbooyyywbowbywob
1076,L1 R1 B1 D1 ,brgbwgbwogrrgrryyyrgywgywobgyrgyroorwwwbooboowbowbygby
1077,R1 B1 D1 ,rrgwwgwwogrrgrryyyggyggyoobyyryyroorwoowoowbbwbbwbbgbb
1078,B1 D1 ,rrgwwwwwwrryrryggyggggggoooyyyyyyoobwoowoowbbrbbrbbrbb
1079,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1080,B2 D1 L2 R1 U0 F0 L2 D2 F2 B2 ,gbwwwbyybywroryobwgrrggybbbwyywyrywoworgorggoborgbogro
1081,D1 L2 R1 U0 F0 L2 D2 F2 B2 ,owywwbyybywgorgobwgrrggybbbwyywyrwbgworyorrgoorgobgrob
1082,L2 R1 U0 F0 L2 D2 F2 B2 ,owywwbyybywgorgrobgrrggyobwyrgyybwwwworyorbbborgobgrgo
1083,R1 U0 F0 L2 D2 F2 B2 ,ywyywbwybywgorgroborrggygbworgwybywwbbbroyroworoobgrgg
1084,U0 F0 L2 D2 F2 B2 ,ywrywowyoggbwroyororyggbgbborrwyyywwbbbroyrowwrobbgggg
1085,F0 L2 D2 F2 B2 ,wyyywwoorwrowroyorggbggbgbborrwyyywworyroyrowbbbbbgggg
1086,L2 D2 F2 B2 ,wyyywwwyyoroorororgggbggbbbywwwyyywworororrorbbbbbgggg
1087,D2 F2 B2 ,yyywwwyyyoroorororggggggbbbwwwyyywwwrorrororobbbbbbggg
1088,F2 B2 ,yyywwwyyyorooroorogggggggggwwwyyywwwrorrorrorbbbbbbbbb
1089,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1090,D0 U1 F2 R0 B0 U0 L1 B0 U0 L0 ,booywoogyobbbrryrrwwgggwrrrbggbywwywwggrooryyywoybbgob
1091,U1 F2 R0 B0 U0 L1 B0 U0 L0 ,booywoogyobbbrrrrrwwgggwryywbbyygwwgwggroogobywoybbyrr
1092,F2 R0 B0 U0 L1 B0 U0 L0 ,ooyowgbyowwgbrrrrrwggggwryywbbyygwwgyworoogobobbybbyrr
1093,R0 B0 U0 L1 B0 U0 L0 ,ooyowgbbwbwgorrorryyrwggggwoybyygwwgywrrobgowobbybbyrr
1094,B0 U0 L1 B0 U0 L0 ,oorowgbbwoobrrwrrgyybwgggggoyyyyywwoywrrobgowwbbgbbyrr
1095,U0 L1 B0 U0 L0 ,bwgowgbbwooorrwrrwyybwgggggoyyyyyyrgrwrooboowygwrbbrbb
1096,L1 B0 U0 L0 ,bobbwwwggygwrrwrrwooowgggggoyyyyyyrgyybooboowrwrrbbrbb
1097,B0 U0 L0 ,oobwwwgggygwrrwrrwoooyggyggbyybyyrrgbbwyooyoorwwrbbrbb
1098,U0 L0 ,wwwwwwgggyggrrrrrroooyggyggbyybyybyybbwoooooorrrbbwbbw
1099,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1100,L2 F2 U0 B0 L0 U1 R0 D2 F0 B1 ,brgbwbwogyywrrwryroboggyywwrgggyggobowbrooyrbobyobwwyr
1101,F2 U0 B0 L0 U1 R0 D2 F0 B1 ,rrggwbgogyywrrwryrrbowgyywwbggbygwobbryoorbwoobyobgwyo
1102,U0 B0 L0 U1 R0 D2 F0 B1 ,rrggwbggboywrrwyyrwwyygwobrgogbygwobbrroorbwyobyobgwyo
1103,B0 L0 U1 R0 D2 F0 B1 ,ggrgwrbbgobyrrwyyroywygwobrgogbygwobwwyoorbwybrrobgwyo
1104,L0 U1 R0 D2 F0 B1 ,ywrgwrbbgobbrroyywoywygwobrgogbygwobrwygorgwywobybrogr
1105,U1 R0 D2 F0 B1 ,rwrrwrbbgobbrroyywyywggwbbroogyygoobggrwowyrywowybbogg
1106,R0 D2 F0 B1 ,rrgwwbrrbyywrroyywggrggwbbroogyygoobwowwowyryobbybbogg
1107,D2 F0 B1 ,rrrwwwrrryryyrywowggggggbbboooyyyooowowwowyrybbbbbbggg
1108,F0 B1 ,rrrwwwrrryryyryyrygggggggggoooyyyooowowwowwowbbbbbbbbb
1109,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1110,U2 D1 L2 B1 U2 R2 B1 F2 L0 D1 ,rrbgwbbbwrooyroogryygogrbgyoygwywgwgworroywbywbbwbgyro
1111,D1 L2 B1 U2 R2 B1 F2 L0 D1 ,wbbbwgbrrworyroogrwbbogrbgyoygwywgwgrooroywbyyygwbgyro
1112,L2 B1 U2 R2 B1 F2 L0 D1 ,wbbbwgbrrworyroyrowbbogrogrgwgyywowgrooroybgyyygwbgwby
1113,B1 U2 R2 B1 F2 L0 D1 ,gbbywgorrworyroyroybbggrggrwwgbywbwgygbyorooryyowbowbw
1114,U2 R2 B1 F2 L0 D1 ,oyyywgorrwogyrbyrbybbggrggrwwgbywoorbgbworgoroowybbyww
1115,R2 B1 F2 L0 D1 ,rrogwyyyobgbyrbyrboowggrggrwwgbywoorwogworgorybbybbyww
1116,B1 F2 L0 D1 ,rrggwwyyrbrybrybgbooyggyggywwobyyooowogworgorrbbrbbwww
1117,F2 L0 D1 ,gwwgwwyyrbrrbrrbggooyggyggywwobyybyyoogooroorbbwbbwrrw
1118,L0 D1 ,gwwgwwowwrrrrrrgggyggyggyooryybyybyyoobooboobbbwbbwrrw
1119,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1120,R1 B2 L0 D0 F1 B1 U0 D0 B1 R2 ,gyyrwowoyowrbrgwgygggrgwbbroobryrbybwwoyoboyyggrwborbw
1121,B2 L0 D0 F1 B1 U0 D0 B1 R2 ,gyrrwwwogrgywrgobwggyrgobbyoogrywbyrwwoyoboyybgrrbobbw
1122,L0 D0 F1 B1 U0 D0 B1 R2 ,rybrwwwogrgowryobwggyrgobbyoogrywrygwwogobyyywbbobrrgb
1123,D0 F1 B1 U0 D0 B1 R2 ,bybrwwbogrgowryobwrgyrgowbygogrywbygygwyowybowbrobrrgo
1124,F1 B1 U0 D0 B1 R2 ,bybrwwbogrgowrywbyrgyrgoybobrgyyogwgygwyowrgowbrobrobw
1125,B1 U0 D0 B1 R2 ,bybrwwrwwggorrybbyyooggbrrywwoyyogwgyggyoorgbwbrobrobw
1126,U0 D0 B1 R2 ,ryyrwwrwwggbrrybbbyooggbrrywwoyyoyyogggwooggbrrwbbbwoo
1127,D0 B1 R2 ,rrrwwywwyrrwrrybbbggbggbrrywwoyyoyyoyoowooggbgggbbbwoo
1128,B1 R2 ,rrrwwywwyrrwrryrryggbggbggbyywyywoooyoowoowoogggbbbbbb
1129,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1130,F0 B2 R2 D2 L0 F2 B0 R0 D2 B2 ,wwwwwgbyyryoorooorrbbbgybyyorggybgrworwoowyryggbwbggbr
1131,B2 R2 D2 L0 F2 B0 R0 D2 B2 ,wwwwwgywwbyoyroyorbbrygbyyboorgybgrworoooryrgggbwbggbr
1132,R2 D2 L0 F2 B0 R0 D2 B2 ,wrgwwgywwbyyyroyoobbrygbyyboorgybwwwrrooororgrbggbwbgg
1133,D2 L0 F2 B0 R0 D2 B2 ,wrrwwbywwooyoryyybbbbyggyyrooggygwwwrrooororgbbgbbwrgg
1134,L0 F2 B0 R0 D2 B2 ,wrrwwbywwooyoryorgbbbyggrggwwwgyggoorroooryybbbgbbwyyr
1135,F2 B0 R0 D2 B2 ,rrrwwbgwwooyoryorgwbbwggyggbwwyygrooyoryorbrobbgbbgyyw
1136,B0 R0 D2 B2 ,rrrwwbwwbooyrryrrgggyggwbbwwwgyygrooyooyoobrobbgbbgyyw
1137,R0 D2 B2 ,yygwwbwwbooorrorrrggyggwbbwwwgyygyybrooroorroybbybbwgg
1138,D2 B2 ,yyywwwwwwrrorrorooggggggbbbwwwyyyyyyrooroorrobbbbbbggg
1139,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1140,L2 R1 D2 F1 B2 D1 F2 U2 D0 R0 ,byrwwrwrgoggorowoorwwygyrgbbwobyboobrbgyoryryybwwbgygg
1141,R1 D2 F1 B2 D1 F2 U2 D0 R0 ,byrbwrorgoggorowoogwwggywgbbwowybwobyryroygbrybrwbyygr
1142,D2 F1 B2 D1 F2 U2 D0 R0 ,byybwworygoogrooowgwrggrwggbwwwyywobyryroygbrbbrbbyogr
1143,F1 B2 D1 F2 U2 D0 R0 ,byybwworygoogrogbrgwrggrogrbowyywwwbyryroyoowbbrbbywgg
1144,B2 D1 F2 U2 D0 R0 ,byybwwgggwooorobbrrrrwggggoyywyywwwbyryrorooobbrbbywgg
1145,D1 F2 U2 D0 R0 ,bwwbwwgggwooorrbbyrrrwggggoyywyywyybrryooroooggwybbrbb
1146,F2 U2 D0 R0 ,bwwbwwgggwooorrrbbrrrwggbbywwbyyyyyyrryoorggoggwybbooo
1147,U2 D0 R0 ,bwwbwwbwwooorrrybbybbggwrrrgggyyyyyyrrroooggwggwybbooo
1148,D0 R0 ,wwbwwbwwbrrrrrrybbggwggwrrrgggyyyyyyooooooggwybbybbooo
1149,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1150,F1 L1 B0 F2 D0 L2 R1 U1 F1 D2 ,gyygwgwrrbwobrwggroyyrgrgboroyyyyrbboobgowwoybbwobrwwg
1151,L1 B0 F2 D0 L2 R1 U1 F1 D2 ,gyygwgbbgywoorwrgryroygborgbwyyyyrbboorgorwowbbwobrwwg
1152,B0 F2 D0 L2 R1 U1 F1 D2 ,yyyywgobgywoorwrgrbroygbrrggwyryywbbrrwoooogwbbbobgwwg
1153,F2 D0 L2 R1 U1 F1 D2 ,owrywgobgywborbrgwbroygbrrggwyryyrooyrwyooygwwobwbbggb
1154,D0 L2 R1 U1 F1 D2 ,owrywgywgwwborbwgwgrrbgyorbgboryyrooyrryooygywobwbbggb
1155,L2 R1 U1 F1 D2 ,owrywgywgwwborborbgrrbgyygyrrgoyboyoyrryooggbwobwbbwgw
1156,R1 U1 F1 D2 ,rwrowgowgwwborborbwrrbgybgyorgyybyyobggooyrrywoywbbwgg
1157,U1 F1 D2 ,rwwowwowwbbbwrrwoowrrbggbggorryyyyyybggooyrryooybbbggg
1158,F1 D2 ,wwwwwwroowrrwrrwoobggbggbggorryyyyyyooyooyrrybbbbbbggg
1159,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1160,U2 L2 F1 D0 B2 U2 L1 B0 D2 F1 ,woggwybrgoboorrggwybwbgbbgyrwrwyobggorryowyrwywbyboryo
1161,L2 F1 D0 B2 U2 L1 B0 D2 F1 ,grbywggoworrorrggwywbbgbbgyrwrwyobggoboyowyrwybwyboryo
1162,F1 D0 B2 U2 L1 B0 D2 F1 ,rrbwwgboworrorrggwowbogbwgygwryyogggwrywoyoboybbybbryy
1163,D0 B2 U2 L1 B0 D2 F1 ,rrbwwgoogrrrwrrggwbbywggoowyyoyyogggwrwwooobbybbybbryy
1164,B2 U2 L1 B0 D2 F1 ,rrbwwgoogrrrwrroowbbywggobbgyygyygoowrwwooryyybbybbggw
1165,U2 L1 B0 D2 F1 ,oogwwgoogrrrwrwoowbbywggobbgyygyybrrwrwrooryywggbbybby
1166,L1 B0 D2 F1 ,googwwgoowrwwrwoowwggwggobbgyygyybrrrrrrooryybbybbybby
1167,B0 D2 F1 ,woowwwooowrwwrwoowggggggbbbyyyyyyyrrroyroyrrrbbgbbgbbg
1168,D2 F1 ,wwwwwwooowrrwrrooyggggggbbbyyyyyyrrrooyooywrrbbbbbbggg
1169,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1170,R1 L1 D0 F0 R1 L2 B1 U2 F1 R0 ,wrogwwwrgrrbbrwyoorgyygobybrbrbywybwgyggoogwwyyogbobro
1171,L1 D0 F0 R1 L2 B1 U2 F1 R0 ,wrbgwgwrybworrorbyrgoygwbygrbybyoybbgyggoogwwwyowborro
1172,D0 F0 R1 L2 B1 U2 F1 R0 ,rrbywgbrybworrorbyrgobgwyygobyoyoobbgowyowgggwywwbgrrw
1173,F0 R1 L2 B1 U2 F1 R0 ,rrbywgbrybworroyygrgobgwgggooobybboygowyowrrwwywwbgrby
1174,R1 L2 B1 U2 F1 R0 ,rrbywgwwwbworroyyggbrggggwoyrbbybboygooyoorrowywwbgrby
1175,L2 B1 U2 F1 R0 ,rrrywwwwwoogwrybrygbbggggwwyrrbygboogooyoorroyywbbgbby
1176,B1 U2 F1 R0 ,yrrbwwbwwoogwrybryybbgggwwwrrryygwooorrooyoogyygbbgbbg
1177,U2 F1 R0 ,ooobwwbwwooywrrbrrybbgggwwwrrryygyygwrrooyooggggybbybb
1178,F1 R0 ,wwbwwbooowrrwrrbrrggggggwwwrrryygyygooyooyoogybbybbybb
1179,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1180,L2 B2 F0 D0 B2 R2 F2 D0 U1 L0 ,bywwwybrogbrwrogogobywgbggwwrowygwbyyryyoobgrbgrybrroo
1181,B2 F0 D0 B2 R2 F2 D0 U1 L0 ,wywwwywrogbrwrogogobyrgbrgwbrowygbbyrgbooyyrybggybwroo
1182,F0 D0 B2 R2 F2 D0 U1 L0 ,ybbwwywrogbywrogorobyrgbrgwbrowygwywggbooyrryoorwbyggb
1183,D0 B2 R2 F2 D0 U1 L0 ,ybbwwyyybwbyrrooorrroggbwbygwgwygwywggboorrrooorwbyggb
1184,B2 R2 F2 D0 U1 L0 ,ybbwwyyybwbyrrowbyrroggbrrowwgyywwggggboorggboorwbyoor
1185,R2 F2 D0 U1 L0 ,ggwwwyyybwbgrrowbgrroggbrrowwgyywbbyygboorygbrooybwroo
1186,F2 D0 U1 L0 ,gggwwwyyygbworrgbwrrrggyrrrwwwyyybbbygboorygbooobbwooo
1187,D0 U1 L0 ,gggwwwwwwbbwrrrbbwrrryggrrryyyyyybbbyggoooyggooobbwooo
1188,U1 L0 ,gggwwwwwwbbwrrrrrrrrryggyggbyybyybyyyggooooooooobbwbbw
1189,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1190,L0 D2 F2 L2 D1 U2 L1 D2 R2 U1 ,gwobwbogyrogbrrrrbyobygwyogoyywyybwowrbgobwggwrrgbywor
1191,D2 F2 L2 D1 U2 L1 D2 R2 U1 ,rwoywbrgyrogbrrrrbgobbgwoogyyyyyyywowgwgorgbbwrbgbwwoo
1192,F2 L2 D1 U2 L1 D2 R2 U1 ,rwoywbrgyrogbrrgbbgobbgwwooowyyyyyyywgwgorrrbwrbgbwoog
1193,L2 D1 U2 L1 D2 R2 U1 ,rwoywbywobogrrrwbboowwgbbogygryyyyyywgggobrrrwrbgbwoog
1194,D1 U2 L1 D2 R2 U1 ,ywoywbywobogrrrwbbgowwgbbogrgryyyyyyrrrbogggwwrbgbwooo
1195,U2 L1 D2 R2 U1 ,ywoywbywobogrrrooogowwgbwbbryygyyryyrrrbogbogwrbgbwggw
1196,L1 D2 R2 U1 ,owybwyowyrrrrrrooowrbwgbwbbryygyyryybogbogboggowgbwggw
1197,D2 R2 U1 ,wwywwywwyrrrrrrooorrbggbrbbwyywyywyygggooobbbgoogbbggo
1198,R2 U1 ,wwywwywwyrrrrrrbbbrrbggbggoyywyywyywgggoooooogoogbbrbb
1199,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1200,U1 R1 F0 U2 L0 B2 R2 D1 B0 L0 ,oyywwwbowggrrrobyboborgwwrobbwgybgorgbyooyrrrggyybgyww
1201,R1 F0 U2 L0 B2 R2 D1 B0 L0 ,ywwywoowboborrobybgbyrgwwrobbwgybgorggyooyrrrggrybgyww
1202,F0 U2 L0 B2 R2 D1 B0 L0 ,ywyywyowgoobbryorbgbwrgowrbbbygywgooggyooyrrrrgrbbgwww
