,mvt,rbk_str
978,B2 U0 ,yyywwwwwwggorrorrboooggggggyyyyyywwwrbbroogoobbbbbbrrr
979,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
980,L2 B1 R1 D1 U2 R2 L0 U0 B1 R0 ,gooowbybwoyygrwrrwbrbogybwbybwgywgyorbooowrrrggygbygrw
981,B1 R1 D1 U2 R2 L0 U0 B1 R0 ,yoogwbgbwoyygrwrrwwrbygyywbgbwoywyyorrrwooobrggbgbogrb
982,R1 D1 U2 R2 L0 U0 B1 R0 ,owrgwbgbwoyygrorrowrbygyywbgbwoywwwyyrryooobrbobgbrggg
983,D1 U2 R2 L0 U0 B1 R0 ,owggwggbbyooyrrogrwrrygbywwgbboyywwbyrryooobryobwbrwgg
984,U2 R2 L0 U0 B1 R0 ,owggwggbbyooyrrwggwrrygbogrbybbywgowyrryooywwyobwbrobr
985,R2 L0 U0 B1 R0 ,bbggwggwoyrryrrwggyobygbogrbybbywgowyooyooywwwrrwbrobr
986,L0 U0 B1 R0 ,bbbgwwgwwggwrryrryyooygwogwbygbyggooyooyooywwrrrbbrbbr
987,U0 B1 R0 ,rbbrwwrwwggwrryrrybooggwggwyygyygoooyyywoowoorrgbbbbbb
988,B1 R0 ,rrrwwbwwbrrgrryrryggwggwggwyygyygoooboowoowooyyybbbbbb
989,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
990,F2 L0 U2 R1 B2 F2 D1 B1 F1 L1 ,ogrgwbbobyogyrrbwyrwrrgowrorywbyborgywwyoggygyobwbgobw
991,L0 U2 R1 B2 F2 D1 B1 F1 L1 ,ogrgwbwyrgoggrrwwyorwogrrwrbobbyborgywbyoygyyyobwbgobw
992,U2 R1 B2 F2 D1 B1 F1 L1 ,wgrgwbbyrgoggrrwwyorwggrwwrooboybrrggyyyowyybyoowbbobb
993,R1 B2 F2 D1 B1 F1 L1 ,rybbwgrgwgyygrrwwyyooggrwwrooboybrrggogyowyyborwwbbobb
994,B2 F2 D1 B1 F1 L1 ,ryobwwrgoyryyrwggwyobgggwwwooooyrrrrgogyowyybgrwbbbbbb
995,F2 D1 B1 F1 L1 ,rrrbwwrgoyryyrygggyobgggwwwooooyroyrwogwowyybbbbbbbwrg
996,D1 B1 F1 L1 ,rrrbwwooobrywrygggwwwgggboyogroyroyrwogwoyyyybbbbbbwrg
997,B1 F1 L1 ,rrrbwwooobrywrywrgwwwggggggrrrgyyooowogwoyboybbbbbbyyy
998,F1 L1 ,bwwbwwooobrrwrrwrrwwwggggggrrrgyygyyoogooyooybbybbybby
999,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1000,F2 R0 D0 L1 F1 U0 D1 F2 U0 R0 ,rwwbwyywwrrorrrrwbrogygbywborwoyboooyobbogbggggggbywyy
1001,R0 D0 L1 F1 U0 D1 F2 U0 R0 ,rwwbwywrogrogrrbwbbwybgygorwwyoyboooyorborbgrggggbywyy
1002,D0 L1 F1 U0 D1 F2 U0 R0 ,rwybwywrrbggwrrbrobwybgbgoowwwoygoogyorborbgroggybywyy
1003,L1 F1 U0 D1 F2 U0 R0 ,rwybwywrrbggwrrgoobwybgbbgroowoywggwyorborwyyoggybybro
1004,F1 U0 D1 F2 U0 R0 ,bwybwybrrbggwrrgooowyogbggroowyywggwrryooyybwogwybbbrr
1005,U0 D1 F2 U0 R0 ,bwybwybwgwggorroooybrwggoogyywyywggwrrroorybbogwybbbrr
1006,D1 F2 U0 R0 ,bbbwwwgyyogworrooowggwggoogyywyywggwybroorybbrrrybbbrr
1007,F2 U0 R0 ,bbbwwwgyyogworrbrrwggwggooowwwyygyygybrooroogrrrybbybb
1008,U0 R0 ,bbbwwwwwwggwrrrrrroooggwggwyygyygyygybboooooorrrybbybb
1009,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1010,L2 B0 U1 D1 R0 F2 B1 L1 R0 U2 ,owwowrbbyoybrrbwbrrygrgbroogggyywyryyywoowrgwogbobwbgg
1011,B0 U1 D1 R0 F2 B1 L1 R0 U2 ,gwwywrybyoybrrbwbrgygwgbboooggoywbrywgrwoowyyogrobrbgr
1012,U1 D1 R0 F2 B1 L1 R0 U2 ,bbrywrybyoyyrrrwbbgygwgbboooggoywwwwwgrwoogyyboogbgrrr
1013,D1 R0 F2 B1 L1 R0 U2 ,rrybwbbyygygrrrwbbwgrwgbboooggoywwwwboowoogyyoyygbgrrr
1014,R0 F2 B1 L1 R0 U2 ,rrybwbbyygygrrrrrrwgrwgbwbbgwwgywoowboowooboooyygbggyy
1015,F2 B1 L1 R0 U2 ,rrrbwbbybrrgrryrrgwgwwgwwbwgwggygoooboowoobooyyybbgyyy
1016,B1 L1 R0 U2 ,rrrbwbgwgorgoryorgwbwwgwwgwbybgygoooborworboryyybbgyyy
1017,L1 R0 U2 ,bwbbwbgwgorrorrorrwbwwgwwgwbybgyggygoorooroorygyybyyby
1018,R0 U2 ,wwbwwbwwgorrorrorrbbwggwggwyybyygyygrrrooooooyggybbybb
1019,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1020,L0 F1 R2 U2 F2 R1 L2 D2 U0 F2 ,yywowbwogrrowroorrryywgrwyyogggyyrwybwgoobbrbgbobbgbgw
1021,F1 R2 U2 F2 R1 L2 D2 U0 F2 ,wywgwboogrrowroorryyyogrwyyrggwyywwybobrowbbggbrbbgbgo
1022,R2 U2 F2 R1 L2 D2 U0 F2 ,wywgwbrwogrogrorrryryygyyowbwgwyywwybogroobbogbrbbgbgo
1023,U2 F2 R1 L2 D2 U0 F2 ,wyggwyrwyrrrorgorgyrbygbyogbwwwybwwobogroobbowbrybgygo
1024,F2 R1 L2 D2 U0 F2 ,ywrywggywbogorgorgwbrygbyogbwwwybwworrrroobboyrbybgygo
1025,R1 L2 D2 U0 F2 ,ywrywgwwboogorgrrggoybgyrbwwygwybwworroroobbbyrbybgygo
1026,L2 D2 U0 F2 ,ywyywywwygggorroorgorbggrbbwyywyywwwrroroobbborbbbgggo
1027,D2 U0 F2 ,wwywwywwygggorrooroorgggbbbyyyyyywwwbbboororrorrbbbggg
1028,U0 F2 ,wwywwywwygggorrorroorggggggwwwyyyyyybbbooroororrbbbbbb
1029,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1030,U0 B1 R0 U2 D0 L2 B2 U1 D2 R1 ,oboowyrwbygwrrwrryybrwgboobyywyyywogwwggorgbbboggbrogr
1031,B1 R0 U2 D0 L2 B2 U1 D2 R1 ,roowwbbyobogrrwrryygwwgboobyywyyywogybrgorgbbwwggbrogr
1032,R0 U2 D0 L2 B2 U1 D2 R1 ,ggywwbbyoborrrorroygwwgboobyywyyyywgwbroorgbbgrrwbgwgo
1033,U2 D0 L2 B2 U1 D2 R1 ,ggwwwbbybrrbrrooorygwwgyoogyywyywywgwbroorgbborrbbgygo
1034,D0 L2 B2 U1 D2 R1 ,bybbwwwggwbrrrooororrwgyoogyywyywywgrrboorgbbygwbbgygo
1035,L2 B2 U1 D2 R1 ,bybbwwwggwbrrrooogorrwgygbbyyywyygwwrrboorygoygwbbgoor
1036,B2 U1 D2 R1 ,yybwwwgggwbrrrooogrrrggywbbbyybyywwwogyroobrryggbbwooo
1037,U1 D2 R1 ,wwwwwwgggwbbrrrooorrrggywbbbyybyybyyggyooorrrooowbbggy
1038,D2 R1 ,wwgwwgwwgrrrrrroooggyggywbbbyybyybyyoooooorrrwbbwbbggy
1039,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1040,U2 D2 R2 U1 L0 F1 B0 D0 U2 R1 ,owrywoorrwgwwrwyyybbbygggwgrrooyorrowbwrogybygogbbgbyb
1041,D2 R2 U1 L0 F1 B0 D0 U2 R1 ,rroowyrwowbwwrwyyygogygggwgrrooyorrowgwrogybybbbbbgbyb
1042,R2 U1 L0 F1 B0 D0 U2 R1 ,rroowyrwowbwwrwybygogyggbyborroyoorrwgwrogyyybbbbbggwg
1043,U1 L0 F1 B0 D0 U2 R1 ,rrroworwrybywrwwbwgogygbbyborooyyorowgwrogyyybbbgbggwg
1044,L0 F1 B0 D0 U2 R1 ,rorrwwrorgogwrwwbwwgwygbbyborooyyorobbbrogyyyybygbggwg
1045,F1 B0 D0 U2 R1 ,gorgwwyorgogwrwwbwrgwrgbrybwroyyybroyrbyobygbybogbogwo
1046,B0 D0 U2 R1 ,gorgwwgwwoogrrwwbwwbbggyrrrbbbyyybroyrryooygyybogbogwo
1047,D0 U2 R1 ,gwwgwwgwwooorrrwbbwbbggyrrrbbbyyyyyyrrroooggyggywbbooo
1048,U2 R1 ,gwwgwwgwwooorrrrrrwbbggyggyyybyybyybrrrooooooggywbbwbb
1049,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1050,F0 D0 U1 R2 D1 F1 L1 R2 D2 B0 ,obgowooroybyyrwrrrbgbbgogbyyrbgywbywwwwrowwooryggbyggr
1051,D0 U1 R2 D1 F1 L1 R2 D2 B0 ,obgowoowwobyrrworrgbbbggyobryygywbywwwyrorwobryggbyggr
1052,U1 R2 D1 F1 L1 R2 D2 B0 ,obgowoowwobyrrwyobgbbbggwobbgryyywwywwyrorggrryggbyorr
1053,R2 D1 F1 L1 R2 D2 B0 ,gowbwwooogbbrrwyobwwybggwobbgryyywwyrygrorggrobygbyorr
1054,D1 F1 L1 R2 D2 B0 ,gorbwyooyboywrrbbgwwobggwoobgwyywwworygrorggrbbygbyyrr
1055,F1 L1 R2 D2 B0 ,gorbwyooyboywrryrrwwobggbbgwwogywbywrygrorwoobbygbyggr
1056,L1 R2 D2 B0 ,gorbwybwyooywrrwrroggwgbwbbgrogywbywryyroowoobbygbyggr
1057,R2 D2 B0 ,oorwwywwyooywrrwrrgggggbbbbrroyywyywyooyoorrwbbbgbbggg
1058,D2 B0 ,ooowwwwwwrrwrrwyooggggggbbbrrryyyyyyyooyoorrwbbbbbbggg
1059,B0 ,ooowwwwwwrrwrrwrrwgggggggggyyyyyyrrryooyooyoobbbbbbbbb
1060,R2 F0 B2 L0 D1 B2 F0 R0 L2 D0 ,ogrgwogywbbggrwbrgwrrwgyowrybyyybwyobwroorobbyrwobgyog
1061,F0 B2 L0 D1 B2 F0 R0 L2 D0 ,ogygwbgyogrbwrggbbwrywgoowyybryyowywbwroorobbrrwybgrog
1062,B2 L0 D1 B2 F0 R0 L2 D0 ,ogygwbbrrgrbyrgobbowwwgryoygwgyyowywbwyoobobrrrwybgrog
1063,L0 D1 B2 F0 R0 L2 D0 ,wywgwbbrrgroyroobbowwwgryoygwgyyoygobwygobbbrgorgbywrr
1064,D1 B2 F0 R0 L2 D0 ,rywywbrrrgroyroobbwwwggrboyowgwyoygobgbbowrbygoygbywrg
1065,B2 F0 R0 L2 D0 ,rywywbrrrgroyrowrgwwwggrobbgoowygowybgbbowboygoygbyrby
1066,F0 R0 L2 D0 ,ywoywbrrrgrbyrbwrbwwwggrobbgoowygwyrggboowooyybrybgyog
1067,R0 L2 D0 ,ywoywbywbrrbrrbrrbogwbgwbrwwygwygwyrgggooooooybrybgyog
1068,L2 D0 ,ywwywwywwrrrrrrbbboggbggbrrwyywyywyygggoooooobbrbbgoog
1069,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1070,F0 D0 L2 R0 B0 U1 D1 L0 B2 D1 ,roowwoorbrgggrobbryywrgrggryyybyobwwybbboworowwgybyggw
1071,D0 L2 R0 B0 U1 D1 L0 B2 D1 ,roowwoowboggrrobbrgryggyrrwbgrbyobwwybyboyorywwgybyggw
1072,L2 R0 B0 U1 D1 L0 B2 D1 ,roowwoowboggrrorrwgryggyorybbbwygworybyboyggwwwgybybbr
1073,R0 B0 U1 D1 L0 B2 D1 ,boowwowwboggrrorrwrryygygryrbbwygoorwggyobybywwoybgbbg
1074,B0 U1 D1 L0 B2 D1 ,boywwywwyrrorrgwogrrbygggrrrbbwyyoowwggyobybybwoobgobg
1075,U1 D1 L0 B2 D1 ,oggwwywwyrrwrrowoorrbygggrrrbbwyywyyyggoobbbyoobbbwggo
1076,D1 L0 B2 D1 ,gyygwwowwrrbrrowooyggygggrrrbbwyywyyooboobbbyrrwbbwggo
1077,L0 B2 D1 ,gyygwwowwrrbrroggoyggyggwoobyybyyrwwooboobgrrrrwbbwbby
1078,B2 D1 ,yyywwwwwwrrbrroggoggggggoooyyyyyywwwgooroorbbrrrbbbbbb
1079,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1080,U0 L0 D2 U0 L1 R1 U0 D2 B0 F0 ,bwwgwbyoryyborgwwbobgbgyggroobyyggryyygrowrrwoorrbwobw
1081,L0 D2 U0 L1 R1 U0 D2 B0 F0 ,ygbowwrbwoororgwwbyybbgyggroobyyggryobgrowrrwyygrbwobw
1082,D2 U0 L1 R1 U0 D2 B0 F0 ,wgbwwwgbwoororgwwbyybogyrgryobbyggryrrorobwwgyygrbyobo
1083,U0 L1 R1 U0 D2 B0 F0 ,wgbwwwgbwoororgwwgyybogyoboyrggybboyrrorobwwbyygrbyrgr
1084,L1 R1 U0 D2 B0 F0 ,gwwbwgwwbyygorgwwgoorogyoboyrggybboyyybrobwwbrrorbyrgr
1085,R1 U0 D2 B0 F0 ,owwowgowbyygorgwwgyorggybborrgyybooybbbyowyrwrrwrbbrgg
1086,U0 D2 B0 F0 ,owrowrowrgggyrwyowyowgggbbbrrryyyooobbbyowyrwyrwbbbggg
1087,D2 B0 F0 ,ooowwwrrryrwyrwyowggggggbbbrrryyyoooyowyowyrwbbbbbbggg
1088,B0 F0 ,ooowwwrrryrwyrwyrwgggggggggoooyyyrrryowyowyowbbbbbbbbb
1089,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1090,R2 L1 U0 B2 L2 F0 B0 L1 D2 U0 ,ywbrwywgbroowrybgggowrgogwywbogyryrogwooobbyrwgrbbbyyr
1091,L1 U0 B2 L2 F0 B0 L1 D2 U0 ,yworwrwgoggbyrwoorgoyrgbgwwwbbgyyyrbgwooobbyrygrobbwyr
1092,U0 B2 L2 F0 B0 L1 D2 U0 ,gworwrggoggbyrwoorwoyggbywwrbbbyyrrbobrwoygobygwobrwyy
1093,B2 L2 F0 B0 L1 D2 U0 ,grggwworoygwyrwoorggbggbywwrbbbyyrrbwoywoygobobrobrwyy
1094,L2 F0 B0 L1 D2 U0 ,brrgwworoyggyrwoowggbggbywwrbbbyygrgroywoywobyywrborbo
1095,F0 B0 L1 D2 U0 ,rrrbwwgroyggyrwoowogbogbwwwbbbgyyorgbowyowyoryyyrbgrbg
1096,B0 L1 D2 U0 ,rrrbwwrwwgggrrwoowwoowggwbboyygyyorgbobyobyobyyyrbgrbg
1097,L1 D2 U0 ,gwwbwwrwwgggrrrooowoowggwbboyygyybyyrobrobrobrrybbyggy
1098,D2 U0 ,wwwwwwwwwgggrrroooooogggbbbyyyyyyyyybbbooorrrrrrbbbggg
1099,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1100,F2 D0 L1 R2 U2 B2 F0 R2 L1 U0 ,grbgwwwbrbgorrywrbgoyygyybgbyrbywyowrroooogwowbygbgrwo
1101,D0 L1 R2 U2 B2 F0 R2 L1 U0 ,grbgwwrybogooryorbgbyygyyogrbwbywyowrrwoorgwbwbygbgrwo
1102,L1 R2 U2 B2 F0 R2 L1 U0 ,grbgwwrybogooryyoggbyygygwbybroybwwwrrwoorrwowbygbgorb
1103,R2 U2 B2 F0 R2 L1 U0 ,grbywwgybogooryyogybyogywwbbbrgybywwwrorowrorwbrgbgorg
1104,U2 B2 F0 R2 L1 U0 ,grrywbgywgoyyroogoybooggwwwbbbgywywbwrorowrorbbrybgyrg
1105,B2 F0 R2 L1 U0 ,wygbwyrrgwroyroogobbroggwwwbbbgywywbgoyrowroryboybgyrg
1106,F0 R2 L1 U0 ,bwybwyrrgwrryrroggbbroggwwwbbbgywgywooyoowoorgrygbyoby
1107,R2 L1 U0 ,bwybwyrwyrrrrrrgggwobwgbwgroywgywgywoobooboobgrygbyoby
1108,L1 U0 ,bwwbwwrwwgggrrrrrrwoowggwggoyygyygyyoobooboobrrybbybby
1109,U0 ,wwwwwwwwwgggrrrrrroooggggggyyyyyyyyybbboooooorrrbbbbbb
1110,B0 R2 U2 D2 F2 U2 B1 L0 U0 R0 ,gbogwbgwwbobyryrgbyorwgbbwwybggywgooroororwrryrygbywyo
1111,R2 U2 D2 F2 U2 B1 L0 U0 R0 ,bybgwbgwwbooyrorggyorwgbbwwybggywrrwoooborgrrwgyybroyy
1112,U2 D2 F2 U2 B1 L0 U0 R0 ,byggwwgwwggroryoobyoowgybwwybbgybrrwoooborgrrwgybbrryy
1113,D2 F2 U2 B1 L0 U0 R0 ,wwgwwggybooooryoobwgywgybwwybbgybrrwggrborgrryoobbrryy
1114,F2 U2 B1 L0 U0 R0 ,wwgwwggyboooorygrrwgywgyryywrrbygbbyggrboroobyoobbrbww
1115,U2 B1 L0 U0 R0 ,wwgwwgrrwboorryrrryyrygwygwbygbygbbygggboooooyoobbrbww
1116,B1 L0 U0 R0 ,wrrgwwgwwgggrryrrryooygwygwbygbygbbybooboooooyyrbbrbww
1117,L0 U0 R0 ,obbgwwgwwggwrrrrrryooygwygwbygbygrygboobooyoorrwybwybb
1118,U0 R0 ,bbbwwwwwwggwrrrrrroooggwggwyygyygyygybboooooorrrybbybb
1119,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1120,B2 D0 L0 F0 D1 R2 U2 D2 L0 U1 ,rwgowborbyoryrboobbbrygrybygygoygowywwwroggyrwgbwbgorw
1121,D0 L0 F0 D1 R2 U2 D2 L0 U1 ,ywoowborbyogyrroowbbrygrybygygoyggwrbwwbogryrwrogbwbgw
1122,L0 F0 D1 R2 U2 D2 L0 U1 ,ywoowborbyogyrrybybbrygrryrgogwyyrggbwwbogbgwwrogbwoow
1123,F0 D1 R2 U2 D2 L0 U1 ,wwowwborbyogyrrybyybrogroyrbogyyyrggbbbgowwgwwrrgbwoog
1124,D1 R2 U2 D2 L0 U1 ,wwowwbwwboogrrrbbyooyygbrrryyyyyyrggbbbgoowggwrrgbwoog
1125,R2 U2 D2 L0 U1 ,wwowwbwwboogrrroogooyygbbbyyygyygyyrbbbgoorrrwrrgbwwgg
1126,U2 D2 L0 U1 ,wwgwwgwwrgoorrrgoooowyggbbwyyoyybyybbbbgoorrryrrbbwygg
1127,D2 L0 U1 ,rwwgwwgwwbbbrrrgooyrryggbbwyyoyybyybgoogoorrroowbbwygg
1128,L0 U1 ,rwwgwwgwwbbbrrrrrryrryggyggbyybyyoyygoogoogoooowbbwbbw
1129,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1130,B2 U1 R0 D2 F2 U1 D0 R2 F1 D0 ,yyywwwogwroobrobywbwgbgwggwyyryyrgoorrwgoryoobbbbbrggr
1131,U1 R0 D2 F2 U1 D0 R2 F1 D0 ,oogwwwogwroybrgbyrbwgbgwggwyyryyryyywrwoorooorggrbbbbb
1132,R0 D2 F2 U1 D0 R2 F1 D0 ,gwwowgowobwgbrgbyrwrwbgwggwyyryyryyyrggooroooroyrbbbbb
1133,D2 F2 U1 D0 R2 F1 D0 ,gwwowwowwbbbyrwrggwrrbgrggyyybyyryyrrggooroooooygbbwbb
1134,F2 U1 D0 R2 F1 D0 ,gwwowwowwbbbyrwooowrrbgrwbbryyryybyyrggoorrggooygbbggy
1135,U1 D0 R2 F1 D0 ,gwwowwyyrgbbrrwgoobbwrgbrrwwworyybyyrgoooyrgbooygbbggy
1136,D0 R2 F1 D0 ,wwrwwygoybbwrrwgoorgorgbrrwwworyybyyooyooyrgbgbbgbbggy
1137,R2 F1 D0 ,wwrwwygoybbwrrwrrwrgorgbrgbbrwyywyyoooyooyggygbbgbbgoo
1138,F1 D0 ,wwwwwwgoowrrwrrwbbrggrggrggbrryyyyyyooyooyggybbbbbbooo
1139,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1140,D2 F1 L0 D0 U1 L1 F1 R0 B2 D2 ,wbbwwyrwyggwbroyrbbrrrgogygwbowyywwygoygogbbrrroyboogo
1141,F1 L0 D0 U1 L1 F1 R0 B2 D2 ,wbbwwyrwyggwbrobbrbrrrgoogoywwyywobwgoygogyrbrroybogyg
1142,L0 D0 U1 L1 F1 R0 B2 D2 ,wbbwwygbbwgwwroybrroorggbroygbyywobwgoygowyrrrroybogyg
1143,D0 U1 L1 F1 R0 B2 D2 ,gbbowyobbwgwwroybrwoowgggrorgbrywbbwyggroorwyrroybygyy
1144,U1 L1 F1 R0 B2 D2 ,gbbowyobbwgwwrogrowoowggrwybrrbygwwbyggroogyyrroybyybr
1145,L1 F1 R0 B2 D2 ,bybbwbgoowoowrogroyggwggrwybrrbygwwbrroroogyywgwybyybr
1146,F1 R0 B2 D2 ,yybwwbroowoowrogrobggbggwwyrrryygwwbooyroyrrgwggybbybb
1147,R0 B2 D2 ,yybwwbwwgroorrorroggyggwbbwyygyygwwboooroorrrwggybbybb
1148,B2 D2 ,yyywwwwwwrrrrrooooggggggbbbyyyyyywwwoooroorrrgggbbbbbb
1149,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1150,B0 U2 L1 F1 D0 U1 F0 R0 L0 F1 ,gywwwwgggroobrobbbyyyrgrygrbrywyywrwwbobowbgogorgboryo
1151,U2 L1 F1 D0 U1 F0 R0 L0 F1 ,oobwwwgggrowbrrbbwyyyrgrygrbrywyywbbwboyowggorggybooor
1152,L1 F1 D0 U1 F0 R0 L0 F1 ,gggwwwboowbobrrbbwrggrgrygrbrywyywbbrowyowggoyyyybooor
1153,F1 D0 U1 F0 R0 L0 F1 ,rggrwwyoowbobrrbbwbggwgrwgrrryoyyybbwwooogrygyybybwoog
1154,D0 U1 F0 R0 L0 F1 ,rggrwwwbbyborrrrbwgrrgggbwwoggoyyybbwwooooryyyybybwoog
1155,U1 F0 R0 L0 F1 ,rggrwwwbbyborrrbwwgrrgggryyyoobygbygwwoooooogyybybwrbw
1156,F0 R0 L0 F1 ,gwbgwbrrwgrrrrrbwwwwogggryyyoobygbygyybooooogyboybwrbw
1157,R0 L0 F1 ,gwbgwbgobrrrrrrwwwrgwygwygobrgbygbygyyyooooooyboybwrbw
1158,L0 F1 ,gwwgwwgoowrrwrrwrrrggyggyggbrrbyybyyyyyoooooobbobbwbbw
1159,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1160,B2 F0 D1 U1 B1 D2 U2 R0 L0 F0 ,bbywwryrogyrgrrrbybwywgywybrowoyywbbwbooogowggoogbgrrg
1161,F0 D1 U1 B1 D2 U2 R0 L0 F0 ,bbwwwryrogyogrorbwbwywgywybrowoyyybbyborogrwggrrgbgoog
1162,D1 U1 B1 D2 U2 R0 L0 F0 ,bbwwwrggoyyorroobwwwbygwbyyrggoyyybbybrroorwwgrrgbgoog
1163,U1 B1 D2 U2 R0 L0 F0 ,bbwwwrggoyyorrooogwwbygwobwgybgybroyybrroobyygrrgbgrww
1164,B1 D2 U2 R0 L0 F0 ,wrobwgbwgwwbrrooogybrygwobwgybgybroygrrroobyyyyogbgrww
1165,D2 U2 R0 L0 F0 ,brgbwgbwgwwwrrroooybrygwobwgybgybgobrrroooyyyogwybwygr
1166,U2 R0 L0 F0 ,brgbwgbwgwwwrrryyyybrygwygrbogbygbygrrrooooooogwybwobw
1167,R0 L0 F0 ,gwbgwbgrbrrrrrryyyogwygwygrbogbygbygwwwooooooybrybwobw
1168,L0 F0 ,gwwgwwgrryrryrryrroggyggyggboobyybyywwwoooooobbrbbwbbw
1169,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1170,F0 L1 B0 F2 L2 U1 D1 L1 U0 R0 ,rbyrwbboygrgwrbbgbyyroggoyowbwwyywryggroogrrgowwobwoyb
1171,L1 B0 F2 L2 U1 D1 L1 U0 R0 ,rbyrwbggrbrgorbygbooyygyogrbwgwyywryggwoobrrwowwobwoyb
1172,B0 F2 L2 U1 D1 L1 U0 R0 ,obyywbogrbrgorbygbboywgywgrbwgwyywrywbwgorgorowgobroyr
1173,F2 L2 U1 D1 L1 U0 R0 ,gbbywbogrbryorrygwboywgywgrbwgwyywggybwborooroooybwrrg
1174,L2 U1 D1 L1 U0 R0 ,gbbywbgwbrryrrrwgwrgwygwyobrgowyywggybybooooboooybwrrg
1175,U1 D1 L1 U0 R0 ,rbbwwbwwbrryrrrwgwggwwgwoobggoyyygggboooobybyooyybyrrr
1176,D1 L1 U0 R0 ,bbbbwwrwwggwrrrwgwboowgwoobggoyyygggooyoobybyrryybyrrr
1177,L1 U0 R0 ,bbbbwwrwwggwrrrrrrboowgwwgwoyggyggygooyooboobrryybyyby
1178,U0 R0 ,bbbwwwwwwggwrrrrrroooggwggwyygyygyygybboooooorrrybbybb
1179,R0 ,wwbwwbwwbrrrrrrrrrggwggwggwyygyygyygoooooooooybbybbybb
1180,U2 L1 B1 R1 F1 L0 B0 F0 R0 D0 ,wgwwwbwrrwoorrbowoobbgggrrbbyygybroyrrbyowgoygygybogwy
1181,L1 B1 R1 F1 L0 B0 F0 R0 D0 ,rrwbwwwgwrrbrrbowogyggggrrbbyygybroywooyowgoyobbybogwy
1182,B1 R1 F1 L0 B0 F0 R0 D0 ,grwgwwrgwrrbrrbowobyggggrrbyyyoybboyowyooowygobwybbgwr
1183,R1 F1 L0 B0 F0 R0 D0 ,woogwwrgwrrgrrrowwbyggggrrbyyyoybobbbwyoooyygwbrbbwoyg
1184,F1 L0 B0 F0 R0 D0 ,woogwbrgwgrwrrwrrobyoggwrrwyygoygobbbwyoooyygbbrbbwyyg
1185,L0 B0 F0 R0 D0 ,woogwbgrrgrwyrwyroowwygrbgryogoygobbbwwoogyyrbbrbbwyyg
1186,B0 F0 R0 D0 ,goowwbrrrgrwyrwyrowwwggrggroogyygbbbyobyowrgwbbobboyyy
1187,F0 R0 D0 ,wwowwbrrrgrbyrbyrbwwwggrggroogyygyyrooboowggwybbybbyoo
1188,R0 D0 ,wwowwbwwbrrbrrbrrbggwggwrrwyygyygyyroooooogggybbybbyoo
1189,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1190,R1 D2 F0 B2 U0 R2 D1 L2 B0 R1 ,gbbowowwyrwowrgyowbbbogrbggoyogyggygrbrroywrywrywbyrbo
1191,D2 F0 B2 U0 R2 D1 L2 B0 R1 ,gbrowwwwwogwwrorwybbbogobgyoybgyrgygrbrroywrygrygbyobo
1192,F0 B2 U0 R2 D1 L2 B0 R1 ,gbrowwwwwogwwrowrybbbogoobogygrygbyorbrroyrwygrygbybgy
1193,B2 U0 R2 D1 L2 B0 R1 ,gbrowwyyrwgwwrowryoobbgboobwworygbyorbgroyrwggrygbybgy
1194,U0 R2 D1 L2 B0 R1 ,oybowwyyrwgrwrrwrroobbgboobwworygrbgybgooywwgygbybgyrg
1195,R2 D1 L2 B0 R1 ,yooywyrwbygbwrrwrrwgrbgboobwworygrbgoobooywwgybgybgyrg
1196,D1 L2 B0 R1 ,yooywgrwgrrwrrwbgywgybgyooywworyyrbboobooywwgbbgbbgrrg
