,mvt,rbk_str
1101,U1 D1 F1 U0 B1 R2 F1 D2 R1 ,ywwywyyoyooowrywwbgggygowrgobroyrrgwbbrworybbggogbbrrb
1102,D1 F1 U0 B1 R2 F1 D2 R1 ,wyywwoyyygggwrywwbbbrygowrgobroyrrgwggoworybbooogbbrrb
1103,F1 U0 B1 R2 F1 D2 R1 ,wyywwoyyygggwryrrbbbrygowwbrrwbygoorggoworwrgooogbbybb
1104,U0 B1 R2 F1 D2 R1 ,wyywwogwrwggrryrrbrobbgwbyworgbygoorggywoywryooogbbybb
1105,B1 R2 F1 D2 R1 ,gwwwwyroyooorryrrbwggbgwbyworgbygoorrobwoywryggygbbybb
1106,R2 F1 D2 R1 ,wwrwwyroyoogrrwrrwwggbgwbyworgbygbyooobooyrryybbgbbggy
1107,F1 D2 R1 ,wwgwwgroowrrwrrgoowggbggbyyorrbyybyyoobooyrrywbbwbbggy
1108,D2 R1 ,wwgwwgwwgrrrrrroooggyggywbbbyybyybyyoooooorrrwbbwbbggy
1109,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1110,R0 L2 F1 U2 L0 F2 B2 L0 R1 D0 ,gywwwwworboobrrbyybbyggyyyoogwgyorworrrwoowrggrybbgbbg
1111,L2 F1 U2 L0 F2 B2 L0 R1 D0 ,gyywwywoobbbyroyrobbwggoyyoogbgybrwgrrrwoowrgrrywbgwbg
1112,F1 U2 L0 F2 B2 L0 R1 D0 ,oyygwyroobbbyroyrogbwggoyyoggbwybwwggrwoowrrrrrywbgwbb
1113,U2 L0 F2 B2 L0 R1 D0 ,oyygwybyybbbgrogrowoobgyggywwrwybwwggroooorrrrrywbgwbb
1114,L0 F2 B2 L0 R1 D0 ,yybywgyyogrogrogrorrybgyggywwrwybwwgbbbooorrrwoowbgwbb
1115,F2 B2 L0 R1 D0 ,bybgwgoyogrogrogroyryygyygyrwrbybgwgrobrobrobwowwbwwbw
1116,B2 L0 R1 D0 ,bybgwgrwrbrobrobroygyygyyryoyobybgwgrogrogrogwowwbwwbw
1117,L0 R1 D0 ,gwggwgrwrbrrbrrbrrygyygyyryoyobybbyboogoogoogwbwwbwwow
1118,R1 D0 ,wwgwwgwwrbrrbrrbrrggyggyrryyyoyybyyboooooogggwbbwbbwoo
1119,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1120,U1 F1 D1 L0 R2 U1 D2 B2 U0 L0 ,gyyrwwbbwrbgwrrbrrrogrggrwyyooyywbyyoywooboggoowgbgbbw
1121,F1 D1 L0 R2 U1 D2 B2 U0 L0 ,ywwywbgrbrogwrrbrroywrggrwyyooyywbyyoowooboggrbggbgbbw
1122,D1 L0 R2 U1 D2 B2 U0 L0 ,ywwywbrwboogorryrrwgyygworrwbgyywbyyoobooroggrbggbgbbw
1123,L0 R2 U1 D2 B2 U0 L0 ,ywwywbrwboogorrbbwwgyygwyrrgwybyywybooboororrrbggbgogg
1124,R2 U1 D2 B2 U0 L0 ,gwwgwbgwboogorrbbwygyygwrrrwwyyyyyyboooroorrbrbwgbbogg
1125,U1 D2 B2 U0 L0 ,gwygwygwbwbbrrogooygoyggrrrwwwyybyyboooroorrbrbwwbbygg
1126,D2 B2 U0 L0 ,yybwwwgggygorrogoooooyggrrrwwwyybyybrbwroorrbwbbwbbygg
1127,B2 U0 L0 ,yybwwwgggygorrorrboooyggyggbyybyywwwrbwroogoowbbwbbrrr
1128,U0 L0 ,wwwwwwgggyggrrrrrroooyggyggbyybyybyybbwoooooorrrbbwbbw
1129,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1130,D2 R1 B1 F2 L0 B2 R1 D2 L0 R2 ,robywwyywrrrrrryrobbgbggoggwoobyygwwwooyooywgywbbbgbgr
1131,R1 B1 F2 L0 B2 R1 D2 L0 R2 ,robywwyywrrrrrrywgbbgbggbgrwwgyyboowwooyooyroywbbbgogg
1132,B1 F2 L0 B2 R1 D2 L0 R2 ,rooywbyyyrrgrrwrrybbbbgwbgwwwgyygoorwooyooyrowwbbbgggg
1133,F2 L0 B2 R1 D2 L0 R2 ,yywywbyyyrrrrrorrobbbbgwbgwwwgyygywgoooooorrobggwbgwbg
1134,L0 B2 R1 D2 L0 R2 ,yywywbgwworroroorowgbwgbbbbyyyyygywgooroorrrrbggwbgwbg
1135,B2 R1 D2 L0 R2 ,gywgwbgwworrorooroygbygbgbbwyywygbwgrooroorrrbgywbywby
1136,R1 D2 L0 R2 ,gwbgwbgwworrorrorrygbygbgbbwyywygwygoooooorrrybwybwygb
1137,D2 L0 R2 ,gwygwygwyrrrrrroooygbygbgbwwybwybwyboooooorrrgbwgbwygb
1138,L0 R2 ,gwygwygwyrrrrrrrrrygbygbygbbywbywbywooooooooogbwgbwgbw
1139,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
1140,F0 L0 D1 R1 F2 U0 B2 R0 F0 D2 ,obgwwgrywrwwyrgwowbbgggrgwrybbyywrbbyrygoogooorbrbyooy
1141,L0 D1 R1 F2 U0 B2 R0 F0 D2 ,obgwwgooyrwwyrgwowggbwgbrrgwyryywrbbyrygobgoborbrbyooy
1142,D1 R1 F2 U0 B2 R0 F0 D2 ,ybgywgboyrwwyrgwowogbwgborggyrwywrbbggyoorbbyorrrbyoow
1143,R1 F2 U0 B2 R0 F0 D2 ,ybgywgboyrwwyrgoowogbwgbwowrwbyybgwrggyoororgorrrbybby
1144,F2 U0 B2 R0 F0 D2 ,ybbywrboowgwwroryooggwggwoyrwbyybgwwggyoororgrrrbbybby
1145,U0 B2 R0 F0 D2 ,ybbywrbwrggwrroyyoyowggwggooobyybgwwggrooworwrrrbbybby
1146,B2 R0 F0 D2 ,byywwbrrbrrrrroyyoggwggwggooobyybgwwyowooworwggrbbybby
1147,R0 F0 D2 ,wwgwwbrrbrrorroyyyggwggwggooobyybyyboowoowrrwybbybbrgg
1148,F0 D2 ,wwwwwwrroyrryrryooggbggbggbooryyyyyyoowoowrrwbbbbbbggg
1149,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1150,U0 R2 D0 B0 F1 R1 U0 D0 L2 R1 ,bgyowobwyrbrgrygrywbbrgrrrrwwwbyygygogowobwybgwyoboogo
1151,R2 D0 B0 F1 R1 U0 D0 L2 R1 ,bobwwgyoygwygrygryrbrrgrrrrwwwbyygygwbbwobwybogooboogo
1152,D0 B0 F1 R1 U0 D0 L2 R1 ,bowwwyyogyrgyrgywgrborgorrowwbbyggyywbbwobwybrgorborgo
1153,B0 F1 R1 U0 D0 L2 R1 ,bowwwyyogyrgyrgrrorborgowybgbwyywygbwbbwobrgorgorboywg
1154,F1 R1 U0 D0 L2 R1 ,ggowwyyogyrbyrgrryrborgowybgbwyywwwrwbboobbgoyrrwbggoo
1155,R1 U0 D0 L2 R1 ,ggowwyyyrwrbbrggryoobbgyrrwbboyywwwrwbgooobgyyrrwbggoo
1156,U0 D0 L2 R1 ,gggwwwyyybgyrrrwbgooobgyrrrbbbyyywwwwbgooobgyrrrwbgooo
1157,D0 L2 R1 ,ywgywgywgrrrrrrwbgbgybgyrrrbbbyyywwwoooooobgywbgwbgooo
1158,L2 R1 ,ywgywgywgrrrrrrrrrbgybgybgywybwybwybooooooooowbgwbgwbg
1159,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1160,L1 U2 B1 L2 D1 F1 R1 L0 D0 F0 ,ogbbwyorygowrrbyyggwrgggyoorbbwybrywbwywoywobrowrbgorg
1161,U2 B1 L2 D1 F1 R1 L0 D0 F0 ,ggbgwyyrygowrrbyygrwrwggroogbbgybwywyybwoobwwroorbboro
1162,B1 L2 D1 F1 R1 L0 D0 F0 ,yryywgbggyybrrbyygroowggroogbbgybwywgowwoobwwrwrrbboro
1163,L2 D1 F1 R1 L0 D0 F0 ,bwgywgbggyyyrrryyyroowggroogbbgybgbbwowyoowwwrbowbrrro
1164,D1 F1 R1 L0 D0 F0 ,gwggwggggyyyrrryyyooorggooobbbyybbbbwwwooywowrbrwbwrrr
1165,F1 R1 L0 D0 F0 ,gwggwggggyyyrrrrrrooorggyyybbbbybbybwwwooyooorbrwbwwow
1166,R1 L0 D0 F0 ,gwggwgyrrbyybrrbrrogyogyorywyobybbybwwgoogoogrbrwbwwow
1167,L0 D0 F0 ,gwwgwwyrryrryrrbbboggoggorrwyybyybyywwgoogoogbbrbbwoow
1168,D0 F0 ,wwwwwwrrryrryrrbbbggggggyrroyyoyyoyyoowoowgggbbbbbboow
1169,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1170,F2 R1 B1 U1 L0 F2 D1 R2 B0 D0 ,yrbywggwrgorbrbywoygwygrwbogyboyrrowggoborbyoygrobwbww
1171,R1 B1 U1 L0 F2 D1 R2 B0 D0 ,yrbywgbygoorrrbowoobwrgywgyrwgoyrrowggybobbygygrobwbww
1172,B1 U1 L0 F2 D1 R2 B0 D0 ,yrbywobyyrboorworoobbrggwggrwwoyyroyggybobbygwgrrbwgww
1173,U1 L0 F2 D1 R2 B0 D0 ,bbgywobyyrbyorrorbobbrggwggrwwoyyoworgyoobyygrwwgbwwrg
1174,L0 F2 D1 R2 B0 D0 ,goybwybybobborrorbrgyrggwggrwwoyyoworwwoobyygrbygbwwrg
1175,F2 D1 R2 B0 D0 ,goywwyyybobborrorbggybggbggrwwryywwoyoryowgbwrbogbowrr
1176,D1 R2 B0 D0 ,goywwywwrwbbwrrrrbggbggbyggbyyryywwoyooyoogborbogbowrr
1177,R2 B0 D0 ,goywwywwrwbbwrrwrrggbggbrrbyyoyywbrwyooyooyggrbogbogbo
1178,B0 D0 ,goowwwwwwrrwrrwbbwggggggrrryyyyyybrryooyooyggbbobbobbo
1179,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1180,R0 B1 U2 L0 D1 U2 F0 B2 L0 F0 ,boygwryyboygrryoooggywgggowwbbbygrrgrwryobyrrowwobbwwb
1181,B1 U2 L0 D1 U2 F0 B2 L0 F0 ,boygwgyyworooryoygggbwgggogwbwbyorrorwryobyrrbwwrbbywb
1182,U2 L0 D1 U2 F0 B2 L0 F0 ,yyrgwgyyworborooyyggbwgggogwbwbyogyorwrroborrwbbwbwbry
1183,L0 D1 U2 F0 B2 L0 F0 ,wyygwgryyrwrorooyywbbwgggogwbwbyogyoorbroborrggbwbwbry
1184,D1 U2 F0 B2 L0 F0 ,yyywwgbyyrwrorooyywbbgggrogwbwwyogyoorororrbbgggwbbbrw
1185,U2 F0 B2 L0 F0 ,yyywwgbyyrwrorobrwwbbgggoyywoobyywwgorororroggggwbbrbb
1186,F0 B2 L0 F0 ,yybgwwyyyoroorobrwggggggoyywoobyywwgrwrrorrogwbbwbbrbb
1187,B2 L0 F0 ,yybgwwgrryroyroyrwoggyggyggboobyywwgrwwrooroowbbwbbrbb
1188,L0 F0 ,gwwgwwgrryrryrryrroggyggyggboobyybyywwwoooooobbrbbwbbw
1189,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1190,L2 D1 U2 B2 D2 R2 U2 B2 R2 D2 ,wyywwyyyyrororrgbbobbbgbborwwwwywwyybggoororoggrgbgorg
1191,D1 U2 B2 D2 R2 U2 B2 R2 D2 ,wyywwywyyrororrgbbgbbggbrorwwwwywyyyororooggbggbgbboro
1192,U2 B2 D2 R2 U2 B2 R2 D2 ,wyywwywyyrororrorogbbggbgbbwwywyywwyororoororggbgbbggb
1193,B2 D2 R2 U2 B2 R2 D2 ,yywywwyyworoorroroggbggbgbbwwywyywwyrorroororgbbgbbggb
1194,D2 R2 U2 B2 R2 D2 ,ywwywwyyworrorrorrggbggbgbbwwywyywyyoorroooorbggbbgbbg
1195,R2 U2 B2 R2 D2 ,ywwywwyyworrorroorggbggbbbgyywyywywwoorrooorrbggbbggbb
1196,U2 B2 R2 D2 ,ywwywwyywroorrorrogggggbbbbyywyywywwoorrooorrgggbbgbbb
1197,B2 R2 D2 ,wyywwywwyoorrrorrogggggbbbbyywyywywwroorooorrgggbbgbbb
1198,R2 D2 ,wwywwywwyooorrrrrrgggggbbbbyywyywyywoooooorrrbbbgbbggg
1199,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1200,B1 R2 L1 D1 R2 F2 U2 L2 B1 F1 ,gyygwrgrobbowryyryogwwgbrobgwrgyybbgrywoorwwwbbyobgoor
1201,R2 L1 D1 R2 F2 U2 L2 B1 F1 ,worgwrgrobbgwryyryogwwgbrobgwrgyyyyobywborgwwygrbboboo
1202,L1 D1 R2 F2 U2 L2 B1 F1 ,worgwygroyryyrwgbbogbwgbroygwrgyryyobywborgwwbgrbbowoo
1203,D1 R2 F2 U2 L2 B1 F1 ,oorwwyrroyryyrwgbbggbggbyoyowroyrryowrwyowbbgbggbbgwow
1204,R2 F2 U2 L2 B1 F1 ,oorwwyrroyryyrwwowggbggbgbbrrowyyoorwrwyowyoybggbbgbbg
1205,F2 U2 L2 B1 F1 ,ooowwyrrrwowwryyryggbggbgbbrrrwyyooowrwyowyoybggbbgbbg
1206,U2 L2 B1 F1 ,ooowwyrrryowwrywrybbgbggbggrrrwyyooowryyowyowbggbbgbbg
1207,L2 B1 F1 ,rrrywwooowrywrywrybggbggbggrrrwyyoooyowyowyowbbgbbgbbg
1208,B1 F1 ,rrrwwwooowrywrywrygggggggggrrryyyooowoywoywoybbbbbbbbb
1209,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1210,D0 F2 U1 B0 F1 R2 U1 D2 F0 L1 ,rrgwwobrybywyrbygrwborgbybggwogyygybbgooowrorogyobwwrw
1211,F2 U1 B0 F1 R2 U1 D2 F0 L1 ,rrgwwobrybywyrbybgwborgbrorgggyywbyobgooowwrwogyobwygr
1212,U1 B0 F1 R2 U1 D2 F0 L1 ,rrgwwogggwywwrbobgrorbgrobwyrbyywbyobgyooywrbogyobwygr
1213,B0 F1 R2 U1 D2 F0 L1 ,gogrwgrwgrorwrbobgbgybgrobwyrbyywbyoogyooywrbwywobwygr
1214,F1 R2 U1 D2 F0 L1 ,rbgrwgrwgroowryobbbgybgrobwyrbyywoowggyooygrbyowgbyrww
1215,R2 U1 D2 F0 L1 ,rbgrwgrwoboorryybbyrwggbbboyybyywoowgggoowgrryowgbyrww
1216,U1 D2 F0 L1 ,rbbrwwrwwbbyyrroobyrrgggbbyyygyygooogggoowgrroowbbywww
1217,D2 F0 L1 ,bwwbwwrrryrryrroobggggggbbyyygyygooooowoowgrrbbybbywww
1218,F0 L1 ,bwwbwwrrryrryrrgrrggggggwwwooogyygyyoowoowoobbbybbybby
1219,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1220,R1 L0 F2 U0 R2 B2 D1 L2 B1 U2 ,yyrgwgwwgrwborborgrryogwrowbybbyggrobogrobwyywgowbyybo
1221,L0 F2 U0 R2 B2 D1 L2 B1 U2 ,yyygwwwwwbbgwrrroorrroggrogbyybywgrwbogrobwyyogogbybbo
1222,F2 U0 R2 B2 D1 L2 B1 U2 ,oyyywwowwbbgwrrrooyrrgggwogryyoywrrwwrbyooybgogggbbbbb
1223,U0 R2 B2 D1 L2 B1 U2 ,oyyywwyyrgbgorrboogowgggrrywwooywrrwwrryowybbogggbbbbb
1224,R2 B2 D1 L2 B1 U2 ,yyoywyrwyoggorrboogbggggrrywwooywrrwgowyowybbwrrgbbbbb
1225,B2 D1 L2 B1 U2 ,yyoywwrwwoobrroggogbbgggrrwwwooyyrrygowyowybbyrrgbbgbb
1226,D1 L2 B1 U2 ,yrrywwrwwooyrryggggbbgggrrwwwooyyoyyoowoowbbbbbgbbgrry
1227,L2 B1 U2 ,yrrywwrwwooyrryrrygbbggggggoyywyywoooowoowrrwbbgbbgbbb
1228,B1 U2 ,orrwwwwwwooyrryrrybbbggggggyyyyyyroowrrwoowoobbgbbgbbg
1229,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1230,U2 D1 R2 U0 L2 D1 B1 U1 R1 L1 ,bowywrgwrwwbyrroowobbogbygbgwybygoggygwoobyrroyrybwrrg
1231,D1 R2 U0 L2 D1 B1 U1 R1 L1 ,rwgrwywobygwyrroowoyrogbygbgwybygoggwwboobyrrobbybwrrg
1232,R2 U0 L2 D1 B1 U1 R1 L1 ,rwgrwywobygwyrrrrgoyrogboowyggwyggbowwboobygbobbybwyrr
1233,U0 L2 D1 B1 U1 R1 L1 ,rwgrwgwoogrrrrywgyoyyogyoooyggwyygbbwwboobygbwbbbbwrrr
1234,L2 D1 B1 U1 R1 L1 ,wrrowwoggwbbrrywgygrrogyoooyggwyygbboyyoobygbwwbbbwrrr
1235,D1 B1 U1 R1 L1 ,yrrwwwgggwbbrrywgyrrrwgyboowggoyyobbbgybooyyowwobborrg
1236,B1 U1 R1 L1 ,yrrwwwgggwbbrryrrgrrrwgywgygybgybwoobgybooboowwobboyyo
1237,U1 R1 L1 ,bbbwwwgggwbyrrrrrrrrrwgywgygybgybgybwgyooooooooowbywby
1238,R1 L1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
1239,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1240,L1 B2 R0 U2 B1 F0 L0 U1 B0 D0 ,gggywbywworrorwgyybbboggwyobgyryryrboboyobrwrwwwoborgg
1241,B2 R0 U2 B1 F0 L0 U1 B0 D0 ,bggowbwwworrorwgyybbbrggyyoggyoyrwrbobrbowoyrwwyobyrgg
1242,R0 U2 B1 F0 L0 U1 B0 D0 ,brwowbwwworoorbgyobbbrggyyoggyoyrggbybrwowryrggryboyww
1243,U2 B1 F0 L0 U1 B0 D0 ,brbowgwwogooyrrobobbyrgryybggyoyygggybrwowryrwgrbbowww
1244,B1 F0 L0 U1 B0 D0 ,owwgwobrbybryrrobowgrrgryybggyoyyggggoowowryrbbybbowww
1245,F0 L0 U1 B0 D0 ,rwggwobrbyboyrwobwwgrrgryybggyoyyorrgoogowgyryowbbwbbw
1246,L0 U1 B0 D0 ,rwggworwobborrwbbwyrwyggbrroyyoyyorrgoggoggyyyowbbwbbw
1247,U1 B0 D0 ,wwgwwowwobborrwbbwrrwgggrrryyyyyybrrgggyooyggyoobbobbo
1248,B0 D0 ,goowwwwwwrrwrrwbbwggggggrrryyyyyybrryooyooyggbbobbobbo
1249,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1250,D1 B2 U0 F0 B2 D2 F0 L2 B2 D0 ,yyyrwyryyrrgwroggbwgbggbgbroywwywbwogbbooryrwoorbbgwoo
1251,B2 U0 F0 B2 D2 F0 L2 B2 D0 ,yyyrwyryyrrgwrowoowgbggbggbwwoyywowbgbboorgbroorbbgyrw
1252,U0 F0 B2 D2 F0 L2 B2 D0 ,bworwyryyrrgwrowogwgbggbggbwwoyywyyyobboorgbrwrygbbroo
1253,F0 B2 D2 F0 L2 B2 D0 ,rrbywwyyowrywrowogrrgggbggbwwoyywyyywgboorgbrobbgbbroo
1254,B2 D2 F0 L2 B2 D0 ,rrbywwrrbyryyrooogggrggrbbgwwwyywyyywgwoowgboobbgbbroo
1255,D2 F0 L2 B2 D0 ,yyyywwrrbyrgyrooowggrggrbbgwwwyywbrrggwoowybooorbbgbbo
1256,F0 L2 B2 D0 ,yyyywwrrbyrgyroyboggrggrbborrbwyywwwggwoowoowoorbbgbbg
1257,L2 B2 D0 ,yyyywwwwwrrgrrobbobggbggorryyywyywwwggroorooboorbbgbbg
1258,B2 D0 ,yyywwwwwwrrgrrobboggggggrrryyyyyywwwbooroorggooobbbbbb
1259,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1260,F0 R2 B1 U0 R0 F0 B0 R2 U1 D1 ,gboowobroyyworggbrrgbgggyrrrwwyyrgygobwoowobbbwwybwyry
1261,R2 B1 U0 R0 F0 B0 R2 U1 D1 ,gboowobwwbywrrgobrygrrggrgbgoyyyrgygobroowobwbwwybwyry
1262,B1 U0 R0 F0 B0 R2 U1 D1 ,gbyowrbwgrbogrrwybygyrgyrgbgooyyogywobroowobwbwwgbwrry
1263,U0 R0 F0 B0 R2 U1 D1 ,oooowrbwgrbggrbwyyygyrgyrgbgooyyobrogbryowwbwwwywbrbgr
1264,R0 F0 B0 R2 U1 D1 ,boowwogrowwygrbwyyrbgrgyrgbgooyyobroygyyowwbwgbrwbrbgr
1265,F0 B0 R2 U1 D1 ,bogwwygrbwgwyrwybyrborgorgogobyywbrgygyyowwbwobrobrogr
1266,B0 R2 U1 D1 ,bogwwywwyggwrrwbbyrrrggboooyywyywbrgyggyoowbbobrobrogr
1267,R2 U1 D1 ,wwywwywwygggrrrbbbrrrggboooyywyywyywgggooobbbooogbbrrr
1268,U1 D1 ,wwwwwwwwwbbbrrrgggrrrgggoooyyyyyyyyygggooobbbooobbbrrr
1269,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
1270,U0 R0 L0 B2 F2 U0 L2 D0 R1 L1 ,rwwgwbrywgrbgrboorwrobgwggbryywyyogygobbooyryoowybwbrg
1271,R0 L0 B2 F2 U0 L2 D0 R1 L1 ,rgrywwwbwoowgrboorgrbbgwggbryywyyogywrobooyrygobybwbrg
1272,L0 B2 F2 U0 L2 D0 R1 L1 ,rgbywwwbbogoororbwgrybgyggyrybwyyoggwrobooyrywobwbwrrg
1273,B2 F2 U0 L2 D0 R1 L1 ,ggbwwwbbbogoororbwrryygywgygybbyygggybwroryoowoowbwrrr
1274,F2 U0 L2 D0 R1 L1 ,gggwwwbbbogyorrrbyrryygywgygybbyybggwbwoorooorrrwbwoow
1275,U0 L2 D0 R1 L1 ,gggwwwbygogyrrrwbyygwygyyrrbbbbyybggwbroooooorrrwbwoow
1276,L2 D0 R1 L1 ,bwgywggwgrrrrrrwbyogyygyyrrbbbbyybggygwoooooowbrwbwoow
1277,D0 R1 L1 ,bwgbwgbwgrrrrrrwbywgywgyrrrbbbyyygggoooooowgywbywbyooo
1278,R1 L1 ,bwgbwgbwgrrrrrrrrrwgywgywgygybgybgybooooooooowbywbywby
1279,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1280,U0 D2 F2 R1 B0 F2 R1 D0 U1 R1 ,rgrowggwgwrbbrrogyygrwgygwwobboyyobrbboyorbwwwoyybogry
1281,D2 F2 R1 B0 F2 R1 D0 U1 R1 ,gorwwgggrwoybrrogywrbwgygwwobboyyobrygryorbwwbboybogry
1282,F2 R1 B0 F2 R1 D0 U1 R1 ,gorwwgggrwoybrrbwwwrbwgygryrboyyobboygryorogybboybogww
1283,R1 B0 F2 R1 D0 U1 R1 ,gorwwgobryoyrrrrwwyrgygwbrwrggyyobboygbyobogwbboybogww
1284,B0 F2 R1 D0 U1 R1 ,gogwwyobbyrworwyrryrryggbrrrggyywbbwygbyobogwoboobogww
1285,F2 R1 D0 U1 R1 ,wwrwwyobbyrworbyrbyrryggbrrrggyywyyoggboobggwgoowbbwoo
1286,R1 D0 U1 R1 ,wwrwwyggrwrwbrbbrbrrbggyrrybboyywyyoggyoooggygoowbbwoo
1287,D0 U1 R1 ,wwwwwwgggwbbrrrwbbrrrggyrrrbbbyyyyyyggyoooggyooowbbooo
1288,U1 R1 ,wwwwwwgggwbbrrrrrrrrrggyggyyybyybyybggyooooooooowbbwbb
1289,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1290,B0 U0 R2 B1 F2 U2 B2 F2 U2 D0 ,yyoowwbwwbbywrywroyorgggoogyyryyworggbrroowgbgrrbbbwgb
1291,U0 R2 B1 F2 U2 B2 F2 U2 D0 ,yyoowwbwwbbgwrrwroyorgggoogyyryywgrwobryooygbwbggbrbbr
1292,R2 B1 F2 U2 B2 F2 U2 D0 ,boywwywwowbgwrrwrobbggggoogyyryywgrwyoryooygbobrgbrbbr
1293,B1 F2 U2 B2 F2 U2 D0 ,borwwwwwworwrrwgbwbbbgggoooyyyyyygroyoryooygbgbrgbrgbr
1294,F2 U2 B2 F2 U2 D0 ,yyywwwwwworbrrogbrbbbgggoooyyyyyywwwgorrooogbrrrbbbggg
1295,U2 B2 F2 U2 D0 ,yyywwwyyybrbororbrooogggbbbwwwyyywwwgogrorogorrrbbbggg
1296,B2 F2 U2 D0 ,yyywwwyyygogororbrrrrgggbbbwwwyyywwwbrbrorogoooobbbggg
1297,F2 U2 D0 ,wwwwwwyyygooorrrbbrrrgggbbbwwwyyyyyyrrboorggogggbbbooo
1298,U2 D0 ,wwwwwwwwwooorrrbbbbbbgggrrryyyyyyyyyrrroooggggggbbbooo
1299,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1300,D2 B0 L1 D2 F2 R1 D2 U1 R0 B2 ,brybwwowgrroorwboowbywggbywwbrgyygyyyrgbogrrobyroboggw
1301,B0 L1 D2 F2 R1 D2 U1 R0 B2 ,brybwwowgrroorwrrowbywggggwyygyygrbwyrgbogboobyrobobyw
1302,L1 D2 F2 R1 D2 U1 R0 B2 ,owobwwowgrrworbrrrwbywggggwyygyygybbyrgrogboobobybywor
1303,D2 F2 R1 D2 U1 R0 B2 ,wwowwwgwgrrworbrrrybyyggygwrygyygbbbggorooyrbbooybbwoo
1304,F2 R1 D2 U1 R0 B2 ,wwowwwgwgrrworbyrbybyyggwoobbbgyygyrggoroorrrbooybbygw
1305,R1 D2 U1 R0 B2 ,wwowwwbbbrrworborboowggyybygwggyygyrggyroorrrbooybbygw
1306,D2 U1 R0 B2 ,wwywwybbbwbbrrrroooooggwybbgwwgyygyyggyroorrrrooybbggw
1307,U1 R0 B2 ,wwywwybbbwbbrrrrrroooggwggwyygyygwwgggyrooroorooybbybb
1308,R0 B2 ,yybwwbwwbooorrrrrrggyggwggwyygyygwwgroorooroowbbybbybb
1309,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1310,L1 F1 B1 R2 D0 F0 R1 B1 F2 D1 ,bwrbwoyygobygryooggowwgygwwwrbyygyworrrgooorrbgwbbrybb
1311,F1 B1 R2 D0 F0 R1 B1 F2 D1 ,gwrwwogygobygryoogwowygyywwbrbrygwwororrorrgobgybbbybb
1312,B1 R2 D0 F0 R1 B1 F2 D1 ,gwrwwoogobbyrrybogwywogwwyyrrorygwworogroyrggbgybbbybb
1313,R2 D0 F0 R1 B1 F2 D1 ,rrrwwoogobbgrrwborwywogwwyyrroryggyywogwoyoggybbgbbbby
1314,D0 F0 R1 B1 F2 D1 ,rrowwgogyrobwrrgbbwyboggwyyrrrryogyowogwoyoggybbwbbwby
1315,F0 R1 B1 F2 D1 ,rrowwgogyrobwrrwyywyboggogggrryyroorwogwoywbyybbwbbgbb
1316,R1 B1 F2 D1 ,rrowwgyygoobgrryyyoowggyggbwwryyroorwogworwbrybbwbbgbb
1317,B1 F2 D1 ,rrgwwwyyybryoryogyoooggggggwwwyyyoobwogworwbrrbbrbbrbb
1318,F2 D1 ,wwwwwwyyybrrorroggoooggggggwwwyyyyyyoogoorbbrbbbbbbrrr
1319,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
