,mvt,rbk_str
968,B2 D1 ,yyywwwwwwrrbrroggoggggggoooyyyyyywwwgooroorbbrrrbbbbbb
969,D1 ,wwwwwwwwwrrrrrrgggggggggoooyyyyyyyyyoooooobbbbbbbbbrrr
970,R1 B1 L1 R2 F1 L0 D2 B2 F2 R2 ,yybwwbwrboorrrogwobwybgyogyworbygrrwooryorwwgyggybbbgg
971,B1 L1 R2 F1 L0 D2 B2 F2 R2 ,yybwwywryrooorworgbwbbgbogbwoybyyrryooryorwwgwgggbbrgg
972,L1 R2 F1 L0 D2 B2 F2 R2 ,wyowwywryroyoryorbbwbbgbogbwoybyygwororrorywggbggbgwgr
973,R2 F1 L0 D2 B2 F2 R2 ,byobwyoryroyoryorbwwbbgbggbroygyygworrgoowrrygbwgbwwgw
974,F1 L0 D2 B2 F2 R2 ,byybwyorobroyroyorwwwbgggggroogyygwyrrgoowrrybbwbbwbgw
975,L0 D2 B2 F2 R2 ,byybwybyyoroorororwggwggwbggwygyygwyrrooorrrobbwbbwbgw
976,D2 B2 F2 R2 ,wyywwywyyoroorororbggbggbbgwwywyywwyrorrororobbgbbgbgg
977,B2 F2 R2 ,wyywwywyyorooroorobggbggbggywwyywywwrorrorrorbbgbbgbbg
978,F2 R2 ,wwywwywyyorrorrorrbggbggbggywwyywyywoorooroorgbbgbbgbb
979,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
980,D0 B0 F0 U0 L2 B1 R1 F0 B0 R2 ,yworwrbrygbworgyggowroggwwgbbooyrgwrryyyoywbrbgbybbwoo
981,B0 F0 U0 L2 B1 R1 F0 B0 R2 ,yworwrbrygbworgwwgowroggwbrgobwybrroryyyoywoobgbybbygg
982,F0 U0 L2 B1 R1 F0 B0 R2 ,wggrwrbrygboorrwwrowroggwbrgobwybrywoyywoyyooyybgbggbb
983,U0 L2 B1 R1 F0 B0 R2 ,wggrwroyybborrrywrwoobgwrgrwogwybrywoygwooyobyybgbggbb
984,L2 B1 R1 F0 B0 R2 ,orwywgyrgyybrrrywrbbobgwrgrwogwybrywwoowooyoboyggbggbb
985,B1 R1 F0 B0 R2 ,wrwwwgrrgyybrrrywrbboggwggroogyybyywboyoowoowoyrgbbgbb
986,R1 F0 B0 R2 ,oobwwgrrgyywrrrywwbboggwggroogyybrrbyoyyowwowrbbybbogg
987,F0 B0 R2 ,ooowwyrrrwrwyrwyrybbbggggggoooyywrrryoyyowwowbbbbbbggg
988,B0 R2 ,ooowwywwyrrwrrwrryggbggbggbyywyywrrryooyoowoobbbbbbggg
989,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
990,U0 R1 L2 U0 R0 L2 D0 U1 R2 D2 ,bwygwywwyoborroggwgggggbgrrrwwwyywybyrooooroybbrybborb
991,R1 L2 U0 R0 L2 D0 U1 R2 D2 ,wgbwwwyyybbrrroggwoboggbgrrrwwwyywybgggoooroyyroybborb
992,L2 U0 R0 L2 D0 U1 R2 D2 ,wgowwyyyyrowbrgbrgobbggwgryrwowybwyrgggoooroybroybbwrb
993,U0 R0 L2 D0 U1 R2 D2 ,rgowwywyyrowbrgbrgbbbbgworywwowybyyryorooogggbrgybgwro
994,R0 L2 D0 U1 R2 D2 ,wwrywgyyobrgbrgbrgrowbgworywwowybyyrbbbooogggyorybgwro
995,L2 D0 U1 R2 D2 ,wwwywwyyybbbrrrgggroobgborrwwwwyyyyybbbooogggoorgbgrro
996,D0 U1 R2 D2 ,wwwwwwyyybbbrrrgggoooggbrrrwwwyyyyyygggooobbbooogbbrrr
997,U1 R2 D2 ,wwwwwwyyybbbrrrrrroooggbbbbyywyywyywgggooorrrooogbbggg
998,R2 D2 ,wwywwywwyooorrrrrrgggggbbbbyywyywyywoooooorrrbbbgbbggg
999,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1000,F2 D0 L0 U0 B0 R1 D2 F1 B1 L0 ,rgwgwogbgryorrrbwwyyybgybooogwoyrrgrgyobooywygwwbbwbrb
1001,D0 L0 U0 B0 R1 D2 F1 B1 L0 ,rgwgwowgoyyoorrowwoobygbyyygbgoyrrgrgybborywrgwwbbwbrb
1002,L0 U0 B0 R1 D2 F1 B1 L0 ,rgwgwowgoyyoorryyyoobygbywrroggybrrggybborbrbgwwbbwoww
1003,U0 B0 R1 D2 F1 B1 L0 ,wgwwwowgoyyoorryyyrobggbwwroogyybyrgbbgroybrbgwrbbgowr
1004,B0 R1 D2 F1 B1 L0 ,wwwgwgoowgwrorryyyyyoggbwwroogyybyrgrobroybrbbbgbbgowr
1005,R1 D2 F1 B1 L0 ,rrygwgoowgwgorryyyyyoggbwwroogyybrrbwobwoywrbobbwbbrgg
1006,D2 F1 B1 L0 ,rrrgwwooogrywrygoyyyygggwwwoooyybrrrwobwoywrbbbbbbbggg
1007,F1 B1 L0 ,rrrgwwooogrywrywrbyyyggggggrrrbyyooowobwoygoybbbbbbwww
1008,B1 L0 ,rrrgwwgwwrryrryrrbyggyggyggbyybyyooowoowoogoobbbbbbwww
1009,L0 ,gwwgwwgwwrrrrrrrrryggyggyggbyybyybyyooooooooobbwbbwbbw
1010,U2 B1 L2 U0 R2 D1 F1 L2 R1 F2 ,oybowyyygobwrrboowbgwggwyoyrwgwyggwgbbororybbrowrbyrgr
1011,B1 L2 U0 R2 D1 F1 L2 R1 F2 ,gyyywobyobborrboowrowggwyoyrwgwyggwgobwrorybbbgwrbyrgr
1012,L2 U0 R2 D1 F1 L2 R1 F2 ,yroywobyobbgrryooyrowggwyoyrwgwygwbogbwworgbbwyrgbgbrr
1013,U0 R2 D1 F1 L2 R1 F2 ,rrowwowyobbgrryooyrowggwroyywgyygbbobbgrowwbgwyygbgbrr
1014,R2 D1 F1 L2 R1 F2 ,wwrywrooowyyrryooybbgggwroyywgyygbborowrowwbgbbggbgbrr
1015,D1 F1 L2 R1 F2 ,wwgywgoooyooyrryywbbbgggrobywryyrbborowrowwbgybgwbggrr
1016,F1 L2 R1 F2 ,wwgywgoooyooyrrgrrbbbgggyywrrowybyybrowrowrobybgwbgwbg
1017,L2 R1 F2 ,wwgywgyygooorrrrrrbgwbgybgywwbwybyybrooroorooybgwbgwbg
1018,R1 F2 ,wwgwwgyygooorrrrrrggwggyggywwbyybyyboorooroorybbwbbwbb
1019,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1020,L0 R2 D2 U2 F0 L2 B0 U1 F0 B2 ,wyrrwrrrwoggwroyowbbbygowbobobgyygworwyborowrygggbygby
1021,R2 D2 U2 F0 L2 B0 U1 F0 B2 ,yyrywrgrwoggwroyowwbbrgorbobobyyywwoobrwowrryygggbggbb
1022,D2 U2 F0 L2 B0 U1 F0 B2 ,yybywygrowoyorwggowbgrggrbyboryyrwwwobrwowrryoggobgbbb
1023,U2 F0 L2 B0 U1 F0 B2 ,yybywygrowoyorwrrywbgrggbbbwwwryyrobobrwowggooggobgrby
1024,F0 L2 B0 U1 F0 B2 ,orgywybyyobrorwrryoggrggbbbwwwryyrobwoywowggowbgobgrby
1025,L2 B0 U1 F0 B2 ,orgywyowybbryrwyrybrobggbggrooryyrobwowwowggwwbgobgrby
1026,B0 U1 F0 B2 ,rrgrwyrwybbryrwyryyroggggggoooyyyoobwggwowwowwbbobbrbb
1027,U1 F0 B2 ,rwyrwyrwybbbyroyroyroggggggoooyyywwwgggrowrowrowbbbbbb
1028,F0 B2 ,yyywwwrrryroyroyrogggggggggoooyyywwwrowrowrowbbbbbbbbb
1029,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1030,B1 D1 U1 B1 R2 U1 F1 R2 B2 D0 ,bwbywwwwrbgyrryobrrryrggggyrygryowwbwbgooyobyoboobgwog
1031,D1 U1 B1 R2 U1 F1 R2 B2 D0 ,oowywwwwrbgbrrwobbrryrggggyrygryoryywbgwoybbyoggbbooow
1032,U1 B1 R2 U1 F1 R2 B2 D0 ,oowywwwwrbgbrrwoowrryrggobbgoyyyyrrrwbgwoyggyoggbbobby
1033,B1 R2 U1 F1 R2 B2 D0 ,wwrowwoywrryrrwoowwbgrggobbgoyyyyrrroggwoyggybgbbbobby
1034,R2 U1 F1 R2 B2 D0 ,gwoowwoywrrwrrwoorwbgrggobbgoyyyywwyrggroyrgyboygbbbbb
1035,U1 F1 R2 B2 D0 ,gwyowyoyyroowrrwrrwbbrggobbgooyywwwwrggroyrgyboygbbgbb
1036,F1 R2 B2 D0 ,yyywwygoowbbwrrwrrrggrggobbgooyywwwwboyroyrgyroogbbgbb
1037,R2 B2 D0 ,yyywwywwwobborrgrrggbggbrroyyyyywwwwbooroorggroogbbgbb
1038,B2 D0 ,yyywwwwwwrrgrrobboggggggrrryyyyyywwwbooroorggooobbbbbb
1039,D0 ,wwwwwwwwwrrrrrrbbbggggggrrryyyyyyyyyoooooogggbbbbbbooo
1040,B2 D2 R1 U0 B0 D0 L1 F0 B1 R1 ,obwowgrbybyrbrgggoywowgorbwbyowyoggwgygyoorrybrywbrbrw
1041,D2 R1 U0 B0 D0 L1 F0 B1 R1 ,wggowgrbybyrbrygggywowgorbwbyowyowbooyggoorrywrbrbwyrb
1042,R1 U0 B0 D0 L1 F0 B1 R1 ,wggowgrbybyrbryrryywowgoyrbobwoywoyboyggoogggwrbrbwrbw
1043,U0 B0 D0 L1 F0 B1 R1 ,wgrowrrbwryyyrrbbrywgwggyryobooyooyboyggoogggbrbwbwwbw
1044,B0 D0 L1 F0 B1 R1 ,rowbwgwrrbrbyrrbbrryywggyryobooyooybywggoogggoygwbwwbw
1045,D0 L1 F0 B1 R1 ,brrbwgwrrbrbyrybboryywggyryobooyoyggwwgooorggwwobbywwg
1046,L1 F0 B1 R1 ,brrbwgwrrbrbyryyryryywggrggyoogybgoowwgooowwgwwobbybbo
1047,F0 B1 R1 ,rrrwwgrrrbrbyryyryyyyggggggoooyybooogogwowwowwwwbbbbbb
1048,B1 R1 ,rrrwwgwwgrrbrryrryggyggyggyyybyybooogoowoowoowwwbbbbbb
1049,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1050,F2 R1 L0 U1 R2 D2 L0 B2 U0 L1 ,gwrgwyowgroyrrbbrbbrywgygrwybrwygoyywowooggboborybbogw
1051,R1 L0 U1 R2 D2 L0 B2 U0 L1 ,gwrgwyrbyooygrbwrbwrgygwyrbgwowygoyywoboorgbrborybbogw
1052,L0 U1 R2 D2 L0 B2 U0 L1 ,gwogwyrbbybborrogwwrrygyyrygwgwywoybwoboorgbryorgbbogw
1053,U1 R2 D2 L0 B2 U0 L1 ,wwobwyrbbybborrogwgrrggyrrywwgyywyybgowboorrbyoogbwogg
1054,R2 D2 L0 B2 U0 L1 ,oybwwbwbrgrrorrogwgowggyrrywwgyywyybyooboorrbybbgbwogg
1055,D2 L0 B2 U0 L1 ,oygwwwwbbwgorrorrggoogggrrywwbyybyyryooboorrbybbybwwgg
1056,L0 B2 U0 L1 ,oygwwwwbbwgorrorrbgoogggwggryybyybwwyooboorrgybbybwrry
1057,B2 U0 L1 ,yygwwwbbbwgorrorrbooowggwgggyygyywwwrbyroogooybbybbrrr
1058,U0 L1 ,wwwwwwbbbwggrrrrrrooowggwgggyygyygyybbyoooooorrrbbybby
1059,L1 ,bwwbwwbwwrrrrrrrrrwggwggwgggyygyygyyooooooooobbybbybby
1060,L0 R1 F0 B0 D0 F2 R2 U1 L0 B2 ,wobgwboogwyybrryggwyrwgwybrrogryoorobyggorwbbowrybwygb
1061,R1 F0 B0 D0 F2 R2 U1 L0 B2 ,bobwwbrogwyybrryggwyrggwobrwogwyoyrowgbboybrgowoybrygr
1062,F0 B0 D0 F2 R2 U1 L0 B2 ,boywwyrooyrgyrgwbywybggbobgworwywyrrwgbboybrgowoobrggr
1063,B0 D0 F2 R2 U1 L0 B2 ,boywwygybrrgorgobyogwbgygbbwyywywyrrwgwboobrrowoobrggr
1064,D0 F2 R2 U1 L0 B2 ,ggywwygybrrrorrobyogwbgygbbwyywywwbbygwooobrrgoogbwrro
1065,F2 R2 U1 L0 B2 ,ggywwygybrrrorrgbbogwbgybrrwwwbyybwyygwooorrogoogbwoby
1066,R2 U1 L0 B2 ,ggywwywwworrorrwbbrrbygbwgobygbyybwyyggooorrrgoogbwoby
1067,U1 L0 B2 ,gggwwywwybbwrrorrorroyggwggbyybyybwwyggooorrrooobbwbby
1068,L0 B2 ,gyygwwgwwrrorrorroyggyggwggbyybyybwwoooooorrrbbwbbwbby
1069,B2 ,yyywwwwwwrrorrorrogggggggggyyyyyywwwroorooroobbbbbbbbb
1070,L0 F1 U2 B0 D0 R2 L2 D2 R1 U1 ,bwbrwbroobrrorwogyybwyggrwggbwgyygrorggoobowwyrwobybyy
1071,F1 U2 B0 D0 R2 L2 D2 R1 U1 ,ywbywbwoobrrorwogybbwrggrwgybwyyyrrooorwogwbgyrgobgbyg
1072,U2 B0 D0 R2 L2 D2 R1 U1 ,ywbywbboowrrbrwygywggbgwbrrrggyyyrroooowoowbwyrgobgbyg
1073,B0 D0 R2 L2 D2 R1 U1 ,oobbwybwyooobrwygyyrgbgwbrrrggyyyrrowrrwoowbwwggobgbyg
1074,D0 R2 L2 D2 R1 U1 ,owybwybwyooobrrygryrgbgwbrrrggyyywwwbrroooobwbowybgggg
1075,R2 L2 D2 R1 U1 ,owybwybwyooobrrbrryrgbgwobwwyrwygwygbrrooogggbowybgygr
1076,L2 D2 R1 U1 ,owrbwgbwgrrbrrboooyrybgyobbwyywyywyybrrooogggwowwbgggr
1077,D2 R1 U1 ,wwrwwgwwgrrbrrbooorryggywbboyybyybyygggooorrbwoowbbggy
1078,R1 U1 ,wwrwwgwwgrrbrrbrrbrryggyggyyybyybyyogggoooooowoowbbwbb
1079,U1 ,wwwwwwwwwbbbrrrrrrrrrggggggyyyyyyyyygggooooooooobbbbbb
1080,R2 L0 F0 R1 U1 B1 D2 L2 B1 F2 ,yyyrwgoorbwobroboggwyygyrbwgwrbygwrwgwygorbrwborbbyogo
1081,L0 F0 R1 U1 B1 D2 L2 B1 F2 ,yyrrwgoowgoborbowbgwoygbrbbgwybygwrrgwygorbrwworybyygo
1082,F0 R1 U1 B1 D2 L2 B1 F2 ,oyrywgrowgoborbowbyworgbobbgwyyygrrrbggrowwrywowybbygg
1083,R1 U1 B1 D2 L2 B1 F2 ,oyrywgywgroborbwwborybgwbbooogyygrrrbggrowwrywowybbygg
1084,U1 B1 D2 L2 B1 F2 ,oyyywyywwbbborwroworrbggbbgooyyywrrobggrowwryrowgbbggg
1085,B1 D2 L2 B1 F2 ,yywywwoyyorrorwrowbggbggbbgooyyywrrorowrowwrybbbgbbggg
1086,D2 L2 B1 F2 ,wrrywwoyyoryoryrowbggbggbbgooyyywwwrrowroworybbgbbgbgg
1087,L2 B1 F2 ,wrrywwoyyoryoryorybggbggbggrwwwyyyoorowrowrowbbgbbgbbg
1088,B1 F2 ,rrrwwwyyyoryoryorygggggggggwwwyyyoooworworworbbbbbbbbb
1089,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1090,L2 B2 U0 D1 B2 L2 F1 R2 L2 B1 ,ywyrwwwwwgbbwrrgbbooogggoooyyyoyywywgbbooygbbrrrgbgrrr
1091,B2 U0 D1 B2 L2 F1 R2 L2 B1 ,ywyowwwwwgbbwrrgbbroogggrooyyyryywywbbgyoobbgrrogbgrro
1092,U0 D1 B2 L2 F1 R2 L2 B1 ,wywowwwwwgbbwrygbbroogggrooyyyryyywybbgroobbgorrgbgorr
1093,D1 B2 L2 F1 R2 L2 B1 ,wowwwywwworrwrygbbgbbgggrooyyyryyywyrooroobbgbbggbgorr
1094,B2 L2 F1 R2 L2 B1 ,wowwwywwworrwryorrgbbggggbbyyyyywyryroorooroobbggbgbbg
1095,L2 F1 R2 L2 B1 ,yrywwywwworrwrrorrgbbggggbbyyyyywwowrooyooroogbbgbggbb
1096,F1 R2 L2 B1 ,yryywywwworrwrrorrbbbgggbbbyyywywwowoorooyoorgbggbggbg
1097,R2 L2 B1 ,yryywyowoyrryrryrrbgbbgbbgbryrwywwowoowoowoowgbggbggbg
1098,L2 B1 ,yrrywwowwrryrryrrybggbggbggryywyywoooowoowoowbbgbbgbbg
1099,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1100,U0 F1 R0 D0 L2 F2 R1 L0 U1 D2 ,owgwwgbbyrwwyrgwrwoobrgbggrrrbwyyrgbgoyoobwryobyybyoog
1101,F1 R0 D0 L2 F2 R1 L0 U1 D2 ,bwobwwyggobyyrgwrwrwwrgbggrrrbwyyrgbooboobwrygoyybyoog
1102,R0 D0 L2 F2 R1 L0 U1 D2 ,bwobwwoywbbyrrgrrwwbrwggrrgbbywyyrgboogoogwrygoyybyoog
1103,D0 L2 F2 R1 L0 U1 D2 ,bwrbwgoygrrbrrbwgywbywgyrrbbbowyyrggoogoogwrywoywbyoog
1104,L2 F2 R1 L0 U1 D2 ,bwrbwgoygrrbrrbrrbwbywgywryrwbgybgyooogoogoogwoywbywgy
1105,F2 R1 L0 U1 D2 ,rwrgwggygrrbrrbrrbybyygyyrybwbbyboyogoogoogoowowwbwwgw
1106,R1 L0 U1 D2 ,rwrgwgbwborborborbyryygyybygygbyboyogorgorgorwowwbwwgw
1107,L0 U1 D2 ,rwwgwwbwwbbbrrroooyrryggybbgyybyyoyygorgorgoroowbbwggw
1108,U1 D2 ,wwwwwwwwwbbbrrrooorrrgggbbbyyyyyyyyygggooorrrooobbbggg
1109,D2 ,wwwwwwwwwrrrrrroooggggggbbbyyyyyyyyyoooooorrrbbbbbbggg
1110,B0 U0 L2 F0 R2 U0 D2 B2 R0 F0 ,owybwooggrbbwrywgwgyyygbogbywoyyrgrrwryoorrbbrogobgbww
1111,U0 L2 F0 R2 U0 D2 B2 R0 F0 ,bywbwooggrbrwrrwgggyyygbogbywoyyrworyryworobbborwbowgg
1112,L2 F0 R2 U0 D2 B2 R0 F0 ,obbgwygowborwrrwggrbrygbogbywoyyrworgyyworobbyrywbowgg
1113,F0 R2 U0 D2 B2 R0 F0 ,ybbywywowborwrrwgggbrogbygbowogyrgorbborowyygyrowbywgr
1114,R2 U0 D2 B2 R0 F0 ,ybbywygwowororrwggyogggbbbrwwbgyrgorbborowyyoyrowbywgr
1115,U0 D2 B2 R0 F0 ,ybbywrgwrggwrrorowyowggwbbywwbgyygoobborowyyorrobbyggr
1116,D2 B2 R0 F0 ,gyywwbrrbrrorrorowggwggwbbywwbgyygooyowrowyyobbobbyggr
1117,B2 R0 F0 ,gyywwbrrbrrorroyyoggwggwggroogyygbwwyowrowrowbbobbybby
1118,R0 F0 ,wwbwwbrrbrrrrrryyyggwggwggroogyygyygoowoowoowybbybbobb
1119,F0 ,wwwwwwrrryrryrryrrgggggggggoooyyyyyyoowoowoowbbbbbbbbb
1120,R1 L1 B2 R1 U2 B2 R2 U0 B1 R1 ,wggrwwrorwgywryyrrgbbbgbogobybgyygwygwwooroowrrobbyboy
1121,L1 B2 R1 U2 B2 R2 U0 B1 R1 ,wgbrwbroryyrgrrwwygbgbgwogrbybgybgwogwwooroowyroybyboy
1122,B2 R1 U2 B2 R2 U0 B1 R1 ,ggbbwbooryyrgrrwwybbgggwggryybyybowowrwwoogooyrrybrbow
1123,R1 U2 B2 R2 U0 B1 R1 ,owobwbooryyggrwwwwbbgggwggryybyybbggyrwrooroowobrbyrry
1124,U2 B2 R2 U0 B1 R1 ,owrbwroowgwwyrwygwbboggbggryygyywbgryrwrooroogobbbybry
1125,B2 R2 U0 B1 R1 ,woorwbrwoyrwyrwygwgobggbggryygyywbgrgwwrooroobbobbybry
1126,R2 U0 B1 R1 ,rgbrwbrwoyrryrrygggobggbggryygyywoowwwwwoowooyrbybbobb
1127,U0 B1 R1 ,rggrwwrwwggyrryrrygooggyggyyybyybooowwwwoowoorrbbbbbbb
1128,B1 R1 ,rrrwwgwwgrrbrryrryggyggyggyyybyybooogoowoowoowwwbbbbbb
1129,R1 ,wwgwwgwwgrrrrrrrrrggyggyggyyybyybyybooooooooowbbwbbwbb
1130,B0 F0 D1 R1 U0 F0 B1 D2 L0 U2 ,rwyrwbyoyoyoyrwrywrbgogrwbbgwwryorgbgbbgoggwobgwobyory
1131,F0 D1 R1 U0 F0 B1 D2 L0 U2 ,owwrwbyoyoybyrgryrrbgogrwbbgwwryogggybbwogrwooobrbgyyw
1132,D1 R1 U0 F0 B1 D2 L0 U2 ,owwrwbogbyyborgyyrworbgbbrgryoryogggybgwowrwwoobrbgyyw
1133,R1 U0 F0 B1 D2 L0 U2 ,owwrwbogbyyborgyywworbgbyyroogyygrrgybgwowbrgoobrbgrww
1134,U0 F0 B1 D2 L0 U2 ,owrrwrogobgwyryyoywowbgbyybooryybrrrybgwowbrggobgbggww
1135,F0 B1 D2 L0 U2 ,orogwworrgobyryyoybgwbgbyybooryybrrrwowwowbrgybggbggww
1136,B1 D2 L0 U2 ,orogwwgwwoobrryroyybbyggbbwyygyybrrrwoowoobrrybggbggww
1137,D2 L0 U2 ,bwwgwwgwwooorrrrooybbyggbbwyygyybyybrooroorrrggwbbwygg
1138,L0 U2 ,bwwgwwgwwooorrrrrrybbyggyggbyybyygyyrooroorooggwbbwbbw
1139,U2 ,wwwwwwwwwooorrrrrrbbbggggggyyyyyyyyyrrroooooogggbbbbbb
1140,D2 B1 L1 U1 D0 B1 F2 U1 D0 B1 ,wyoowybrbwbgorybrroboyggwwrrrywyggogbwyworobgworgbgyby
1141,B1 L1 U1 D0 B1 F2 U1 D0 B1 ,wyoowybrbwbgoryobgoboyggybygoggywyrrbwyworbrrworgbgwwr
1142,L1 U1 D0 B1 F2 U1 D0 B1 ,bwbowybrbwbworyobooboyggybygoggywgygywyrorrrrrgrobwwgw
1143,U1 D0 B1 F2 U1 D0 B1 ,owbywyyrbwbworyobogboggggbywogwywrygyrrworyrrrgbobowgb
1144,D0 B1 F2 U1 D0 B1 ,bybwwroyygbooryoboyrrggggbywogwywrygrgbworyrrwbwobowgb
1145,B1 F2 U1 D0 B1 ,bybwwroyygboorygbyyrrgggyrrrwwyyogwgrgbworwgbwbwoboobo
1146,F2 U1 D0 B1 ,wwrwwroyygbborygbbyrrgggyrrrwwyyoyyoggbworggbwoobbbwoo
1147,U1 D0 B1 ,wwrwwrwwrbbbrrybbbrrygggrryyyoyyoyyogggwoogggwoobbbwoo
1148,D0 B1 ,rrrwwwwwwrryrrybbbggggggrryyyoyyoyyowoowoogggbbbbbbwoo
1149,B1 ,rrrwwwwwwrryrryrrygggggggggyyyyyyooowoowoowoobbbbbbbbb
1150,F2 D2 R1 U2 L0 F1 R0 B2 D0 F1 ,yygbwgowwgorgryorryboggrgowrybyybyrbooboowbbywggrbwwwr
1151,D2 R1 U2 L0 F1 R0 B2 D0 F1 ,yygbwgbyryorwrybrrwogrggobywwoyybyrbooooogbbgwggrbwwwr
1152,R1 U2 L0 F1 R0 B2 D0 F1 ,yygbwgbyryorwrybbgwogrggwwrbrybyyowwooooogbrrwggrbwoby
1153,U2 L0 F1 R0 B2 D0 F1 ,yyobwrbywrygorbywbwogrggwwrbrgbygowrooooogbrrwggybwyby
1154,L0 F1 R0 B2 D0 F1 ,wybrwboyyoooorbywbwggrggwwrbrgbygowrrygoogbrrwogybwyby
1155,F1 R0 B2 D0 F1 ,yybwwbgyyoooorbywbwggrggowrwrgrygwwrborroyrggwooybbybb
1156,R0 B2 D0 F1 ,yybwwbooygoorrbwwbggrggwwrorygrygwwrboyroyrggwooybbybb
1157,B2 D0 F1 ,yyrwwwooowrgwrobboggggggwrrryyryywwwboyroyrggyoobbbbbb
1158,D0 F1 ,wwwwwwooowrrwrrbbbggggggwrrryyryyryyooyooygggbbbbbbooy
1159,F1 ,wwwwwwooowrrwrrwrrgggggggggrrryyyyyyooyooyooybbbbbbbbb
1160,F1 B0 L2 D2 R0 F0 B2 U2 D1 F2 ,wwyowbgrwroooryrbgobgggggwyrobwyywgooywroyrrybbbrbgywb
1161,B0 L2 D2 R0 F0 B2 U2 D1 F2 ,wwyowbrorboooryrbgggybgwoggwyywyywgooywrorrrgbbbrbgywb
1162,L2 D2 R0 F0 B2 U2 D1 F2 ,oygowbrorbooorgrbwggybgwoggwyywyyorryywworwrgyrbwbbbgb
1163,D2 R0 F0 B2 U2 D1 F2 ,wygwwboorbooorgrbwbgybgwbggoyyoyyrrrgrwrowwyyyrowbbbgg
1164,R0 F0 B2 U2 D1 F2 ,wygwwboorbooorgwyybgybgwbggrrryyoyyogrwrowrbwyrowbbbgg
1165,F0 B2 U2 D1 F2 ,wyywwwoogwobyroygobgrbgobgorrbyywyyygrwrowrbwrrobbbggg
1166,B2 U2 D1 F2 ,wyywwwwwwooboroggobbbgggooryywyywyyygrrrorrbbrrobbbggg
1167,U2 D1 F2 ,yyywwwwwwoororrgggbbbgggooryywyywyyworroorbbbgggbbborr
1168,D1 F2 ,wwwwwwyyyorrorrgggggggggooryywyywyywooroorbbbbbbbbborr
1169,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1170,D0 R2 B2 D2 L2 F0 B2 U2 L2 F2 ,yorwwwyorwrwwrwgbgbgbbgbwowoyoyyyyyyroororggbgbbgbgrro
1171,R2 B2 D2 L2 F0 B2 U2 L2 F2 ,yorwwwyorwrwwrwwowbgbbgbggbyyoyyyyyoroororrrogbbgbggbg
1172,B2 D2 L2 F0 B2 U2 L2 F2 ,yoowwyyoowowwrwwrwbggbgggggyyryywyyrroororrrobbbbbgbbg
1173,D2 L2 F0 B2 U2 L2 F2 ,ryywwyyooworwrrwrrbggbgggggyyryywooywooworwrogbbgbbbbb
1174,L2 F0 B2 U2 L2 F2 ,ryywwyyooworwrrwrobggbggbbbyoowyyryywooworwrrgbbgbbggg
1175,F0 B2 U2 L2 F2 ,yyywwyrooworwrrwrogggbggbbbroowyyyyyrrwrowoowgbbgbbggb
1176,B2 U2 L2 F2 ,yyywwywwwrororrorobbgbggbggwwwwyyyyyrrrrooooogbbgbbggb
1177,U2 L2 F2 ,yyywwywwwrooorrorrbbgbggbggwwwwyyyyyorrrooroobggbbgbbg
1178,L2 F2 ,wwwywwyyyorrorrorrbggbggbggwwwwyyyyyroorooroobbgbbgbbg
1179,F2 ,wwwwwwyyyorrorrorrgggggggggwwwyyyyyyoorooroorbbbbbbbbb
1180,D0 U1 R1 F2 D1 L1 R1 U0 D2 R2 ,obbgwyywrgrwbrrorbgbwygyyggowwwygbyrborrooyogrowbbwygo
1181,U1 R1 F2 D1 L1 R1 U0 D2 R2 ,obbgwyywrgrwbrrygggbwygyyogbwoyywrgwborrooygorowbbworb
1182,R1 F2 D1 L1 R1 U0 D2 R2 ,byrbwwogygbwbrryggborygyyogbwoyywrgwrowrooygogrwbbworb
1183,F2 D1 L1 R1 U0 D2 R2 ,byobwboggwrgbrggbyborygwyoybwryyyrggrowrooygowrwwbworb
1184,D1 L1 R1 U0 D2 R2 ,byobwbrwborgorgwbyyoywgyrobggoyyyrggrogrobygwwrwwbworb
1185,L1 R1 U0 D2 R2 ,byobwbrwborgorgorbyoywgywbyoyggyggyrrogrobrobwrwwbwygw
1186,R1 U0 D2 R2 ,yyowwbwwborgorgorbooyggygbywygwygwyrgbbooorrrwrrwbbygb
1187,U0 D2 R2 ,yyywwwwwwggbrrrooooooggbgbbwyywyywyygbbooorrrrrrgbbggb
1188,D2 R2 ,wwywwywwyrrrrrroooggbggbgbbwyywyywyyoooooorrrgbbgbbggb
1189,R2 ,wwywwywwyrrrrrrrrrggbggbggbyywyywyywooooooooogbbgbbgbb
